1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,1_18,1_19,1_20,1_21,1_22,1_23,1_24,1_25,1_26,1_27,1_28,1_29,1_30,1_31,1_32,1_33,1_34,1_35,1_36,1_37,1_38,1_39,1_40,1_41,1_42,1_43,1_44,1_45,1_46,1_47,1_48,1_49,1_50,1_51,1_52,1_53,1_54,1_55,1_56,1_57,1_58,1_59,1_60,1_61,1_62,1_63,1_64,1_65,1_66,1_67,1_68,1_69,1_70,1_71,1_72,1_73,1_74,1_75,1_76,1_77,1_78,1_79,1_80,1_81,1_82,1_83,1_84,1_85,1_86,1_87,1_88,1_89,1_90,1_91,1_92,1_93,1_94,1_95,1_96,1_97,1_98,1_99,1_100
0.00830969746185478,0.00210055569461481,0.000212013291707435,0.00144838722485982,0.00299367376369163,1.46817288423165e-05,0.00236061055722136,0.00497558673909325,0.00437069833183018,0.00446131844431309,0.000600094730249323,0.0146201207762827,0.00272894910289993,0.00147245765033449,0.000345878746174357,0.00214938662588039,0.0199088215448011,0.00694673940214101,0.0127578345921245,0.00376434478878153,0.00276683873933122,0.0140590733203006,0.0029551634372185,0.000633499001120474,0.000903528081741299,0.00115803035474302,0.00406308395678513,0.00218184545909105,3.66609899898676e-05,0.000489291176028763,0.000197718693446178,0.00187053032486306,0.00168908583242571,0.00056114456411854,0.00672374985451883,0.000133634594671044,0.00145356069657337,0.00263677242344151,0.00095510428181821,0.000164499116153842,0.000863460560176351,0.00182507587997899,0.00388584324928916,0.000241708337641438,0.000295366114459776,0.000433946893124612,0.00268851619207951,0.0025444975785266,0.000949267497743552,0.00395914018464114,0.00216868303613742,0.00222336728911462,0.00107134747113292,0.00293728457695835,0.00414451541837108,0.00251858191844869,0.00175250206372569,0.00426888147875693,0.00364336669079398,0.000478902973904376,0.00501587798623501,0.000142635638223601,0.000594104597120078,0.00316612999509383,0.00196139995854513,0.000664154734032374,0.00050407083154574,0.00170922012782724,0.00784382866443858,0.00512712393352592,0.00100573329701049,0.000847834938554816,0.00545510580684464,0.00383699130257355,0.00253839861174197,0.000533735700351619,0.000657969221426419,0.00652511049978501,0.000619225689099756,0.00472892451777465,0.00187053714223941,0.00596417213275962,0.000503529906318105,7.85764936559624e-05,0.00510291733147154,7.03094032986573e-05,0.00367076076240123,0.0014675899733566,0.00152565487801113,0.000831460715383363,8.69527196590395e-05,0.00270734144266764,0.00346225764494584,0.000712187676541914,0.000813649393903006,4.49248265988086e-06,4.14512451865753e-05,0.000136008487229542,0.00126459240877957,0.00169248305781944
0.000678888123678155,0.00363030741809304,0.00563365919561189,0.00144776277395137,0.0014917301327213,0.000691109600780125,0.013239638728296,0.00823711225059216,0.0235839437139396,0.000656955644628641,0.000998650864073011,0.00590522431756887,0.00516124774375161,0.00136766257425232,0.00111354915020067,0.00889833251103988,0.0023413031830983,0.005240150295666,0.00301069655302451,0.00326751109234853,0.00500039113476378,0.000811902381160005,0.00212697965935426,0.0084374381192855,0.000497349062552513,0.00704001251268503,0.000293312666466616,0.00176414707583205,0.000145334933607962,5.99095983663629e-06,4.11295465312225e-05,0.00125756357772833,0.0143338884185379,0.00979696305869705,2.14365491455062e-05,0.00577396900332251,0.00245193338332691,0.000515856236712966,0.00365436660910683,6.70872241153419e-05,0.00607930023225504,0.00146736785370186,0.000276184098716835,0.00328566241300745,0.0073750673497809,0.00262719988543436,0.00333440736148494,0.00205240525228737,0.00218542794089256,0.000457225917150063,0.0002086095338421,0.00333777245005191,0.00299154715035296,0.00216008296390412,0.00134993173936922,3.44781480890639e-05,0.00153202693292745,0.00184949005766799,0.00592235676966631,0.00289846684647391,0.000433971101289995,0.000700209466219708,0.00112040579552413,0.0042860380813023,0.0023305484552011,0.00672251990648047,0.00441904730608084,0.000385509099177334,0.00164174202792336,0.000205597483960205,0.0133026725043428,0.0020002441854689,0.0011757822256813,0.000380895379721271,0.00139376804749966,0.00125835174187147,0.00128363797722354,0.00553335993859461,0.0137597962419862,5.70703037569133e-05,0.00555907072978089,0.0134285938878912,0.00549477386318328,0.00298060092303278,0.000108151606570453,0.00516189849974809,0.00155852094520282,0.00309807421513644,0.000783333165764612,0.000148733238305754,0.000383271267085941,0.00176928045696538,0.0124058029170367,0.00380495068767523,0.00225241433995875,0.000175056943083483,0.0011937521268397,0.00381475450247489,0.00132850378309517,0.00138046306911136
0.000462658573958726,0.000974964573049665,0.00402459767987225,0.00298399982075905,0.000358820063742332,0.000383005062056271,0.00085860056798351,0.00230354437557419,0.00844658344907726,0.000114560870663002,0.00756695698783971,0.00569889355604451,0.000470527804595913,0.000166164773211872,0.000979715054757928,0.00196549927072728,0.00403387052291414,0.000627078489763179,1.30661871958079e-06,0.0141516834471205,0.00314652183311946,0.00495899035349376,0.00238858319841832,0.0155547210566178,0.0166599287668613,0.000585240776712272,0.00160085737970066,0.000818444531176831,0.000158348012244015,0.00645608485346568,0.00437217575516729,0.000577605888646554,0.00468112524705533,0.00552861815644147,0.0040637679191291,0.0104691384347579,0.016916419652612,0.00813281510810342,0.00449435125859041,0.0159742461811014,4.19814785738857e-06,7.19616718517653e-05,0.000813216123693459,0.000958325094138302,0.00312985850778494,0.00158406024056729,0.00196496957483096,0.000201329981431206,0.00370505910458319,0.00331102588790949,0.00184956145123371,0.00129987566435371,0.0049317234826741,0.00227528359999674,0.000944731774587469,0.00399899262911675,0.0011032576037878,0.000697755939108795,0.000181250909096139,0.000391434016980812,0.0043160170138184,0.00074568256825522,0.00268903102185314,0.00143108630180153,0.00431083114909553,0.00737637786950073,0.00943766737646171,0.000636006302040633,0.000490666745830631,0.0016421600427328,2.51403825276388e-05,0.00260703909761963,0.00167502118149741,0.00186704758942822,0.00450440676904328,0.000360257314448129,0.000200083103513365,4.99421115842549e-05,0.00194488322412571,0.00042868165491105,0.00245963245742914,0.00270066099641281,0.0039904911108628,2.6052118422606e-05,0.00111543928751426,0.000267673030725899,0.00300726508198572,0.00144616588869107,0.00297073919977553,0.00836201320562437,0.000246496812470076,0.00277589733113302,7.66659047361085e-05,0.00377510893791603,0.00144834363199325,0.00147108247742216,0.00706361820186239,0.00181445675143033,0.00577343007909571,2.18961226401968e-05
0.00172898838315642,0.00268664535210615,0.00389764692788691,0.00228013549040939,0.000125569707647794,9.49177213617915e-05,0.0267827491029933,0.00392022768749053,3.77911359497799e-08,0.000923292049149941,4.21887890503798e-05,0.000338506265767717,0.0161865064858899,0.0128326232410593,0.00401366718195674,0.00624893957972821,0.00675132080618997,0.000371473668272799,0.0185149215084541,0.021687922466071,3.66351786836141e-05,5.46884582977557e-05,0.0139255026384727,0.000210439799442427,0.010856429780863,0.00479274085919819,0.00308116025094125,0.0104477983956007,0.00701395199671215,0.0050656267755865,0.00948334695649417,0.00487319651078083,0.000294101423622155,0.00082022385996332,0.000986748340103647,0.00154460131983439,0.000470661492637125,0.000132618195192966,0.00445069842974117,0.00624062668269885,0.0033922269676059,0.00135114359630117,0.00424426304216556,0.00623036203829423,0.00829889496433488,0.0061310415470718,0.00865326807124176,0.000700273106019266,4.72612090615704e-06,0.0023234322065007,0.000648380195933053,0.000793065534942194,0.00411664207112869,0.00687501963246328,0.00471961212557548,0.00793704142551406,0.00025772094484693,0.00511677110540402,0.0039081149249054,0.000881737025914842,0.00392110226679665,0.0104035144581847,0.00165105625188584,0.000690961467774,0.00108126380253036,0.00114530194536515,0.00943726384587742,0.0135723714091993,0.000647207521178582,0.000337954764058239,0.00757223850817064,0.0086932567408273,0.00091549401068674,0.00968758942366657,0.00326411538823819,0.00269104413959981,0.00445829972651518,0.00294902106349441,0.00364092273491226,4.13622019580835e-05,0.0114226679736594,0.00207174495034011,0.00400544137639449,0.00518229330038738,0.00655996348905539,0.00241350640456968,0.000286392471511164,0.000272561873235075,0.00729984432603059,0.00535050705425153,0.000573463258088879,0.00752641975499332,0.00135890711934142,0.00683941027344708,0.00359235355870379,0.00167843894626336,3.95418311794449e-05,0.0043263433891886,0.000202452348040762,0.00357048519571057
0.000416520920029518,0.000847854123656918,0.000937491437281041,0.000246686623578723,0.00113066562496619,0.000267254534361117,0.00613911559166328,0.00148152857050478,0.000749142319422398,0.000116662073165651,0.00379983760480218,0.00502442632911113,0.00362247092373384,0.000127144195366452,0.00358297387069976,0.00377363875708948,0.00355326215401236,0.00397025605164803,0.000201582116991977,0.00795700128175596,0.00327678434896933,0.004094966061309,0.00185538386739324,0.000112499148822228,0.00214940760397626,0.00630828729901879,0.00138095372125143,0.00060285405435229,0.000532763248673682,0.00520226175971924,0.000975533080227138,0.00409096217665414,0.00277253945028641,0.000560019151280341,0.00078239767624561,0.00628654469151978,0.00374021442761867,0.000475748058521703,0.00535699320250623,0.014642881657803,0.0129267223072607,0.00406727420851476,0.00548765199516175,0.000435447481668502,0.00325593881223074,0.00258557426446372,0.00237841791825909,0.00485752983579701,0.00284236203740689,0.00417971256263726,0.00203418550312375,0.000360778911641139,0.000511359345461485,0.00299874453630652,0.015683184881089,0.000689260585909605,0.00584953639138995,0.00364835469703936,0.00541688449879781,0.00504702517546651,0.00196160399275992,0.00697695366222236,0.003256897734674,0.00313597236885353,0.00333917428085218,0.000238845809064096,0.00618779857974059,0.000652655760608575,0.00341180043587431,0.00931309124241201,0.00320071661679734,0.000392499501947203,0.000569534109217935,0.00322666794349882,3.62261095589393e-05,0.0009815673598049,0.00112812862285861,0.00116142277962114,0.00100420317127695,9.24371580349032e-06,0.00189074883064685,6.36566567879141e-05,4.33835497687517e-05,0.00133673186622788,0.00153334222411114,4.56238680930228e-05,0.00412789523999603,0.000615471168808101,0.000355192899760076,0.0056227331543114,0.0116831967385196,0.00724517608399504,0.000215150434375281,6.72629470979965e-05,0.0145901889834431,0.00151840270390633,0.00278593284585716,0.00283075537097444,0.00115656996526512,0.00338553823373203
0.000723393555069543,0.00585560487994995,0.000671205922004229,0.000871073244211918,0.0136487680911958,0.00734224079864818,0.00678642797494089,0.000813456458270298,0.00173972617279553,0.00506372527697388,0.00422016096779115,0.0127280173745506,0.00301595660049769,1.76207669668061e-06,0.00146584894112676,0.00269761301150035,4.73399700114038e-05,0.000110592259726624,0.00441846851040825,0.00198608176540615,0.00190955735965857,0.0215439807716739,0.00105377550788434,0.000543826388127224,0.00251111371220463,0.00255860760020586,0.00784979495183846,0.00828819316851793,0.00274410873154105,0.00512521608763613,0.00942829260693881,0.00418422053581384,0.000709105501089333,0.0117588655736575,0.00144937632873341,2.69206043917331e-06,0.0185459502563807,0.00477999761032652,0.000118079498106198,0.00104405728696565,0.00420555000766627,0.0024335428478953,0.000331105556393978,0.0038801993719428,0.00260774679221764,7.74264231261172e-05,0.00366821203034946,0.0025752823256234,0.00137502631937362,0.000473826912824218,0.00195162429938942,0.00026337472926957,0.0046753352205023,0.00498721834542179,0.00252033691422948,0.013355195602991,0.00146406972792702,9.44288740681681e-05,0.00330769728576898,0.00488481576934411,0.00324925402910902,0.000224623154423053,0.0270379648356303,2.7118272538225e-05,0.00243113820061032,9.1054184388814e-05,0.00715349391603347,0.0114462802869286,0.00229663638651134,0.00161343733535709,0.00338302100129772,0.00269902122150749,0.00156343331850329,0.000195294544929234,0.00112714747640554,0.00865511991313952,0.00154713680379798,0.00451033901464179,0.000697009494387694,0.0022633484024814,0.00113372749311618,0.00497355719036154,0.00055325093500376,0.00108303253998934,0.00021010813050527,0.000247496285661478,0.00725311436756868,0.000609631190643373,0.000464741593256086,0.00566021753889719,0.000352415083583038,0.000989912615301485,0.00279431240295481,0.00045446257697605,0.000880374381788124,0.000588157198407827,0.00279210378897496,0.00140423396750014,0.00384686388546786,0.00289972473476784
0.0146826995347491,0.000218525194064865,0.00472946128226756,0.000439363510997293,0.000790821330709729,0.000143531590724542,3.31296087535002e-06,0.000885957387622201,0.00306603820784287,0.0101187771781626,0.00306760043813465,0.00278847531368153,0.000260683952021148,0.00020553607860065,0.010276804386336,0.000368409296521413,0.000538328384330263,0.00154740222849501,0.00717404486698066,0.00595030006090268,0.000566362069914504,0.000624183436266925,0.000265500967045853,0.0019857507834836,0.00279379895302353,0.000869356775073445,0.00120359240492108,0.000836605781787863,0.00813362747715341,0.000301424244554686,0.00141505688643481,0.00269450326877467,0.00209102050126088,0.00326296620412985,0.00182189244789632,1.6066509778885e-05,0.000408019852930286,0.00713389720886478,0.00048243928491807,0.00292116052654192,0.000115404493434112,0.00161273605127836,0.00505226054227271,0.00591713781675881,0.00144087453432554,0.000387458079484258,0.00252225191277801,0.00432651460271895,0.00569662920439626,0.00279309419488065,0.00637199601779685,0.00203907785363918,0.00292040647424118,0.00223769464155528,0.00432815227483939,0.0026333684183771,0.0190372053352407,0.00127589476906001,0.000343467433142177,0.0135141104317089,0.00482316019152867,0.003454726848442,0.00853665850872253,0.000139209179100658,0.000850701594979166,0.00590040883810241,0.0178149725176663,0.00558703510093075,0.00121714924065751,6.09171975053839e-05,0.00303554181675298,0.000922632115021248,2.74541495663345e-05,0.000688241083011856,0.0049312191822699,0.00943781329430938,0.000986948651161416,0.000176381261362533,0.000184729535561984,9.30272882935093e-05,0.00575315180698529,0.00039094813717031,0.00311892531877326,0.00112309008967746,0.000921741919553993,0.00215903861275718,0.000743919535739214,0.00271991671608213,0.0104759241091059,0.00106681306287654,0.00191112258851969,0.00254139420835231,0.00211776711111837,0.000337558926548542,0.00528483433009864,0.00211678149962826,0.000254477940664713,0.00088912788901183,0.00643380348452205,0.00111508572804741
0.000100800139021694,0.00454450523019789,0.00783885948577483,0.00174111857349777,0.000199810205583556,0.00191502595684097,0.00470427871583244,9.60136004960032e-05,0.0017244350376505,6.32866719714341e-06,0.000392800481069274,0.00102698653156469,0.000954155070984881,0.000193896896342246,0.0126707212142672,0.00799802659991469,0.0024801673471551,0.00354156721054442,0.00123706292552047,0.00708251640176162,0.0039530470987283,0.00181676799629389,0.0002716990344314,0.00149274202599703,0.00211122460273945,0.0156989336382538,0.00304775146337817,0.00194824560465476,0.00119949091185846,0.000807452736096476,0.00448820893923098,0.00285797290031662,0.00978271982230294,0.000201832223100886,0.00118827304799074,0.00411162524577481,0.0096963279698019,0.00109869797742196,0.00463150911688626,0.00015348694759386,0.00101090157069459,0.000728183012813924,0.00105386027661484,0.000606828447345157,0.0017687927815635,0.0112553479422212,0.0074115129123786,0.0117420356560098,0.013165134432089,0.00204642941553582,0.000278447675243774,0.00793497666463766,0.00310336377797327,0.000395264351735203,0.00146656800852287,0.00910147010450564,0.00130826345198273,0.00326963516399103,0.000226562504505695,0.00083854844482633,0.00874976254389993,0.00503884507788063,0.00533995230334983,0.00258792381418171,0.0101011206495432,0.00611085098424307,0.00856724686137044,0.00190750777004927,0.00133126240708579,0.00134861691449172,0.0145330428929422,0.000677957762200433,0.000630785107498243,0.0322702079591113,0.000172259803337569,0.0527453729445322,4.53767074619619e-05,0.0016487418358422,0.000404966981454223,0.000304167822703452,0.00479951127944941,0.00272891642094558,0.000807343223999219,0.0122265691635998,0.0202653173145127,0.0087562587960265,0.00379601303724545,0.00889385612129482,2.87845645376092e-05,0.00100757324719392,0.00730758264546084,0.00230997958945559,0.0132373543129497,0.00221081731696517,0.000629726789595622,0.00149974752325521,0.0145121796516867,0.000119494707868007,0.00112550824752912,0.000616612715494541
0.000824355457752133,0.00386001898223601,0.00321100796488352,0.000741688502549026,0.00029954519486461,0.00283270466407329,9.6556054773903e-05,8.3940174359767e-05,0.00689562659532465,0.00531001898599248,0.00139012694826142,0.00163379600033313,0.00470850434155143,0.00271588498411607,0.00260852895320585,0.00399480326149282,0.000795737697770519,0.00130827644599604,0.00242502560974183,0.00155028634945235,0.00513368838800981,0.00592770035414757,0.000689751426231723,0.0093506401151116,0.00622128000585537,0.00108577929502242,0.000716405189706883,0.00117467509010315,4.8154914293727e-05,0.00313362901429454,0.000731856379900059,0.00673101796181485,0.0283834783522166,0.00235383697747942,0.00134117517536552,0.00387055316913656,0.00254796713625413,1.71740992370752e-05,0.00447280445709729,0.00171706156416364,0.00365250319685645,0.00139620296548281,0.00194903043164235,0.00027026209761392,0.0047217145165883,0.000155107747466435,0.0037308099179725,0.000214925790964668,0.0290773167455858,0.00337885691828167,0.00636490504660297,0.00443871812945281,0.000180723237621047,0.00284225888293428,0.00361830951143861,0.00156301592067007,0.0038141850156078,0.00198216094204453,0.00213446114476187,0.00344345767153789,0.0124008923735817,0.00177915077905562,0.000669673298295041,0.00117948332051414,0.00245356995518037,0.00154056181118241,0.000609881087324883,0.00811099206637829,0.00594364122433909,0.00188869285234244,0.000314758036623148,0.00236695584647598,0.000213566373374887,0.000136290999992284,0.000434738502522645,0.00107540819617375,0.0182991024417466,0.00181781605152816,0.000670330266757323,0.00195530574983024,0.00268434515533686,0.00079148639447989,0.00786796369341194,0.000266582752130797,0.00164698517488344,0.00606493228213894,0.0014526569574479,0.000753990542939116,0.000172415151090313,0.00245928018829388,0.003971139728497,0.009714675859872,0.00356740832329315,0.00611550695111895,0.0034437767715299,0.00109882701035276,0.0103384499491413,0.0131659004834377,0.00363845968028229,0.0014382148725196
0.000188914785531068,0.00224098634964837,0.00210889030244668,0.00157296996184228,0.00216094196024596,0.000199814477906618,0.00231767763499629,0.0028236247760726,0.00284588058762909,0.000663293321713734,0.000369864681208908,0.0082775742943517,0.00148575473596567,0.00107150966540314,0.00306841906120463,0.00807122905209133,0.00115192341251003,0.000774465292343258,0.000514534524680511,0.000613214853093464,0.000609256925636327,0.000333832335611506,0.000869308625648844,0.00101194006857751,0.000198242796072242,0.0194119641434604,0.000164101813444192,0.000189330405256209,0.017412732470366,7.58271822776731e-05,0.000518907667475102,0.00143488085192478,0.00140733330673384,0.000797223808017336,0.00251474752847588,0.0125421768880667,0.00746039768194413,0.0028035810914144,2.03427240738796e-05,0.000849655760310351,0.00273013653514634,0.00561765958462051,0.000435201170519669,0.018461254428554,0.00313805091680069,0.000435384317233101,0.0198702103218072,0.0131359041166059,0.00227548973965798,0.00446557792370479,0.0002782051702221,0.0020274635027203,0.00158452191320319,0.00340048875274635,0.011418200821226,0.00245863344233036,0.00103378387143725,0.00712035079230086,0.0125742992527816,0.00300730404924085,0.00239857248998932,0.00517624302246852,0.00114281309933381,0.00452373138641822,0.00729938062965386,9.20661726214842e-05,0.000134606867107679,0.000502697597353828,0.00246245440285805,0.0041914762217124,0.000287448922230777,0.00122530208375921,0.0264924393041565,0.00798086954142231,0.0108629881885445,0.0114896338064644,0.000642676428541083,0.00327124470594651,0.000598489846724707,0.00763546475856694,0.00294099743934088,0.00463660325136739,0.000324315782543324,0.00101183140356797,0.0016622917394044,0.000788575387223935,0.00340413157098687,0.00086929547141244,0.00468415543068752,0.0114307789834194,0.00114933382010316,0.00348573712445814,0.00665875128998821,0.0026244799966554,0.000482008628389216,0.000762388090047018,0.00200776267752496,7.97627332174934e-05,0.00218059709289834,0.00387706843581392
