-0.0994,-0.0115,0.0053,-0.0043,0.0032,1,1,1,7.56477012862167
0.0147,-0.004,4e-04,0.0145,0.0023,1,1,1,7.32901105282909
0.0145,-0.0063,0.0098,-0.0026,0.0135,1,1,1,7.35952876974198
-0.0986,-0.014,0.0031,3e-04,-0.0144,1,1,2,7.41943290993307
0.0146,-0.0055,0.008,0.0166,0.0257,1,2,2,7.12674629266646
-0.0241,0.2895,0.0209,0.113,0.0448,1,1,2,7.35900218450764
0.0137,0.0018,0.0017,-0.0108,0.0101,1,1,2,7.29534626830338
-0.0966,-0.0143,-0.0172,2e-04,-0.0012,1,1,1,7.32931483675821
0.0032,0.0188,-0.1583,0.0058,-0.0199,1,1,2,7.24889701153417
0.016,-0.0023,0.0154,0.003,-0.0036,1,1,1,7.50802145198862
0.0083,0.0101,-0.1046,0.0266,-0.0163,1,1,1,7.28786639917486
0.0147,-9e-04,0.0089,0.0068,-0.1241,1,1,2,7.26751475596399
0.0148,-0.0013,0.0233,0.0265,-0.1343,2,1,1,7.31216171563074
0.0158,-0.0056,0.0334,0.0038,0.0218,2,1,2,7.41857433028854
-0.0832,-0.0084,0.0165,-0.0116,0.0099,2,1,1,7.28431453042535
0.0148,-0.0048,0.0088,-0.0092,0.0132,1,1,1,7.37779685050224
0.0129,-0.0043,-0.0058,-0.0198,0.046,1,1,1,7.38243353124047
0.0147,-0.0064,-0.0289,-0.0077,-0.0016,1,1,2,7.34869860712692
0.016,-0.0043,0.0311,0.0149,-0.1417,1,1,2,7.30903999896501
0.0135,-0.0036,-0.0071,0.0046,0.028,1,1,1,7.4991002375776
0.0133,-0.0072,0.0057,0.0029,0.0208,2,1,1,7.34099478413886
0.0152,-0.003,0.0041,0.0123,-0.0164,1,1,1,7.42660838932834
-0.1002,-0.0145,-0.0099,6e-04,0.0027,2,1,1,7.49678953092453
0.015,-0.0017,-0.0017,-0.0137,-0.001,1,1,1,7.37261006336901
-0.0663,-0.013,0.0143,0.0107,0.0025,1,2,1,7.40507323065141
0.0144,-0.0046,0.0131,-0.0084,0.0365,1,1,2,7.36003760032992
0.0125,-0.0043,-0.0019,0.0133,-0.037,2,1,1,7.47538893593581
0.0148,-0.0042,-0.0041,0.0114,-0.0076,1,1,1,7.3233688591434
-0.0948,-0.0111,0.0043,-0.0013,0.0079,2,1,2,7.31385600446392
0.0109,-0.0059,-0.0617,0.0047,-0.0043,1,2,2,7.53223122950882
0.0159,-0.003,0.0053,0.0026,0.0265,2,1,1,7.2584355786467
0.0138,-0.0016,0.0092,-0.0021,0.0175,1,1,2,7.32577911562946
0.0141,-0.0061,0.0134,0.0139,0.0102,2,1,1,7.49342843709696
0.0145,0.0017,-0.0055,-0.0039,0.0323,2,1,1,7.38071004998688
0.0143,-0.0041,-0.0209,0.0065,-0.0233,2,1,2,7.29455411229886
0.0146,-0.009,0.0158,0.0135,0.0366,1,1,1,7.20980758220051
0.0138,-0.0085,-0.0102,-0.0173,0.0034,1,1,1,7.31550391036468
0.0073,0.006,-0.1548,0.0089,-0.0198,1,1,2,7.37620796024319
0.016,-0.0091,0.0392,-0.0025,0.0089,1,1,1,7.42065619737243
0.0148,-0.008,0.0063,-0.0051,0.0158,2,1,1,7.12983256091872
0.0159,-0.0041,0.0223,-0.0032,0.019,1,1,1,7.34691918342786
0.0144,-0.0046,0.0166,0.0097,0.0054,1,1,1,7.28279183289571
0.0075,3e-04,-0.1604,0.0124,0.0202,1,1,1,7.37960818532626
0.0143,-0.001,0.0356,-0.0096,-0.018,1,1,1,7.2035017317574
0.0145,-0.0037,0.0316,0.0136,-0.115,1,1,1,7.38637028117365
0.0106,0.0037,-0.0116,-0.0239,-0.0036,1,1,2,7.21802655217025
0.0105,4e-04,-0.0576,0.0135,-0.0152,1,1,1,7.36471412061545
0.0143,-0.0054,0.0115,0.0132,-0.0368,1,1,1,7.26891350787535
0.0148,-0.004,0.0212,0.001,0.0467,1,1,1,7.40420622093568
0.0158,-0.0051,0.0095,-0.0144,0.0335,1,2,2,6.94504038230733
0.0156,-0.0054,0.0228,-0.0094,0.0259,1,1,1,7.30444735468808
0.0156,-0.0097,0.0184,0.0157,0.0249,1,1,2,7.25186761818653
0.0158,-0.0079,-0.0057,-0.0037,0,2,1,2,7.54133008962941
0.0127,0.0175,0.0166,-0.0527,-0.0076,2,1,1,7.32028245452416
-0.0883,-0.0143,0.0085,0.003,0.0059,1,1,1,7.31439823171146
0.0118,-0.0014,-0.0515,0.0091,-0.0048,1,2,2,7.45941595109116
0.0146,-0.0085,-0.0197,0.0025,0.0017,1,1,2,7.32016999503345
0.0144,-0.0081,0.0133,0.0035,0.0018,1,1,1,7.34489038505648
-0.0898,-0.012,0.0067,0.0028,0.0143,2,1,2,7.32183938979618
0.0135,-0.0045,-0.0129,0.0039,0.0173,1,1,1,7.44610716427018
0.0143,-0.0101,-0.0026,-0.0178,0.0163,1,1,1,7.27353844572805
0.013,-0.006,-0.0396,0.0158,0.02,2,1,2,7.45730462793328
-0.0174,0.0453,-0.0026,-0.1447,-0.0351,2,1,1,7.34078182098558
0.0136,-1e-04,0.0169,0.0042,-0.0041,1,1,1,7.32834122886944
0.012,-0.0021,-0.0672,-0.0043,0.0051,2,1,2,7.68862992342542
0.0148,-0.0042,0.0069,-0.0037,0.0223,1,1,2,7.39034927967208
0.0141,-0.0071,0.0125,0.0041,0.022,2,1,1,7.19955986533062
0.0136,-0.0057,0.0038,0.0116,0.0019,1,1,1,7.32191236759167
0.0142,-0.0062,-0.0182,-0.0067,0.0239,1,1,2,7.29221935419438
0.0148,-0.0043,0.0184,-0.0092,0.0201,2,1,1,7.44859791822081
0.0157,-0.0068,0.0102,-0.0143,0.0109,1,1,2,7.23390785681396
0.0165,-0.0069,0.04,0.0145,-0.0514,2,1,2,7.32759678087126
-0.09,-0.0172,-0.0033,0.0114,0.0063,2,1,2,7.26089995637683
0.016,0,0.0549,0.0373,-0.1498,1,1,2,7.2759510355812
-0.0245,0.2918,0.0227,0.121,0.0376,1,1,2,7.33052939393655
0.0141,-0.0062,0.0122,0.015,-0.012,2,1,2,7.4084815083643
0.0079,-0.002,-0.1044,0.0016,0.0175,1,2,1,6.97683376206192
-0.0106,0.0301,-0.0437,-0.1206,0.0163,2,1,1,7.38358380017263
0.0109,-0.0067,-0.0581,0.0127,0.0053,1,1,1,7.39694123454005
0.0133,-0.0048,-0.022,-0.0022,0.0199,1,1,1,7.31626762001933
0.0089,0.0021,-0.1375,0.0053,-0.0057,1,1,1,7.44746470555864
0.0148,-6e-04,0.0457,0.0113,-0.037,1,1,1,7.37685866439752
0.0146,-0.0039,0.0078,0.0129,-0.0028,1,1,1,7.44063657121007
0.0085,0.0038,-0.1116,0.0111,-0.0987,1,2,2,7.4648772734998
-0.0975,-0.0128,0.0058,0.0178,-0.0125,2,1,1,7.50920989048458
-0.0235,0.0372,-0.029,-0.1345,-0.0056,1,1,1,7.43928367106093
0.0149,-0.0026,0.0061,0.0155,-0.0516,1,1,1,6.89967350661187
-0.0237,0.2672,0.0172,0.1142,0.0311,2,1,2,7.51793524533155
0.0133,-0.0082,0.0225,-0.0048,0.0415,1,2,1,7.30568687205695
-0.098,-0.0148,-0.0017,0.0022,0.0036,1,1,2,7.34327310430639
0.0145,-0.0066,0.0217,0.0154,0.0146,1,1,2,7.27078272838084
0.0164,-0.0052,0.0348,0.0044,-0.0378,1,1,2,7.28263167314171
0.0138,-1e-04,0.0211,0.0165,-0.0999,2,1,1,7.4333546803793
0.011,-0.001,-0.0716,-0.0018,0.0033,2,1,1,7.44171071655927
-0.1043,-0.0127,-0.0043,0.0056,0.0141,2,1,1,7.28312589215617
0.0129,0.0022,0.0029,-0.0059,-0.023,1,1,1,7.32801535699778
0.0139,-0.0047,0.0158,0.0037,0.0059,2,1,1,7.37026093316669
0.0149,-0.0068,0.0027,-9e-04,0.0319,2,1,1,7.34961134924885
0.008,-0.0016,-0.1416,0.0131,-0.0096,1,1,2,7.54786538103804
0.0075,0.0028,-0.1649,0.0141,-0.0279,1,1,1,7.32957194875638
-0.0934,-0.0143,0.0089,0.0064,0.001,1,1,1,7.18615834202423
0.0152,-0.004,0.0071,0.0077,0.0189,2,1,2,7.40339376607006
-0.0155,0.2284,0.0208,0.0443,0.0063,1,1,1,7.28200843394618
-0.0902,-0.0135,0.0115,-0.0075,-0.0031,1,1,2,7.23623824103543
0.0143,-0.004,0.0122,-0.0061,0.0133,1,1,2,7.34170765837522
0.0144,-8e-04,0.0139,-0.0102,0.0142,1,1,1,7.34401496142677
0.014,-0.0074,-0.0128,0.0014,0.0086,1,1,1,7.349222746557
0.0077,0.0025,-0.1715,0.012,-0.0221,1,1,1,7.34312507735409
0.0139,-0.0032,0.0137,0.0051,-0.0403,2,1,2,7.29192543856748
0.0149,-0.0068,-0.0161,-0.0064,-0.0157,1,1,2,7.3624146863465
0.0157,-0.0044,-5e-04,0.0096,0.014,1,2,1,7.2448681014003
0.0144,-0.007,-0.0063,0.0143,0.0196,2,1,1,7.3910169091806
0.0155,-0.001,0.0048,-0.0022,0.0326,1,1,2,7.45086878309464
0.0138,-0.0067,0.002,0.0044,-0.002,1,1,2,7.39717591668731
0.0148,-0.0033,0.0196,0.0332,-0.0988,2,1,1,7.51581787172771
0.0096,-0.0055,0.0176,-0.0038,0.0107,1,2,1,6.96810901417401
-0.024,0.2897,0.0133,0.1111,0.0262,1,1,2,7.30664171324019
-0.0232,0.2929,0.0178,0.0771,0.0313,1,1,1,7.18682512369797
0.0147,-0.0084,0.0078,0.0103,0.0417,1,1,1,7.33029483343453
0.0069,0.0018,-0.1552,0.0102,-0.0244,1,1,2,7.27319032851589
0.0161,-9e-04,0.0287,0.0091,-0.1136,1,1,1,7.28408726853555
-0.0858,-0.0184,0,-4e-04,0.0252,1,1,1,7.44588434958513
0.0134,0.0011,0.0218,0.0131,-0.1168,1,1,1,7.35408020908859
-0.0095,0.0757,-0.0332,-0.2255,-0.0537,2,1,1,7.45766399875761
0.0148,-0.0042,0.002,0.0025,-0.0214,1,1,1,7.46375630649778
0.0149,-0.004,0.0186,-0.0222,0.0133,2,1,1,7.47655533340802
0.0144,-0.0038,0.0032,0.0038,0.0204,1,1,1,7.41864819049593
0.0142,-0.0058,0.0063,0.0077,-0.0114,2,1,1,7.3084880265023
0.0154,-0.0042,0.0178,-0.0063,0.0127,1,1,2,7.35324533456474
0.0123,-0.003,-0.0684,-0.006,0.0098,1,1,1,7.44538502383826
0.0141,-0.0028,0.0234,0.0041,-0.0441,1,2,2,7.35498812771902
0.0138,-0.0108,0.0118,-0.0054,6e-04,1,1,1,7.34370554574566
0.0142,-0.0052,0.0188,-0.0047,0.0108,1,1,1,7.40315497154952
0.0141,-0.0058,0.0012,-0.0113,0.0221,2,1,1,7.44839233980271
0.0145,-0.0056,0.0266,-0.0034,0.0404,1,1,1,7.30166624851263
0.0077,-0.0046,0.0038,-0.0097,-0.0061,1,1,2,7.35172742866719
0.0155,-0.0049,0.0124,-0.0072,0.0421,2,1,1,7.2787287768851
0.0136,-0.0102,0.001,0.0111,0.0037,1,1,1,7.19740523100024
0.0152,-0.0046,0.0238,0.0122,0.0376,2,1,1,7.44078717926781
0.0146,-0.0031,-0.0079,0.0103,0.0279,1,1,1,7.65884975842792
0.0144,-0.0046,-0.0062,-0.0044,0.0247,1,2,1,7.40531754857155
0.0147,-0.0057,0.0162,-0.017,0.0325,1,1,2,7.47654427330822
0.0152,-0.008,0.023,-0.0103,0.0145,1,1,1,7.49001224990467
0.0146,-0.0061,0.0152,0.0012,0.005,1,1,1,7.0127115141002
0.0156,-0.0026,0.0066,0.0076,0.0109,1,1,1,7.22114183805455
0.0146,-9e-04,0.0417,0.0303,-0.1445,2,1,1,7.31702435902953
0.0148,-0.0057,0.0058,0.0025,0.0171,1,1,1,7.4386694068203
0.015,-0.0076,0.0207,-0.0069,0.0172,1,1,1,7.35770304713945
0.0141,-0.004,0.0165,-0.0025,0.0366,2,1,1,7.3118963921801
0.0153,-0.0062,0.0207,0.0012,0.0348,1,1,2,7.34464411110446
0.0147,-0.0062,0.0259,0.0049,0.0279,2,1,1,7.44493967598592
0.0135,-0.0052,-0.0049,0.0077,0.0057,2,1,1,7.2157312319481
0.0156,-0.0037,0.0066,0.0148,0.0482,1,2,1,7.30171739554377
0.0139,-7e-04,0.0039,0.011,-0.0752,1,1,2,7.36133333638902
0.0137,-0.0073,0.0189,0.0046,0.0311,1,1,1,7.40341098934151
0.0151,-0.0047,0.0267,-0.003,0.0327,1,1,1,7.29459938203918
0.0152,-0.0043,0.0151,0.0207,-0.0407,2,1,1,7.49194372057297
0.0154,-0.0076,0.0093,-0.0081,0.0263,1,2,1,7.06102736370229
0.0154,-0.003,0.0266,1e-04,0.0277,1,1,1,7.41461825061836
-0.0035,0.0761,-0.0109,-0.2112,-0.0423,1,1,1,7.27643271236216
0.0148,-0.0053,0.0282,0.0062,0.0332,1,1,1,7.29363356713733
0.0105,-0.0031,-0.0638,-0.0036,0.0273,2,1,1,7.37779495806387
0.0147,-0.007,0.0086,-3e-04,0.0423,1,1,2,7.34371587889967
-0.1079,-0.0163,0.006,0.0066,-0.0102,1,1,1,7.45477952806162
0.015,-0.0102,0.0156,-0.0035,0.0222,2,1,1,7.30794561013831
0.0139,-0.0082,-0.0105,0.0023,2e-04,2,1,1,7.31308195577347
0.0135,-0.003,-0.0154,-0.0039,0.0184,1,1,1,7.28919592552245
0.0133,-0.0055,-0.0101,-5e-04,-0.0044,1,1,2,7.22800433366086
0.0143,-0.0045,-0.0183,-0.0038,6e-04,1,1,1,7.38426387536046
0.0134,-0.0081,-0.019,0.0055,0.0143,1,1,2,7.3550893549206
0.0082,-5e-04,-0.1299,-5e-04,0.0087,2,1,1,7.29830796767691
0.0141,-0.0031,0.0222,-0.0032,0.0237,1,1,2,7.50108481222985
0.0148,-0.0051,0.0052,0.0091,2e-04,1,1,2,7.40836585853363
0.0151,-0.008,5e-04,-0.0105,0.0132,1,1,1,7.39455378056266
0.0146,-0.0031,-0.0015,-0.003,0.0056,1,1,1,7.39263910208506
0.0157,-0.0116,-0.0028,-0.0084,0.0187,1,1,1,7.33308935303673
-0.0096,0.1803,0.0579,-0.3695,-0.0608,2,1,2,7.40181001491207
0.0155,-0.0037,0.0101,0.0029,-4e-04,1,1,2,7.38523823631476
0.0143,-1e-04,0.0233,0.0274,-0.0712,2,1,1,7.30260546928324
0.0141,-0.0057,0.0012,-0.002,0.0202,1,1,2,7.27141060512855
0.016,-0.0034,0.0187,-0.006,-0.0091,1,1,2,7.43621565000459
0.0154,-0.0085,0.0164,-0.0036,0.0378,1,1,2,7.23789500261551
0.0158,-0.0043,0.0446,0.0277,-0.0995,1,1,1,7.31638727776746
-0.1001,-0.008,-0.0015,-0.0103,-0.0058,1,1,2,7.46128402778966
0.0154,-0.008,0.0191,-0.0067,0.0254,1,1,1,7.4202607043723
0.0137,-0.0019,0.0203,0.0049,-0.1042,1,1,1,7.26087511468991
0.0146,-0.0069,0.0144,-0.0107,0.019,1,1,1,7.57573917587221
0.0155,-0.0029,0.0298,0.0025,0.0018,2,1,1,7.49140393042112
0.0037,0.0519,-0.0058,-0.15,-0.0168,1,1,2,7.24742173035022
0.0145,-0.0069,0.0062,-0.0129,0.0076,2,1,1,7.29201929417227
0.0153,-0.0031,0.0266,0.0146,-0.059,2,1,2,7.35647612291462
-0.0898,-0.0139,0.0145,-0.0034,-0.0063,1,1,1,7.39970585116314
0.0093,0.0017,0.0234,-0.0121,-0.0155,2,1,1,7.50705977665471
0.0144,-0.0053,-0.0124,0.0107,0.0114,1,1,1,7.46219485033293
-0.0922,-0.0102,-0.001,-0.0247,0.01,2,1,1,7.40367122805053
0.0137,-0.0093,0.0247,0.0087,0.0176,1,1,1,7.00101779158706
0.0154,-0.0066,-0.0014,-0.0088,0.0137,1,1,1,7.40795822718882
0.0145,-0.0025,-0.0091,0,0.0197,2,1,1,7.38414256075635
0.0154,-5e-04,0.0211,0.0149,-0.0461,2,1,1,7.29602729616417
0.0152,-0.0032,0.0056,0.0064,0.043,1,1,2,7.35568913890478
-0.0865,-0.0088,0.0019,-0.0082,-0.014,1,2,2,7.11052584074778
0.014,-0.0048,4e-04,0.0067,0.008,1,1,1,7.27285578800017
0.0147,-0.0057,0.0161,0.0016,0.0073,1,1,2,7.191590195559
0.0151,-0.0056,0.017,-0.0031,0.0134,1,1,2,7.51250566647277
0.015,-0.0064,0.0256,-0.0022,0.0209,1,1,1,7.2545368872962
0.0156,-0.0054,0.0151,-0.0191,0.0384,2,1,2,7.25151995946394
0.0151,-0.0065,0.0148,-0.0035,0.0435,2,1,1,7.12221594382671
0.0156,-0.0034,0.0257,0.006,-0.002,1,1,2,7.22070300393316
0.0143,-0.0065,0.0112,-0.0044,0.031,2,1,1,7.53257703346865
0.0153,-0.0089,0.0146,-0.0186,0.0172,1,1,2,7.41159110555156
0.0145,-0.006,0.011,-0.0075,0.0148,1,1,1,7.35144405326052
-0.0828,-0.0141,0.0114,0.015,0.0066,1,1,2,7.3463927633926
-0.0831,-0.0129,0.0107,0.0032,-0.0042,1,1,2,7.37947562994659
0.0146,-0.0056,0.0031,-0.0116,0.0099,1,1,2,7.37871380340579
0.0137,-0.0018,-0.0122,-0.0101,-0.0086,1,1,1,7.46167638002159
0.0147,-0.0058,-0.0024,0.0083,0.0307,1,1,2,7.45921709086882
-0.0809,-0.0114,0.0035,0.0053,0.0026,1,1,1,7.5501230208124
-0.0979,-0.0161,-1e-04,0.0076,-0.0113,2,1,1,7.3455722254133
0.0024,0.0212,-0.0087,-0.0665,-0.0143,1,1,2,7.28892293263499
0.0128,-0.0041,-0.0122,-0.0109,0.0342,1,1,2,7.49879892243306
0.0156,-0.0087,0.0247,8e-04,0.0311,1,1,2,7.43910108205606
0.0156,-0.0051,0.0147,-0.0068,0.0299,1,1,1,7.47868972540032
-0.0916,-0.0197,0.0105,0.0103,0.0044,2,1,1,7.41123378678245
0.0137,-0.0061,0.0049,-0.002,0.0141,1,1,1,7.37000653683055
-0.1106,-0.0155,-0.0038,-0.0045,-0.0102,1,1,1,7.26316391023877
0.015,-0.0058,0.0062,0.0049,0.03,2,1,2,7.32054187491881
0.0146,-0.0076,0.0263,-0.0031,-0.0171,1,1,2,7.38026221403504
-0.095,-0.0124,0.0064,-0.0145,-0.0121,1,1,1,7.39261872045869
0.0149,7e-04,0.0172,0.0304,-0.1276,2,1,2,7.41640793945414
0.0137,-0.005,0.0163,0.0018,-0.0684,1,1,1,7.36704210913007
0.0146,-0.0077,-0.0063,0.009,0.0336,1,1,1,7.39057300881666
0.0126,-9e-04,-0.0182,0.0186,0.0198,1,1,1,7.3199789985715
0.0151,-0.0045,0.0224,-0.0025,0.0149,1,1,1,7.32677194398556
-0.0724,-0.0125,0.0237,0.0141,0.0015,1,2,2,7.32674343526428
0.0141,-0.0072,0.0081,-0.0014,0.0201,1,1,1,7.21909945915049
0.0146,-0.0039,0.0363,1e-04,0.0194,1,2,2,7.26254709854218
0.0155,-0.0054,0.0138,-0.0085,0.0208,1,1,2,7.27672675786222
0.0168,-0.0061,0.0015,-1e-04,-0.004,1,1,1,7.41574702219503
0.0141,-0.0031,0.0019,0.0278,-0.125,1,1,2,7.29826697279168
0.0135,-0.0067,-0.0025,-0.0166,0.0486,1,1,1,7.65338514529541
0.0114,-0.0048,-0.0847,0.0115,0.0153,2,1,2,7.40383883009517
-0.0232,0.2773,0.0145,0.1244,0.0429,1,1,1,7.43285597491218
0.0145,-0.0033,0.0044,0.0249,-0.031,1,1,2,7.45268625708139
-2e-04,0.079,-0.0096,-0.2303,-0.0367,1,1,1,7.27855490006531
0.0133,-0.002,-0.0167,0.0087,-0.0709,1,1,1,7.47563010996722
0.0144,-0.0054,0.0024,0.0015,0.001,2,1,2,7.20480774026186
-0.091,-0.0088,0.0041,0.0134,0.015,1,1,2,7.29802343673197
0.0154,-0.006,0.0068,0.0029,8e-04,1,1,1,7.36094689594217
-0.0758,-0.0142,-5e-04,0.0158,-0.0023,1,1,1,7.44311619459376
0.0132,-0.0022,-0.0169,0.0217,-0.0099,1,1,1,7.27337187398807
-0.0965,-0.0156,0.0019,0.0015,0.0011,1,1,1,7.34778979218414
0.0148,-0.0045,0.0194,-0.0017,-0.0346,1,1,2,7.30136015109177
0.0065,0.0228,-0.1056,0.019,-0.0377,1,1,1,7.25378377654755
-0.0931,-0.0171,-0.0038,0.0077,0.0151,2,1,1,7.46380977854972
0.0141,-0.0041,0.0145,-0.031,0.0224,1,1,1,7.37221539567169
0.0156,-0.0033,0.0272,0.009,-0.0066,1,1,1,7.21437360218308
0.0147,-4e-04,0.0398,0.0347,-0.1297,1,1,1,7.19332037648816
0.0142,-0.0062,0.0098,0.0083,0.0031,2,1,1,7.37665072610989
0.0146,-0.006,0.0203,-0.012,-0.0012,1,1,1,7.11056307948779
0.0154,-0.003,0.0197,0.0092,-0.0664,1,1,1,7.47049472476264
0.0136,-8e-04,0.0099,-0.0028,0.0053,1,1,1,7.25267901144255
