id,int,sex,cond,sex_cond,p_int,p_sex,p_cond,p_sex_cond
ENSG00000266338.6,-0.230702674819501,-0.368483295903399,-0.0653944534062956,0.142133867632699,0.44786322243721,0.227480301581936,0.548854103297834,0.195557679099988
ENSG00000272419.6,-5.33710844963588,6.27874918929141,1.67999231304893,-2.21856868933643,0.256844706912356,0.186652865776514,0.357170183374453,0.230036427853642
ENSG00000117281.15,-1.59398562228755,-0.945551699644404,0.311056093459557,0.304192840921476,0.183460815927279,0.410310917593794,0.427437390166792,0.43724243579419
ENSG00000227372.11,-1.0961467835273,-0.0978439462568065,0.136164499867971,0.0311076593446193,3.38813199275848e-07,0.637611178890899,0.0802113223262052,0.688278035100003
ENSG00000265491.4,-0.704456032971261,0.259052045900653,0.0100049137203516,-0.101593988173511,1.15187228110202e-05,0.101240257333502,0.865884004878957,0.0872214558052681
ENSG00000186141.8,-2.67507388370356,-1.96396008437043,0.803712810929345,0.780999726452685,0.0156462759046228,0.0599819115793925,0.0383058207401083,0.0430650882311081
ENSG00000131788.15,-0.761310054171373,-0.516862383758695,0.0520621067032918,0.221712451694442,0.137572675331268,0.309699016349407,0.78415687153766,0.247304218855823
ENSG00000265241.6,-0.895504015544494,-0.0909940095211514,0.0926092130854566,0.0350180401340661,0.0240503829993139,0.809538908374766,0.49381806543769,0.795056909543047
ENSG00000235169.7,-1.44728940984426,-0.30013779986528,0.0685825734771672,0.0970434056277804,0.221481471132278,0.798337433642571,0.878610768783679,0.828921848286658
ENSG00000271601.3,-2.06314736902947,-0.973342877004045,0.527021656481521,0.382972109711353,9.06408457792409e-08,0.00513662516083948,0.000108762707858203,0.00367831688595747
ENSG00000265972.5,-0.621535139954352,-0.0334002853086489,-0.0114777128938867,0.0129506572312602,6.04944632848347e-33,0.357588594605325,0.409592072004848,0.352349465227268
ENSG00000264343.5,-1.58815260660433,-1.26940801605574,0.279906625865719,0.501529906270595,0.0611424191215284,0.132568234621895,0.385150667808108,0.122094648179399
ENSG00000268043.7,-0.801481104001638,-0.0476971211772467,0.0712097879116239,0.0158699622261976,0.000243900877709384,0.823899172476574,0.37205313000854,0.84214716933338
ENSG00000131791.7,-0.387002905504375,-0.131260090392346,-0.0892031496140848,0.045064773056491,0.00606889782063222,0.348416457806599,0.0916669220030383,0.393042113742193
ENSG00000130764.9,-0.438971463409631,0.0866355365836803,-0.120043727243575,-0.0375444608549978,0.00026548197706506,0.466276928344348,0.00775520500815507,0.402142425183768
ENSG00000131778.18,-0.136709896413957,0.0204064416120009,-0.168290627700342,-0.0125163666693199,0.182437784576456,0.841997975297499,1.43040988302361e-05,0.742607809853786
ENSG00000116128.10,-0.934728682437895,0.186834189246662,0.116805270242426,-0.0569666253116544,0.0589147535494791,0.700548994822355,0.524480658470901,0.755863773085794
