id,int,sex,cond,sex_cond,p_int,p_sex,p_cond,p_sex_cond
ENSG00000164366.3,-0.626006035169286,0.0282133043127222,0.000760489119243022,-0.000369044215858782,9.92428659160421e-27,0.553443198321741,0.415671334127091,0.692600668378846
ENSG00000171522.5,-0.816765864113807,-0.0113262951034459,0.00186076056588747,-0.000692538461769648,0.00019074735848962,0.955910535172093,0.587088334345955,0.839638364831635
ENSG00000132356.11,-0.765539026454343,0.172525876042709,-0.000531450099437077,-0.0025017479096582,0.0118552200820086,0.521455525312111,0.906803144709339,0.583711600998695
ENSG00000145592.13,-0.845385693727309,0.0983519449033432,0.00175213055864749,-0.000688312520253153,1.25144370659897e-09,0.436735022775847,0.457562437886455,0.770149590235863
ENSG00000132357.13,-0.619995596726988,-0.0208355348984279,3.46720893027452e-05,0.000239665055771141,6.03696670878241e-17,0.711081250497037,0.97196872008365,0.808127048854725
ENSG00000112936.18,-1.68831537828826,-0.63612950878249,0.0167468012827792,0.0110479311557527,5.4697018177231e-06,0.0475105678060739,0.00550810936740952,0.0580054657439905
ENSG00000205765.8,-1.06920072648565,-0.0109345657870749,0.00759582382181068,0.00100246459847173,1.13688781569184e-05,0.949741676415264,0.0356896854142073,0.76601599173408
ENSG00000171368.11,-0.910979402617718,-0.211267093311314,0.00696543268035713,0.00427434764839772,0.0556441290401602,0.642555885143601,0.374516100124632,0.583437935334752
ENSG00000177721.4,-0.604343909352427,0.136611631945514,-0.00305533655874759,-0.00245361796719223,1.7305090492206e-10,0.109078457308439,0.0397917691070066,0.0974140049386409
ENSG00000172262.11,-0.907632964200826,-0.118703028708562,0.00328624443090759,0.00213638593488663,9.3601158244002e-08,0.423830635533914,0.23657132661772,0.439901289000855
ENSG00000112972.14,-0.762342134302807,0.065110462453368,0.000230980522125995,-0.00157645642324106,6.99759476714651e-21,0.35353358083926,0.859044173840796,0.226560616316892
ENSG00000206077.10,-0.611962054006604,0.304980453243904,-0.000275481820727623,-0.00432782696152841,0.0925751437236878,0.395058420629429,0.964811206786251,0.48967344981874
ENSG00000249855.1,0.0401847219302825,0.572833561202047,-0.0106401889211567,-0.0138805424041365,0.976598693118154,0.677825584080194,0.663541123757432,0.572266495577324
ENSG00000112992.16,-0.874483383576399,-0.0169365924694429,0.0018679337844202,8.13581952215864e-05,1.99206352034658e-16,0.844602382556707,0.240983358602889,0.959108084285037
ENSG00000112996.10,-0.56110642570213,-0.0789773775547408,-0.0016938066161705,0.0014468283230271,1.32881978910662e-07,0.423807574643887,0.344261067941956,0.418863837809815
ENSG00000272335.1,-0.790946451815164,-0.279393364712515,0.00105509463005027,0.00448411883821534,0.000229685235265929,0.139428527149753,0.777069402375972,0.23544888313096
ENSG00000170571.11,-0.874845895771901,-0.0115025770823134,0.00125099896000222,-3.25174499155337e-06,3.01679523564078e-115,0.621079129155973,0.00477866197750403,0.994108846995373
ENSG00000151883.17,-0.680005922918435,0.0451273810732365,-0.00102261670865204,-0.0009290252349959,1.34413885788594e-36,0.29366160568027,0.19611006501824,0.240052297909076
ENSG00000188818.12,-0.544288882929947,-0.136747198450378,-0.00221148047473474,0.00210622536281377,0.0214448177763684,0.536370469696115,0.587434228716195,0.60520910141523
ENSG00000213949.8,-0.468565850110957,0.127998401977741,1.94143126236371e-05,-0.00295199125726469,6.26540585092245e-05,0.259425828630474,0.992881308585376,0.176539028751473
ENSG00000152684.10,-0.501089198765295,0.0683410709596436,0.00225388795748873,-0.00168468441422848,0.00019277847382139,0.554391807491192,0.305098781316472,0.441111903533258
ENSG00000164172.18,-1.01927561198838,0.602124105523457,0.00662125570133141,-0.0102630377597569,0.00457420964797174,0.060067963990944,0.247493165276904,0.0849402108306011
ENSG00000164258.11,-0.540423224574723,0.0294727396444256,-0.00122404831120152,-0.000650973262385334,1.02436593566381e-15,0.605390791449217,0.279181749445989,0.56413934471046
ENSG00000185305.10,-0.560576385895854,-0.0106400242886422,-0.00281485395115961,0.000349581765142045,8.9549305334202e-05,0.933749008627902,0.256291783493881,0.886883970987824
ENSG00000178996.13,-0.692035735583677,-0.032259897559189,0.000602186224924813,0.000704837621184247,6.97041946711613e-73,0.231155925815441,0.212914444444856,0.145088395016423
ENSG00000028310.17,-0.647901349578975,0.0450384763330356,-0.00229351996316372,-0.00120445507307546,1.73585814204691e-14,0.489301267775272,0.0832559473218915,0.35872358259253
ENSG00000145649.7,-0.615504020169178,0.0178797077173939,-0.000549903546614467,8.07055558691726e-06,7.17509347195688e-45,0.550830862256895,0.306414886387314,0.988002079982127
ENSG00000067248.9,-0.53473265071247,-0.323620310740051,-0.00231900050099683,0.00544490253337184,0.0971553588721552,0.305745670758888,0.672860415588616,0.325934219804134
ENSG00000039123.15,-0.733283908606241,-0.0877335775680395,0.00133255709100951,0.00131746100371444,7.33882860223969e-16,0.244977966780865,0.343429134846266,0.34889709908946
ENSG00000177058.11,-1.06384273736403,-0.271882490693149,0.00291513922584899,0.00164444543696198,0.00225095621300979,0.397482399922902,0.580398872891704,0.754715568417032
ENSG00000134352.19,-0.787954131771718,0.113287240613638,0.00299302715731895,-0.00128075602653367,1.86823487225413e-06,0.409515623802509,0.254986580967413,0.623284096888006
ENSG00000164512.17,-0.618254081651414,0.183717140511546,-0.000644507453403306,-0.00334931329872971,1.44550753739033e-11,0.0268296605662216,0.669452283857899,0.0281909671804711
ENSG00000225940.5,-0.212928638305863,0.191790973413152,-0.00518778275386263,-0.00425669806964207,0.433561740812847,0.480203095679713,0.376064977347727,0.46680843935593
ENSG00000234553.1,0.211736296125432,-0.0793507880857922,-0.0147384924995954,-0.00216995497566766,0.769141222368918,0.912127003482567,0.431402683894908,0.905247003942831
ENSG00000095015.5,-0.729432247054669,0.0448397259189108,8.58162441015584e-05,-0.00104481795936947,1.32787586031696e-30,0.36581908470477,0.926306293009099,0.261161173704497
ENSG00000155542.11,-2.10017385395712,0.277052611660111,0.0137592093511362,-0.00154050982589917,0.0002678423268993,0.570362594297684,0.140143934734258,0.865344203542466
ENSG00000155545.19,-1.11895702906134,0.350399439086358,0.00651061908444712,-0.00607575745239012,0.00502122013645455,0.335481941607375,0.302533082000315,0.33513951107576
ENSG00000062194.15,-0.663919025352324,-0.0111900639220205,-0.000487044302727114,0.00057730962544036,1.11472339684243e-43,0.768521588135479,0.503225274191479,0.427586585867572
