nm,int,od,b.gPC1,b.gPC2,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000159377.10,0.01610235,-6.892161923,-0.016831377,0.008278566,-0.002887078,0.907295672,4.27E-144,0.031339565,0.496930288,0.690700508,0.690694959,0,0.676688126
ENSG00000143442.21,-0.376058756,-6.860984966,-0.041691631,0.006119356,0.028232693,0.478476292,0.001826641,0.181434991,0.624212653,0.301735753,0.305113272,0,0.50057485
ENSG00000143367.15,-2.313537051,-5.669156349,-0.048667939,0.04727273,0.111015914,0.013762908,0.000718239,0.48274003,0.463015716,0.020143237,0.022929266,0,0.12877928
ENSG00000143376.12,0.185037303,-8.606293354,0.000679479,-0.008060739,-0.011590655,0.236100747,8.11E-08,0.93015002,0.343966204,0.156236295,0.157427662,0,0.374977979
ENSG00000182134.15,-1.166653062,NA,-0.151434375,0.120865313,0.051496244,0.186449227,NA,0.002671245,0.246328348,0.245534128,0.245229307,1,0.458416289
ENSG00000159445.12,1.558041915,-6.656751657,-0.031006158,0.089510305,-0.102456033,0.008964347,0.0010968,0.192878009,0.343561568,0.000811077,0.001171478,0,0.016584717
ENSG00000158286.12,-1.9425771,-2.058474142,0.029435877,2.05691973,0.168357663,0.729202409,5.16E-05,0.918108548,0.482987078,0.558567393,0.557394934,0,0.629143831
ENSG00000163191.5,0.45156475,-5.28272477,0.009944891,0.062929508,-0.025664092,0.480024677,1.88E-41,0.791514054,0.854477419,0.434842738,0.434568582,0,0.576639411
ENSG00000163209.14,-1.028829133,-1.786233341,-0.126733106,-0.037080895,0.07623585,0.459276827,1.55E-40,0.057072646,0.719918512,0.294005858,0.297329488,0,0.496392548
ENSG00000163221.8,-0.866192392,-3.458746025,-0.111354249,0.013121579,0.020045244,0.137566435,5.80E-162,0.000788913,0.634886266,0.514224213,0.516524472,0,0.613582142
ENSG00000116237.15,-0.10277862,-4.769924929,-0.00374375,-0.004247503,0.029101349,0.906075055,1.93E-14,0.89732457,0.920736139,0.517356995,0.524227796,0,0.617043467
ENSG00000197956.9,0.28069771,-5.589179366,-0.089134099,0.135881383,-0.010804998,0.657163217,5.72E-18,0.00252313,0.003689458,0.74821924,0.749554294,0,0.694308264
ENSG00000189171.14,3.162028277,NA,-0.12749603,-0.038210307,-0.135256931,0.226553294,NA,0.26913122,0.948472792,0.319463222,0.319332131,1,0.510442884
ENSG00000158292.6,0.664806936,-5.30632653,0.004002597,-0.103617575,-0.023327367,0.524226959,0.000553835,0.918045711,0.02820755,0.659770647,0.660001912,0,0.666409146
ENSG00000143553.10,-0.064714066,-5.886647263,0.003701494,0.019502287,0.00075571,0.857954169,1.59E-22,0.859812873,0.314263168,0.96839075,0.968596704,0,0.744114638
ENSG00000143554.13,-0.191685341,NA,-0.047011134,0.594521179,0.007085503,0.79542847,NA,0.155836522,0.005810897,0.855289261,0.855281943,1,0.719522375
ENSG00000143614.9,-0.124807213,NA,-0.011708698,-0.002079973,0.003575529,0.455562761,NA,0.419944209,0.893682262,0.679335324,0.679334417,1,0.674120444
ENSG00000198837.9,0.579457139,-4.252325937,0.06436882,-0.169086484,-0.050876157,0.486614823,4.69E-43,0.472689132,0.251404342,0.241506205,0.247773367,0,0.459752612
ENSG00000143570.17,0.040262789,-6.822116927,-0.016397112,0.000660101,-0.002888772,0.844558013,6.98E-46,0.122925957,0.950600986,0.790405259,0.790406125,0,0.70522696
ENSG00000097021.19,2.020678611,NA,0.015253736,1.026399187,-0.086810767,0.334842982,NA,0.8905859,0.32165228,0.400463811,0.399660126,1,0.557928704
ENSG00000143578.15,-1.584031383,NA,0.048572068,0.45287261,0.071465622,0.360173679,NA,0.685351063,0.11658731,0.418466468,0.418033991,1,0.567776912
ENSG00000143549.19,-0.128403296,-8.184439518,-0.005055124,-0.001892443,0.005903758,0.104232843,5.88E-129,0.301024354,0.681273698,0.15440332,0.154428826,0,0.372071863
ENSG00000143569.18,0.37198698,-6.419417245,0.008252995,0.014306966,-0.016154254,0.255539337,1.49E-12,0.742847052,0.483928668,0.341591907,0.341664236,0,0.526050797
ENSG00000143575.14,0.261372861,-6.82496395,-0.070944026,0.039621408,-0.012645727,0.443091552,2.78E-06,0.031330072,0.19242079,0.474084827,0.481748762,0,0.598217652
ENSG00000143595.12,0.81831068,-4.710542537,-0.018067906,0.085389511,-0.050716456,0.268093443,6.53E-19,0.573730663,0.331482343,0.197471961,0.197283064,0,0.414930289
ENSG00000143515.16,0.220947014,-10.09879917,-0.034185078,-0.007510631,-0.006192194,0.407709636,0.595354543,0.16076243,0.734187863,0.649281335,0.6558715,0,0.665899041
ENSG00000160712.12,-0.585789944,-5.295545634,0.013187721,-0.012727273,0.039032048,0.025622306,3.44E-241,0.290054212,0.268276292,0.004448347,0.005162608,0,0.048677585
ENSG00000160714.9,0.388992129,NA,0.061524082,0.870235665,-0.021499819,0.789399412,NA,0.388399369,0.355404224,0.785076991,0.785081541,1,0.704485766
ENSG00000160710.15,0.272365134,-6.316713044,0.035343895,-0.005026504,-0.009233232,0.036557352,0,9.69E-06,0.400288725,0.175396176,0.177284032,0,0.396898023
ENSG00000163344.5,0.061394284,NA,5.97E-05,-0.003291923,0.004811426,0.880863008,NA,0.997051922,0.967205961,0.822559851,0.822556148,1,0.712324437
ENSG00000215788.9,-0.008750684,-5.059880963,-0.009718205,0.105166667,0.011865047,0.989610884,1.80E-26,0.661243529,0.201730407,0.731585388,0.732668084,0,0.690376351
ENSG00000163346.16,0.234247931,NA,-0.012437367,0.002387333,-0.009553379,0.009439058,NA,0.041001528,0.727882644,0.041506081,0.041501357,1,0.186505823
ENSG00000160691.18,-0.356293051,NA,-0.03131471,-0.023881196,0.008782523,0.23111767,NA,0.025913343,0.826110677,0.568206183,0.568205129,1,0.633468568
ENSG00000160685.13,-0.094508408,-7.517598094,0.012006099,-0.000438254,0.002648396,0.351866204,1.47E-192,0.009564562,0.930608134,0.621727945,0.62196925,0,0.654980222
ENSG00000143537.13,0.770116038,-5.379793747,-0.006257705,-0.020914849,-0.02499803,0.004330292,8.10E-109,0.741666116,0.556057143,0.077706783,0.07950172,0,0.26863276
ENSG00000169231.13,2.091741094,NA,0.008479386,0.307046973,-0.08231527,0.025256108,NA,0.862602023,0.470140349,0.08585269,0.085512661,1,0.279214723
ENSG00000173171.14,0.396142262,NA,0.01921583,0.180142373,-0.010260188,0.677997856,NA,0.724057222,0.072668881,0.839377556,0.839380051,1,0.715182906
ENSG00000162408.10,-0.075323318,NA,-0.038034486,-0.010596303,-0.002144657,0.898130573,NA,0.068582924,0.762879819,0.943378828,0.943378828,1,0.740743575
ENSG00000160766.14,-2.43268713,-3.919461244,0.127917363,-0.152844885,0.134014015,0.04451911,4.11E-09,0.077177319,0.17485441,0.031876639,0.032146552,0,0.160969598
ENSG00000236675.1,-0.631033716,-5.663767829,0.010766619,0.065352172,0.021867136,0.148119643,1.17E-18,0.577065878,0.004243073,0.342481774,0.343926812,0,0.527627189
ENSG00000177628.15,0.057314675,-2.746494003,-0.194167782,-0.232244549,-0.013731836,0.946050908,4.38E-71,5.54E-08,0.001504547,0.757933893,0.757133172,0,0.695940355
ENSG00000204859.12,-1.553499307,-4.2653475,-0.004063092,0.381509384,0.068887054,0.053497089,3.09E-25,0.9619858,0.186711913,0.095728851,0.096382116,0,0.296316378
ENSG00000225855.6,-1.434661123,-3.472228308,-0.095710256,0.127503581,0.062792567,0.46516234,7.80E-06,0.258990438,0.227116985,0.540432611,0.543065451,0,0.623379269
ENSG00000132676.15,0.380388863,-6.06473892,-0.01951501,0.012101448,-0.015482213,0.311826852,5.04E-17,0.349083729,0.63362823,0.426155213,0.426262001,0,0.571794119
ENSG00000162413.16,-0.381925203,-6.800841019,0.000209046,0.007703931,0.023659211,0.029580227,9.74E-84,0.983522408,0.449661879,0.010704915,0.011788648,0,0.0844741
ENSG00000132718.8,2.44073733,-4.944044931,-0.008767062,0.014935096,-0.122880591,8.44E-05,6.63E-12,0.810691068,0.681746457,0.00011701,0.000164516,0,0.003756781
ENSG00000273002.1,-0.653658948,NA,-1.34104945,0.574314997,0.043162181,0.815423625,NA,0.582089552,0.634886576,0.792152732,0.792092492,1,0.705686497
ENSG00000160789.19,-1.880302217,-4.312833263,0.009889154,-0.042310201,0.079211843,0.001722043,1.19E-62,0.675650896,0.640262042,0.011345079,0.014533687,0,0.097201314
ENSG00000116273.5,1.294828621,NA,0.004941286,0.019080114,-0.05284332,0.070213717,NA,0.886591874,0.730205696,0.148160951,0.147837116,1,0.363503766
ENSG00000196189.12,-0.69924488,-5.421484652,-0.008378363,-0.041352467,0.026249111,0.000276721,0,0.431568935,0.000143582,0.009611968,0.00991801,0,0.077043782
ENSG00000160785.13,0.007136231,-6.115285335,-0.017110867,-0.018619112,0.003609751,0.975428644,6.84E-140,0.063261832,0.056839503,0.768989291,0.769000836,0,0.69924811
ENSG00000160783.19,0.188702235,-6.757825911,-0.007653869,-0.021717197,-0.000452644,0.281352038,1.25E-77,0.570043081,0.422487923,0.960850697,0.960830248,0,0.742794829
ENSG00000160781.15,3.419830894,-3.683174549,0.029663022,0.055350824,-0.107631035,0.000690028,1.51E-54,0.430530443,0.229034078,0.043085685,0.041951886,0,0.187510942
ENSG00000198952.8,4.253594168,-3.816113155,-0.014777237,0.036857376,-0.18904078,4.71E-31,0,0.437297907,0.060612877,3.80E-23,2.89E-20,0,8.42E-17
ENSG00000163472.18,2.570947688,-6.758642466,0.014146896,0.020871655,-0.10900566,5.69E-05,0.054969092,0.565395488,0.442961964,0.00111538,0.001405288,0,0.018814723
ENSG00000198715.11,5.045894493,-3.607662295,0.031346958,0.031093634,-0.212856533,1.72E-18,2.98E-152,0.32368185,0.398965265,8.83E-13,2.04E-11,0,6.99E-09
ENSG00000163468.14,-1.260427522,-4.947330065,0.074085475,-0.010422784,0.067455344,0.154028278,1.68E-16,0.174696732,0.810577097,0.140693281,0.144868933,0,0.358743819
ENSG00000041988.15,0.300347789,-6.232038671,0.051535861,-0.039666226,-0.007694707,0.599131361,0.000819706,0.035192037,0.356217237,0.794041854,0.794098353,0,0.706176026
ENSG00000163382.11,-0.104405557,-6.252784749,0.005937159,0.099027641,-0.000785334,0.846422135,1.04E-13,0.809325409,0.580059085,0.977770328,0.977787511,0,0.745293961
ENSG00000143303.11,-0.563548376,NA,0.080245113,-0.455026783,0.034884955,0.709489373,NA,0.204250252,0.512327382,0.647982129,0.647990094,1,0.663097065
ENSG00000187800.13,-0.193928764,-5.461585699,-0.031692174,-0.008642759,-0.000353116,0.838129191,3.29E-05,0.401577405,0.753504841,0.994256718,0.994288424,0,0.749094562
ENSG00000132694.18,-0.19960019,-6.443580403,-0.005768144,-0.017961124,0.006639843,0.384329117,5.47E-80,0.617396289,0.054987844,0.582388072,0.582485102,0,0.63825562
ENSG00000271736.1,1.542784169,-3.889701907,-0.013052276,0.086577006,-0.028133583,0.23489686,6.30E-17,0.79885693,0.461427897,0.676101804,0.682863468,0,0.674810253
ENSG00000143297.18,-2.597175968,-2.909716703,-0.026243559,0.016300205,0.08427048,0.005305558,3.66E-79,0.502936419,0.735108,0.079705784,0.075137116,0,0.260232081
ENSG00000160856.20,-0.245085209,-5.287448549,-0.004761837,0.005080971,-0.012387941,0.609089267,4.88E-36,0.803745878,0.856990469,0.612268265,0.613116321,0,0.650639201
ENSG00000132704.15,5.007374366,-3.927503244,0.113178848,-0.366858425,-0.252780182,0.007388646,9.98E-08,0.173428993,0.043011954,0.009075453,0.010843734,0,0.081918543
ENSG00000163534.14,2.831142519,-3.429561786,0.010825188,0.023135212,-0.126534834,2.94E-06,1.49E-96,0.73194367,0.548470041,6.17E-05,9.27E-05,0,0.002451428
ENSG00000163554.12,0.768270442,-5.714937745,0.012591102,-0.007683622,-0.030961496,0.067758328,1.33E-44,0.586021857,0.873491049,0.149896966,0.1524592,0,0.370239216
ENSG00000163563.7,-0.042258975,-4.80118183,-0.030071735,-0.011099247,-0.000183466,0.83850646,0,0.011164707,0.284907152,0.986568586,0.986564032,0,0.747368108
ENSG00000049245.12,-0.362729058,-6.052361023,0.002091225,0.002335164,0.012657746,0.053375469,4.90E-181,0.852251343,0.84510995,0.198789696,0.200974502,0,0.418833239
ENSG00000163564.14,-1.638196579,-5.150392648,-0.03696627,-0.050673617,0.078165765,0.115010621,1.13E-10,0.327471285,0.364251407,0.131911397,0.144827921,0,0.358743819
ENSG00000163565.18,-0.119677437,-6.092637199,0.06485878,-0.061557104,0.009156399,0.608655175,5.06E-142,2.96E-05,0.331194307,0.457671287,0.457849927,0,0.586578229
ENSG00000163568.14,-0.956351643,-2.684071113,-0.027339297,-0.108591298,0.031322233,0.585655028,9.59E-25,0.654327343,0.099277972,0.738401453,0.735731236,0,0.691946406
ENSG00000179639.10,0.477289843,NA,0.112703938,-1.811264206,-0.05090579,0.816461015,NA,0.590533448,0.331472887,0.644955745,0.644797799,1,0.661692302
ENSG00000158716.8,1.789316351,-6.403312835,-0.03490001,0.023481868,-0.089772566,0.023650206,0.001879982,0.647884104,0.798244002,0.030556341,0.039355416,0,0.180630122
ENSG00000181036.13,0.379567114,-4.035903355,0.119196923,-1.355432861,-0.039009039,0.761383425,7.26E-36,0.041112613,0.007754887,0.54070412,0.543074051,0,0.623379269
ENSG00000272668.1,1.766254403,-4.241343295,0.23618958,-0.899191988,-0.151301709,0.56944493,0.001521073,0.480796834,0.645335988,0.328224645,0.337178947,0,0.523172343
ENSG00000213085.9,-0.065002461,-3.304271302,0.005684184,0.056436492,-0.002337918,0.951097067,1.78E-30,0.891348931,0.374371008,0.96616423,0.966382647,0,0.744114638
ENSG00000158710.14,0.30948086,-6.128572173,0.00538839,0.030994951,-0.014245374,0.291060718,9.61E-126,0.566584608,0.011954252,0.35445504,0.360590257,0,0.536991975
ENSG00000260766.1,-4.957103522,-3.663205326,-0.013806919,0.164059855,0.224406373,0.226572893,4.40E-05,0.99669464,0.807493291,0.253313555,0.259024348,0,0.469738394
ENSG00000162729.13,-0.087040792,-5.34331482,-0.042554616,0.038451398,0.01441526,0.824632951,1.88E-47,0.166741923,0.329930082,0.477394245,0.478464631,0,0.596924404
ENSG00000132716.18,-0.621676182,-6.429977127,0.027984929,-0.01066698,0.036198604,0.121296716,6.90E-17,0.060841256,0.80201046,0.083697317,0.086561528,0,0.280775201
ENSG00000122218.14,0.175734238,-5.351186422,0.085022011,-0.01401443,5.70E-05,0.612661048,5.31E-48,3.48E-07,0.665193697,0.997488712,0.997472496,0,0.750110696
ENSG00000162736.15,-0.107274915,-7.006212966,0.085295863,-0.054369613,0.02361742,0.762480639,7.24E-09,5.02E-07,0.122311559,0.206972719,0.211143577,0,0.428197799
ENSG00000162739.13,-0.430390579,-6.151830837,-0.006343549,0.00974978,0.02789863,0.245003262,6.35E-20,0.699023194,0.627039693,0.143684939,0.14545444,0,0.359836537
ENSG00000066294.14,-0.299048233,-5.249510696,0.026202179,0.003590074,0.028267125,0.420542168,4.81E-89,0.050554907,0.835433368,0.139997646,0.140878456,0,0.355762386
ENSG00000117090.14,-0.102904458,-5.94983699,-0.024451121,0.176385106,0.0113437,0.869837393,2.58E-07,0.541941226,0.13417869,0.719476338,0.722920849,0,0.686356656
ENSG00000228863.8,-6.248626099,-3.741959285,0.393158797,-0.085673562,0.328354643,0.005301866,0.000122663,0.003622025,0.399345069,0.005366254,0.006669469,0,0.058268337
ENSG00000117091.9,-0.197708871,-5.452383805,0.019504569,0.004287154,0.00604065,0.404694825,1.20E-233,0.060044172,0.795894391,0.626231559,0.626098999,0,0.656197394
ENSG00000026751.16,-0.01975378,-6.928122719,0.011813298,0.021560277,-0.003483095,0.950010766,2.51E-13,0.409781367,0.765891389,0.828094232,0.829354882,0,0.713077706
ENSG00000122224.17,-0.073732871,-5.335020886,0.024542665,-0.02208238,-0.002050681,0.837068197,7.66E-78,0.195176141,0.400440354,0.911795217,0.911881082,0,0.734812705
ENSG00000122223.12,-1.424662733,-5.821308337,0.008231337,0.002448046,0.064620501,1.05E-06,6.31E-58,0.549002052,0.898793927,1.56E-05,2.36E-05,0,0.000885666
ENSG00000179914.4,-2.386562065,-2.99139344,-0.226592732,-0.180038254,0.102894605,0.167361126,2.26E-19,0.002561601,0.04960605,0.250349801,0.254773378,0,0.466608262
ENSG00000049249.8,0.895255132,NA,-0.06123112,-0.001413802,-0.053323036,0.657824219,NA,0.55123977,0.966541101,0.607907758,0.607734306,1,0.648357014
ENSG00000158769.17,-0.325890405,-6.203112012,-0.015699988,0.013724785,0.017494637,0.054677927,1.93E-260,0.101026362,0.086969757,0.048765703,0.050075529,0,0.205632298
ENSG00000158773.14,-0.272130017,-8.56405155,-0.00724177,0.00528997,0.011737363,0.038662694,1.88E-13,0.233758483,0.475471884,0.088710438,0.091469825,0,0.289364044
ENSG00000116288.12,-1.348595663,-5.206338519,-0.125111797,0.009046623,0.049242993,0.006016008,8.21E-46,4.60E-12,0.857652595,0.052768228,0.052844286,0,0.21172262
ENSG00000158850.14,0.392569407,-5.356115769,-0.012770931,-0.008119702,-0.014038771,0.407476713,5.94E-29,0.740328201,0.897545483,0.569886869,0.570618645,0,0.63471218
ENSG00000158864.12,-0.419601762,-7.152520818,0.077679936,-0.022342255,0.0259333,0.207664214,2.11E-12,0.070938906,0.492785745,0.139955036,0.159547346,0,0.376912696
ENSG00000158869.10,-0.886067926,-5.569867973,0.011182059,0.011259765,0.060901181,0.000596275,1.10E-291,0.456897491,0.366017971,7.48E-06,2.01E-05,0,0.000776287
ENSG00000158882.14,2.023445671,-3.850223393,0.06123811,-0.579468901,-0.097714884,0.269148462,1.24E-09,0.525495668,0.46898399,0.291079929,0.3190124,0,0.510363795
ENSG00000143252.14,2.065750924,-5.131426847,0.052861817,0.008437244,-0.083994679,3.57E-06,2.37E-72,0.00233805,0.556275539,0.000319639,0.000552223,0,0.009766387
ENSG00000173110.7,0.191883035,-5.028709358,0.01126586,-0.011338912,0.003397924,0.559069357,9.15E-224,0.676130776,0.438024308,0.842967694,0.843102952,0,0.716257262
ENSG00000203747.10,0.90259157,-1.061298231,0.020942007,-0.021254663,-0.049117419,0.460776108,8.77E-36,0.751840546,0.878040403,0.443685933,0.442009261,0,0.580031093
ENSG00000244682.7,-1.573759887,-1.096695106,0.149245614,0.041414414,0.102327205,0.399268646,1.63E-16,0.470413334,0.879652674,0.292423059,0.299837979,0,0.497290076
ENSG00000225217.1,-1.975000998,-1.704625979,-0.508816265,0.213298987,0.146762681,0.260260466,1.79E-26,0.037517482,0.518911564,0.109270605,0.124144843,0,0.333489413
ENSG00000162747.9,1.160056834,-2.952004399,0.013924771,-0.017137236,-0.051394861,0.014671165,1.43E-297,0.602085704,0.588765137,0.039472485,0.040614244,0,0.184478109
ENSG00000072694.20,-0.872537012,-2.007118135,-0.128399091,0.249142999,0.011520305,0.637423364,8.53E-24,0.420148707,0.483413373,0.905399285,0.90358854,0,0.733275463
