nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000266338.6,2.226292956,-0.089274271,0.325295958,0.44327463,0.448092846,0,0.674035902
ENSG00000272419.6,-5.47798054,0.256277386,0.4663108,0.515610739,0.488967398,0,0.692425214
ENSG00000227372.11,-2.89348989,0.163139053,0.131682898,0.102075738,0.107819204,0,0.411825147
ENSG00000265491.4,0.069549841,-0.003027479,0.896709472,0.913336096,0.913381477,0,0.798898868
ENSG00000131788.15,0.958871585,-0.046064601,0.362454452,0.409664591,0.409516186,1,0.656692647
ENSG00000265241.6,-0.760831714,0.035491863,0.374886461,0.428682594,0.429897102,0,0.666199206
ENSG00000235169.7,2.43213096,-0.183774635,0.169979621,0.051182622,0.048244011,0,0.289305091
ENSG00000265972.5,0.31443024,-0.012118317,0.004948821,0.039397405,0.041484125,0,0.266053826
ENSG00000264343.5,-2.069737091,0.093577718,0.32157226,0.392175766,0.390963933,0,0.646380026
ENSG00000268043.7,0.866507296,-0.036055158,0.389781185,0.491004415,0.491316875,0,0.692425214
ENSG00000131791.7,0.557565923,-0.021146288,0.256117018,0.403476697,0.405504469,0,0.654835
ENSG00000130764.9,-0.046983445,-0.003826765,0.888989311,0.827340075,0.827432283,0,0.780240473
ENSG00000131778.18,0.945687947,-0.036551733,0.009409687,0.051060036,0.051810994,0,0.297892462
ENSG00000116128.10,2.628140589,-0.134460424,0.046098453,0.048091281,0.051882364,0,0.297892462
ENSG00000162836.11,0.664987459,-0.032941639,0.227737651,0.249756236,0.251137025,0,0.563521468
ENSG00000263956.6,-0.398074235,0.04259844,0.735351692,0.478990619,0.47757647,0,0.687682122
ENSG00000274020.2,-1.036888307,0.048767664,0.08120328,0.117799603,0.123144096,0,0.439643334
ENSG00000231551.8,3.322419192,-0.160753272,0.009956579,0.018233175,0.019889849,0,0.17949296
ENSG00000225871.2,1.227441438,-0.050946339,0.517670126,0.601122875,0.601165946,1,0.727267425
ENSG00000270629.5,-3.567060651,0.211404813,0.584191721,0.534227048,0.51655978,0,0.701006951
ENSG00000178104.19,-2.324053672,0.119811026,0.02433415,0.024832898,0.024639435,1,0.205618521
ENSG00000269713.7,-5.952365938,0.332283593,0.107510311,0.085602521,0.083152743,0,0.367807191
ENSG00000274265.4,-1.890408068,0.111184825,0.596167117,0.542539031,0.541961141,0,0.70948538
ENSG00000271383.6,3.241624235,-0.15539081,0.04721714,0.065807801,0.080016084,0,0.362681378
ENSG00000116198.12,-2.239857652,0.100134893,2.90E-10,4.09E-08,3.89E-08,1,9.11E-06
ENSG00000150337.13,-6.914387077,0.336447691,0.004963133,0.008657322,0.016608696,0,0.160882586
ENSG00000203814.6,1.125609121,-0.042655555,0.309955747,0.454789152,0.457204293,0,0.678467059
ENSG00000261716.1,1.545685771,-0.063617958,0.298833017,0.403911112,0.402787119,0,0.653681676
ENSG00000169598.15,1.092724533,-0.049717298,0.21645939,0.27265881,0.272495715,1,0.577831017
ENSG00000178096.8,0.715316006,-0.024089772,0.664035515,0.78056637,0.781760671,0,0.770882271
ENSG00000143368.9,1.119554987,-0.051494639,0.125573313,0.181775625,0.186237378,0,0.51216507
ENSG00000198912.10,0.184803133,-0.024329668,0.695442724,0.317965683,0.319229804,0,0.612186981
ENSG00000023902.13,0.291872352,-0.013862785,0.806734417,0.822011805,0.824417983,0,0.780088494
ENSG00000143401.14,-0.641859183,0.03451933,0.419886271,0.395525848,0.395453942,1,0.649203554
ENSG00000117362.12,0.049613126,0.001555863,0.889414033,0.933157015,0.933513258,0,0.801272233
ENSG00000266472.5,-0.234809538,0.002814055,0.549116807,0.890118554,0.890621528,0,0.79444477
ENSG00000117360.12,0.559803689,-0.023883136,0.246352644,0.340310879,0.343048159,0,0.624545975
ENSG00000163125.15,0.466992487,-0.017157197,0.261451026,0.426136926,0.426128333,1,0.665451697
ENSG00000143374.16,0.337563745,-0.026660274,0.728954952,0.597423781,0.597850285,0,0.726321984
ENSG00000143369.14,2.417453979,-0.141111349,0.263093605,0.202834563,0.206486269,0,0.530112496
ENSG00000237781.3,1.335580307,-0.081570036,0.173697509,0.112272275,0.113737637,0,0.420028113
ENSG00000143382.14,0.445552816,-0.005004622,0.74925787,0.945379875,0.945254228,0,0.803001375
ENSG00000203804.4,1.223496574,-0.044116962,0.421947295,0.587873496,0.586084174,0,0.723925267
ENSG00000143384.12,0.164288053,-0.000884187,0.352287706,0.923522176,0.923623645,0,0.800329651
ENSG00000143420.18,-0.336226116,0.022283308,0.440017826,0.325404371,0.325111358,0,0.615749393
ENSG00000143457.10,0.744050303,-0.048726535,0.353114977,0.246748529,0.2522012,0,0.563871275
ENSG00000131697.17,0.990251143,-0.041805305,0.127835829,0.212424173,0.217072762,0,0.540172523
ENSG00000163131.10,-0.009325462,0.007608961,0.973551293,0.605687476,0.606107967,0,0.728189131
ENSG00000143437.20,-0.120934029,0.010736609,0.74316855,0.57628264,0.576270063,1,0.719944519
ENSG00000143379.12,1.189709715,-0.048533638,0.577796619,0.659905596,0.659772055,1,0.743555955
ENSG00000143418.19,0.27315814,-0.010374528,0.163983187,0.31143159,0.315020039,0,0.60827218
ENSG00000143409.15,-0.052423318,0.006746057,0.876931808,0.708829141,0.710491307,0,0.755468644
ENSG00000143363.15,-0.631882815,0.039918804,0.418575466,0.3250061,0.324911707,1,0.615632954
ENSG00000163141.18,0.277761132,0.007254868,0.908671976,0.954908995,0.955065058,0,0.804407172
ENSG00000069424.14,-0.028449583,-0.002568883,0.893222949,0.817473574,0.817516425,0,0.778725101
ENSG00000197622.12,-0.806550488,0.046106744,0.043427897,0.02662235,0.032774166,0,0.240865977
ENSG00000213190.3,1.019273371,-0.043167782,0.026921574,0.071500441,0.071591835,0,0.344472052
ENSG00000143458.11,-3.4292938,0.161016446,0.046998963,0.063387089,0.062705091,1,0.322058525
ENSG00000143434.15,-1.11573271,0.05074453,0.204243988,0.256898175,0.256668928,0,0.56690523
ENSG00000163154.5,-0.552261784,0.012068071,0.743589523,0.893441385,0.894009867,0,0.79444477
ENSG00000143398.19,-0.154349499,0.00591424,0.840024031,0.880587542,0.880587562,1,0.792255734
ENSG00000159352.15,-0.133051592,0.004142018,0.531262926,0.710336084,0.710817141,0,0.755468644
ENSG00000232671.5,-3.459713839,0.170569469,0.351588861,0.39602404,0.39482141,1,0.649131803
ENSG00000143373.17,0.667278414,-0.032075361,0.086066826,0.116710561,0.117465605,0,0.42792984
ENSG00000143393.16,0.45847029,-0.025766994,0.378626865,0.336327378,0.336114274,0,0.621703127
ENSG00000143390.17,-0.424144636,0.024904418,0.440712433,0.375050378,0.375014724,1,0.639688381
ENSG00000143416.20,0.721879268,-0.047986357,0.442887769,0.322659072,0.32264084,0,0.614203344
ENSG00000159377.10,-0.064127743,0.005705503,0.673875463,0.475752263,0.475768056,0,0.686515125
ENSG00000143442.21,-0.411412614,0.030273687,0.436328941,0.267967426,0.27029376,0,0.576361718
ENSG00000143367.15,1.331811342,-0.062784519,0.187750137,0.224366455,0.22405594,1,0.545123855
ENSG00000116251.9,0.809227669,-0.034072934,0.320122201,0.412542151,0.412518678,1,0.659016952
ENSG00000143376.12,0.17197237,-0.010902198,0.269080651,0.180700792,0.18194104,0,0.507606575
ENSG00000143436.10,0.418087873,-0.017466138,0.412449417,0.506640865,0.506620684,1,0.697120198
ENSG00000182134.15,-0.825073318,0.029967822,0.325069694,0.476672427,0.492833609,0,0.692586532
ENSG00000159445.12,1.473212222,-0.097916543,0.011647597,0.001131417,0.001840907,0,0.042279682
ENSG00000197747.8,-0.62042132,0.042976277,0.733416322,0.653713203,0.662545256,0,0.743952775
ENSG00000158286.12,1.363340402,-0.029438642,0.797665737,0.91145434,0.915702736,0,0.799269091
ENSG00000163191.5,-0.022850019,0.00539768,0.970113444,0.864494487,0.864422173,0,0.788348714
ENSG00000163209.14,-0.481929767,0.045178758,0.755172952,0.576430451,0.578259998,0,0.720860737
ENSG00000163220.10,-3.759863954,0.181584576,0.006964576,0.012548654,0.016463719,0,0.16025869
ENSG00000163221.8,-1.226448463,0.03713955,0.026318727,0.200792947,0.204514528,0,0.528929611
ENSG00000143546.9,-0.093712767,0.015181582,0.789928842,0.418848663,0.420986,0,0.663169884
ENSG00000116237.15,-0.549370669,0.053291233,0.528361517,0.238262432,0.252805463,0,0.563871275
ENSG00000197956.9,0.525202277,-0.030682309,0.62212124,0.578214543,0.581599974,0,0.722349106
ENSG00000196154.11,1.456180935,-0.094118003,0.652000593,0.579767769,0.588434732,0,0.72491411
ENSG00000189171.14,1.541060318,-0.050250675,0.555716591,0.715268222,0.715996441,0,0.756948422
ENSG00000158292.6,1.121640912,-0.046485417,0.322895769,0.421612645,0.421372341,0,0.663169884
ENSG00000160679.12,-0.054161118,0.00999574,0.885232055,0.609657736,0.611298665,0,0.729867822
ENSG00000143553.10,-0.187249361,0.00690032,0.623396203,0.732198485,0.732432303,0,0.762308453
ENSG00000143624.13,0.226009802,-0.007330114,0.553608378,0.716423144,0.716439425,0,0.757237069
ENSG00000143554.13,-0.260956183,0.005427538,0.750072114,0.900203784,0.900142583,0,0.795918193
ENSG00000143614.9,-0.133450776,0.003852995,0.42316746,0.654669569,0.654668498,1,0.740936487
ENSG00000198837.9,0.836555471,-0.034203761,0.307796873,0.418282216,0.418079076,0,0.662319259
ENSG00000160741.16,0.135788332,-0.000541246,0.560589758,0.964223166,0.964296489,0,0.805533249
ENSG00000143570.17,-0.224044133,0.016321528,0.703724649,0.596647267,0.596616757,1,0.726321984
ENSG00000097021.19,0.456281258,-0.017226157,0.744235986,0.807136456,0.807128672,1,0.776717816
ENSG00000143578.15,-2.371450691,0.110406734,0.152471551,0.191926872,0.190925053,1,0.516767207
ENSG00000143543.14,1.143898289,-0.051545986,0.189247269,0.249998972,0.252469891,0,0.563871275
ENSG00000143545.8,-1.171680709,0.046765638,0.27024039,0.395978211,0.405638794,0,0.654835
ENSG00000143549.19,-0.655533262,0.031407473,0.020654804,0.033728869,0.038916187,0,0.260154658
ENSG00000143612.19,0.353602031,-0.01912436,0.394663129,0.37320426,0.37317612,1,0.639030349
ENSG00000143569.18,0.436809683,-0.027330115,0.154571187,0.082744931,0.0826894,1,0.36756575
ENSG00000187017.15,-3.850673364,0.140869281,0.053369472,0.178388602,0.176287172,0,0.502187919
ENSG00000143575.14,0.32295584,-0.01140709,0.38635418,0.557009113,0.558457933,0,0.714190059
ENSG00000143595.12,0.200225354,0.009129438,0.865020928,0.883658856,0.883653416,1,0.792792522
ENSG00000143515.16,0.275907042,-0.009403408,0.292498234,0.480021395,0.480020853,1,0.689175033
ENSG00000160712.12,-0.609606905,0.040293115,0.019628542,0.003171614,0.003732523,0,0.064584268
ENSG00000160714.9,0.284382691,-0.017021898,0.798269686,0.768429629,0.770715418,0,0.770205961
ENSG00000160710.15,0.294345882,-0.008267434,0.000475732,0.061149832,0.063834752,0,0.324559807
ENSG00000163344.5,-0.122976425,0.014185553,0.737293398,0.456583777,0.456553954,1,0.678132634
ENSG00000215788.9,0.3187451,0.000720244,0.754294167,0.989037554,0.989061264,0,0.809230594
ENSG00000163346.16,0.254508392,-0.010680399,0.004787841,0.022539282,0.023711281,0,0.201179444
ENSG00000163348.3,0.825799565,-0.036791032,0.347568436,0.42538844,0.425339164,1,0.665451697
ENSG00000160691.18,-0.396969713,0.01365846,0.173734787,0.368461767,0.368449261,1,0.637948531
ENSG00000160688.18,3.473460182,-0.179085959,0.170732389,0.16116822,0.157491449,1,0.480165507
ENSG00000160685.13,-0.10598177,0.003188725,0.303447004,0.558128854,0.558392079,0,0.714190059
ENSG00000143537.13,0.942569746,-0.035894055,0.001315319,0.019269884,0.020463323,0,0.182899484
ENSG00000171680.21,2.041954832,-0.082513886,0.332347743,0.430383387,0.462580881,0,0.680760481
ENSG00000169242.11,1.179888155,-0.04720189,0.478694458,0.589492122,0.594693812,0,0.726321984
ENSG00000163463.11,1.632151683,-0.085548618,0.275371265,0.276639642,0.276085399,1,0.580140405
ENSG00000169231.13,1.897801813,-0.075606246,0.039730053,0.115055112,0.117596918,0,0.42802165
ENSG00000173171.14,0.36431032,-0.009228941,0.699855883,0.854164133,0.854168488,1,0.786059373
ENSG00000162408.10,0.046744612,0.002608477,0.934014719,0.928449275,0.928751851,0,0.800712694
ENSG00000160766.14,-1.234437383,0.075115278,0.366710558,0.286165223,0.284223458,0,0.584999531
ENSG00000236675.1,-0.495998766,0.013980414,0.225738661,0.516404045,0.518301033,0,0.701706784
ENSG00000177628.15,-0.213661329,0.004153891,0.815125628,0.931078722,0.93104226,0,0.801012127
ENSG00000160767.20,0.041503323,0.006155097,0.974662576,0.927083553,0.927081036,1,0.800693736
ENSG00000116521.10,0.171840854,-0.011114655,0.539422367,0.443747881,0.443792847,0,0.671531785
ENSG00000176444.18,-0.977901986,0.050441852,0.573379453,0.575499072,0.575385665,1,0.719732945
ENSG00000143627.17,-4.715772318,0.258385001,0.039154128,0.026209766,0.025395442,1,0.210317295
ENSG00000204859.12,-0.485599992,0.013479205,0.529551327,0.737858326,0.737933918,0,0.7632163
ENSG00000116539.12,-0.279919304,0.006966236,0.802818717,0.903440277,0.903470607,0,0.797054703
ENSG00000163374.19,1.023632504,-0.047879669,0.268740041,0.319249889,0.319383266,0,0.612186981
ENSG00000132676.15,-0.245778297,0.008062371,0.476024702,0.651317344,0.651355033,0,0.740936487
ENSG00000116580.18,3.090159884,-0.155625674,0.129376774,0.125012393,0.137235926,0,0.460785046
ENSG00000162413.16,-0.269900949,0.018149599,0.118485923,0.04643013,0.048415326,0,0.289679597
ENSG00000132718.8,1.858710389,-0.102522128,0.093452711,0.067949763,0.06762834,1,0.333504773
ENSG00000143622.10,-0.38097734,0.030693624,0.198185817,0.047385421,0.048436494,0,0.289679597
ENSG00000132680.10,1.479326343,-0.082886036,0.527823618,0.487840973,0.490948553,0,0.692425214
ENSG00000116584.17,0.237189839,-0.005758491,0.357204073,0.670942155,0.672162477,0,0.745203971
ENSG00000273002.1,-2.749840147,0.122691964,0.262004729,0.350133335,0.349375206,1,0.628206885
ENSG00000163479.13,0.147247481,-0.000823747,0.828941617,0.981577306,0.981577481,0,0.807985366
ENSG00000160803.7,-1.16178094,0.066144163,0.076493534,0.049948359,0.05172208,0,0.297869472
ENSG00000116586.11,0.388518745,-0.015847127,0.331844408,0.457824536,0.457833337,1,0.678948272
ENSG00000160789.19,-1.934902333,0.082015492,0.00105297,0.007602975,0.010176328,0,0.121233039
ENSG00000116273.5,1.281892297,-0.052271987,0.072426958,0.151709937,0.151397635,1,0.47375135
ENSG00000196189.12,-0.760630177,0.029479806,0.000101608,0.004260262,0.004453611,0,0.072288861
ENSG00000160785.13,0.165306144,-0.002783347,0.298729431,0.741451857,0.741436298,0,0.763731007
ENSG00000160783.19,0.399765548,-0.016593212,0.156215084,0.262865219,0.262877574,0,0.572221741
ENSG00000160781.15,0.158956141,0.036977457,0.918676289,0.653089749,0.654609687,0,0.740936487
ENSG00000198952.8,3.914653103,-0.17257001,8.43E-26,5.55E-19,6.46E-17,0,1.15E-13
ENSG00000163472.18,1.047796239,-0.038943623,0.144307376,0.300486241,0.30056447,0,0.597152573
ENSG00000198715.11,5.068509521,-0.214042559,1.58E-18,7.87E-13,1.77E-11,0,1.13E-08
ENSG00000163468.14,0.886987725,-0.040741266,0.124524025,0.169213748,0.178526009,0,0.503823858
ENSG00000041988.15,0.402808151,-0.013511658,0.274301213,0.479048723,0.480083328,0,0.689175033
ENSG00000116604.17,-0.054514418,-1.86E-06,0.851980547,0.99990106,0.999765567,0,0.811577871
ENSG00000183856.10,-1.724399469,0.078390603,0.476135306,0.526592613,0.526367787,1,0.705022956
ENSG00000163382.11,-0.645243548,0.025555037,0.158677631,0.279293015,0.283079539,0,0.583847944
ENSG00000160818.16,0.298833835,-0.018333587,0.584717855,0.517021212,0.517007526,1,0.701239114
ENSG00000143319.16,-0.340857948,0.021834647,0.500067475,0.404133412,0.415902262,0,0.661305549
ENSG00000143303.11,-1.961847912,0.114379859,0.493075807,0.435336509,0.434660969,1,0.667324204
ENSG00000007923.15,0.846497676,-0.04770144,0.169223336,0.130247435,0.130088806,1,0.451433941
ENSG00000143314.12,0.496973239,-0.011597729,0.76731846,0.894130318,0.89413431,1,0.79444477
ENSG00000143321.18,0.176403933,-0.012481879,0.657473084,0.549607996,0.549857089,0,0.712392167
ENSG00000143294.14,-0.012214599,-0.008662678,0.984162296,0.785331521,0.785316853,1,0.772069682
ENSG00000027869.11,-0.00656902,0.00715935,0.981479659,0.617586762,0.618269369,0,0.731276159
ENSG00000187800.13,-0.151911618,0.020081597,0.87393373,0.685807923,0.685416997,0,0.748259518
ENSG00000132694.18,0.028277031,0.003172868,0.915627055,0.821068685,0.821623013,0,0.779617466
ENSG00000117036.11,0.445849735,-0.030941621,0.82471719,0.759203599,0.759207049,1,0.768018093
ENSG00000271736.1,1.555805297,-0.029180619,0.23003589,0.664353412,0.671102498,0,0.74481971
ENSG00000171735.18,2.095899596,-0.109984115,0.07815597,0.074270271,0.07924274,0,0.361214061
ENSG00000143297.18,-2.153520425,0.066028561,0.03012501,0.197759571,0.188229833,0,0.514047039
ENSG00000160856.20,-0.24799215,-0.01223128,0.599676596,0.611244583,0.612164498,0,0.730209334
ENSG00000132704.15,1.417526902,-0.060453956,0.514801245,0.593939885,0.596852636,0,0.726321984
ENSG00000163534.14,-2.548500635,0.114808204,0.002992551,0.010259372,0.01085211,0,0.126245783
ENSG00000158473.6,0.750668068,-0.022722979,0.605258544,0.768698229,0.769430728,0,0.769526005
ENSG00000163554.12,0.503003573,-0.017771829,0.185029081,0.359465645,0.36037294,0,0.633146786
ENSG00000163563.7,0.439079362,-0.030195426,0.251565638,0.136384948,0.138870735,0,0.462531292
ENSG00000049245.12,-0.2029836,0.002553226,0.371848039,0.831104985,0.831204386,0,0.780335877
ENSG00000163564.14,1.628663074,-0.071358044,0.1736544,0.235285355,0.233940102,0,0.552961383
ENSG00000163565.18,-0.137707141,0.010428408,0.294976565,0.130727872,0.131890249,0,0.454011325
ENSG00000163568.14,-1.41941053,0.057088379,0.442050537,0.561564425,0.556994879,0,0.713965259
ENSG00000132693.12,-0.211697614,0.02056112,0.917060757,0.84693839,0.846330789,0,0.783611901
ENSG00000158716.8,2.152478755,-0.130249643,0.083600744,0.051337708,0.056077804,0,0.308023579
ENSG00000181036.13,0.357383313,-0.026564329,0.79370642,0.702873176,0.702287153,0,0.753087048
ENSG00000269925.1,-0.433048296,0.024323338,0.785675335,0.764092331,0.764039034,0,0.769067117
ENSG00000272668.1,2.301601293,-0.166293213,0.444465167,0.269002654,0.276856169,0,0.58045562
ENSG00000213085.9,-1.075801194,0.067310742,0.424545053,0.337367672,0.337203698,0,0.621703127
ENSG00000158710.14,-0.532450235,0.02707497,0.30392505,0.319381653,0.344139677,0,0.624575196
ENSG00000260766.1,-4.127238316,0.18604372,0.176225683,0.249549255,0.254247119,0,0.564852241
ENSG00000162729.13,-0.06286395,0.012463755,0.873955702,0.542272034,0.543163788,0,0.71033
ENSG00000162734.12,-0.7916785,0.032221363,0.340891857,0.447249803,0.450049264,0,0.674816672
ENSG00000132716.18,-0.080133374,0.000562463,0.881440987,0.983557171,0.983542458,0,0.807985366
ENSG00000162735.18,-0.580026298,0.025192912,0.461421673,0.535667253,0.536329251,0,0.708642184
ENSG00000122218.14,0.145139684,0.001433102,0.696276653,0.941103773,0.941078445,0,0.802185503
ENSG00000162736.15,-0.240472187,0.029398379,0.582001211,0.201914992,0.205270596,0,0.529270092
ENSG00000049247.13,17.46115927,-0.888325731,0.005838242,0.006595911,0.003561263,0,0.063342881
ENSG00000162739.13,-0.339782398,0.023125255,0.367163051,0.234050123,0.235818774,0,0.554277545
ENSG00000066294.14,-0.337157911,0.029434674,0.365800572,0.126192247,0.127012844,0,0.445600226
ENSG00000117090.14,-0.287052185,0.018482141,0.627272753,0.53648318,0.536688227,0,0.708642184
ENSG00000228863.8,2.434008207,-0.111711921,0.447143069,0.510964821,0.515032797,0,0.700524046
ENSG00000117091.9,0.314642538,-0.011400124,0.199628632,0.374519148,0.374306851,0,0.639523036
ENSG00000026751.16,0.465719255,-0.026920319,0.069280182,0.039332454,0.03974569,0,0.262938341
ENSG00000122224.17,0.213294834,-0.003542398,0.462122042,0.811673728,0.811863357,0,0.777412233
ENSG00000122223.12,-1.427213515,0.064636408,9.16E-07,1.46E-05,2.32E-05,0,0.001653638
ENSG00000179914.4,3.104229787,-0.132904366,0.060330675,0.118861897,0.12670836,0,0.445057661
ENSG00000049249.8,-5.111103448,0.277125022,0.020586013,0.016150816,0.018541124,0,0.171086557
ENSG00000158769.17,-0.681863759,0.043741871,0.030129612,0.008957414,0.015055283,0,0.153324782
ENSG00000158773.14,-0.181106325,0.006833567,0.240381139,0.397942356,0.397940566,1,0.651028713
ENSG00000186517.13,-0.008293546,-0.002446898,0.95450673,0.749296148,0.749291975,0,0.765449753
ENSG00000158793.13,0.113874669,0.002428002,0.819394097,0.926825544,0.926946903,0,0.800693736
ENSG00000143258.15,-0.328530863,0.013796512,0.745213564,0.792622548,0.792618237,1,0.773057964
ENSG00000143224.17,-0.150211625,0.024425802,0.888191785,0.662753098,0.663346808,0,0.744179684
ENSG00000116288.12,-0.440328265,0.01431983,0.398584146,0.599849599,0.602706024,0,0.72807968
ENSG00000158850.14,0.480658062,-0.015691704,0.07465806,0.262013566,0.265926289,0,0.573660911
ENSG00000158864.12,-0.002892738,0.007841782,0.991750602,0.592546787,0.600515511,0,0.726776552
ENSG00000158869.10,0.066044779,0.004408773,0.822369392,0.775046655,0.775338456,0,0.770311901
ENSG00000158882.14,-1.504324525,0.073403494,0.519540233,0.552899156,0.557099552,0,0.713965259
ENSG00000158887.15,0.664343258,-0.035075841,0.35954555,0.358434494,0.361729667,0,0.633960574
ENSG00000143252.14,2.093822992,-0.087248015,6.52E-06,0.000340727,0.000577383,0,0.018985693
ENSG00000116285.12,7.746014574,-0.41341609,0.066146667,0.061204277,0.070305834,0,0.340861017
ENSG00000143226.13,0.163776731,-0.003728351,0.702056757,0.867796607,0.86811542,0,0.789171641
ENSG00000173110.7,-0.592568483,0.043512652,0.072436114,0.0116689,0.012151619,0,0.13418133
ENSG00000203747.10,-0.611283246,0.025773962,0.600474632,0.674217481,0.6732258,0,0.745332917
ENSG00000244682.7,-1.647754093,0.100132118,0.139342553,0.086496747,0.088490021,0,0.377934775
ENSG00000225217.1,1.70617456,-0.108998847,0.058822287,0.020692452,0.023847462,0,0.20161973
ENSG00000162747.9,0.869943302,-0.035215151,0.01272763,0.054474895,0.055138116,0,0.305060144
ENSG00000072694.20,-0.870585961,0.008467011,0.640425009,0.93087754,0.929461437,0,0.800712694
ENSG00000234211.2,-2.394059455,0.100668609,0.373988865,0.466825545,0.461627608,0,0.680498147
ENSG00000132185.16,-0.156149019,0.000148746,0.828174192,0.996782121,0.996782944,0,0.810811117
ENSG00000162746.14,0.676090699,-0.02570423,0.681268174,0.757038855,0.75702436,1,0.767488946
ENSG00000081721.11,0.874382559,-0.04196983,0.616006904,0.635791174,0.635740665,1,0.737148437
ENSG00000118217.5,0.427933919,-0.029227617,0.003339896,0.000130642,0.000199998,0,0.008527295
ENSG00000229808.1,-0.841737672,0.030629633,0.575086132,0.701024487,0.704223996,0,0.753712801
ENSG00000162745.10,-4.06605063,0.225070349,0.102243629,0.07543346,0.074340293,1,0.35002477
ENSG00000239887.4,-0.359901026,0.058485707,0.893441392,0.684190671,0.678005841,0,0.746257534
ENSG00000198574.5,0.603758087,-0.038033387,0.190127958,0.101650614,0.102230195,0,0.400608544
ENSG00000142599.17,-1.013800285,0.040043633,5.46E-06,0.000618949,0.000773243,0,0.022299198
ENSG00000152332.15,0.076246373,-0.000248697,0.700919565,0.980778198,0.980780882,0,0.807985366
ENSG00000132196.13,1.085385737,-0.046677269,0.148600102,0.227056837,0.226851443,1,0.548488686
ENSG00000143198.12,1.276389592,-0.055576114,0.045776281,0.094227978,0.099434831,0,0.397674033
ENSG00000143149.12,0.7762392,-0.046022972,0.07218994,0.041191157,0.041723974,0,0.266053826
ENSG00000143183.16,1.676510967,-0.079382822,0.06816812,0.091222834,0.090833827,1,0.382633811
ENSG00000143157.11,-0.569872292,0.021783419,0.487370206,0.605249933,0.609093144,0,0.729234438
ENSG00000152382.5,0.316448389,-0.018873875,0.703526541,0.655274764,0.656282882,0,0.741593274
ENSG00000143167.11,-2.33153206,0.134843737,0.143615437,0.106487984,0.135097833,0,0.459069433
ENSG00000143190.21,1.734138022,-0.081444318,0.057886608,0.084026576,0.084458482,0,0.37001881
ENSG00000074800.13,1.236094714,-0.057141323,0.004655154,0.011178639,0.016757369,0,0.161784012
ENSG00000198821.10,-0.205438999,0.017016305,0.354897699,0.134174493,0.134252891,0,0.45769797
ENSG00000143162.7,-2.408127136,0.148042885,0.017273646,0.005065399,0.006841617,0,0.096434217
ENSG00000198771.10,-0.70705424,0.030302126,0.195069134,0.287175369,0.289076902,0,0.587704541
ENSG00000197965.11,-0.558474951,0.014641555,0.378120307,0.660541794,0.660117231,0,0.74373598
ENSG00000143158.10,-0.457281057,0.028635387,0.192411401,0.117250506,0.118408836,0,0.429147062
ENSG00000143164.15,-0.556056281,0.036351788,0.182211526,0.096416125,0.096289651,1,0.392878676
ENSG00000143155.12,0.049202234,0.004294808,0.97548616,0.95884457,0.958843114,1,0.804931705
ENSG00000213064.9,-0.800930172,0.046874344,0.351146639,0.294516573,0.312138569,0,0.606123129
ENSG00000236269.1,0.411549646,-0.01928254,0.763431582,0.78715843,0.787144145,1,0.772349748
ENSG00000143178.12,-0.201614488,0.015300799,0.79430497,0.700983279,0.700962329,1,0.752633918
ENSG00000143185.3,-5.396309488,0.382517176,0.322856926,0.167829238,0.141757345,0,0.465144416
ENSG00000143184.4,-0.985790302,0.028718372,0.678120083,0.813172014,0.812625396,0,0.777586204
ENSG00000117475.13,-2.49008042,0.140353521,0.005601187,0.002779624,0.002696608,1,0.053573912
ENSG00000198734.10,0.069587845,0.008915284,0.892235137,0.740616485,0.740268306,0,0.763731007
ENSG00000174175.16,-0.08067578,0.010424807,0.913954499,0.788980735,0.788827705,0,0.772349748
ENSG00000000460.16,0.414562558,-0.002584922,0.860723186,0.982580017,0.98290752,0,0.807985366
ENSG00000188404.8,0.602323962,-0.023256928,0.012379513,0.065028476,0.065922291,0,0.329098232
ENSG00000000457.13,1.815388192,-0.080102,1.25E-05,0.00022267,0.000262327,0,0.010577469
ENSG00000075945.12,-0.362732121,0.02053653,0.79478121,0.772455645,0.772288221,0,0.770221269
ENSG00000120370.12,2.6765688,-0.11123085,0.503782294,0.582666538,0.584257716,0,0.723188879
ENSG00000117523.15,-0.044546317,0.010551846,0.809954609,0.266465628,0.267244628,0,0.574534255
ENSG00000117533.14,0.624463209,-0.038486864,0.181065752,0.111377674,0.111240151,1,0.416258878
ENSG00000010165.19,1.389016951,-0.060649207,2.84E-05,0.000420695,0.000417788,1,0.015120319
ENSG00000135845.9,0.72583538,-0.021119955,0.181406134,0.458469921,0.458649917,0,0.679186773
ENSG00000094975.13,-0.329924768,0.00930921,0.705498389,0.834357068,0.834352528,1,0.780863267
ENSG00000142583.17,-1.002064564,0.077333892,0.4979919,0.311768159,0.314768002,0,0.608049031
ENSG00000203739.3,0.282362233,-0.002953085,0.775279686,0.954779985,0.954789247,0,0.804407172
ENSG00000117592.8,-0.342494404,0.035370868,0.550631963,0.235207211,0.236538337,0,0.554980925
ENSG00000234741.7,-3.363808318,0.153487973,0.019930133,0.037461363,0.037951458,0,0.258599002
ENSG00000185278.15,-0.011371544,0.007142089,0.965615522,0.602135042,0.602236783,0,0.728068672
ENSG00000117601.13,-5.591535539,0.296785715,0.018935859,0.017816624,0.016494242,1,0.160285601
