nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000189171.14,0.613783885,-0.00194276,0.73325192,0.98894874,0.989095063,0,0.783307413
ENSG00000158292.6,1.677776812,-0.11139055,0.044654855,0.078517722,0.078715339,0,0.340309636
ENSG00000160679.12,-0.101593767,0.018903565,0.654235908,0.292029622,0.298359703,0,0.563291247
ENSG00000143554.13,0.533623589,-0.054153059,0.354353625,0.228379409,0.228596331,0,0.51658471
ENSG00000143614.9,-0.061066893,0.000159676,0.614594022,0.986567182,0.986567181,1,0.782661534
ENSG00000160741.16,0.011088907,0.008989222,0.946416388,0.487271523,0.49303714,0,0.666569797
ENSG00000143578.15,-1.894074283,0.129403439,0.168911877,0.220838749,0.220290479,1,0.513364567
ENSG00000143549.19,-0.44851661,0.030926808,0.014359252,0.031110068,0.036539139,0,0.232306789
ENSG00000143569.18,-0.012600679,-0.006342063,0.956454651,0.721190854,0.721190554,1,0.73099414
ENSG00000187017.15,-2.791564292,0.126421055,0.043251921,0.239924182,0.226664707,0,0.516106211
ENSG00000143575.14,0.310362272,-0.015979136,0.28984619,0.480920591,0.48189641,0,0.662447819
ENSG00000143595.12,-0.438270159,0.064091084,0.649967018,0.400300079,0.400072783,1,0.630082299
ENSG00000143515.16,0.402119582,-0.023767829,0.045096881,0.120189575,0.120166757,1,0.404300475
ENSG00000160712.12,0.052721931,0.00866386,0.733912101,0.481153666,0.481945018,0,0.662447819
ENSG00000160710.15,0.262864579,-0.009909462,2.86E-06,0.024390848,0.025798727,0,0.19007332
ENSG00000163344.5,0.207343252,-0.004409038,0.395366836,0.812314499,0.812309136,1,0.748354925
ENSG00000215788.9,-0.527524689,0.065742622,0.454950012,0.223580539,0.23222706,0,0.518123764
ENSG00000163346.16,0.016804729,0.002528636,0.801901929,0.628005949,0.628054078,0,0.708834312
ENSG00000160691.18,-0.362591013,0.017723277,0.061829667,0.239412769,0.239400539,1,0.523142641
ENSG00000160685.13,-0.043275974,-0.000197417,0.515267577,0.970277528,0.97028053,0,0.779817875
ENSG00000143537.13,0.923785748,-0.052115364,4.68E-06,0.000910646,0.001086725,0,0.022462284
ENSG00000171680.21,-0.645280066,0.076801874,0.709158102,0.54927025,0.547579739,0,0.687469985
ENSG00000169242.11,0.914400086,-0.051806192,0.387115143,0.548796318,0.565838004,0,0.692384389
ENSG00000169231.13,0.662885544,-0.017077712,0.296043994,0.730112373,0.730560835,0,0.731002706
ENSG00000173171.14,0.663264026,-0.037352569,0.238013202,0.399037407,0.398981904,1,0.630082299
ENSG00000162408.10,-0.154232878,0.01924535,0.65601285,0.466144691,0.466173301,0,0.659022291
ENSG00000160766.14,-2.19018197,0.185584135,0.036720427,0.021088797,0.021864118,0,0.169006435
ENSG00000236675.1,-0.280138089,0.003922304,0.287970694,0.850560776,0.851724463,0,0.756679031
ENSG00000177628.15,-0.566270332,0.034102349,0.347657044,0.472643318,0.474032488,0,0.660851715
ENSG00000143627.17,-0.984959441,0.103265691,0.585823914,0.45421247,0.453808966,1,0.654802074
ENSG00000204859.12,-0.198714419,-0.002262838,0.72920436,0.959791153,0.959863757,0,0.778951078
ENSG00000163374.19,0.340510461,-0.018594983,0.519594639,0.651764552,0.651590546,0,0.717298158
ENSG00000132676.15,0.005725345,-0.007495239,0.98034481,0.678948,0.68013298,0,0.725058486
ENSG00000162413.16,0.007814772,0.005315515,0.947222599,0.574254773,0.574374162,0,0.695935456
ENSG00000143622.10,-0.150230443,0.028465306,0.457379581,0.077723453,0.078839494,0,0.340309636
ENSG00000116584.17,0.107167041,0.001636511,0.514194324,0.89924395,0.899241824,0,0.767786186
ENSG00000273002.1,-0.468672103,0.000593015,0.687844489,0.995117476,0.995117501,1,0.784452786
ENSG00000116586.11,0.753283647,-0.052698142,0.007172454,0.017927053,0.01789057,1,0.150923535
ENSG00000160789.19,-0.012415182,-0.027337159,0.980278256,0.483692092,0.484322436,0,0.663117752
ENSG00000116273.5,0.924715741,-0.052009854,0.059428369,0.174456905,0.174255672,1,0.46614099
ENSG00000196189.12,-0.549625248,0.027663871,1.39E-05,0.005835306,0.005920438,0,0.070684026
ENSG00000160785.13,0.175060617,-0.004946284,0.099717151,0.557645114,0.557875998,0,0.688772846
ENSG00000160783.19,0.659060848,-0.044653893,0.00066737,0.002927131,0.003077237,0,0.046315379
ENSG00000160781.15,-0.315019902,0.09381511,0.738396234,0.212853172,0.221025528,0,0.513364567
ENSG00000198952.8,2.813811248,-0.172638285,8.09E-29,1.56E-18,9.96E-17,0,9.35E-14
ENSG00000163472.18,0.837601783,-0.041773737,0.066588302,0.242389974,0.243006775,0,0.525676775
ENSG00000198715.11,3.470137285,-0.196203846,2.38E-17,5.85E-10,1.78E-09,0,3.79E-07
ENSG00000163468.14,0.859975635,-0.059485897,0.014704892,0.027144859,0.046380822,0,0.258149223
ENSG00000041988.15,0.128287921,0.00110484,0.638177509,0.958221798,0.958230947,0,0.778951078
ENSG00000163382.11,-0.138071651,-0.000965098,0.736312061,0.975273168,0.975336879,0,0.779874105
ENSG00000143319.16,0.187169256,-0.008258224,0.58497102,0.753975781,0.754586259,0,0.736997226
ENSG00000143303.11,-0.827621297,0.084642248,0.498806898,0.368309791,0.367671458,1,0.612158234
ENSG00000143294.14,0.278895116,-0.035973602,0.600086215,0.38749916,0.387340074,1,0.622186859
ENSG00000027869.11,0.370988642,-0.017865947,0.07887276,0.261379213,0.262528968,0,0.542577933
ENSG00000187800.13,-0.379567631,0.048051327,0.594561496,0.388765726,0.395309805,0,0.629023333
ENSG00000132694.18,0.037648781,0.004038049,0.82438751,0.763424633,0.763764322,0,0.739193456
ENSG00000271736.1,0.801141181,0.015166052,0.376122613,0.831078136,0.831217534,0,0.752846066
ENSG00000143297.18,-1.101197555,0.017330321,0.105108753,0.740721862,0.742015258,0,0.732746893
ENSG00000160856.20,-0.329488952,-0.012090559,0.305307748,0.621168684,0.62124831,0,0.707362267
ENSG00000132704.15,0.923847283,-0.051767052,0.485655569,0.614778553,0.616442127,0,0.705453534
ENSG00000163534.14,-2.970824647,0.207998539,1.59E-08,5.36E-07,1.06E-06,0,9.57E-05
ENSG00000158473.6,0.434265339,-0.008797351,0.648730566,0.907933856,0.907973088,0,0.768199819
ENSG00000163554.12,0.131304936,0.001893833,0.651057009,0.932652865,0.932664901,0,0.77378659
ENSG00000163563.7,0.201214444,-0.026244291,0.430054252,0.19214444,0.197612248,0,0.493717171
ENSG00000049245.12,-0.270220315,0.009203304,0.063343696,0.425157148,0.425107825,0,0.641657179
ENSG00000163565.18,0.023321245,0.002982132,0.784412279,0.659896232,0.659892059,0,0.71938371
ENSG00000132693.12,0.749066408,-0.045382918,0.560340828,0.658305878,0.667773525,0,0.722936662
ENSG00000158716.8,0.457286678,-0.058788851,0.544055147,0.332693618,0.357462777,0,0.602883863
ENSG00000181036.13,-0.440225414,0.021213614,0.57540438,0.724159909,0.724415673,0,0.731002706
ENSG00000272668.1,0.855502221,-0.142105449,0.746792395,0.477372936,0.493064773,0,0.666569797
ENSG00000260766.1,-0.835245594,0.017157804,0.600903685,0.891236127,0.891831062,0,0.767011032
ENSG00000162729.13,0.156309119,0.001700258,0.611301097,0.942845226,0.942971366,0,0.776850425
ENSG00000122218.14,0.464340656,-0.023087692,0.047222648,0.21069144,0.210884423,0,0.505881408
ENSG00000162736.15,0.828733644,-0.040396143,0.009447991,0.107223216,0.115104387,0,0.398065473
ENSG00000162739.13,-0.414239158,0.040033001,0.14240084,0.0637641,0.065301415,0,0.315784166
ENSG00000066294.14,0.062283457,0.013073402,0.82330443,0.541289155,0.54126507,0,0.685532116
ENSG00000117091.9,0.37863847,-0.021943563,0.018217382,0.078189289,0.078224925,0,0.339632962
ENSG00000026751.16,0.131011085,-0.014603488,0.474036937,0.290700304,0.291722529,0,0.561064424
ENSG00000122224.17,-0.025792855,0.012979812,0.909913146,0.454640435,0.45476556,0,0.654802074
ENSG00000122223.12,-0.886279389,0.054696519,6.98E-05,0.001281194,0.001444344,0,0.028160598
ENSG00000179914.4,0.104819598,0.033284949,0.916168227,0.665058506,0.670103627,0,0.723986798
ENSG00000158769.17,-0.097326022,0.019435258,0.624198313,0.224594543,0.229053504,0,0.51658471
ENSG00000158773.14,-0.230363908,0.014252429,0.024203596,0.078179486,0.078163975,1,0.339632962
ENSG00000186517.13,0.093155125,-0.011700048,0.285498257,0.089348936,0.091631303,0,0.361899
ENSG00000158793.13,0.4692479,-0.024878036,0.139171823,0.327166508,0.329360936,0,0.586391645
ENSG00000143224.17,0.768463926,-0.035827082,0.320870783,0.556644079,0.556456411,0,0.68846313
ENSG00000116288.12,-0.712734861,0.042744053,0.027040598,0.089118557,0.094523173,0,0.36566312
ENSG00000158850.14,0.30417967,-0.00975767,0.111921671,0.511190571,0.512069706,0,0.674145762
ENSG00000158864.12,-0.076373264,0.017611054,0.676038067,0.221147117,0.231684737,0,0.517726013
ENSG00000158869.10,0.213824649,-0.005059421,0.291468654,0.75217427,0.752332493,0,0.736795435
ENSG00000158882.14,0.031092076,-0.011566794,0.986118961,0.933232855,0.933533219,0,0.77378659
ENSG00000143252.14,1.891466607,-0.114376073,7.92E-11,5.12E-07,4.59E-06,0,0.000316982
ENSG00000173110.7,-0.225403312,0.036541581,0.332893108,0.045785244,0.046856519,0,0.258953803
ENSG00000203747.10,-0.957813361,0.065692017,0.232128529,0.295154993,0.293146231,0,0.561394778
ENSG00000244682.7,0.133682258,0.010020112,0.860199292,0.866975843,0.867039771,0,0.759971942
ENSG00000225217.1,0.620409424,-0.078324512,0.308025093,0.099097686,0.104927523,0,0.383432545
ENSG00000162747.9,0.78852781,-0.046424903,0.000757196,0.011581869,0.011823985,0,0.114624769
ENSG00000072694.20,-0.985456781,0.021687383,0.380667086,0.805014811,0.800866088,0,0.746333567
ENSG00000234211.2,-1.496743421,0.082153955,0.345571855,0.503015326,0.501684856,0,0.670536647
ENSG00000132185.16,0.405152789,-0.042544504,0.418502377,0.263138312,0.264481277,0,0.544515903
ENSG00000162746.14,0.962817012,-0.05829719,0.567346974,0.636002776,0.635652897,1,0.711966992
ENSG00000118217.5,0.042950775,-0.013581633,0.666413797,0.082123241,0.085792406,0,0.352691904
ENSG00000229808.1,0.422976948,-0.056293393,0.680323413,0.50140726,0.501175272,0,0.670141058
ENSG00000162745.10,-1.364464154,0.128485285,0.167301307,0.080731701,0.079879195,1,0.341800609
ENSG00000239887.4,-1.189838182,0.157258573,0.426042439,0.197851772,0.198250217,0,0.493995862
ENSG00000198574.5,0.164631575,-0.023925185,0.606416232,0.324105799,0.325972006,0,0.583803073
ENSG00000142599.17,-0.842146947,0.04652191,1.04E-08,5.73E-05,8.41E-05,0,0.003108257
ENSG00000152332.15,-0.020684923,0.007221601,0.872964126,0.475007608,0.475897016,0,0.660851715
ENSG00000132196.13,0.19252336,-0.001042852,0.709023206,0.978968787,0.978968791,1,0.780843157
ENSG00000143198.12,0.007318299,0.015619786,0.986886898,0.651485429,0.651814827,0,0.717298158
ENSG00000143149.12,-0.057160736,-0.003711027,0.85194922,0.877177773,0.877340114,0,0.762916866
ENSG00000074800.13,0.50217379,-0.028759328,0.120753001,0.254238149,0.267146938,0,0.544760262
ENSG00000198821.10,0.22503311,-0.007472928,0.163135112,0.542050114,0.544602669,0,0.686704452
ENSG00000143162.7,0.293615953,0.01063371,0.676307938,0.84762771,0.848241472,0,0.755511861
ENSG00000198771.10,-0.864660117,0.057647185,0.01726469,0.041612573,0.043357842,0,0.250249895
ENSG00000197965.11,-0.067858738,-0.016910276,0.867247147,0.599190777,0.598201113,0,0.700949359
ENSG00000143158.10,0.00583559,0.006721509,0.980944862,0.724866959,0.725200545,0,0.731002706
ENSG00000143164.15,-0.564091032,0.056166347,0.039668266,0.010453205,0.010418196,1,0.106497595
ENSG00000143185.3,-1.502213632,0.274842677,0.617629569,0.22615335,0.202488028,0,0.497162799
ENSG00000143184.4,0.43651036,-0.06588207,0.793041663,0.603572864,0.593250905,0,0.700949359
ENSG00000117475.13,-0.497394283,0.055877322,0.328205444,0.170714772,0.172592167,0,0.463275798
ENSG00000198734.10,-0.14397534,0.030437103,0.687901688,0.283603765,0.283923549,0,0.556929471
ENSG00000174175.16,-0.727719648,0.06747331,0.139716841,0.084931873,0.086055833,0,0.352691904
ENSG00000000460.16,-0.628155603,0.074905253,0.697316556,0.538966236,0.545065638,0,0.686704452
ENSG00000188404.8,0.472311512,-0.024601049,0.002078009,0.040205907,0.041092724,0,0.243752122
ENSG00000000457.13,0.368595647,-0.006719673,0.205830729,0.768806837,0.768650756,0,0.739301959
ENSG00000120370.12,0.318437463,0.012282696,0.902901205,0.950553604,0.950905539,0,0.778218319
ENSG00000117523.15,0.032848544,0.009955703,0.799413015,0.320322195,0.320509227,0,0.580855955
ENSG00000117533.14,0.357927174,-0.037547182,0.242094771,0.119009903,0.127813228,0,0.412757474
ENSG00000010165.19,0.972233424,-0.057724909,1.51E-05,0.00079015,0.00078425,1,0.017862714
ENSG00000135845.9,0.577193607,-0.019987636,0.105526655,0.475643139,0.476275816,0,0.660851715
ENSG00000142583.17,-0.380688638,0.06744315,0.727236925,0.423195422,0.422359737,0,0.640743165
ENSG00000203739.3,0.322357606,-0.00771145,0.606204903,0.877555763,0.877770067,0,0.763070571
ENSG00000117592.8,0.22786575,0.008624213,0.538554896,0.765785774,0.765673351,0,0.739301959
ENSG00000234741.7,-1.246147018,0.067881252,0.229170655,0.391816985,0.390751225,0,0.625311394
ENSG00000185278.15,-0.056838542,0.014527469,0.740605572,0.285487866,0.285412942,0,0.557611416
ENSG00000117601.13,-0.680453648,0.058485958,0.71755332,0.696455653,0.696395781,1,0.727081381
ENSG00000152061.23,0.958299774,-0.063365068,0.001844833,0.00736159,0.007318864,1,0.081375034
ENSG00000180758.11,-0.867663189,0.079189152,0.281101765,0.203451313,0.203839462,0,0.497903239
ENSG00000116161.17,-2.302299498,0.158141797,0.050205791,0.086512418,0.096408404,0,0.368063685
ENSG00000235750.9,0.082267902,0.002831456,0.498345325,0.768855132,0.76894687,0,0.739326837
ENSG00000242193.10,-0.291503061,0.040004499,0.781358067,0.619640368,0.61959953,1,0.706997591
ENSG00000049239.12,0.939524262,-0.055960366,5.14E-07,0.000158001,0.000194936,0,0.005939242
ENSG00000186283.13,0.578003727,-0.029425668,0.019747505,0.125992404,0.126951584,0,0.411367068
ENSG00000143322.19,-1.32001444,0.091514915,0.003973052,0.011207859,0.012358157,0,0.116669485
ENSG00000057252.12,-1.255155339,0.078900894,7.32E-07,7.00E-05,9.03E-05,0,0.00326218
ENSG00000171621.13,-3.35870596,0.285699321,0.01028985,0.004655259,0.008457267,0,0.090185628
ENSG00000143337.18,0.168591009,-0.007151786,0.119862723,0.406726132,0.408118919,0,0.635546829
ENSG00000116260.16,1.538990028,-0.08744106,5.71E-14,6.88E-08,1.95E-07,0,2.02E-05
ENSG00000121454.5,0.554302279,-0.013412031,0.567871942,0.86547098,0.865472617,1,0.759971942
ENSG00000230124.6,-0.59328849,0.030080685,0.119183035,0.331399908,0.33826869,0,0.59306537
ENSG00000135835.11,0.862024509,-0.043455516,0.303268805,0.523771045,0.524575962,0,0.678462452
ENSG00000135823.13,0.26411064,-0.011309462,0.319141696,0.587678494,0.58806542,0,0.699775648
ENSG00000153029.14,-0.570292195,0.028953432,0.011827287,0.105993205,0.107431608,0,0.385375671
ENSG00000162783.10,0.617754511,-0.036337601,0.027569167,0.094167485,0.094374768,0,0.365655168
ENSG00000198216.10,0.202577397,0.002151252,0.78428599,0.971252642,0.971152563,0,0.779874105
ENSG00000135821.17,0.046404708,0.000777145,0.666828236,0.927256582,0.927507803,0,0.771747866
ENSG00000135828.11,-0.019009177,-0.006017103,0.929679037,0.726223995,0.727559356,0,0.731002706
ENSG00000135838.13,-0.039410683,0.012700354,0.903253322,0.620513268,0.621275953,0,0.707362267
ENSG00000135862.5,0.883926464,-0.036107434,0.014969963,0.204856565,0.204533792,0,0.49931159
ENSG00000116698.21,0.055197002,0.004187028,0.760386788,0.768003451,0.768180361,0,0.739301959
ENSG00000116701.14,0.156940128,-0.008212024,0.018237347,0.117177631,0.118144125,0,0.401039464
ENSG00000162704.15,-0.050625615,-0.012283582,0.863662904,0.598814773,0.599563436,0,0.700949359
ENSG00000198756.10,-2.476808462,0.125907309,0.294662837,0.473338011,0.48486642,0,0.663117752
ENSG00000116406.18,0.415734394,-0.019509202,0.079028063,0.299953565,0.299930002,1,0.563587468
ENSG00000135842.16,-0.058632398,0.007315791,0.439355938,0.223337205,0.225371372,0,0.516020857
ENSG00000171608.15,0.206581513,-0.006692032,0.032784976,0.381786206,0.381863774,0,0.619269623
ENSG00000116679.15,0.124216713,-0.0162189,0.361147076,0.130279708,0.13130504,0,0.416837634
ENSG00000047410.13,0.328163829,-0.016864216,0.236865104,0.450179296,0.452021288,0,0.654802074
ENSG00000073756.11,1.424225975,-0.132550969,0.115608301,0.055265707,0.067075061,0,0.318862821
ENSG00000179840.5,-0.001407738,0.020096361,0.997663863,0.607727553,0.606858947,0,0.701146564
ENSG00000150681.9,-0.032579436,0.015533101,0.933067703,0.619374552,0.624584598,0,0.708626776
ENSG00000116741.7,-1.450439537,0.092281111,2.04E-16,3.35E-11,3.45E-10,0,1.15E-07
ENSG00000081237.18,-0.275009604,0.002077794,0.788457169,0.97926519,0.979368214,0,0.780843157
ENSG00000203721.6,0.214952301,0.022395837,0.874115506,0.835905198,0.836904344,0,0.754407862
ENSG00000230623.4,-0.310419233,0.062891962,0.863247638,0.663767276,0.663250527,0,0.720791449
ENSG00000118197.13,0.380197269,-0.017187244,0.443177151,0.662792774,0.663314224,0,0.720791449
ENSG00000116857.16,-1.667308715,0.098781006,5.29E-05,0.002199209,0.002325108,0,0.037757079
ENSG00000224536.2,-1.4634308,0.132598347,0.194905796,0.121536073,0.121038523,1,0.405653793
ENSG00000198892.6,-1.061915019,0.062975454,0.071216768,0.17160998,0.171419203,0,0.462228625
ENSG00000176393.10,-2.094612506,0.129142902,3.20E-12,3.46E-08,8.09E-08,0,1.08E-05
ENSG00000143862.7,-0.047573804,0.007280223,0.941101463,0.883482274,0.883482144,1,0.764182026
ENSG00000143851.15,-0.245306046,0.011385771,0.273703505,0.515408406,0.515891069,0,0.674145762
ENSG00000162444.11,2.250654535,-0.147264548,0.008801492,0.028013635,0.043556141,0,0.25067656
ENSG00000133067.17,0.723068937,-0.033899529,0.197172057,0.429757701,0.430785833,0,0.644980865
ENSG00000077157.21,-0.127253171,0.015940907,0.532591896,0.315854937,0.315863251,0,0.578138828
ENSG00000117139.16,0.015655849,0.004895057,0.93566345,0.748240247,0.749182077,0,0.73585475
ENSG00000130939.18,0.79368762,-0.047656276,0.112391964,0.209148907,0.208887142,1,0.503921391
ENSG00000117153.15,0.236029658,-0.010860613,0.484347266,0.683865131,0.686345329,0,0.726474782
ENSG00000159346.12,-0.017126717,0.010008224,0.93046973,0.517116533,0.517016886,0,0.674145762
ENSG00000159348.12,-0.549482866,0.04568313,0.275309177,0.245337966,0.248171774,0,0.529452868
ENSG00000143847.15,-0.383355657,-0.020893704,0.737301879,0.811340213,0.812603253,0,0.748478924
ENSG00000133048.12,-1.237129954,0.058755359,0.042091223,0.218811104,0.221414563,0,0.513364567
ENSG00000133063.15,-0.6632384,0.09997726,0.529276208,0.231319322,0.225455667,0,0.516020857
ENSG00000054523.17,0.034922228,-0.014639813,0.878527922,0.422597936,0.422551182,0,0.640743165
ENSG00000159388.5,-1.092107348,0.050416383,0.539713145,0.718892039,0.714726639,0,0.729444175
ENSG00000122176.10,-0.804599626,0.055038486,0.365468449,0.434262616,0.433604778,1,0.646026713
ENSG00000058668.14,0.118190294,-0.002660519,0.509240428,0.851246998,0.851444545,0,0.756679031
ENSG00000122188.12,0.031705913,0.010445277,0.949454258,0.784136641,0.784138403,1,0.742908853
ENSG00000142657.20,0.005741704,0.004004934,0.92660731,0.416042096,0.416169158,0,0.637535968
ENSG00000198625.12,0.156236786,-0.000258625,0.510244794,0.989003783,0.98900791,0,0.783307413
ENSG00000170382.11,0.306871086,-0.01190669,0.428046159,0.6968142,0.697464992,0,0.727112937
ENSG00000240219.1,0.767911296,-0.046887651,0.196915648,0.314829567,0.320042343,0,0.580682691
ENSG00000133059.16,0.422205307,-0.028667684,0.135479277,0.199140253,0.1993646,0,0.494671029
ENSG00000133069.15,0.131682292,0.006365045,0.262218441,0.489966364,0.490943578,0,0.666238947
ENSG00000163545.8,-0.650702396,0.032410075,0.00020938,0.020033824,0.021521425,0,0.16723906
ENSG00000117266.15,0.408642406,0.005585349,0.845159342,0.971442281,0.97144864,1,0.779874105
ENSG00000117280.12,-1.285732686,0.081475017,4.02E-09,1.67E-06,3.74E-06,0,0.000270064
ENSG00000133065.10,-0.030266082,-0.008917849,0.941984344,0.775834938,0.775832501,0,0.73974565
ENSG00000266028.7,-0.161299976,0.006346261,0.376813072,0.656612431,0.657480788,0,0.718591604
ENSG00000263528.7,0.554009218,-0.030883683,0.047217388,0.15689297,0.159422615,0,0.451360533
ENSG00000266094.7,0.402791214,-0.026651328,0.000101507,0.000975386,0.001274044,0,0.025546333
ENSG00000162889.10,0.215312099,-0.025232295,0.247467324,0.083091081,0.086164486,0,0.352779748
ENSG00000142655.12,-0.885416132,0.059735207,0.010561936,0.023525989,0.024242251,0,0.181276478
ENSG00000271680.1,-0.019833898,0.014456294,0.988770988,0.890868425,0.891032115,0,0.76678746
ENSG00000123836.14,-0.322571113,0.017646954,0.050381005,0.185713261,0.186081215,0,0.478934171
ENSG00000123838.10,-2.223473084,0.115728079,0.379145815,0.564571415,0.553337097,0,0.68846313
ENSG00000196352.14,1.630090118,-0.109699593,1.62E-07,7.04E-06,1.14E-05,0,0.000614874
ENSG00000203710.10,0.276474607,-0.011302915,0.098946581,0.392309884,0.392805161,0,0.626961502
ENSG00000197721.16,-0.011146563,0.044798499,0.984870383,0.331842196,0.33585548,0,0.590801447
ENSG00000117335.19,-0.077589704,0.009994458,0.459210975,0.22623221,0.226346714,0,0.516106211
ENSG00000076356.6,-0.014260377,-0.023428242,0.986500239,0.728412081,0.728835461,0,0.731002706
ENSG00000196878.14,0.688348145,-0.083158163,0.498060462,0.284273492,0.287928962,0,0.55829884
ENSG00000123689.5,0.107342,0.001828708,0.568755157,0.900798336,0.9013919,0,0.767786186
ENSG00000009790.14,1.023145395,-0.060270561,1.28E-09,4.89E-06,8.29E-06,0,0.00047441
ENSG00000162757.4,1.484761496,-0.102034583,3.68E-07,6.45E-06,6.26E-06,1,0.000383488
ENSG00000117595.10,-5.084336015,0.310932275,0.03102522,0.081318413,0.085619741,0,0.352691904
