nm,int,od,b.gPC1,b.gPC2,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000143374.16,-0.667993973,-3.710448485,-0.059330767,-0.006527965,0.033290465,0.361660201,7.54E-29,0.264178286,0.911082936,0.493881451,0.493792981,0,0.642163754
ENSG00000143369.14,-0.646685304,-5.189738037,-0.099286595,-1.101600076,0.009523881,0.789780343,0.223681812,0.684968071,0.465364207,0.951542949,0.951726152,0,0.779520113
ENSG00000237781.3,0.101333058,-2.970641111,0.011999359,0.049392875,-0.021748377,0.899126619,1.66E-43,0.848488549,0.589025081,0.685909747,0.684722133,0,0.711434698
ENSG00000143382.14,0.566522252,-2.965643464,0.148192108,0.222371764,-0.006875447,0.569922319,1.38E-41,0.004968862,0.492933546,0.918733681,0.919238437,0,0.773618923
ENSG00000203804.4,1.473401428,-3.464916693,-0.066892439,0.012707357,-0.073221529,0.171828129,3.29E-16,0.493663317,0.80512635,0.32242402,0.320539823,0,0.540383862
ENSG00000143384.12,0.328454256,-6.738284234,0.005763846,-0.000684012,-0.01238534,0.017882191,7.54E-187,0.649976231,0.923901326,0.185913428,0.185978927,0,0.427463426
ENSG00000143420.18,-0.299003442,-5.264448259,0.051508861,0.025839614,0.025383373,0.346238777,2.96E-55,0.075967241,0.119347233,0.232566635,0.235357487,0,0.47262613
ENSG00000143457.10,-1.256707185,-5.822355392,-0.021656645,0.005497132,0.072687888,0.022500752,7.22E-05,0.637919475,0.888722532,0.049803151,0.052264361,0,0.225852483
ENSG00000131697.17,0.392918502,-5.072983867,0.010468115,0.046778855,-0.014206924,0.450272846,5.10E-10,0.779875053,0.266477475,0.683451346,0.683328401,0,0.710173952
ENSG00000163131.10,0.375256376,-4.878152382,0.005754707,-0.018621797,-0.016370009,0.088555165,0,0.75361338,0.48031748,0.26922004,0.270106286,0,0.507970822
ENSG00000143437.20,0.201595552,NA,0.004572992,-0.005248051,-0.007968249,0.506680249,NA,0.874131612,0.77263489,0.696623539,0.696618428,1,0.715543566
ENSG00000143418.19,0.371250612,-7.992436871,-0.026826027,-0.017027194,-0.019758473,0.014321511,1.04E-11,0.046067032,0.314055434,0.05299037,0.058718842,0,0.238540824
ENSG00000143409.15,-0.097726309,-6.416234999,-0.005919591,-0.014162654,0.011526608,0.680338421,1.14E-40,0.63095654,0.368061604,0.481039754,0.484311071,0,0.638953746
ENSG00000069424.14,-0.045482745,-4.872302193,-0.034311919,0.008960091,-0.002074666,0.787813341,0,0.002889884,0.464488648,0.855760888,0.855780656,0,0.759491485
ENSG00000213190.3,0.477845721,-6.511667749,0.007113684,-0.021889091,-0.019536934,0.167878411,3.46E-06,0.762109258,0.323099634,0.406516381,0.41467819,0,0.602446327
ENSG00000163154.5,-0.185860327,-4.077466039,-0.146016265,0.101076394,-0.014382154,0.829816455,2.23E-15,0.002826318,0.003510281,0.80837978,0.812714806,0,0.753386971
ENSG00000159352.15,-0.088446873,-6.012859939,0.011227082,-0.004207355,0.002069692,0.600664128,1.77E-141,0.661065745,0.909044856,0.856705376,0.856698368,0,0.759491485
ENSG00000143416.20,0.095761587,-4.164537506,-0.138906218,0.660414647,-0.015254263,0.904937333,2.78E-33,0.021342992,0.200871799,0.775689776,0.776337563,0,0.742131264
ENSG00000159377.10,0.063477681,-6.696319962,-0.016677166,-0.013804097,-0.0009009,0.598598218,1.11E-157,0.261467793,0.027994446,0.911920451,0.911968968,0,0.773556297
ENSG00000143442.21,0.05621521,-6.579061941,-0.045617147,0.003539003,0.007704009,0.906964885,0.000124459,0.148348291,0.776765095,0.81117209,0.81218848,0,0.753386971
ENSG00000182134.15,-0.882531727,-8.175038435,-0.035346248,0.169319875,0.043546817,0.26184885,0.697663202,0.38909786,0.11203108,0.392133082,0.395978019,0,0.591625514
ENSG00000159445.12,-0.179920681,-5.208014746,-0.030441248,0.071357834,-0.016388837,0.699533613,9.92E-17,0.223085085,0.481538315,0.597463308,0.599251001,0,0.680959164
ENSG00000158286.12,-4.600134661,-2.691660229,0.553544725,-3.428008099,0.319477725,0.270305754,0.000162898,0.074209945,0.358597126,0.222660797,0.224444671,0,0.462529892
ENSG00000163209.14,1.536772039,-1.682177511,-0.159384256,-0.015541585,-0.076130546,0.199706022,7.54E-31,0.113598701,0.94152866,0.343217436,0.35144853,0,0.563478142
ENSG00000163221.8,-0.775772792,-3.675546143,-0.052600845,0.021074268,0.017692555,0.074615724,8.03E-178,0.115306727,0.400263512,0.549993705,0.552520449,0,0.66712096
ENSG00000143546.9,0.559262056,-4.750183446,-0.00602806,0.057466706,-0.025007515,0.040218889,1.60E-180,0.764011665,0.032852696,0.182179942,0.182498254,0,0.423550269
ENSG00000116237.15,0.01255305,-4.692718881,0.013057152,-0.008503124,0.031629879,0.988275318,9.67E-15,0.682154985,0.842399938,0.580634845,0.57983254,0,0.675687065
ENSG00000189171.14,0.374723073,-5.285557385,-0.051543808,-1.073493859,-0.004658981,0.870395455,0.330951395,0.783054273,0.570849484,0.976942864,0.977132693,0,0.783540621
ENSG00000158292.6,1.122728299,-5.188254655,0.000917311,-0.110158492,-0.060314172,0.284457985,0.000278814,0.982284378,0.021272867,0.382697138,0.385021295,0,0.586295178
ENSG00000160679.12,0.001706333,-7.661193767,-0.187543312,-0.10067998,0.013634757,0.995150527,0.000117264,0.297288897,0.157004998,0.453285216,0.457417455,0,0.624014432
ENSG00000143614.9,-0.004080805,NA,-0.004421525,-0.001499649,-0.003643162,0.976533996,NA,0.723843864,0.922844498,0.695385029,0.695385771,1,0.715223918
ENSG00000160741.16,-0.093972682,-9.281955955,0.026936184,0.006075866,0.014828172,0.600487375,0.014838872,0.016146475,0.562841232,0.219792068,0.235208484,0,0.47262613
ENSG00000143578.15,-2.315766026,NA,0.036969775,0.483717551,0.14208673,0.172730103,NA,0.758488186,0.088728736,0.208958303,0.208245777,1,0.447677032
ENSG00000143549.19,-0.545656874,-6.766250059,0.088310298,-0.00663127,0.030871692,0.012687408,2.58E-54,0.403992337,0.972006312,0.036989046,0.041871671,0,0.201511561
ENSG00000143569.18,0.322432961,NA,-0.028313593,-0.006718704,-0.027593109,0.252364318,NA,0.203286143,0.720462428,0.141262746,0.141254558,1,0.377405264
ENSG00000187017.15,-3.263273828,-2.450695374,-0.125371256,0.053208078,0.136565587,0.046756428,1.59E-17,0.122629336,0.39258216,0.212216536,0.205081034,0,0.444990907
ENSG00000143575.14,0.340309641,-6.99306032,-0.008841821,-0.003361328,-0.015661093,0.305660806,1.92E-05,0.790896066,0.905796444,0.478889156,0.479832628,0,0.635859632
ENSG00000143595.12,-0.151948393,NA,-0.060380584,0.35002564,0.040879598,0.894213899,NA,0.751306511,0.359710885,0.589950053,0.589922857,1,0.678079712
ENSG00000143515.16,0.449494869,-9.132683649,-0.034479147,-0.006984192,-0.023265077,0.086534946,0.226248356,0.153082285,0.752417655,0.181637659,0.18165232,0,0.422729495
ENSG00000160712.12,-0.120059573,-5.232575066,0.014457501,-0.015466522,0.019301674,0.524504635,3.03E-246,0.254774618,0.184572465,0.134970365,0.136107246,0,0.370928373
ENSG00000160710.15,0.264043459,-7.593465713,0.0062835,-0.006795825,-0.008611633,2.99E-05,0,0.154318615,0.084529898,0.043617945,0.045076055,0,0.209870307
ENSG00000163344.5,0.339078474,NA,-0.013977813,0.067887949,-0.012373211,0.230767854,NA,0.318398302,0.122365926,0.508896319,0.508856003,1,0.646649639
ENSG00000215788.9,-0.97927216,-4.391747956,0.026043096,0.371247392,0.095217689,0.21818022,3.99E-19,0.600163748,0.427255973,0.079632517,0.087447618,0,0.295579491
ENSG00000163346.16,0.032113325,-10.29753209,-0.013939341,0.001874344,0.001251268,0.678560518,0.013337341,0.02300253,0.787315997,0.809865341,0.809998187,0,0.752992185
ENSG00000160691.18,-0.341620931,NA,-0.030050702,-0.021218685,0.010483043,0.132809168,NA,0.036478205,0.844420723,0.493610441,0.493600784,1,0.642163754
ENSG00000160685.13,-0.031710694,-7.513628611,0.0119752,-0.000356393,-0.000876189,0.660642079,3.06E-193,0.010541431,0.943622465,0.859268265,0.859266785,0,0.759749473
ENSG00000143537.13,0.892570221,-5.086548923,0.063772203,-0.005003065,-0.042497906,7.75E-05,2.09E-143,1.29E-05,0.894048968,0.00497719,0.005283546,0,0.052827547
ENSG00000171680.21,-0.675383493,-4.139407872,-0.040971114,1.495420828,0.090189014,0.749086949,1.27E-05,0.674678534,0.108967566,0.508689465,0.509126445,0,0.646649639
ENSG00000169231.13,0.292929618,-6.600607639,0.014554024,0.198201378,0.013324789,0.690018815,0.140891192,0.770544786,0.642711719,0.785843131,0.785853543,0,0.744838323
ENSG00000173171.14,0.855937204,NA,0.009002643,0.190015132,-0.044003661,0.183309523,NA,0.870376283,0.059809603,0.308738214,0.308720684,1,0.53231276
ENSG00000236675.1,-0.525266666,-6.338766463,0.045904073,0.069271444,0.020610772,0.069661729,2.88E-10,0.006834603,0.001535449,0.295026822,0.295694724,0,0.524398692
ENSG00000177628.15,-0.091253206,-2.74582941,-0.190491134,-0.231698127,-0.007716244,0.890381866,1.50E-71,1.18E-07,0.001529118,0.863884001,0.863211981,0,0.760988679
ENSG00000204859.12,0.038577829,-4.333161018,-0.072297242,0.053051702,-0.018384847,0.952474779,9.54E-20,0.061003383,0.579260755,0.674019455,0.67478517,0,0.706020146
ENSG00000132676.15,-0.125529913,-7.302581396,0.022652749,-0.007273453,0.002305651,0.624637874,0.000374676,0.229490831,0.710636216,0.892830375,0.892922978,0,0.767825875
ENSG00000162413.16,0.022934283,-6.691922511,-0.002025548,0.008094094,0.003556207,0.86549838,2.84E-97,0.863099777,0.443444439,0.702699657,0.702785492,0,0.717112686
ENSG00000143622.10,-0.128681286,-6.823467037,0.022136937,0.014751276,0.022964037,0.576119573,4.23E-14,0.119585705,0.20740759,0.145311248,0.145931315,0,0.382026745
ENSG00000116584.17,0.119814202,-7.181773354,0.001395074,-5.67E-05,0.000520262,0.516835677,3.77E-19,0.951112695,0.99952585,0.966602546,0.966607018,0,0.782959978
ENSG00000273002.1,0.520261006,NA,-2.950182663,-0.289792585,0.010969025,0.708336879,NA,0.046669246,0.798958792,0.900356097,0.900361192,1,0.768859377
ENSG00000160789.19,-0.041977515,-4.149307568,0.010146124,-0.088336476,-0.021979012,0.945922635,1.54E-64,0.699225008,0.345814359,0.599208275,0.601350986,0,0.681622285
ENSG00000116273.5,1.047739543,NA,-0.006414895,0.018676157,-0.05290341,0.064262427,NA,0.854928358,0.736143635,0.164385385,0.164101825,1,0.405320411
ENSG00000196189.12,-0.46859853,-5.405616191,-0.004415981,-0.042959897,0.018134804,0.000691422,0,0.678567993,8.18E-05,0.053457748,0.053536202,0,0.2281898
ENSG00000160785.13,0.232277176,-7.054900578,-0.011989725,-0.00692363,-0.008373424,0.055760006,2.65E-92,0.066372008,0.398153898,0.3126997,0.312808954,0,0.535332848
ENSG00000160783.19,0.51431817,-5.568238157,0.061348941,-0.001271126,-0.028516026,0.013807237,1.95E-143,7.57E-07,0.944931354,0.041000955,0.041033124,0,0.199488977
ENSG00000160781.15,-0.331568856,-1.913342658,0.065315615,0.02146914,0.082241273,0.756641424,4.64E-41,0.284764367,0.789519107,0.262493987,0.262795396,0,0.502410718
ENSG00000198952.8,3.379211328,-3.741919971,-0.050002873,0.044746032,-0.186530259,7.25E-30,0,0.009812487,0.027077823,8.83E-21,1.20E-18,0,1.44E-15
ENSG00000163472.18,0.685576468,-4.52318582,-0.033063128,-0.014832786,-0.026204951,0.206749215,1.90E-19,0.282781746,0.71022034,0.476170707,0.476637446,0,0.633385367
ENSG00000198715.11,3.939393827,-3.509075899,-0.004073203,0.031738972,-0.200529696,1.01E-14,4.10E-151,0.9030472,0.405140615,3.63E-09,9.14E-09,0,1.36E-06
ENSG00000163468.14,0.877806238,-6.879124453,0.01309934,-0.027367429,-0.052429414,0.029630835,0.00013098,0.700476671,0.445168909,0.047996824,0.066692718,0,0.257760628
ENSG00000041988.15,0.192213908,-7.272455986,0.006295757,-0.035992949,-0.003509247,0.547268903,0.032332839,0.749780978,0.31711388,0.869388493,0.869460595,0,0.762262104
ENSG00000163382.11,-0.252467493,-6.111917488,0.024238624,-0.039459253,0.007158824,0.563612084,5.58E-20,0.182394055,0.463719385,0.803513826,0.80446461,0,0.751798318
ENSG00000027869.11,0.463344356,-6.985826347,-0.007213269,-0.008856067,-0.021451069,0.074574964,9.58E-21,0.644634141,0.634025294,0.204959522,0.206913852,0,0.447136947
ENSG00000187800.13,-0.24032867,-5.166468281,0.02497916,-0.00014574,0.032858061,0.783569819,1.18E-06,0.475024555,0.995771853,0.576805679,0.578622562,0,0.675687065
ENSG00000132694.18,0.070942347,-5.872686907,0.01460388,0.020450026,0.000907859,0.701782044,2.93E-106,0.354892837,0.043632539,0.942508779,0.94263573,0,0.779391315
ENSG00000271736.1,1.222945768,-3.872585465,-0.016910306,0.087859404,-0.014999085,0.238464559,4.44E-17,0.747780616,0.456595492,0.830052637,0.830812371,0,0.757335901
ENSG00000143297.18,-0.458337786,-2.734966448,-0.131346322,-0.011159426,-0.030142622,0.575774398,3.11E-78,0.000872392,0.824230496,0.580459672,0.574183531,0,0.675527322
ENSG00000160856.20,-0.410363988,-5.272751129,-0.004629955,0.006688962,-0.005120941,0.288232818,1.70E-36,0.814828772,0.810991413,0.840946825,0.841077742,0,0.758009507
ENSG00000163534.14,-3.237678608,-3.51736568,-0.152680698,-0.049943999,0.198902999,2.31E-08,3.48E-52,0.013176225,0.362714374,4.05E-07,9.48E-07,0,6.75E-05
ENSG00000163554.12,-0.086351107,-5.728903984,0.027841322,-0.001612334,0.015696459,0.801190926,1.65E-49,0.259527837,0.953892862,0.489377125,0.489770978,0,0.640958258
ENSG00000163563.7,0.028175679,-5.12567202,-0.01499459,0.006626555,-0.010570911,0.922674344,5.38E-125,0.73280533,0.692436695,0.587884082,0.589919514,0,0.678079712
ENSG00000049245.12,-0.335002206,-6.345759666,0.04624984,0.004560839,0.011203514,0.055825303,2.38E-83,0.331491819,0.90744597,0.344751576,0.345101929,0,0.559013073
ENSG00000163565.18,0.076368358,-6.938298416,-0.001019898,-0.008842389,-0.00105994,0.446485952,1.52E-221,0.871070749,0.138243894,0.877126833,0.877166459,0,0.764960192
ENSG00000132693.12,1.073970499,-4.274235181,-0.301620922,1.405457308,-0.042139651,0.395563371,3.38E-07,0.100914776,0.310523627,0.647352441,0.657682864,0,0.702257303
ENSG00000158716.8,0.981019319,-7.678651973,-0.122267123,-0.312916188,-0.085508114,0.182785794,0.224374421,0.454368026,0.044291879,0.092723441,0.128978079,0,0.35994641
ENSG00000181036.13,-0.881047815,-4.031006279,0.120986934,-1.323876402,0.033271232,0.327217119,7.17E-36,0.039213942,0.009470637,0.578008151,0.579452675,0,0.675687065
ENSG00000272668.1,0.116553807,-4.19307315,0.248971723,-0.742871236,-0.088452619,0.969836032,0.001194698,0.460254095,0.702161862,0.655225893,0.668390923,0,0.704743179
ENSG00000260766.1,-1.402689004,-3.416994637,0.121316644,0.13793331,0.051221741,0.46746182,5.28E-07,0.586058988,0.489430127,0.694325259,0.69904193,0,0.715839723
ENSG00000162729.13,0.395657547,-5.315820732,-0.042527212,0.038210726,-0.013567506,0.256967852,1.38E-48,0.169129214,0.334773929,0.558081193,0.558395674,0,0.66955137
ENSG00000122218.14,0.311253358,-5.344823788,0.083658772,-0.013673635,-0.009162511,0.242673962,2.72E-48,7.60E-07,0.673019786,0.612979715,0.613096211,0,0.686096238
ENSG00000162736.15,0.440707776,-6.811882786,0.083931721,-0.055936231,-0.006905984,0.166042697,6.64E-11,4.84E-06,0.117275874,0.749972126,0.750151708,0,0.734638131
ENSG00000162739.13,-0.395130067,-6.111621739,-0.006061174,0.01520868,0.033320261,0.227801744,1.16E-19,0.732778226,0.520772212,0.123572241,0.126441287,0,0.358522357
ENSG00000066294.14,-0.079948609,-5.23478689,0.030139745,0.005128863,0.021901059,0.800567582,1.09E-89,0.029579333,0.767568494,0.298967238,0.29938324,0,0.527931198
ENSG00000117091.9,0.505685771,-5.364184234,-0.015134847,-0.018777807,-0.027836833,0.010160748,3.83E-239,0.174569212,0.511004049,0.035487269,0.03577572,0,0.183862741
ENSG00000026751.16,-0.164084766,-6.25475253,0.032991419,0.015073602,0.00700301,0.459591266,6.37E-72,0.002827326,0.553635471,0.630499811,0.630763245,0,0.693075623
ENSG00000122224.17,-0.039837965,-5.716837993,-0.013140478,-0.033911493,0.012237013,0.88083911,1.58E-77,0.605291762,0.196235549,0.482746534,0.482925185,0,0.638007785
ENSG00000122223.12,-1.046108782,-5.607721007,0.020580842,-0.004325363,0.058131419,0.000245861,1.94E-68,0.151870392,0.823368747,0.002082973,0.00217792,0,0.029351379
ENSG00000179914.4,0.047701328,-3.103029322,-0.146849899,-0.00291711,0.030676362,0.9681408,5.70E-21,0.032628234,0.948696334,0.699911017,0.699555179,0,0.715839723
ENSG00000158769.17,0.139776488,-6.759199793,-0.210087003,0.004409848,0.005846783,0.578228774,1.62E-33,0.036480941,0.846417256,0.729212711,0.729402858,0,0.726551902
ENSG00000158773.14,-0.162955881,NA,-0.009628305,-0.013554614,0.007682491,0.166753687,NA,0.367138802,0.343801393,0.336592601,0.336581503,1,0.552582891
ENSG00000186517.13,0.090681345,-8.506111297,-0.003361395,-0.004641645,-0.010017388,0.384208421,1.89E-21,0.542180757,0.476615505,0.15921906,0.16082586,0,0.401373337
ENSG00000143224.17,1.256795862,-4.705523448,-0.005863616,0.437434778,-0.059658349,0.136207696,1.63E-09,0.943222288,0.119861099,0.295433612,0.29519786,0,0.523960881
ENSG00000116288.12,-0.588767887,-4.459776833,-0.052885271,0.021855748,0.02808399,0.11654206,3.93E-69,0.020796213,0.521336456,0.266559737,0.268827825,0,0.507464578
ENSG00000158850.14,0.030184421,NA,0.061415514,0.030044448,0.009360374,0.891607166,NA,0.000283932,0.082453398,0.526288252,0.52630002,1,0.654859139
ENSG00000158864.12,-0.157284585,-6.725097405,0.024022284,0.003759513,0.020190178,0.444728399,4.13E-25,0.278403776,0.753945184,0.144939656,0.153410823,0,0.391052925
ENSG00000158869.10,0.170434694,-4.526026848,0.026624906,0.011463703,-0.001872986,0.475509374,0,0.276432078,0.331549658,0.907504584,0.907534562,0,0.772495354
ENSG00000158882.14,-0.923898844,-3.739599943,0.011663264,0.804796602,0.067688438,0.637179069,2.91E-06,0.935280618,0.514673487,0.60790202,0.61567177,0,0.686857187
ENSG00000143252.14,1.918463284,-5.169051538,0.032091207,0.016544402,-0.099328998,1.96E-07,4.60E-72,0.067345788,0.23756422,7.21E-05,0.000177185,0,0.004592648
ENSG00000173110.7,-0.20739504,-4.149090478,-0.008371541,0.024184609,0.030384593,0.444891933,0,0.66238849,0.568192068,0.096988899,0.098750132,0,0.317547755
ENSG00000244682.7,0.259519774,-1.635881365,0.03494768,-0.001608366,-0.000464008,0.7665053,5.00E-60,0.670075401,0.985236355,0.993722124,0.993727055,0,0.786356078
ENSG00000225217.1,0.817495118,-1.925215647,-0.098791024,0.023598673,-0.07979093,0.254964454,6.01E-93,0.057738156,0.672613112,0.096851051,0.101611933,0,0.323184141
ENSG00000162747.9,0.942172536,-3.664608581,-0.021601355,-0.036948886,-0.050024905,0.000364072,0,0.328772686,0.038096153,0.005022221,0.005231897,0,0.052598334
ENSG00000072694.20,-0.630729819,-2.007511905,-0.128005076,0.249262081,-0.001499101,0.670297833,8.41E-24,0.421589193,0.484623351,0.987960463,0.987758414,0,0.785482998
ENSG00000234211.2,-2.907152653,-2.435260666,0.089693945,-0.043320238,0.169497433,0.114607491,5.25E-10,0.435139549,0.967936285,0.174445949,0.182383835,0,0.423550269
ENSG00000132185.16,0.310122323,NA,-0.019371553,-0.049242307,-0.030201311,0.580730078,NA,0.677051391,0.103608139,0.413045639,0.413035387,1,0.602189623
ENSG00000118217.5,0.14290397,-8.055255628,-0.021128999,0.002705766,-0.018956924,0.208696321,2.02E-31,0.000437687,0.625880366,0.014097039,0.015687699,0,0.111060091
ENSG00000229808.1,0.420743236,-5.546105546,0.058640147,0.039164604,-0.046106686,0.694401437,0.012427444,0.223596201,0.477376308,0.538505669,0.538105043,0,0.661437269
ENSG00000239887.4,0.268243834,-2.287052612,-0.737586233,-0.060890786,0.049513855,0.887472806,9.21E-12,0.167009813,0.616000505,0.70447899,0.703067663,0,0.717221601
ENSG00000198574.5,-0.016999943,-6.174299523,0.025185257,-0.056186803,-0.009431027,0.964254449,4.81E-16,0.379278712,0.236721674,0.704399272,0.704740397,0,0.717375865
ENSG00000142599.17,-0.911810084,-5.723962375,0.013484702,0.00364112,0.044713719,4.72E-08,9.91E-203,0.240792624,0.774544776,7.49E-05,0.000106272,0,0.003016916
ENSG00000152332.15,-0.02447894,-9.784174716,2.89E-05,0.005087458,0.006470615,0.860129223,0.172772064,0.998011918,0.686888094,0.48785427,0.488748827,0,0.640841539
ENSG00000132196.13,-0.317929416,NA,0.004385029,0.055963428,0.033254964,0.608910302,NA,0.893984421,0.202848046,0.420539477,0.420516738,1,0.60517936
ENSG00000143198.12,-0.186926149,-5.113500478,0.023098461,0.117615676,0.026509831,0.711030233,1.78E-15,0.637185656,0.012109788,0.430552858,0.432405503,0,0.611041575
ENSG00000143149.12,0.125130432,-4.670448842,-0.07119565,0.049630584,-0.015315398,0.716409521,2.94E-71,0.001625454,0.260380372,0.510067317,0.510049297,0,0.647472032
ENSG00000074800.13,0.160082351,-6.312391273,-0.074095771,0.026884311,-0.00143448,0.676739536,4.56E-27,0.189274917,0.046647854,0.955187817,0.955488283,0,0.780308926
ENSG00000198821.10,0.300535407,-6.857115967,0.010062932,-0.021898248,-0.011561152,0.114200158,2.06E-84,0.301960837,0.549136211,0.354519057,0.359734531,0,0.571265236
ENSG00000143162.7,-0.477709552,-4.623653331,0.126447061,0.031204988,0.059365318,0.626373389,1.61E-31,0.250720877,0.721437419,0.364620452,0.364474843,0,0.575400398
ENSG00000198771.10,-1.154309627,-3.290913163,-0.010269724,0.025504353,0.069303776,0.00974542,4.49E-174,0.727354748,0.409570586,0.021002038,0.022060538,0,0.13646304
ENSG00000197965.11,-0.926432309,-3.889971913,0.222267934,0.037569328,0.043843007,0.025467869,2.36E-168,8.42E-16,0.209114498,0.12116626,0.120223984,0,0.350147848
ENSG00000143158.10,-0.1050651,-6.336983947,0.002138272,-0.000592896,0.013280093,0.712679525,3.72E-21,0.886838063,0.975840673,0.489887341,0.491034818,0,0.641813264
ENSG00000143164.15,-0.327043588,NA,-0.032668193,0.021396196,0.032533684,0.301081995,NA,0.336755117,0.526735561,0.132549966,0.132503507,1,0.365287318
ENSG00000143185.3,2.334748746,-1.919294551,-0.614646926,2.914220501,0.024953297,0.527074934,1.56E-08,0.042247075,0.169031175,0.91807737,0.919936698,0,0.773935579
ENSG00000143184.4,-1.2628543,-1.754991851,-0.07615005,-0.242407494,0.054439289,0.536852778,1.62E-18,0.584431643,0.490653879,0.685197012,0.679942332,0,0.708058825
ENSG00000198734.10,-0.310844052,-3.599909436,0.041398347,-0.04729063,0.036921602,0.445484324,2.66E-182,0.189529613,0.165446012,0.181714354,0.18179205,0,0.422729495
ENSG00000188404.8,0.460040872,-4.756437135,0.031475598,0.009741486,-0.020374067,0.010492223,0,0.011884351,0.467964056,0.092432246,0.093376301,0,0.306495692
ENSG00000000457.13,0.32714281,-4.63291965,-0.066181632,0.004975919,-0.002675221,0.331573315,3.70E-70,0.006451485,0.800904064,0.906475167,0.906518312,0,0.771956439
ENSG00000117523.15,0.064320824,-8.693282377,-0.003774418,-0.004216197,0.00643614,0.66751343,1.46E-05,0.662074984,0.741071038,0.519550738,0.519569227,0,0.651241526
ENSG00000117533.14,0.452412835,-8.128629769,-0.024188251,0.045266933,-0.038246124,0.215484107,0.332749917,0.470980105,0.262533549,0.121936875,0.125465015,0,0.357240884
ENSG00000010165.19,1.124487997,NA,-0.019249276,0.003985145,-0.05964095,2.31E-05,NA,0.511529886,0.920678382,0.000644318,0.00063771,1,0.012075506
ENSG00000135845.9,0.358139693,-3.135913504,-0.035251557,-0.066885033,-0.001842495,0.381940855,1.19E-167,0.493526156,0.049562251,0.94653219,0.946718473,0,0.779391315
ENSG00000142583.17,-0.91217377,-3.779093911,0.209989462,-0.091501664,0.090360317,0.428861405,2.65E-20,0.060018917,0.077443883,0.237648726,0.236696896,0,0.474632101
