nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000274265.4,0.68021396,-0.101276323,0.256368918,0.48788343,0.488561691,0,0.80355384
ENSG00000271383.6,-0.362507059,-0.01891421,0.003793399,0.549361629,0.549555589,0,0.818054232
ENSG00000116198.12,-0.347074014,0.013320377,4.15E-05,0.517319056,0.517511831,0,0.810058276
ENSG00000277147.4,-1.395801891,0.279128262,0.007080344,0.020408848,0.02074026,0,0.380056313
ENSG00000150337.13,0.909875859,-0.113599249,0.167482359,0.483256804,0.485284424,0,0.802395216
ENSG00000203814.6,0.329655972,-0.00174112,0.003715024,0.94770149,0.948368604,0,0.868651477
ENSG00000261716.1,0.268292733,-0.031465235,0.013556679,0.233083593,0.232871533,1,0.711434611
ENSG00000169598.15,0.086916971,-0.009271893,0.516140721,0.77854494,0.778537028,1,0.853574371
ENSG00000184678.10,0.244724234,-0.008810473,0.655712821,0.942324712,0.942557279,0,0.868651477
ENSG00000178096.8,0.108950166,-0.06921397,0.800761698,0.499714045,0.500638876,0,0.808203695
ENSG00000143368.9,0.079559338,0.012973682,0.701630637,0.806355548,0.80636892,1,0.854519204
ENSG00000014914.20,-0.638895338,0.149446282,0.0600829,0.060344748,0.059361452,1,0.519009182
ENSG00000198912.10,-0.20433046,-0.019294966,0.032634683,0.397445809,0.398113959,0,0.773248104
ENSG00000023902.13,-0.431575966,0.105092855,0.005825812,0.014868246,0.022981542,0,0.392525485
ENSG00000143401.14,-0.205833493,0.022766956,0.16685085,0.520624578,0.520510369,1,0.810058276
ENSG00000117362.12,0.08234679,-0.005521466,0.350606948,0.796096337,0.796995326,0,0.854182587
ENSG00000266472.5,0.245764021,-0.006645198,0.001038524,0.721916804,0.72257732,0,0.844059637
ENSG00000117360.12,-0.196627697,0.063719257,0.297868894,0.170519484,0.170324811,0,0.66245921
ENSG00000163125.15,0.179344904,-0.01151512,0.092600694,0.670606157,0.670580906,1,0.838812439
ENSG00000143374.16,0.293605859,-0.092022602,0.240222165,0.12156943,0.121430101,0,0.63182054
ENSG00000143369.14,-1.074819205,0.234542767,0.165137446,0.211865121,0.217923022,0,0.700358347
ENSG00000237781.3,0.198784602,0.005370149,0.390873983,0.929139007,0.929469557,0,0.867362506
ENSG00000143382.14,0.303462141,0.012471053,0.209922258,0.840754902,0.841235576,0,0.859409124
ENSG00000203804.4,-0.051777,0.110372191,0.847869473,0.117613368,0.115941533,0,0.627559688
ENSG00000143384.12,0.068534157,0.020568187,0.031460332,0.010506788,0.011680444,0,0.315426041
ENSG00000143420.18,0.088128211,-0.001327599,0.096132838,0.919554226,0.919565117,0,0.867362506
ENSG00000143457.10,-0.216386925,0.012425691,0.081817642,0.700050163,0.701372664,0,0.841727014
ENSG00000131697.17,-0.297874416,0.034112579,0.033528167,0.30863997,0.308357123,0,0.747169785
ENSG00000163131.10,0.072227717,0.016546328,0.3085297,0.326084319,0.326593086,0,0.753565494
ENSG00000143437.20,0.082390798,-0.052367838,0.625941765,0.214347453,0.215000311,0,0.700314267
ENSG00000143379.12,-0.035112435,0.019221831,0.783064958,0.550998448,0.5509859,1,0.818054232
ENSG00000143418.19,-0.077401721,0.011825088,0.0249988,0.170750011,0.172822454,0,0.664873386
ENSG00000143409.15,0.072076784,0.000461641,0.229871502,0.975874143,0.975858229,0,0.872033507
ENSG00000143363.15,-0.025088057,0.023146685,0.879995512,0.58613029,0.587765953,0,0.823835388
ENSG00000163141.18,0.334074413,0.010045028,0.269838775,0.900874955,0.900967592,0,0.866181426
ENSG00000069424.14,0.069147514,0.003558371,0.168340565,0.768375,0.768354226,0,0.853160075
ENSG00000197622.12,0.124173899,-0.036572476,0.027119977,0.007363458,0.008347265,0,0.276784807
ENSG00000213190.3,0.117227676,0.009066616,0.367311088,0.776970757,0.780211592,0,0.853723748
ENSG00000143434.15,-0.066983766,-0.013688075,0.700428099,0.747320185,0.754039453,0,0.85197978
ENSG00000163154.5,-0.206969403,-0.027836487,0.471704422,0.715551958,0.716597626,0,0.843895147
ENSG00000163156.11,0.002738548,-0.041021618,0.990784576,0.506761182,0.507299915,0,0.809427666
ENSG00000143398.19,0.097147495,-0.004898727,0.207401785,0.795896781,0.795952143,0,0.854149151
ENSG00000159352.15,-0.016507682,-0.005357404,0.6110323,0.512028625,0.512217052,0,0.810058276
ENSG00000143373.17,0.073517065,-0.00853284,0.184481127,0.542641868,0.543203353,0,0.816200755
ENSG00000143393.16,-0.008290354,-0.003960371,0.933163377,0.872634906,0.872713254,0,0.862383089
ENSG00000143390.17,0.197902822,-0.030204956,0.077957233,0.267809989,0.276805522,0,0.735081947
ENSG00000143416.20,0.008022523,-0.054812822,0.964203993,0.212703106,0.2150889,0,0.700314267
ENSG00000159377.10,-0.01431226,-0.006537335,0.638321705,0.392714342,0.393100309,0,0.771802463
ENSG00000143442.21,-0.068187219,0.062512164,0.559388515,0.032681014,0.034012641,0,0.444244746
ENSG00000143367.15,-0.244478164,0.0222076,0.289017062,0.684683236,0.687171768,0,0.841727014
ENSG00000116251.9,-0.204259214,0.050722044,0.241496945,0.253869476,0.272804463,0,0.732684608
ENSG00000143376.12,0.001854042,-0.009803337,0.950218212,0.186313005,0.186484967,0,0.676108686
ENSG00000143436.10,0.04152201,-0.019871749,0.683505828,0.425597241,0.427430039,0,0.781337822
ENSG00000182134.15,0.284621855,-0.112093311,0.146145085,0.016521311,0.016425895,1,0.350395265
ENSG00000159445.12,-0.269492439,-0.041896264,0.039123597,0.189966518,0.192253023,0,0.683081579
ENSG00000197747.8,-0.142015035,0.031216392,0.647511341,0.672924827,0.673733975,0,0.839673582
ENSG00000158286.12,1.738223114,-0.206548457,0.29271441,0.572513242,0.592192955,0,0.825124425
ENSG00000163191.5,0.032008411,-0.031738827,0.77093139,0.304494564,0.32134629,0,0.753273341
ENSG00000163209.14,0.739876939,-0.075438915,0.02135146,0.326014189,0.323329845,0,0.753273341
ENSG00000163220.10,0.044094466,-0.030649842,0.960711303,0.889517947,0.891472173,0,0.865783919
ENSG00000163221.8,-0.475554259,-0.003782346,0.000342983,0.905870577,0.905836308,0,0.866604483
ENSG00000143546.9,0.161968003,0.007175714,0.038735934,0.710112083,0.710033881,0,0.842632238
ENSG00000116237.15,0.372449939,0.023686575,0.022142576,0.560986883,0.56485625,0,0.820713721
ENSG00000197956.9,-0.009437998,0.049137435,0.964941697,0.357920546,0.370926122,0,0.764283066
ENSG00000196154.11,0.098499755,-0.001230637,0.000948283,0.86950868,0.869494134,0,0.861683258
ENSG00000188015.9,1.244362959,-0.370264435,0.129276866,0.081227411,0.081447243,0,0.571271051
ENSG00000189334.8,-0.413218281,-0.107635667,0.732860798,0.735025077,0.73319529,0,0.846200219
ENSG00000189171.14,0.290163106,0.08998519,0.696300784,0.632094981,0.632757704,0,0.833229422
ENSG00000158292.6,-0.102003279,0.072538614,0.729876622,0.282965582,0.287567277,0,0.739878233
ENSG00000160679.12,0.07559218,-0.029326633,0.47989672,0.272074042,0.2720406,1,0.732684608
ENSG00000143553.10,0.024853226,-0.019795075,0.730253864,0.283370879,0.283337717,0,0.738576917
ENSG00000143621.16,-0.192522456,0.04947844,0.371041363,0.343335143,0.343839625,0,0.758309477
ENSG00000143554.13,-0.097618758,-0.012909248,0.551862368,0.753088192,0.755336591,0,0.85197978
ENSG00000143614.9,-0.084630556,0.006360671,0.020980706,0.464279251,0.464263578,1,0.796485658
ENSG00000198837.9,-0.207061767,-0.037274651,0.228746201,0.360141742,0.365400919,0,0.763787172
ENSG00000160741.16,0.144762848,-0.024227811,0.012749358,0.09141864,0.094263098,0,0.59057833
ENSG00000143570.17,0.062394075,-0.020170636,0.110078831,0.041702046,0.042161041,0,0.479233988
ENSG00000097021.19,-0.322234725,0.092801154,0.333643134,0.333755117,0.333280935,1,0.756180679
ENSG00000143578.15,-0.353178193,0.035630579,0.32047756,0.682680067,0.682445399,1,0.841727014
ENSG00000143543.14,0.162466921,-0.032313259,0.514189613,0.619605269,0.660666596,0,0.837204554
ENSG00000143545.8,0.115450731,0.014949354,0.720924676,0.846748922,0.84674219,0,0.860424565
ENSG00000143549.19,-0.009305909,-0.001859398,0.568253669,0.643303093,0.643820951,0,0.835291015
ENSG00000143612.19,-0.033715814,0.000844766,0.421578406,0.93531518,0.935358828,0,0.868208214
ENSG00000143569.18,0.019280176,0.010881256,0.769942984,0.500835214,0.500903327,0,0.808203695
ENSG00000143575.14,0.012555405,-0.003764097,0.868404667,0.840815602,0.840823367,0,0.859409124
ENSG00000143595.12,-0.153498827,0.002741643,0.266316942,0.937054978,0.937155121,0,0.868607765
ENSG00000143515.16,0.182082848,-0.022780869,0.003505556,0.133558247,0.133602735,0,0.639543542
ENSG00000160712.12,0.055603778,0.026967228,0.252263883,0.024499161,0.025041514,0,0.397976455
ENSG00000160714.9,-0.093153394,-0.011805512,0.706811931,0.85238769,0.852620635,0,0.860450759
ENSG00000160710.15,0.100403552,-4.34E-05,0.000162375,0.994806974,0.994792697,0,0.874979076
ENSG00000163344.5,0.093481291,0.015517029,0.249311455,0.437604014,0.437658035,1,0.785684778
ENSG00000215788.9,-0.137266017,0.085634964,0.259584046,0.003797585,0.005286149,0,0.235310175
ENSG00000163346.16,0.051024626,-0.000477288,0.01300047,0.925146579,0.925105462,0,0.867362506
ENSG00000163348.3,-0.161463345,0.070046766,0.469433415,0.24371849,0.244446732,0,0.714392576
ENSG00000160691.18,-0.044164203,-0.023837304,0.452734524,0.110799684,0.110829855,1,0.616097737
ENSG00000160688.18,0.149380403,-0.012281211,0.626140582,0.865636973,0.865626007,1,0.860495706
ENSG00000160685.13,-0.054557447,0.002273693,0.008031774,0.658414452,0.658674929,0,0.836332847
ENSG00000143537.13,0.392808093,-0.024848836,1.68E-10,0.099510231,0.10002795,0,0.60227667
ENSG00000169242.11,-0.212963312,0.012033446,0.2681852,0.816642048,0.817168844,0,0.856066538
ENSG00000163463.11,-0.065700112,0.030489976,0.662917396,0.410732725,0.411346657,0,0.776940631
ENSG00000169231.13,0.396144901,0.012785133,0.024883628,0.774801022,0.776007334,0,0.853415992
ENSG00000173171.14,0.263688359,-0.02019971,0.114339281,0.65031262,0.650252262,1,0.835291015
ENSG00000162408.10,0.181070147,-0.072699713,0.091245423,0.006356605,0.006332018,1,0.247472065
ENSG00000160766.14,-0.210370189,0.103873678,0.42506214,0.117831461,0.118663843,0,0.631352664
ENSG00000236675.1,-0.322552242,0.028779933,8.10E-05,0.17880394,0.184914215,0,0.675154899
ENSG00000177628.15,-0.031089273,-0.027528118,0.864213572,0.54947754,0.549645647,0,0.818054232
ENSG00000160767.20,0.343101085,-0.104447216,0.369255919,0.305842691,0.305074071,1,0.746215818
ENSG00000116521.10,-0.030790302,-0.002995936,0.612471202,0.842663973,0.843353733,0,0.860357644
ENSG00000143630.9,0.417538531,-0.044527117,0.336459298,0.675820058,0.675567072,1,0.83992868
ENSG00000160752.14,-0.056504447,-0.138496707,0.834152678,0.036495738,0.039798643,0,0.471176272
ENSG00000204859.12,-0.476525633,0.047092567,0.006584204,0.275045761,0.276171587,0,0.734799617
ENSG00000225855.6,-0.388890789,0.068276478,0.35834694,0.546494487,0.555744822,0,0.819384928
ENSG00000116539.12,0.280091475,-0.091505348,0.291398943,0.161654734,0.165944441,0,0.658435446
ENSG00000163374.19,-0.069117883,0.025469715,0.535277637,0.347013057,0.350341415,0,0.758790134
ENSG00000132676.15,0.070856572,0.002344694,0.31562156,0.895471733,0.896443722,0,0.866181426
ENSG00000116580.18,0.188462272,-0.022435816,0.511215003,0.763188029,0.763683479,0,0.853160075
ENSG00000162413.16,0.00500625,0.015742478,0.879005159,0.055350432,0.056071772,0,0.513807584
ENSG00000132718.8,0.297528982,-0.063595571,0.018941632,0.044866624,0.049205603,0,0.496127268
ENSG00000143622.10,0.221027466,-0.006951994,0.000121649,0.634212019,0.637396171,0,0.834873613
ENSG00000116584.17,-0.195889846,0.022189314,0.030676098,0.315364804,0.323574274,0,0.753273341
ENSG00000273002.1,-0.669117224,0.054049057,0.009119247,0.460793848,0.461112346,1,0.794458151
ENSG00000163479.13,-0.153908576,0.01742406,0.206853914,0.565723871,0.567453233,0,0.820797407
ENSG00000160803.7,-0.000575968,-0.005749889,0.995119985,0.80632961,0.806819546,0,0.854519204
ENSG00000116586.11,-0.058560199,0.032428202,0.407381234,0.063005102,0.062986438,1,0.528883746
ENSG00000160789.19,-0.581726606,0.057094088,1.24E-05,0.088017384,0.091089972,0,0.585229986
ENSG00000116273.5,0.339462268,-0.018982309,0.028486755,0.600234742,0.600074543,1,0.825616984
ENSG00000196189.12,-0.361217241,0.040804202,5.78E-22,1.11E-05,1.49E-05,0,0.009064114
ENSG00000160785.13,0.0457871,0.008807455,0.256724028,0.39055681,0.390928231,0,0.771776126
ENSG00000160783.19,0.098141646,0.021255912,0.005486867,0.015344979,0.016298463,0,0.349407161
ENSG00000160781.15,1.534594028,-0.041405835,1.77E-19,0.347353398,0.345065347,0,0.758309477
ENSG00000198952.8,0.985059019,-0.093034847,1.20E-33,3.83E-06,4.68E-06,0,0.003255742
ENSG00000163472.18,0.603321224,-0.03324245,1.74E-07,0.281389343,0.281212488,0,0.737779894
ENSG00000198715.11,1.346609955,-0.102594399,5.25E-26,0.001076669,0.001096374,0,0.116175972
ENSG00000163468.14,0.247803905,-0.048217656,0.226240551,0.317760714,0.325569943,0,0.753565494
ENSG00000041988.15,0.063570565,0.020442374,0.609124652,0.512269838,0.513224875,0,0.810058276
ENSG00000116604.17,0.022074602,-0.01201679,0.598791709,0.233904381,0.235003972,0,0.711456661
ENSG00000163382.11,-0.234079973,0.023012068,0.019627255,0.348042646,0.356601437,0,0.761698051
ENSG00000160818.16,0.053950068,-0.018403433,0.801103124,0.724694956,0.724677834,0,0.844059637
ENSG00000143319.16,0.090126069,-0.000560717,0.474926844,0.985493689,0.985441477,0,0.873635294
ENSG00000143303.11,0.286549527,-0.026183959,0.449103171,0.760966295,0.760855399,1,0.852847301
ENSG00000007923.15,-0.167873452,0.061818329,0.29496261,0.108842078,0.108713711,1,0.612969131
ENSG00000143314.12,0.206408866,0.02333911,0.35077267,0.654198897,0.654769255,0,0.835809007
ENSG00000143321.18,-0.007505602,-0.013688718,0.923987062,0.479847863,0.479876673,0,0.801187625
ENSG00000143294.14,-0.084835824,-0.01892627,0.653539697,0.698071606,0.698102966,1,0.841727014
ENSG00000027869.11,-0.224722689,0.020927162,0.082296474,0.515333304,0.515230741,0,0.810058276
ENSG00000187800.13,-0.536325032,0.084097637,0.012419172,0.09977039,0.108135193,0,0.612969131
ENSG00000132694.18,-0.12205298,0.012354076,0.003379789,0.246169884,0.246253191,0,0.714392576
ENSG00000117036.11,0.342264342,-0.098440904,0.486296698,0.383844581,0.385964855,0,0.770328827
ENSG00000271736.1,0.795479146,0.048462837,0.007721098,0.496571169,0.498058719,0,0.807619815
ENSG00000171735.18,-0.168887828,0.08385645,0.327389487,0.048862013,0.048777523,1,0.494524858
ENSG00000143297.18,-1.494619878,0.132912543,3.18E-14,0.005209174,0.006145275,0,0.244523525
ENSG00000160856.20,-0.603181752,0.027831229,2.89E-08,0.278864295,0.283893992,0,0.738576917
ENSG00000132704.15,0.742248012,-0.150352549,0.030622484,0.092209903,0.092263497,0,0.587873485
ENSG00000163534.14,0.379644274,0.006894241,0.00264535,0.82462276,0.824165266,0,0.85728452
ENSG00000163554.12,0.198280771,-0.007906943,0.043460925,0.729588638,0.729966605,0,0.845883194
ENSG00000163563.7,-0.061170274,0.003466967,0.176531274,0.753149443,0.753067821,0,0.85183493
ENSG00000049245.12,-0.09873439,-0.005868246,0.010920777,0.539171793,0.539254966,0,0.814536563
ENSG00000163564.14,-0.371241219,0.072044939,0.092582486,0.167813106,0.169852006,0,0.66245921
ENSG00000163565.18,-0.047398054,0.030779661,0.312723536,0.009202381,0.010682497,0,0.305396309
ENSG00000163568.14,-0.760387613,0.105760484,0.006994682,0.144889444,0.143630143,0,0.649433273
ENSG00000179639.10,-0.074123121,-0.019118701,0.87231129,0.84858216,0.848607868,1,0.860450759
ENSG00000158716.8,0.491710848,-0.115837966,5.71E-05,0.000321084,0.000312095,1,0.048293888
ENSG00000181036.13,0.386381088,-0.127182155,0.174501985,0.047193742,0.055575193,0,0.512083402
ENSG00000269925.1,-0.163721498,0.047074678,0.77556955,0.72442191,0.723436375,0,0.844059637
ENSG00000272668.1,-1.166796449,0.032495585,0.035394964,0.795342527,0.795527337,0,0.854149151
ENSG00000213085.9,0.036354632,-0.038446099,0.859911213,0.442225524,0.444668901,0,0.790095572
ENSG00000158710.14,-0.015997138,0.011463061,0.77276891,0.415574529,0.418417967,0,0.77757965
ENSG00000260766.1,-0.655528586,-0.022457977,0.217244255,0.866635066,0.866456037,0,0.860725817
ENSG00000162729.13,0.011051163,0.042825577,0.88535508,0.02390964,0.026465807,0,0.405513442
ENSG00000162734.12,-0.235894975,0.04633894,0.248148915,0.338661039,0.34157462,0,0.757793377
ENSG00000132716.18,-0.059507627,0.030534989,0.407493768,0.094817758,0.115799898,0,0.627559688
ENSG00000162735.18,0.083374417,-0.018755455,0.704344821,0.722854322,0.723313824,0,0.844059637
ENSG00000122218.14,0.054098347,0.029795911,0.475746499,0.106677557,0.107249924,0,0.612969131
ENSG00000162736.15,0.126380619,0.045559589,0.289156575,0.103313911,0.103925442,0,0.609910294
ENSG00000049247.13,3.207438262,-0.457629728,0.009376825,0.106857464,0.071421385,0,0.553908948
ENSG00000162739.13,0.116768331,-0.001623986,0.111760516,0.928041852,0.928062909,0,0.867362506
ENSG00000066294.14,0.246259447,-0.003528257,0.001726329,0.854770416,0.854922691,0,0.860450759
ENSG00000117090.14,-0.022407111,0.027714159,0.88477838,0.442264667,0.443880272,0,0.789498724
ENSG00000228863.8,-0.224227352,0.045964072,0.762097716,0.808482001,0.807954103,0,0.854652596
ENSG00000117091.9,-0.133008971,0.011534303,0.015509638,0.395582087,0.396126128,0,0.773086959
ENSG00000026751.16,-0.195891471,0.023454172,0.028797889,0.256233248,0.256401294,0,0.723674502
ENSG00000122224.17,-0.222125041,0.02775209,0.003752367,0.134540241,0.134331891,0,0.640057352
ENSG00000122223.12,-0.406090639,0.058173526,1.73E-08,0.000708863,0.000959566,0,0.107522894
ENSG00000179914.4,-0.214859361,-0.044701346,0.652840771,0.695155013,0.696447841,0,0.841727014
ENSG00000049249.8,-0.42113832,0.075004702,0.252198361,0.414468017,0.413729815,1,0.777509012
ENSG00000158769.17,-0.014730051,0.005519462,0.68894539,0.538167249,0.540252656,0,0.814560572
ENSG00000158773.14,-0.045690028,-0.000655597,0.062500393,0.914752486,0.91501899,0,0.867362506
ENSG00000186517.13,-0.002019682,0.008526904,0.937283474,0.186999618,0.191784248,0,0.683081579
ENSG00000158793.13,0.250678045,-0.032770425,0.021508567,0.246776627,0.250661498,0,0.719491122
ENSG00000143258.15,-0.038652944,0.043373182,0.898786068,0.559851828,0.559876107,1,0.820078636
ENSG00000143224.17,0.1937666,-0.103600462,0.626053409,0.310732085,0.315128264,0,0.751617007
ENSG00000116288.12,-0.341652582,0.006388784,0.011722417,0.84663697,0.847390308,0,0.860424565
ENSG00000158850.14,0.025779028,0.024413087,0.811298744,0.360466369,0.360382525,0,0.763787172
ENSG00000158864.12,0.097065831,-4.39E-05,0.115261214,0.997811447,0.997932691,0,0.875602243
ENSG00000158869.10,0.239239691,0.007977632,1.55E-05,0.569213998,0.569797893,0,0.820797407
ENSG00000158882.14,0.672870961,-0.111193623,0.084947371,0.236209842,0.247860151,0,0.716541384
ENSG00000158887.15,0.256461449,0.019706793,0.595965947,0.868781382,0.869785768,0,0.861683258
ENSG00000143252.14,0.565485473,-0.032149148,2.21E-08,0.204003324,0.208575448,0,0.695777883
ENSG00000116285.12,0.017676916,0.06488298,0.976178666,0.641169321,0.643005298,0,0.835291015
ENSG00000143226.13,-0.041285355,0.033020421,0.727100538,0.249107049,0.250011231,0,0.719172944
ENSG00000173110.7,0.11654593,0.036676633,0.103908867,0.040087071,0.042522609,0,0.47962936
ENSG00000203747.10,-0.176213983,0.03630725,0.49473716,0.565429005,0.563718218,0,0.82058394
ENSG00000244682.7,0.203182453,0.056752125,0.616526453,0.564113873,0.560598503,0,0.82058394
ENSG00000225217.1,0.799463124,-0.035927619,0.030463698,0.683318837,0.682642688,0,0.841727014
ENSG00000162747.9,0.32349802,-0.034732055,0.002756017,0.186271742,0.188312,0,0.677914195
ENSG00000072694.20,-0.270756592,-0.11526853,0.467515219,0.224506541,0.222937352,0,0.703425045
ENSG00000234211.2,-0.369589462,-0.064131032,0.36497004,0.552798951,0.553032762,0,0.81810837
ENSG00000132185.16,-0.261484425,0.020510788,0.094689695,0.591000905,0.591111134,0,0.824870837
ENSG00000081721.11,0.199913729,-0.036201225,0.390415774,0.565313958,0.565214122,1,0.820735454
ENSG00000118217.5,-0.068540326,-0.01593915,0.021144933,0.032508391,0.032759384,0,0.435095966
ENSG00000162745.10,0.386659181,-0.035756677,0.240083205,0.656039856,0.655882596,0,0.835980744
ENSG00000239887.4,1.824927508,-0.277260933,6.43E-05,0.011709371,0.012669329,0,0.327372279
ENSG00000198574.5,-0.069282433,-0.019624117,0.452010412,0.37071131,0.370907204,0,0.764283066
ENSG00000142599.17,-0.288237278,0.009582313,5.50E-10,0.400240217,0.400061845,0,0.773248104
ENSG00000152332.15,-0.03557997,-0.007292829,0.58131029,0.646731393,0.646736491,1,0.835291015
ENSG00000132196.13,0.432944458,-0.054774363,0.024919072,0.238333547,0.237704069,1,0.71214216
ENSG00000185630.18,0.227643186,-0.123215848,0.477319703,0.123914376,0.129047361,0,0.638366869
ENSG00000143198.12,0.012182284,0.04746787,0.923133705,0.126462318,0.127015452,0,0.638366869
ENSG00000143149.12,-0.036860459,-0.016679141,0.701018666,0.470017577,0.471510314,0,0.797575614
ENSG00000232912.5,0.130785707,-0.00464139,0.704909257,0.961079988,0.962300179,0,0.870397788
ENSG00000143183.16,0.34757314,-0.078990627,0.064385825,0.145204396,0.14490524,1,0.650089667
ENSG00000143179.14,0.480092095,-0.095492673,0.257006389,0.331598992,0.330714189,1,0.754916694
ENSG00000143157.11,0.240105219,-0.047133569,0.125318996,0.265006345,0.264965428,0,0.727902417
ENSG00000152382.5,0.052526125,-0.024730347,0.755394734,0.548321643,0.548448802,0,0.817583818
ENSG00000143167.11,-0.055631074,0.078694747,0.857217639,0.327633139,0.337090854,0,0.75663023
ENSG00000143190.21,-0.242147744,0.079883298,0.370692078,0.218725851,0.219095351,0,0.700358347
ENSG00000074800.13,0.248698374,-0.047008682,0.039426156,0.100560391,0.103769776,0,0.609618465
ENSG00000198821.10,0.135609717,-0.00210858,0.003755402,0.846886851,0.846948782,0,0.860424565
ENSG00000143162.7,0.617708451,-0.044103474,0.044824193,0.532571308,0.54020091,0,0.814560572
ENSG00000198771.10,-0.143177528,0.004138093,0.185262507,0.877082119,0.877194325,0,0.863528479
ENSG00000197965.11,-0.517573821,0.062172323,8.45E-06,0.034716954,0.035891849,0,0.452043123
ENSG00000143158.10,0.07022519,0.005839889,0.24378053,0.710266687,0.710899222,0,0.842712544
ENSG00000143164.15,-0.177026032,0.006387394,0.264510627,0.873023879,0.873075847,0,0.862605528
ENSG00000213064.9,0.008985199,0.001163314,0.844829392,0.921158781,0.921196997,0,0.867362506
ENSG00000143178.12,0.074628569,0.00392909,0.631553321,0.920026415,0.920086308,0,0.867362506
ENSG00000143185.3,1.459530565,0.161169258,0.096655718,0.424465703,0.403665398,0,0.774645856
ENSG00000143184.4,0.215760203,-0.093053155,0.669621521,0.412055389,0.410983008,0,0.77668311
ENSG00000117475.13,0.233421319,-0.01336171,0.143126032,0.73976725,0.73976599,0,0.84748385
ENSG00000198734.10,0.257193505,-0.00780003,0.012121486,0.757201086,0.756844988,0,0.85197978
ENSG00000174175.16,0.114371725,-0.000959679,0.496191383,0.981307113,0.981269102,0,0.872921379
ENSG00000000460.16,-0.543013026,0.079881179,0.381089506,0.555702938,0.55641724,0,0.819422963
ENSG00000188404.8,0.234340355,-0.004871931,1.83E-08,0.633379654,0.633412694,0,0.833549087
ENSG00000000457.13,0.366132114,-0.01976445,1.21E-05,0.344105846,0.343940278,0,0.758309477
ENSG00000117523.15,-0.096055719,0.048617914,0.360205083,0.038725079,0.040115853,0,0.47197705
ENSG00000117533.14,-0.076956521,-0.006982053,0.430457936,0.769325196,0.769618891,0,0.853160075
ENSG00000010165.19,0.261430573,-0.01022876,0.000352536,0.559787324,0.560777042,0,0.82058394
ENSG00000135845.9,-0.053297061,0.09418357,0.634789893,0.00054016,0.000649756,0,0.07998682
ENSG00000094975.13,-0.184678504,0.017044143,0.303614739,0.696867002,0.696822926,1,0.841727014
ENSG00000117586.10,-0.598070117,0.156487314,0.191665311,0.173456555,0.180455219,0,0.67090374
ENSG00000142583.17,0.249428025,0.057950452,0.378557723,0.387579302,0.388255319,0,0.770556428
ENSG00000203739.3,0.365966544,-0.097533427,0.559599404,0.560821512,0.558624814,0,0.819502809
ENSG00000117592.8,-0.149989064,-0.038535082,0.244558345,0.204444124,0.207006636,0,0.695110918
ENSG00000234741.7,-0.449919845,0.106382015,0.005700754,0.010978933,0.016144065,0,0.349407161
