id,int,sex,cond,sex_cond,p_int,p_sex,p_cond,p_sex_cond
ENSG00000096060.14,-0.79812236287104,5.37102083566536,0.0748564621587101,-1.80027107159668,0.824084656175126,0.152179496985598,0.949896682531373,0.148755323566352
ENSG00000112685.13,-0.142556820330026,-2.09472680409739,-0.174353026160591,0.701296203957631,0.899003693944974,0.0672183713795322,0.64308409179504,0.0670764791879759
ENSG00000197753.8,-99.4914233010601,-98.5940613740899,33.1232254474444,33.049867876386,0.150801735952437,0.154059853099458,0.153261799060783,0.15406220326964
ENSG00000096063.15,-3.71998409481525,-0.601747400164708,0.990214740250388,0.196418655434942,0.00878204130087938,0.657465380509324,0.0340503229251096,0.665190894828627
ENSG00000112053.13,-2.46871812062166,-5.18952768024307,0.65906203059767,1.76795425872654,0.341215632569508,0.0541928236678572,0.447349023927989,0.0511592860780785
ENSG00000112062.10,-1.53878821938208,-0.0582892822406536,0.306680364786319,0.0115544538924735,0.0488642351866209,0.939605141735989,0.235553767725098,0.964156611637048
ENSG00000156711.16,-0.364758373923152,0.0899932283441189,-0.160066382593913,-0.0309001899275034,0.740708498308129,0.934907558249607,0.665056974528892,0.933351402624492
ENSG00000246982.6,4.68778122890319,-0.10089415596704,-1.69399946440655,0.0414593451290885,0.00575626228455876,0.95080488812497,0.00293335786537426,0.939390524126317
ENSG00000096070.19,-1.52736670361103,0.202511989028607,0.268291853941236,-0.0709189363378844,0.292373484210588,0.888261758679765,0.577896402446409,0.882862961485142
ENSG00000153046.17,0.687280627707636,-4.21411093578914,-0.486798101723892,1.40510103027927,0.747309131955012,0.0553334047066339,0.49472067209931,0.0551679708888675
ENSG00000112078.13,-0.97098851934462,-0.579450894591268,0.108135823629551,0.197722069165072,0.0429932031788532,0.222842252122468,0.494951302320184,0.213842450918992
ENSG00000112081.16,-0.14922854200236,-0.0647895178330968,-0.166813521842477,0.0241206613809466,0.808819761307006,0.916325453169761,0.418613055336045,0.906679711110092
ENSG00000124762.13,-0.885396073956625,-2.17401220791534,0.0401684556788473,0.725857558732776,0.727281070466468,0.394095023282273,0.962416998389896,0.397175615298814
ENSG00000124772.11,-0.312111491587664,0.219374242188288,-0.120088378023691,-0.0768610353742415,0.448319749637355,0.593778909388346,0.383005042233042,0.576121493115493
ENSG00000137168.7,-0.84556456510838,1.40511061179437,0.0727598081281375,-0.465311978421338,0.481858713469207,0.244521074267188,0.856133424816773,0.249310355389609
ENSG00000198663.16,-1.08854836492582,-0.952102342427663,0.145561786484283,0.320510336921027,0.02920652910336,0.0547983611244341,0.371031149352223,0.0532180133870053
ENSG00000124787.13,8.20583669124483,7.67580049999212,-3.04256640415489,-2.60402228655518,0.366323017928607,0.397333228175099,0.321879298532411,0.394576700658901
ENSG00000164530.13,-4.51156801235612,-2.53452846437247,1.34235044781814,0.845898575182058,2.54305406675383e-05,0.0147031801610021,0.000142363415484575,0.0142605574442136
ENSG00000137409.19,-1.08125911838095,0.132012428642564,0.145306188866359,-0.0431137941923647,0.127256198477413,0.848143125496085,0.534532481350307,0.853168858281245
ENSG00000226976.3,-31.7821115892561,-12.1640351098867,10.3587793133519,3.95358915838033,0.656534663988047,0.864363128551579,0.666154631314393,0.868764302081471
ENSG00000137193.13,-2.15944914863807,-0.798349181453009,0.496532159610802,0.27768284059603,0.108043877439819,0.547648530175805,0.264546804829937,0.530776393010419
ENSG00000065491.8,0.389871712919355,1.69740647468364,-0.352602748031442,-0.571494626415516,0.76758626771059,0.202017662826046,0.427696275450359,0.201102807227455
ENSG00000112130.16,-1.63321088985954,-1.79420179239524,0.314507263209833,0.60205104436885,0.485755308359679,0.444445236204019,0.687706565163498,0.4443641176547
ENSG00000137200.12,0.0658229796245834,1.47730736900659,-0.239504015030992,-0.496131257007393,0.939317190638503,0.100262476147059,0.409143964791275,0.0970331666024908
ENSG00000198937.8,0.14630477638841,1.73005520329463,-0.307568628604129,-0.579722572113177,0.893202777267595,0.115593843909646,0.400579835242136,0.115419910691416
ENSG00000112139.14,-0.767815827600954,-0.56782591771267,0.035156072511081,0.206061502668768,0.304775468223986,0.447373639894553,0.88743484300735,0.407462032451601
ENSG00000156639.11,-1.58431071267047,-0.242918315339254,0.277526711770434,0.082744632530192,0.435191385338869,0.904074255381424,0.683554443967969,0.903093116155167
ENSG00000183826.16,-0.222295536195182,-0.342334105830515,-0.167731267246419,0.110336527723375,0.580726272040932,0.395623538523763,0.213424692548655,0.411808547190878
ENSG00000124767.6,-0.61656957457249,0.620898145466018,-0.00243329998521412,-0.204192723197202,0.157283768848424,0.154421883587093,0.986568932914655,0.160031486161263
ENSG00000112167.9,-6.24540669879952,-5.57602554151972,1.89219332876628,1.87964763680204,0.569622927659213,0.61101606840962,0.607146806437953,0.609496103138456
ENSG00000164627.17,0.0370992940559811,-6.07868949015741,-0.167178170881322,2.06047283436904,0.989878783072825,0.0460435444984815,0.865675265932554,0.0453772279775438
ENSG00000271978.1,-3.87939013687103,6.90179497127647,1.02907487617004,-2.26966751256759,0.564399631229704,0.316070761172475,0.64376063938222,0.320231165396081
ENSG00000146122.16,-0.049014790435091,0.839239463953562,-0.235275229936,-0.277468477648237,0.965609592530073,0.46241643467356,0.537097916218039,0.467234857843864
ENSG00000235033.7,0.0716761156422295,-0.176000186834121,-0.267620047773245,0.0620020551347224,0.915848140105341,0.795332034630152,0.236022713400257,0.782382528510511
ENSG00000124615.17,-4.32361777460609,-2.445065081355,1.20022299912691,0.812102022203136,0.0267507174285046,0.202722121328634,0.0637604210106611,0.205472629149369
ENSG00000204091.7,-2.91106449695464,-2.70570210102912,0.791058292558269,0.91916046502035,0.514513420232941,0.543602928392223,0.59260811939394,0.535915282929914
ENSG00000204092.2,-3.98451609738515,5.94398771773446,1.12994112643029,-1.9920270582877,0.0264716051882716,0.00142275879516836,0.0571610769412019,0.00137267364720696
ENSG00000156564.8,-2.25397284444975,-2.88403384237774,0.486699048297659,0.949000725264696,0.404260154055455,0.287461787098986,0.588494953818888,0.294372099662081
ENSG00000124596.16,-5.83474011270146,-0.0396604180046171,1.71190041960251,-0.0130531675967901,0.0982652395701368,0.990356081902667,0.142874723614809,0.990564237008278
ENSG00000001167.14,-7.45169072548261,-5.2571166250931,2.2467276916504,1.82591856924779,0.174244210920874,0.318689460442049,0.219233735068461,0.3075901154298
