id,int,sex,cond,sex_cond,p_int,p_sex,p_cond,p_sex_cond
ENSG00000136631.12,-0.338468011403774,-0.0495394739865101,-0.00485821937748054,0.000614642372864431,0.186127706657734,0.84461027594002,0.246951238510809,0.882399558620054
ENSG00000023902.13,-0.408244880342437,0.0909618901520895,-0.00411286178335258,-0.00141242350253221,0.222590051301629,0.784063991847342,0.435417590647835,0.788164763092428
ENSG00000143401.14,-0.673877029005674,-0.0320973517872231,-1.42140913245831e-06,0.000696666219056505,8.43299513793237e-21,0.488386344689852,0.998620905963336,0.39842726624578
ENSG00000159208.15,-1.15804161475795,-0.220546927614615,0.00713882358170352,0.00302654179094641,0.0888493371086852,0.72481412266046,0.43223020799762,0.735437042460881
ENSG00000266472.5,-0.828072403320807,0.0304962359801358,0.00016299920727095,-0.000681880549389375,1.06325951423315e-18,0.679890924231538,0.897894626499593,0.591684869121988
ENSG00000158292.6,-0.711746631539196,-0.281428432390433,0.000135259484688902,0.00594639109194784,0.0657949151642253,0.424133410960158,0.98420935195441,0.395573136905699
ENSG00000117360.12,-1.04835692263609,-0.356767465886693,0.00559344247025178,0.00527872760244444,0.0137719710257465,0.377825256644584,0.38546271000815,0.412402218479801
ENSG00000163125.15,-0.789798887310481,-0.13750645705727,0.000574167146525973,0.00202282084988378,1.63861129885117e-15,0.0526961281746028,0.637734241085849,0.101352864251614
ENSG00000143374.16,-0.943537476980204,-0.0354489012514574,0.000734509668149509,0.000668844552561729,1.30591326661686e-11,0.764644995612021,0.71505319355368,0.739537606215374
ENSG00000143369.14,-0.236652565616366,-0.0124337285899764,-0.0123880662244623,-0.00101525721179051,0.524506648409334,0.973228057944039,0.0668051131027653,0.876916923417277
ENSG00000143384.12,-0.676243140228478,-0.0801951259120192,0.000823592194801418,0.00185877342270598,1.31419255382537e-13,0.292659934029638,0.520720388077671,0.149363281838532
ENSG00000143420.18,-0.585241316123835,0.0195870708872759,-0.000630455088124427,-0.000159604986125158,4.5794845868811e-18,0.688799592377,0.456601901413,0.850210637097796
ENSG00000143457.10,-0.685776310310451,-0.159575806493478,0.000587589673088962,0.00254811299276388,2.02322926664852e-09,0.122454184504673,0.732101227770453,0.14004798703452
ENSG00000163131.10,-0.531226411780439,0.123514290209349,-0.0049763884246953,-0.0019711138442201,0.168840787985907,0.746782395110669,0.419807526036355,0.748624164541665
ENSG00000143437.20,-0.609326536467751,0.0492568920615733,-0.00107667343074365,-0.00100997887741698,9.94564968660051e-16,0.328923713993043,0.213593021661102,0.242833726437482
ENSG00000143418.19,-0.719212629224173,0.0600263343954893,-6.72011247563017e-05,-0.00102786903993705,7.06510342726598e-26,0.2193443295997,0.934979415986625,0.214060996255484
ENSG00000143409.15,-0.214774853130883,0.256249324348732,-0.00679533089378643,-0.00406686056556466,0.542451383730784,0.469376996143625,0.272580308170385,0.501981706074952
ENSG00000187017.15,-0.64518041595915,-0.405774473692314,0.000863793900821581,0.00730665887403313,0.161716983320431,0.360631369886274,0.901724937579787,0.312409411275647
ENSG00000143363.15,-1.02562475821546,-0.0493050332376314,0.0053353832748889,0.000856464914732635,4.27778601354737e-07,0.775247760391018,0.0694655415083941,0.766369904402304
ENSG00000197622.12,-0.640801803022341,0.0310794850838279,-0.00017785336751336,-0.000772972634614618,0.00702834045896189,0.881748085035322,0.959257768442019,0.824434894270379
ENSG00000213190.3,-0.678304097941429,-0.178022318866232,5.79958656171253e-05,0.00302303584264645,7.94350271833794e-14,0.000397418397698037,0.937214112955486,0.000386308222738295
ENSG00000143458.11,-0.627289383845339,-0.0263932924376062,-0.000263109759808774,0.000733358249088326,4.13189351276792e-09,0.774595704166002,0.870477115006081,0.649728031344243
ENSG00000261168.1,-0.65256367088435,0.259146193758659,0.00148211706126592,-0.00369028915288565,6.17663282458316e-06,0.0520375741105049,0.509431807603257,0.103945652177104
ENSG00000143434.15,-0.812028519281944,0.0450344238673715,1.72548950653722e-05,-0.000891745234154625,1.67507422615351e-21,0.407639238106225,0.984849679783247,0.328449444570842
ENSG00000215788.9,-0.651510630466748,0.0129079806275942,-0.0022030037546213,-0.00119114195426771,0.00360392465324665,0.948251128783269,0.534338069269143,0.735951633610635
ENSG00000143398.19,-0.972429840578605,-0.0518707119942775,0.00258898391956176,0.000362058818455452,0.0183102464320142,0.889605813823356,0.669397397429062,0.952240031063587
ENSG00000159352.15,-0.655385391557791,0.0243840072373704,-0.00085096993608577,-0.000892604880398585,1.3248342774475e-14,0.646103080606154,0.373955978815796,0.351298876207913
ENSG00000143373.17,-0.815235658432329,-0.110627144235384,0.00184266849529932,0.002207815318323,3.55904930166934e-11,0.266440926939446,0.248999579942602,0.168344656321127
ENSG00000143393.16,-1.11393365274044,-0.143584703114079,0.00666442239770317,0.00311199447888605,0.0519532383580672,0.791533531360505,0.446950917689147,0.720782455207467
ENSG00000143390.17,-0.928367233030955,0.354081158079896,0.00322709368892091,-0.0056422033304334,0.00221736251605805,0.202134498843345,0.452606312751991,0.194667112777183
ENSG00000171680.21,-0.853797367504293,-0.0822267977007649,0.00148487622550224,0.00138475219631334,2.50973526331405e-10,0.305726750230302,0.275452883562411,0.308273121899478
ENSG00000143442.21,-0.638438550754871,-0.0443534012640346,0.000134341224856059,0.000546203099050268,3.6060894495573e-08,0.623567182243739,0.93063857038855,0.723658644969613
ENSG00000143375.14,-0.763875831238635,-0.132584430004598,0.00221257598396754,0.00212649437504666,1.63954155484895e-09,0.195213199852643,0.201949078588139,0.219733037435257
ENSG00000143367.15,-1.20663589334747,-0.201329165821986,0.00716912371244673,0.00349427802676605,1.43139025005366e-09,0.120243770482169,0.00243763714466814,0.110712874979405
ENSG00000143376.12,-0.697941910773948,0.00669018699334955,-0.000541600519332402,-1.91461157952089e-06,9.63296304320058e-33,0.845700277270074,0.36648691432605,0.997445998237913
ENSG00000159409.14,-0.724083708436385,0.00368684915100721,-0.000215959450006236,-6.8229082566345e-05,1.91425953476963e-22,0.929471320151162,0.779581890045465,0.929517839120372
ENSG00000178796.12,-0.771857226413674,-0.636031204877854,9.9110981171002e-05,0.0100900741053728,0.0492999110771047,0.0967212019821853,0.987556771359087,0.130948637320266
ENSG00000143436.10,-0.803673128441798,-0.121201795480212,0.00205393111307384,0.00198427527633985,1.01978767575898e-20,0.0487900067882296,0.0541918080362092,0.0626516365248465
