nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000235169.7,2.609372536,-0.287808886,0.066140069,0.010631909,0.008038708,0,0.080872196
ENSG00000265972.5,0.163509294,-0.00620179,0.0236392,0.27118768,0.273108212,0,0.539131309
ENSG00000264343.5,-0.330729193,0.003604464,0.807351793,0.973250242,0.973241382,0,0.775016583
ENSG00000131791.7,0.780282857,-0.049509015,0.009498308,0.034978381,0.037662513,0,0.224786214
ENSG00000130764.9,0.347540233,-0.036537049,0.10699572,0.029559413,0.031477073,0,0.205307909
ENSG00000131778.18,1.275484843,-0.080740154,1.86E-07,2.01E-05,2.43E-05,0,0.001095001
ENSG00000263956.6,-0.127974645,0.04321179,0.878685254,0.501322756,0.49969198,0,0.660465144
ENSG00000269713.7,1.022224854,-0.04851406,0.656148324,0.789027712,0.781335798,0,0.733622423
ENSG00000274265.4,-0.863211445,0.088449993,0.628334244,0.519557784,0.52643747,0,0.669983732
ENSG00000116198.12,-1.558950146,0.097811488,4.16E-09,1.72E-06,3.35E-06,0,0.000230192
ENSG00000150337.13,-2.922786166,0.186566527,0.18225931,0.264717003,0.284844609,0,0.548071109
ENSG00000203814.6,-0.143240787,0.034301583,0.864532809,0.598694208,0.600049486,0,0.694078892
ENSG00000261716.1,0.860831135,-0.043695081,0.414186382,0.59814648,0.599054231,0,0.694078892
ENSG00000143368.9,0.634874404,-0.03912893,0.337665094,0.459173954,0.459072128,0,0.644354368
ENSG00000198912.10,-0.300274336,0.001122637,0.399604791,0.967640206,0.967956605,0,0.774990718
ENSG00000117362.12,-0.054794198,0.010560604,0.830576675,0.599394447,0.604065578,0,0.694078892
ENSG00000266472.5,-0.233141452,0.004058702,0.39567428,0.848177618,0.848522273,0,0.749467451
ENSG00000163125.15,0.352485817,-0.01681085,0.191446097,0.422018679,0.421972232,1,0.631019434
ENSG00000143374.16,-0.717982173,0.041972463,0.27643118,0.410477369,0.410996834,0,0.626743256
ENSG00000143369.14,2.624546445,-0.226233726,0.120611987,0.080107856,0.080401778,0,0.328445057
ENSG00000237781.3,-0.318630146,0.007525658,0.651621441,0.891439346,0.891149442,0,0.761960067
ENSG00000143382.14,0.128290031,0.017495127,0.889587967,0.809870207,0.810155655,0,0.739912264
ENSG00000203804.4,1.430495331,-0.082905548,0.142835181,0.28923057,0.287188361,0,0.548570149
ENSG00000143384.12,0.389021175,-0.01914302,0.0011304,0.042575992,0.042961969,0,0.240590709
ENSG00000143420.18,-0.289547154,0.02967652,0.317747901,0.187657462,0.19063214,0,0.474585907
ENSG00000143457.10,-0.873019485,0.054227204,0.087736084,0.176112006,0.18062672,0,0.461107753
ENSG00000131697.17,0.66171502,-0.037364813,0.133778613,0.274162608,0.274807963,0,0.539886619
ENSG00000163131.10,0.354078933,-0.017249144,0.077157759,0.274239181,0.275261122,0,0.540505555
ENSG00000143437.20,0.114723418,-0.002349212,0.651375725,0.906658714,0.906658671,1,0.762574492
ENSG00000143418.19,0.321044602,-0.019408864,0.022814475,0.080056786,0.084078311,0,0.335788105
ENSG00000143409.15,-0.085289969,0.012680319,0.677790999,0.437007413,0.438208395,0,0.637729851
ENSG00000069424.14,0.033866857,-0.008747689,0.814483556,0.439762402,0.439756574,0,0.637729851
ENSG00000213190.3,0.514200356,-0.025649813,0.078903091,0.266887791,0.270797718,0,0.537744613
ENSG00000163154.5,-0.992960029,0.053062912,0.244773527,0.432624002,0.434302639,0,0.636090045
ENSG00000159352.15,-0.021333313,-0.00259982,0.881345048,0.817284581,0.817374135,0,0.741372045
ENSG00000143416.20,-0.003570163,-0.015688631,0.995647329,0.754251949,0.754880318,0,0.730502331
ENSG00000159377.10,-0.024976998,0.005465298,0.801617199,0.483824145,0.483827682,0,0.653457556
ENSG00000143442.21,-0.200891516,0.029018105,0.575735773,0.295947857,0.296533181,0,0.553134053
ENSG00000182134.15,-1.412627648,0.087823319,0.017619693,0.045974217,0.045653742,1,0.24740922
ENSG00000159445.12,-0.235770765,-0.014414623,0.576842524,0.658092982,0.6600905,0,0.713709665
ENSG00000158286.12,-0.715591392,0.109535715,0.865361674,0.724145127,0.724815144,0,0.725209956
ENSG00000163209.14,0.66346767,-0.022202708,0.522065639,0.784500721,0.786101741,0,0.735450552
ENSG00000163221.8,-0.852716657,0.026347468,0.018281181,0.357362243,0.361003952,0,0.596542032
ENSG00000143546.9,0.481973013,-0.023520203,0.034696131,0.199510908,0.200473378,0,0.48452988
ENSG00000116237.15,-0.096301521,0.043938192,0.883936953,0.383961509,0.386613006,0,0.611066399
ENSG00000189171.14,0.613783885,-0.00194276,0.73325192,0.98894874,0.989095063,0,0.778196757
ENSG00000158292.6,1.677776812,-0.11139055,0.044654855,0.078517722,0.078715339,0,0.325781667
ENSG00000160679.12,-0.101593767,0.018903565,0.654235908,0.292029622,0.298359703,0,0.55399207
ENSG00000143614.9,-0.061066893,0.000159676,0.614594022,0.986567182,0.986567181,1,0.777518177
ENSG00000160741.16,0.011088907,0.008989222,0.946416388,0.487271523,0.49303714,0,0.657274552
ENSG00000143578.15,-1.894074283,0.129403439,0.168911877,0.220838749,0.220290479,1,0.500408564
ENSG00000143549.19,-0.44851661,0.030926808,0.014359252,0.031110068,0.036539139,0,0.221697693
ENSG00000143569.18,-0.012600679,-0.006342063,0.956454651,0.721190854,0.721190554,1,0.725209956
ENSG00000187017.15,-2.791564292,0.126421055,0.043251921,0.239924182,0.226664707,0,0.502945725
ENSG00000143575.14,0.310362272,-0.015979136,0.28984619,0.480920591,0.48189641,0,0.653387816
ENSG00000143595.12,-0.438270159,0.064091084,0.649967018,0.400300079,0.400072783,1,0.619912614
ENSG00000143515.16,0.402119582,-0.023767829,0.045096881,0.120189575,0.120166757,1,0.390990142
ENSG00000160712.12,0.052721931,0.00866386,0.733912101,0.481153666,0.481945018,0,0.653387816
ENSG00000160710.15,0.262864579,-0.009909462,2.86E-06,0.024390848,0.025798727,0,0.18061609
ENSG00000163344.5,0.207343252,-0.004409038,0.395366836,0.812314499,0.812309136,1,0.74049654
ENSG00000215788.9,-0.527524689,0.065742622,0.454950012,0.223580539,0.23222706,0,0.506021624
ENSG00000163346.16,0.016804729,0.002528636,0.801901929,0.628005949,0.628054078,0,0.702852173
ENSG00000160691.18,-0.362591013,0.017723277,0.061829667,0.239412769,0.239400539,1,0.511118108
ENSG00000160685.13,-0.043275974,-0.000197417,0.515267577,0.970277528,0.97028053,0,0.775016583
ENSG00000143537.13,0.923785748,-0.052115364,4.68E-06,0.000910646,0.001086725,0,0.020745721
ENSG00000171680.21,-0.645280066,0.076801874,0.709158102,0.54927025,0.547579739,0,0.679103349
ENSG00000169231.13,0.662885544,-0.017077712,0.296043994,0.730112373,0.730560835,0,0.725437705
ENSG00000173171.14,0.663264026,-0.037352569,0.238013202,0.399037407,0.398981904,1,0.619912614
ENSG00000236675.1,-0.280138089,0.003922304,0.287970694,0.850560776,0.851724463,0,0.750471434
ENSG00000177628.15,-0.566270332,0.034102349,0.347657044,0.472643318,0.474032488,0,0.651169648
ENSG00000204859.12,-0.198714419,-0.002262838,0.72920436,0.959791153,0.959863757,0,0.773792775
ENSG00000132676.15,0.005725345,-0.007495239,0.98034481,0.678948,0.68013298,0,0.720072544
ENSG00000162413.16,0.007814772,0.005315515,0.947222599,0.574254773,0.574374162,0,0.687602493
ENSG00000143622.10,-0.150230443,0.028465306,0.457379581,0.077723453,0.078839494,0,0.325781667
ENSG00000116584.17,0.107167041,0.001636511,0.514194324,0.89924395,0.899241824,0,0.762050191
ENSG00000273002.1,-0.468672103,0.000593015,0.687844489,0.995117476,0.995117501,1,0.779282866
ENSG00000160789.19,-0.012415182,-0.027337159,0.980278256,0.483692092,0.484322436,0,0.653457556
ENSG00000116273.5,0.924715741,-0.052009854,0.059428369,0.174456905,0.174255672,1,0.455237148
ENSG00000196189.12,-0.549625248,0.027663871,1.39E-05,0.005835306,0.005920438,0,0.065266166
ENSG00000160785.13,0.175060617,-0.004946284,0.099717151,0.557645114,0.557875998,0,0.680243968
ENSG00000160783.19,0.659060848,-0.044653893,0.00066737,0.002927131,0.003077237,0,0.042588859
ENSG00000160781.15,-0.315019902,0.09381511,0.738396234,0.212853172,0.221025528,0,0.500408564
ENSG00000198952.8,2.813811248,-0.172638285,8.09E-29,1.56E-18,9.96E-17,0,9.75E-14
ENSG00000163472.18,0.837601783,-0.041773737,0.066588302,0.242389974,0.243006775,0,0.514054586
ENSG00000198715.11,3.470137285,-0.196203846,2.38E-17,5.85E-10,1.78E-09,0,3.66E-07
ENSG00000163468.14,0.859975635,-0.059485897,0.014704892,0.027144859,0.046380822,0,0.24932719
ENSG00000041988.15,0.128287921,0.00110484,0.638177509,0.958221798,0.958230947,0,0.773792775
ENSG00000163382.11,-0.138071651,-0.000965098,0.736312061,0.975273168,0.975336879,0,0.775016583
ENSG00000027869.11,0.370988642,-0.017865947,0.07887276,0.261379213,0.262528968,0,0.533293203
ENSG00000187800.13,-0.379567631,0.048051327,0.594561496,0.388765726,0.395309805,0,0.619397315
ENSG00000132694.18,0.037648781,0.004038049,0.82438751,0.763424633,0.763764322,0,0.731918087
ENSG00000271736.1,0.801141181,0.015166052,0.376122613,0.831078136,0.831217534,0,0.745971744
ENSG00000143297.18,-1.101197555,0.017330321,0.105108753,0.740721862,0.742015258,0,0.726645312
ENSG00000160856.20,-0.329488952,-0.012090559,0.305307748,0.621168684,0.62124831,0,0.700241891
ENSG00000163534.14,-2.970824647,0.207998539,1.59E-08,5.36E-07,1.06E-06,0,9.23E-05
ENSG00000163554.12,0.131304936,0.001893833,0.651057009,0.932652865,0.932664901,0,0.76769789
ENSG00000163563.7,0.201214444,-0.026244291,0.430054252,0.19214444,0.197612248,0,0.48243957
ENSG00000049245.12,-0.270220315,0.009203304,0.063343696,0.425157148,0.425107825,0,0.632142823
ENSG00000163565.18,0.023321245,0.002982132,0.784412279,0.659896232,0.659892059,0,0.713709665
ENSG00000132693.12,0.749066408,-0.045382918,0.560340828,0.658305878,0.667773525,0,0.717155631
ENSG00000158716.8,0.457286678,-0.058788851,0.544055147,0.332693618,0.357462777,0,0.593014713
ENSG00000181036.13,-0.440225414,0.021213614,0.57540438,0.724159909,0.724415673,0,0.725209956
ENSG00000272668.1,0.855502221,-0.142105449,0.746792395,0.477372936,0.493064773,0,0.657274552
ENSG00000260766.1,-0.835245594,0.017157804,0.600903685,0.891236127,0.891831062,0,0.762050191
ENSG00000162729.13,0.156309119,0.001700258,0.611301097,0.942845226,0.942971366,0,0.771526885
ENSG00000122218.14,0.464340656,-0.023087692,0.047222648,0.21069144,0.210884423,0,0.49407154
ENSG00000162736.15,0.828733644,-0.040396143,0.009447991,0.107223216,0.115104387,0,0.384006631
ENSG00000162739.13,-0.414239158,0.040033001,0.14240084,0.0637641,0.065301415,0,0.303722488
ENSG00000066294.14,0.062283457,0.013073402,0.82330443,0.541289155,0.54126507,0,0.676966258
ENSG00000117091.9,0.37863847,-0.021943563,0.018217382,0.078189289,0.078224925,0,0.325378472
ENSG00000026751.16,0.131011085,-0.014603488,0.474036937,0.290700304,0.291722529,0,0.551347086
ENSG00000122224.17,-0.025792855,0.012979812,0.909913146,0.454640435,0.45476556,0,0.643887167
ENSG00000122223.12,-0.886279389,0.054696519,6.98E-05,0.001281194,0.001444344,0,0.025847434
ENSG00000179914.4,0.104819598,0.033284949,0.916168227,0.665058506,0.670103627,0,0.718308933
ENSG00000158769.17,-0.097326022,0.019435258,0.624198313,0.224594543,0.229053504,0,0.503598298
ENSG00000158773.14,-0.230363908,0.014252429,0.024203596,0.078179486,0.078163975,1,0.325378472
ENSG00000186517.13,0.093155125,-0.011700048,0.285498257,0.089348936,0.091631303,0,0.348490604
ENSG00000143224.17,0.768463926,-0.035827082,0.320870783,0.556644079,0.556456411,0,0.680080607
ENSG00000116288.12,-0.712734861,0.042744053,0.027040598,0.089118557,0.094523173,0,0.351029823
ENSG00000158850.14,0.30417967,-0.00975767,0.111921671,0.511190571,0.512069706,0,0.664388306
ENSG00000158864.12,-0.076373264,0.017611054,0.676038067,0.221147117,0.231684737,0,0.505715453
ENSG00000158869.10,0.213824649,-0.005059421,0.291468654,0.75217427,0.752332493,0,0.730222479
ENSG00000158882.14,0.031092076,-0.011566794,0.986118961,0.933232855,0.933533219,0,0.76769789
ENSG00000143252.14,1.891466607,-0.114376073,7.92E-11,5.12E-07,4.59E-06,0,0.000294725
ENSG00000173110.7,-0.225403312,0.036541581,0.332893108,0.045785244,0.046856519,0,0.250166201
ENSG00000244682.7,0.133682258,0.010020112,0.860199292,0.866975843,0.867039771,0,0.754657376
ENSG00000225217.1,0.620409424,-0.078324512,0.308025093,0.099097686,0.104927523,0,0.368522848
ENSG00000162747.9,0.78852781,-0.046424903,0.000757196,0.011581869,0.011823985,0,0.106374419
ENSG00000072694.20,-0.985456781,0.021687383,0.380667086,0.805014811,0.800866088,0,0.73884601
ENSG00000234211.2,-1.496743421,0.082153955,0.345571855,0.503015326,0.501684856,0,0.660892533
ENSG00000132185.16,0.405152789,-0.042544504,0.418502377,0.263138312,0.264481277,0,0.535057066
ENSG00000118217.5,0.042950775,-0.013581633,0.666413797,0.082123241,0.085792406,0,0.338065206
ENSG00000229808.1,0.422976948,-0.056293393,0.680323413,0.50140726,0.501175272,0,0.660605251
ENSG00000239887.4,-1.189838182,0.157258573,0.426042439,0.197851772,0.198250217,0,0.482792348
ENSG00000198574.5,0.164631575,-0.023925185,0.606416232,0.324105799,0.325972006,0,0.574668401
ENSG00000142599.17,-0.842146947,0.04652191,1.04E-08,5.73E-05,8.41E-05,0,0.002888141
ENSG00000152332.15,-0.020684923,0.007221601,0.872964126,0.475007608,0.475897016,0,0.651169648
ENSG00000132196.13,0.19252336,-0.001042852,0.709023206,0.978968787,0.978968791,1,0.775713489
ENSG00000143198.12,0.007318299,0.015619786,0.986886898,0.651485429,0.651814827,0,0.711789431
ENSG00000143149.12,-0.057160736,-0.003711027,0.85194922,0.877177773,0.877340114,0,0.757805441
ENSG00000074800.13,0.50217379,-0.028759328,0.120753001,0.254238149,0.267146938,0,0.535057066
ENSG00000198821.10,0.22503311,-0.007472928,0.163135112,0.542050114,0.544602669,0,0.678322415
ENSG00000143162.7,0.293615953,0.01063371,0.676307938,0.84762771,0.848241472,0,0.749467451
ENSG00000198771.10,-0.864660117,0.057647185,0.01726469,0.041612573,0.043357842,0,0.241385817
ENSG00000197965.11,-0.067858738,-0.016910276,0.867247147,0.599190777,0.598201113,0,0.694078892
ENSG00000143158.10,0.00583559,0.006721509,0.980944862,0.724866959,0.725200545,0,0.725209956
ENSG00000143164.15,-0.564091032,0.056166347,0.039668266,0.010453205,0.010418196,1,0.098959591
ENSG00000143185.3,-1.502213632,0.274842677,0.617629569,0.22615335,0.202488028,0,0.486154524
ENSG00000143184.4,0.43651036,-0.06588207,0.793041663,0.603572864,0.593250905,0,0.693919199
ENSG00000198734.10,-0.14397534,0.030437103,0.687901688,0.283603765,0.283923549,0,0.547623344
ENSG00000188404.8,0.472311512,-0.024601049,0.002078009,0.040205907,0.041092724,0,0.234424715
ENSG00000000457.13,0.368595647,-0.006719673,0.205830729,0.768806837,0.768650756,0,0.731918087
ENSG00000117523.15,0.032848544,0.009955703,0.799413015,0.320322195,0.320509227,0,0.571437314
ENSG00000117533.14,0.357927174,-0.037547182,0.242094771,0.119009903,0.127813228,0,0.399538704
ENSG00000010165.19,0.972233424,-0.057724909,1.51E-05,0.00079015,0.00078425,1,0.016412536
ENSG00000135845.9,0.577193607,-0.019987636,0.105526655,0.475643139,0.476275816,0,0.651169648
ENSG00000142583.17,-0.380688638,0.06744315,0.727236925,0.423195422,0.422359737,0,0.631345922
ENSG00000117592.8,0.22786575,0.008624213,0.538554896,0.765785774,0.765673351,0,0.731918087
ENSG00000234741.7,-1.246147018,0.067881252,0.229170655,0.391816985,0.390751225,0,0.614875441
ENSG00000185278.15,-0.056838542,0.014527469,0.740605572,0.285487866,0.285412942,0,0.548071109
ENSG00000152061.23,0.958299774,-0.063365068,0.001844833,0.00736159,0.007318864,1,0.07537419
ENSG00000180758.11,-0.867663189,0.079189152,0.281101765,0.203451313,0.203839462,0,0.486738822
ENSG00000116161.17,-2.302299498,0.158141797,0.050205791,0.086512418,0.096408404,0,0.35393236
ENSG00000235750.9,0.082267902,0.002831456,0.498345325,0.768855132,0.76894687,0,0.731918087
ENSG00000049239.12,0.939524262,-0.055960366,5.14E-07,0.000158001,0.000194936,0,0.005528092
ENSG00000186283.13,0.578003727,-0.029425668,0.019747505,0.125992404,0.126951584,0,0.398413691
ENSG00000143322.19,-1.32001444,0.091514915,0.003973052,0.011207859,0.012358157,0,0.108437984
ENSG00000057252.12,-1.255155339,0.078900894,7.32E-07,7.00E-05,9.03E-05,0,0.003020646
ENSG00000171621.13,-3.35870596,0.285699321,0.01028985,0.004655259,0.008457267,0,0.083368526
ENSG00000143337.18,0.168591009,-0.007151786,0.119862723,0.406726132,0.408118919,0,0.626093007
ENSG00000116260.16,1.538990028,-0.08744106,5.71E-14,6.88E-08,1.95E-07,0,1.98E-05
ENSG00000230124.6,-0.59328849,0.030080685,0.119183035,0.331399908,0.33826869,0,0.582935632
ENSG00000135835.11,0.862024509,-0.043455516,0.303268805,0.523771045,0.524575962,0,0.668957969
ENSG00000135823.13,0.26411064,-0.011309462,0.319141696,0.587678494,0.58806542,0,0.692144188
ENSG00000153029.14,-0.570292195,0.028953432,0.011827287,0.105993205,0.107431608,0,0.370750382
ENSG00000162783.10,0.617754511,-0.036337601,0.027569167,0.094167485,0.094374768,0,0.351029823
ENSG00000198216.10,0.202577397,0.002151252,0.78428599,0.971252642,0.971152563,0,0.775016583
ENSG00000135821.17,0.046404708,0.000777145,0.666828236,0.927256582,0.927507803,0,0.765937702
ENSG00000135828.11,-0.019009177,-0.006017103,0.929679037,0.726223995,0.727559356,0,0.725437705
ENSG00000135862.5,0.883926464,-0.036107434,0.014969963,0.204856565,0.204533792,0,0.488071902
ENSG00000116698.21,0.055197002,0.004187028,0.760386788,0.768003451,0.768180361,0,0.731918087
ENSG00000116701.14,0.156940128,-0.008212024,0.018237347,0.117177631,0.118144125,0,0.387231239
ENSG00000162704.15,-0.050625615,-0.012283582,0.863662904,0.598814773,0.599563436,0,0.694078892
ENSG00000198756.10,-2.476808462,0.125907309,0.294662837,0.473338011,0.48486642,0,0.653457556
ENSG00000116406.18,0.415734394,-0.019509202,0.079028063,0.299953565,0.299930002,1,0.554711067
ENSG00000135842.16,-0.058632398,0.007315791,0.439355938,0.223337205,0.225371372,0,0.50274368
ENSG00000171608.15,0.206581513,-0.006692032,0.032784976,0.381786206,0.381863774,0,0.609219079
ENSG00000116679.15,0.124216713,-0.0162189,0.361147076,0.130279708,0.13130504,0,0.404613398
ENSG00000073756.11,1.424225975,-0.132550969,0.115608301,0.055265707,0.067075061,0,0.306297067
ENSG00000179840.5,-0.001407738,0.020096361,0.997663863,0.607727553,0.606858947,0,0.694178803
ENSG00000150681.9,-0.032579436,0.015533101,0.933067703,0.619374552,0.624584598,0,0.701854742
ENSG00000116741.7,-1.450439537,0.092281111,2.04E-16,3.35E-11,3.45E-10,0,1.12E-07
ENSG00000081237.18,-0.275009604,0.002077794,0.788457169,0.97926519,0.979368214,0,0.775713489
ENSG00000203721.6,0.214952301,0.022395837,0.874115506,0.835905198,0.836904344,0,0.747763557
ENSG00000230623.4,-0.310419233,0.062891962,0.863247638,0.663767276,0.663250527,0,0.714938425
ENSG00000116857.16,-1.667308715,0.098781006,5.29E-05,0.002199209,0.002325108,0,0.034712834
ENSG00000224536.2,-1.4634308,0.132598347,0.194905796,0.121536073,0.121038523,1,0.392120247
ENSG00000198892.6,-1.061915019,0.062975454,0.071216768,0.17160998,0.171419203,0,0.451688905
ENSG00000176393.10,-2.094612506,0.129142902,3.20E-12,3.46E-08,8.09E-08,0,1.02E-05
ENSG00000143851.15,-0.245306046,0.011385771,0.273703505,0.515408406,0.515891069,0,0.66473131
ENSG00000162444.11,2.250654535,-0.147264548,0.008801492,0.028013635,0.043556141,0,0.241658351
ENSG00000133067.17,0.723068937,-0.033899529,0.197172057,0.429757701,0.430785833,0,0.634674422
ENSG00000077157.21,-0.127253171,0.015940907,0.532591896,0.315854937,0.315863251,0,0.568673342
ENSG00000117139.16,0.015655849,0.004895057,0.93566345,0.748240247,0.749182077,0,0.729280676
ENSG00000117153.15,0.236029658,-0.010860613,0.484347266,0.683865131,0.686345329,0,0.721377306
ENSG00000159346.12,-0.017126717,0.010008224,0.93046973,0.517116533,0.517016886,0,0.664736697
ENSG00000143847.15,-0.383355657,-0.020893704,0.737301879,0.811340213,0.812603253,0,0.740585217
ENSG00000133048.12,-1.237129954,0.058755359,0.042091223,0.218811104,0.221414563,0,0.500408564
ENSG00000133063.15,-0.6632384,0.09997726,0.529276208,0.231319322,0.225455667,0,0.50274368
ENSG00000054523.17,0.034922228,-0.014639813,0.878527922,0.422597936,0.422551182,0,0.631345922
ENSG00000159388.5,-1.092107348,0.050416383,0.539713145,0.718892039,0.714726639,0,0.723141494
ENSG00000058668.14,0.118190294,-0.002660519,0.509240428,0.851246998,0.851444545,0,0.750471434
ENSG00000122188.12,0.031705913,0.010445277,0.949454258,0.784136641,0.784138403,1,0.734930034
ENSG00000142657.20,0.005741704,0.004004934,0.92660731,0.416042096,0.416169158,0,0.628133269
ENSG00000198625.12,0.156236786,-0.000258625,0.510244794,0.989003783,0.98900791,0,0.778196757
ENSG00000170382.11,0.306871086,-0.01190669,0.428046159,0.6968142,0.697464992,0,0.721567839
ENSG00000133069.15,0.131682292,0.006365045,0.262218441,0.489966364,0.490943578,0,0.657019316
ENSG00000163545.8,-0.650702396,0.032410075,0.00020938,0.020033824,0.021521425,0,0.157479308
ENSG00000117266.15,0.408642406,0.005585349,0.845159342,0.971442281,0.97144864,1,0.775016583
ENSG00000117280.12,-1.285732686,0.081475017,4.02E-09,1.67E-06,3.74E-06,0,0.000252438
ENSG00000133065.10,-0.030266082,-0.008917849,0.941984344,0.775834938,0.775832501,0,0.731918087
ENSG00000266028.7,-0.161299976,0.006346261,0.376813072,0.656612431,0.657480788,0,0.71312203
ENSG00000263528.7,0.554009218,-0.030883683,0.047217388,0.15689297,0.159422615,0,0.440139349
ENSG00000266094.7,0.402791214,-0.026651328,0.000101507,0.000975386,0.001274044,0,0.023518585
ENSG00000162889.10,0.215312099,-0.025232295,0.247467324,0.083091081,0.086164486,0,0.338217231
ENSG00000142655.12,-0.885416132,0.059735207,0.010561936,0.023525989,0.024242251,0,0.172639844
ENSG00000123836.14,-0.322571113,0.017646954,0.050381005,0.185713261,0.186081215,0,0.467709838
ENSG00000123838.10,-2.223473084,0.115728079,0.379145815,0.564571415,0.553337097,0,0.679594541
ENSG00000203710.10,0.276474607,-0.011302915,0.098946581,0.392309884,0.392805161,0,0.616939803
ENSG00000197721.16,-0.011146563,0.044798499,0.984870383,0.331842196,0.33585548,0,0.580805164
ENSG00000117335.19,-0.077589704,0.009994458,0.459210975,0.22623221,0.226346714,0,0.502945725
ENSG00000076356.6,-0.014260377,-0.023428242,0.986500239,0.728412081,0.728835461,0,0.725437705
ENSG00000196878.14,0.688348145,-0.083158163,0.498060462,0.284273492,0.287928962,0,0.549124194
ENSG00000123689.5,0.107342,0.001828708,0.568755157,0.900798336,0.9013919,0,0.762050191
ENSG00000009790.14,1.023145395,-0.060270561,1.28E-09,4.89E-06,8.29E-06,0,0.000438469
ENSG00000162757.4,1.484761496,-0.102034583,3.68E-07,6.45E-06,6.26E-06,1,0.000351842
ENSG00000117595.10,-5.084336015,0.310932275,0.03102522,0.081318413,0.085619741,0,0.338065206
ENSG00000117597.17,-0.345893376,0.042932095,0.544178672,0.316466361,0.316435053,1,0.568838185
ENSG00000123684.12,0.66886849,-0.040332986,1.25E-07,6.32E-05,6.82E-05,0,0.002590626
ENSG00000066027.11,-1.176999238,0.077293749,7.92E-06,0.000212307,0.000249771,0,0.006695008
ENSG00000117691.9,0.543507247,-0.034156582,0.080911465,0.152386108,0.153224531,0,0.433447358
ENSG00000162772.16,0.250609823,-0.028405903,0.497966772,0.316759056,0.321989068,0,0.572740756
ENSG00000203705.10,0.110157818,0.002212148,0.796386792,0.947858038,0.947879081,0,0.771526885
ENSG00000198468.7,1.370938416,-0.194972528,0.259342776,0.034609179,0.038649666,0,0.228826789
ENSG00000162769.12,-2.113192577,0.118824755,2.30E-05,0.001976493,0.002331874,0,0.034712834
ENSG00000118873.15,1.249549533,-0.079894246,0.011916561,0.040806889,0.040560662,1,0.232392876
ENSG00000162817.6,0.158602992,-0.048489191,0.919054543,0.693316817,0.690322611,0,0.721492421
ENSG00000186205.12,-0.496037813,0.011679931,0.540961338,0.855168319,0.854743241,0,0.75169023
ENSG00000136630.12,-0.860766119,0.058116849,0.006613892,0.019692372,0.020363016,0,0.152371235
ENSG00000187554.11,0.099996702,-0.00168382,0.51606417,0.892175832,0.892424269,0,0.762050191
ENSG00000162909.17,0.079821157,2.08E-05,0.44622138,0.997946889,0.997946889,1,0.779807913
ENSG00000171824.13,-0.032992254,0.011057655,0.857546093,0.432028694,0.432026831,1,0.634674422
ENSG00000272645.3,1.179828912,-0.039940659,0.000472374,0.129036551,0.130051495,0,0.403088934
ENSG00000143756.11,0.2721178,-0.034624878,0.413258188,0.186557738,0.194257932,0,0.477227618
ENSG00000143753.12,0.224145566,-0.026870715,0.269499573,0.092788261,0.105406044,0,0.368522848
ENSG00000143771.11,0.052332972,0.019136301,0.829841019,0.323892307,0.324228642,0,0.574405044
ENSG00000143786.7,-3.52698281,0.267334115,0.052755594,0.062673284,0.063187224,0,0.297970422
ENSG00000143815.14,-0.151678252,0.008544004,0.060999537,0.182418577,0.183467588,0,0.463763398
ENSG00000143742.12,0.084305136,0.005309623,0.693429275,0.753087061,0.753487985,0,0.730401225
ENSG00000242861.1,-0.951754447,0.05382446,0.139670994,0.273448324,0.27330921,1,0.539131309
ENSG00000196187.11,1.389121972,-0.087592877,0.000383957,0.004179311,0.005179066,0,0.060870097
ENSG00000198793.12,-0.474511933,0.027484636,0.175582652,0.31113216,0.312205674,0,0.566442459
ENSG00000143799.12,-0.268841087,0.012539901,0.120812677,0.338472216,0.338809373,0,0.582935632
ENSG00000143772.9,-0.179445012,0.019899083,0.250572599,0.101279822,0.101899671,0,0.364517214
ENSG00000163050.16,-2.327082522,0.149785565,1.67E-32,1.67E-22,1.68E-19,0,2.20E-16
ENSG00000143776.18,2.619664508,-0.177353294,0.036672916,0.066326044,0.065558379,1,0.303982335
ENSG00000143740.14,-0.047482366,0.01190546,0.895929297,0.666371433,0.666440218,0,0.716313445
ENSG00000143774.16,0.413512532,-0.020560485,0.000472991,0.025090938,0.027075655,0,0.187539653
ENSG00000181873.12,2.417149405,-0.154361503,0.015533024,0.048193031,0.048089956,0,0.253295896
ENSG00000154358.20,0.238170887,-0.00765959,0.545403677,0.801612972,0.802002748,0,0.73884601
ENSG00000116661.9,-0.05362399,0.045852337,0.961717695,0.590433042,0.595955889,0,0.693919199
ENSG00000181218.5,-1.145856335,0.070010262,0.010627205,0.044066883,0.043757369,0,0.242065306
ENSG00000168159.11,-0.623609717,0.027675838,0.066344786,0.301695921,0.305620173,0,0.561434709
ENSG00000168118.11,0.373959349,-0.020070966,0.383235516,0.547524143,0.54806834,0,0.679103349
ENSG00000154429.10,-0.147354646,0.035690586,0.767036705,0.362740179,0.362902788,0,0.59823549
ENSG00000132879.13,-0.575542525,0.055534252,0.117518701,0.049747773,0.049751461,0,0.258155838
ENSG00000143632.14,-1.073881209,0.058130317,0.632912623,0.744486539,0.739189822,0,0.726414719
ENSG00000228058.1,0.807266423,-0.029717084,0.578895516,0.797641063,0.797854075,0,0.738500975
