nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000163131.10,0.079509474,0.013588285,0.268883867,0.424651703,0.424866866,0,0.759516894
ENSG00000143437.20,0.030554217,0.014245311,0.666374877,0.424366786,0.424371989,1,0.759313701
ENSG00000143379.12,-0.027498139,0.079130449,0.930934059,0.359665633,0.359673345,1,0.727030041
ENSG00000143418.19,0.104227435,-0.007318169,0.025479847,0.517180773,0.523745905,0,0.789726318
ENSG00000143409.15,0.072076784,0.000461641,0.229871502,0.975874143,0.975858229,0,0.847688204
ENSG00000069424.14,-0.050480175,-0.006624939,0.298726313,0.570181412,0.570336256,0,0.791404805
ENSG00000213190.3,0.241488705,-0.013122781,0.007911413,0.56070463,0.572745526,0,0.791692684
ENSG00000163154.5,-0.556309364,0.062621354,0.079878577,0.452274382,0.458784699,0,0.772593995
ENSG00000159352.15,0.008589589,-0.016289256,0.839535005,0.124127817,0.125692965,0,0.586294307
ENSG00000143416.20,0.008022523,-0.054812822,0.964203993,0.212703106,0.2150889,0,0.652390227
ENSG00000159377.10,0.018162271,0.006811897,0.592258335,0.425135367,0.425694791,0,0.759673143
ENSG00000143442.21,-0.068187219,0.062512164,0.559388515,0.032681014,0.034012641,0,0.410173245
ENSG00000143376.12,0.001854042,-0.009803337,0.950218212,0.186313005,0.186484967,0,0.632547337
ENSG00000182134.15,0.227406635,-0.110973078,0.234556619,0.014641888,0.01487094,0,0.312589532
ENSG00000159445.12,-0.285330418,-0.034780178,0.033780264,0.293193044,0.297827427,0,0.700135566
ENSG00000158286.12,-0.721670706,0.341471981,0.650658499,0.344577993,0.346308985,0,0.720798615
ENSG00000163209.14,0.809669893,-0.104200992,0.030274367,0.24010519,0.238512392,0,0.669952303
ENSG00000163220.10,-0.458331328,0.039376692,0.159731734,0.6155863,0.620731332,0,0.80553437
ENSG00000163221.8,-0.520317168,-0.000260368,1.09E-05,0.992705979,0.992715746,0,0.849939431
ENSG00000143546.9,0.161968003,0.007175714,0.038735934,0.710112083,0.710033881,0,0.813757627
ENSG00000116237.15,0.353304186,0.032324191,0.029846459,0.42907258,0.435660802,0,0.764982283
ENSG00000189171.14,0.621079604,-0.008126493,0.425323158,0.966447095,0.966614368,0,0.846699555
ENSG00000158292.6,-0.172152321,0.090418674,0.551998179,0.179266935,0.185410535,0,0.632547337
ENSG00000160679.12,-0.051782879,0.048712396,0.465740187,0.006645078,0.008203339,0,0.248072547
ENSG00000143554.13,-0.04543843,-0.03104595,0.74580065,0.393445464,0.435021465,0,0.764651501
ENSG00000143614.9,-0.085171194,0.006367362,0.021591405,0.467749965,0.467734287,1,0.774713627
ENSG00000160741.16,0.182887035,-0.014582281,7.70E-05,0.199203833,0.19945147,0,0.638765057
ENSG00000143578.15,-0.353178193,0.035630579,0.32047756,0.682680067,0.682445399,1,0.81371921
ENSG00000143549.19,0.010241999,-0.016935344,0.876254815,0.306187601,0.307564671,0,0.700553712
ENSG00000143569.18,0.001351582,-0.023606261,0.985542372,0.185408929,0.185435152,1,0.632547337
ENSG00000187017.15,-1.603009662,0.106307412,0.001784826,0.395679837,0.391568898,0,0.742346893
ENSG00000143575.14,0.203478993,-0.02456896,0.029126362,0.275087662,0.275149179,0,0.69250815
ENSG00000143595.12,0.456749053,-0.020742071,0.10557011,0.757816192,0.757765539,1,0.820530387
ENSG00000143515.16,0.182082848,-0.022780869,0.003505556,0.133558247,0.133602735,0,0.596716913
ENSG00000160712.12,0.05599187,0.026905416,0.246758074,0.024018441,0.024572431,0,0.364198031
ENSG00000160710.15,0.139787508,-0.000772812,2.47E-17,0.852568239,0.852583891,0,0.83416916
ENSG00000163344.5,0.114781445,0.00883509,0.136237096,0.640868988,0.640891528,1,0.807805048
ENSG00000215788.9,-0.05883271,0.098311889,0.757480385,0.037120208,0.04519522,0,0.451471441
ENSG00000163346.16,0.051024626,-0.000477288,0.01300047,0.925146579,0.925105462,0,0.8397812
ENSG00000160691.18,-0.044164203,-0.023837304,0.452734524,0.110799684,0.110829855,1,0.559627037
ENSG00000160685.13,-0.054557447,0.002273693,0.008031774,0.658414452,0.658674929,0,0.809561856
ENSG00000143537.13,0.328986801,-0.018172787,1.44E-06,0.277983727,0.278509533,0,0.694204583
ENSG00000171680.21,-0.126167888,0.123110038,0.78651411,0.260345783,0.260437689,0,0.684404739
ENSG00000169242.11,0.098749549,0.048999819,0.746294266,0.534381513,0.535561513,0,0.790101094
ENSG00000169231.13,0.396144901,0.012785133,0.024883628,0.774801022,0.776007334,0,0.824141613
ENSG00000173171.14,0.263688359,-0.02019971,0.114339281,0.65031262,0.650252262,1,0.807805048
ENSG00000162408.10,-0.068237651,0.04207901,0.517656637,0.105098913,0.105068823,0,0.549269203
ENSG00000160766.14,-0.127436708,0.089702425,0.66721138,0.223494345,0.223427042,0,0.658676942
ENSG00000236675.1,-0.279893679,0.013434955,0.000161491,0.489693422,0.49077769,0,0.780783255
ENSG00000177628.15,-0.032971735,-0.026735324,0.855273632,0.560028157,0.56021212,0,0.790101094
ENSG00000143627.17,0.334462296,0.007478328,0.393405491,0.932798907,0.932818723,1,0.840293207
ENSG00000204859.12,-0.344941096,0.030723021,0.060179723,0.506961398,0.510118784,0,0.785154116
ENSG00000163374.19,0.377341622,-0.07095655,0.022653965,0.085724016,0.086806523,0,0.533190701
ENSG00000132676.15,-0.114140674,0.00618551,0.080509091,0.701971982,0.702089232,0,0.813757627
ENSG00000162413.16,0.064296647,0.002523719,0.047881491,0.757470285,0.757581308,0,0.820530387
ENSG00000143622.10,0.246935979,-0.010986959,1.24E-05,0.44462941,0.446614894,0,0.766538822
ENSG00000116584.17,0.151201781,-0.005935894,0.002708475,0.631915616,0.631945906,0,0.807805048
ENSG00000273002.1,-0.794850258,0.098867536,0.00249205,0.175922027,0.175781847,1,0.632547337
ENSG00000116586.11,0.170087907,-0.021290427,0.002398022,0.137634034,0.137590445,1,0.598500799
ENSG00000160789.19,-0.581726606,0.057094088,1.24E-05,0.088017384,0.091089972,0,0.533190701
ENSG00000116273.5,0.339462268,-0.018982309,0.028486755,0.600234742,0.600074543,1,0.799770752
ENSG00000196189.12,-0.360976055,0.04066921,3.82E-22,1.09E-05,1.47E-05,0,0.010559983
ENSG00000160785.13,0.065138018,0.012701134,0.026475648,0.09127272,0.092658112,0,0.533190701
ENSG00000160783.19,0.05625084,0.007300916,0.318549691,0.603714998,0.603999985,0,0.799770752
ENSG00000160781.15,0.852539367,0.001628814,0.000584312,0.97958608,0.979686341,0,0.848441481
ENSG00000198952.8,1.015803455,-0.105309828,1.89E-35,1.64E-07,2.37E-07,0,0.001204098
ENSG00000163472.18,0.391327293,-0.023703725,0.002100235,0.48196397,0.48156111,0,0.777894545
ENSG00000198715.11,1.346609955,-0.102594399,5.25E-26,0.001076669,0.001096374,0,0.096997998
ENSG00000163468.14,0.031880841,0.017103901,0.802195256,0.589323049,0.589658106,0,0.798381498
ENSG00000041988.15,0.162082331,-0.004943428,0.050981035,0.807315321,0.807432098,0,0.825258022
ENSG00000163382.11,-0.185596159,0.009083008,0.034258219,0.679062707,0.680145004,0,0.813376736
ENSG00000143319.16,0.135164244,-0.013767976,0.216235202,0.603313829,0.603681277,0,0.799770752
ENSG00000143303.11,0.814158702,-0.126976003,0.126827979,0.297603524,0.293988702,1,0.700135566
ENSG00000143294.14,-0.091818716,-0.022186779,0.641841311,0.649725259,0.649742378,1,0.807805048
ENSG00000027869.11,0.196404988,-0.014637949,0.005074197,0.367322413,0.367564982,0,0.727030041
ENSG00000187800.13,0.450121144,-0.053514585,0.030397329,0.284298832,0.296159911,0,0.700135566
ENSG00000132694.18,0.187104152,-0.026240813,3.92E-05,0.024465185,0.024575838,0,0.364198031
ENSG00000271736.1,0.795479146,0.048462837,0.007721098,0.496571169,0.498058719,0,0.782979426
ENSG00000143297.18,-1.305320048,0.108565267,5.18E-11,0.0252826,0.028545246,0,0.395959556
ENSG00000160856.20,-0.603181752,0.027831229,2.89E-08,0.278864295,0.283893992,0,0.696151285
ENSG00000132704.15,0.297070355,-0.010491231,0.372691443,0.905414527,0.905441533,0,0.8397812
ENSG00000163534.14,-0.218599458,-0.033362896,0.20201287,0.432162981,0.431668837,0,0.763241929
ENSG00000158473.6,0.509161818,-0.050801407,0.053474181,0.458607029,0.465925997,0,0.774713627
ENSG00000163554.12,0.213793646,-0.013836856,0.013203908,0.489732642,0.492685052,0,0.78246304
ENSG00000163563.7,-0.207994108,0.019538765,0.007045768,0.301622916,0.302379819,0,0.700179541
ENSG00000049245.12,-0.094373315,-0.015221197,0.07126281,0.236450051,0.237115334,0,0.668428614
ENSG00000163565.18,0.030035092,0.007900701,0.270363331,0.243709786,0.244242259,0,0.674240463
ENSG00000132693.12,0.787782002,-0.13316182,0.26685052,0.387787381,0.388583215,0,0.740748669
ENSG00000158716.8,-0.455773673,0.056518238,0.012866691,0.290350393,0.348519047,0,0.722148323
ENSG00000181036.13,0.386381088,-0.127182155,0.174501985,0.047193742,0.055575193,0,0.472358048
ENSG00000272668.1,-1.166796449,0.032495585,0.035394964,0.795342527,0.795527337,0,0.825258022
ENSG00000260766.1,-0.46359393,-0.039686315,0.329740396,0.738256964,0.736126324,0,0.817514831
ENSG00000162729.13,0.011051163,0.042825577,0.88535508,0.02390964,0.026465807,0,0.380306076
ENSG00000122218.14,0.054098347,0.029795911,0.475746499,0.106677557,0.107249924,0,0.551497748
ENSG00000162736.15,0.126380619,0.045559589,0.289156575,0.103313911,0.103925442,0,0.549269203
ENSG00000162739.13,0.096458249,0.002920176,0.205631136,0.876551204,0.876578358,0,0.839388699
ENSG00000066294.14,0.246259447,-0.003528257,0.001726329,0.854770416,0.854922691,0,0.83416916
ENSG00000117091.9,0.134828308,-0.009579974,0.013890882,0.478605533,0.478768612,0,0.776327784
ENSG00000026751.16,-0.039949613,-0.005220297,0.506702448,0.710072599,0.710493217,0,0.813757627
ENSG00000122224.17,0.227148556,-0.020851662,0.000210667,0.162814463,0.163989943,0,0.627772218
ENSG00000122223.12,-0.406519691,0.057980734,1.84E-08,0.000764157,0.001031785,0,0.096997998
ENSG00000179914.4,0.802331951,-0.064853028,0.042296377,0.488533089,0.487689363,0,0.780783255
ENSG00000158769.17,0.080014309,0.01689305,0.246752923,0.337411717,0.337950199,0,0.715608408
ENSG00000158773.14,-0.01260469,-0.009844259,0.678186701,0.191915831,0.191918518,1,0.633377417
ENSG00000186517.13,-0.014530743,-0.010777505,0.556113369,0.091235577,0.095393218,0,0.536346265
ENSG00000158793.13,0.319808687,-0.043725603,0.000532085,0.069521796,0.072473751,0,0.512747123
ENSG00000143224.17,0.30184134,0.003384936,0.149649426,0.948441157,0.948876092,0,0.843259543
ENSG00000116288.12,-0.175039904,0.002051362,0.086940193,0.936134269,0.936164626,0,0.840929054
ENSG00000158850.14,0.170621525,0.002053537,0.00401157,0.885641917,0.885926603,0,0.839416725
ENSG00000158864.12,0.106924355,0.01030139,0.049777513,0.448481159,0.450795231,0,0.766538822
ENSG00000158869.10,0.196876787,-0.011803415,0.002007114,0.448422472,0.449344456,0,0.766538822
ENSG00000158882.14,-0.003986514,-0.030711363,0.994276642,0.832164273,0.832170465,0,0.831333513
ENSG00000143252.14,0.568979094,-0.035621512,3.89E-08,0.169594122,0.174093308,0,0.632547337
ENSG00000173110.7,0.178247848,0.015196324,0.016391946,0.405407774,0.405747566,0,0.748558255
ENSG00000203747.10,-0.37330054,0.063018851,0.159540257,0.328010559,0.325020806,0,0.711249304
ENSG00000244682.7,0.14796407,0.028131831,0.536544422,0.628145677,0.62616933,0,0.80703224
ENSG00000225217.1,-0.215629931,-0.041771105,0.257892051,0.36991496,0.36944994,0,0.727864851
ENSG00000162747.9,0.365370555,-0.041753504,1.06E-06,0.022062769,0.02254418,0,0.357785967
ENSG00000072694.20,-0.270756592,-0.11526853,0.467515219,0.224506541,0.222937352,0,0.658676942
ENSG00000234211.2,-0.18731951,-0.070131947,0.689084491,0.578470224,0.576449774,0,0.792521649
ENSG00000132185.16,-0.186869897,0.008617173,0.202947621,0.812600396,0.812946957,0,0.827490344
ENSG00000162746.14,0.168774006,-0.000128761,0.801406556,0.999340093,0.999340093,1,0.85181569
ENSG00000118217.5,-0.068540326,-0.01593915,0.021144933,0.032508391,0.032759384,0,0.408438759
ENSG00000229808.1,0.090541552,-0.088982319,0.748251669,0.195151954,0.196851265,0,0.637578641
ENSG00000162745.10,0.229282426,0.03306519,0.540618153,0.726893681,0.727042171,1,0.81609389
ENSG00000239887.4,1.824927508,-0.277260933,6.43E-05,0.011709371,0.012669329,0,0.292215252
ENSG00000198574.5,-0.069282433,-0.019624117,0.452010412,0.37071131,0.370907204,0,0.728914767
ENSG00000142599.17,-0.288237278,0.009582313,5.50E-10,0.400240217,0.400061845,0,0.745632056
ENSG00000152332.15,0.039741495,0.008201746,0.304238672,0.396646572,0.397319605,0,0.744151715
ENSG00000132196.13,-0.024715376,0.050511055,0.880694652,0.204046878,0.204145287,1,0.643898561
ENSG00000143198.12,0.006896197,0.0511897,0.956210237,0.097662285,0.098342104,0,0.539071314
ENSG00000143149.12,-0.036860459,-0.016679141,0.701018666,0.470017577,0.471510314,0,0.774713627
ENSG00000074800.13,0.376371709,-0.056886017,0.005468661,0.066788808,0.079705873,0,0.527935042
ENSG00000198821.10,0.135609717,-0.00210858,0.003755402,0.846886851,0.846948782,0,0.833009621
ENSG00000143162.7,0.617708451,-0.044103474,0.044824193,0.532571308,0.54020091,0,0.790101094
ENSG00000198771.10,-0.143177528,0.004138093,0.185262507,0.877082119,0.877194325,0,0.839416099
ENSG00000197965.11,-0.517573821,0.062172323,8.45E-06,0.034716954,0.035891849,0,0.419390738
ENSG00000143158.10,0.07022519,0.005839889,0.24378053,0.710266687,0.710899222,0,0.813757627
ENSG00000143164.15,0.076158174,0.015099676,0.322569692,0.419110558,0.419156114,1,0.755837236
ENSG00000143185.3,1.459530565,0.161169258,0.096655718,0.424465703,0.403665398,0,0.748558255
ENSG00000143184.4,0.184997779,-0.141813364,0.7225263,0.232718383,0.232236322,0,0.666904745
ENSG00000117475.13,0.28221005,-0.022185015,0.058104611,0.55675628,0.556821812,0,0.790101094
ENSG00000198734.10,0.257799655,-0.00471687,0.010681547,0.850794204,0.850581894,0,0.833651075
ENSG00000174175.16,0.176837353,-0.014660061,0.255079399,0.699550227,0.699801602,0,0.813757627
ENSG00000000460.16,0.148181702,0.049927238,0.80765604,0.717979886,0.715463933,0,0.814638842
ENSG00000188404.8,0.141117164,0.004423071,0.003712254,0.71107166,0.711238325,0,0.813757627
ENSG00000000457.13,0.307779351,-0.006387015,0.000319119,0.766107367,0.766089543,0,0.822847258
ENSG00000120370.12,1.938987694,-0.344735656,0.029045333,0.092583162,0.082835815,0,0.531642426
ENSG00000117523.15,0.090133361,0.017207677,0.020507668,0.060828119,0.061985366,0,0.495773651
ENSG00000117533.14,-0.087508482,-0.007130678,0.38720357,0.770895799,0.771629907,0,0.824141613
ENSG00000010165.19,0.261430573,-0.01022876,0.000352536,0.559787324,0.560777042,0,0.790101094
ENSG00000135845.9,-0.053297061,0.09418357,0.634789893,0.00054016,0.000649756,0,0.072586621
ENSG00000142583.17,0.215248014,0.067525076,0.452392519,0.321808375,0.322604808,0,0.711249304
ENSG00000203739.3,0.127910083,0.025052294,0.555155364,0.640020394,0.640652946,0,0.807805048
ENSG00000117592.8,0.215917451,0.030899088,0.063366158,0.279482786,0.280341502,0,0.694495525
ENSG00000234741.7,-1.277794624,0.232692267,3.14E-06,0.000517654,0.001064144,0,0.096997998
ENSG00000185278.15,0.119896801,0.001551327,0.027725595,0.908218287,0.908281362,0,0.8397812
ENSG00000117601.13,-0.337133098,0.09290516,0.509299813,0.442748897,0.442425981,1,0.766281007
ENSG00000152061.23,0.149734072,-0.002995774,0.132707094,0.898343669,0.899332071,0,0.839416725
ENSG00000180758.11,0.111161472,0.011711915,0.586536328,0.828387373,0.833105063,0,0.831450743
ENSG00000116161.17,-0.600243932,0.074258708,0.106283789,0.40913249,0.415890664,0,0.755312008
ENSG00000235750.9,0.091402292,0.006638278,0.019889624,0.487367712,0.487505608,0,0.780783255
ENSG00000242193.10,0.048830847,0.045854738,0.8695671,0.53442316,0.534509503,1,0.790101094
ENSG00000049239.12,0.316273795,-0.020884933,8.53E-08,0.154250636,0.154459309,0,0.619875076
ENSG00000186283.13,0.157455474,0.010775186,0.025671876,0.536552324,0.538085993,0,0.790101094
ENSG00000143322.19,-0.110144768,-0.012780092,0.464857043,0.730436853,0.730688769,0,0.817265868
ENSG00000057252.12,-0.288273542,0.009700271,0.000383109,0.627509329,0.627521309,0,0.807239602
ENSG00000171621.13,1.127292427,-0.183557988,0.01036297,0.074420121,0.077428193,0,0.522803033
ENSG00000143337.18,0.104819656,-0.006982301,0.00024992,0.344679645,0.345543042,0,0.719803675
ENSG00000116260.16,0.572428473,-0.034910185,2.93E-16,0.046004251,0.047517584,0,0.458620854
ENSG00000121454.5,0.219391506,0.047151465,0.436073853,0.525874767,0.525946156,1,0.789726318
ENSG00000230124.6,-0.445592974,0.06037978,1.05E-05,0.024027303,0.034901433,0,0.415783039
ENSG00000135835.11,-0.013337986,0.096377874,0.949522211,0.090454769,0.090614423,0,0.533190701
ENSG00000135823.13,0.186477352,-0.016825721,0.020532313,0.399017478,0.399061092,0,0.745632056
ENSG00000153029.14,-0.17680977,-0.007410321,0.015315295,0.686595668,0.686729177,0,0.813757627
ENSG00000162783.10,0.168198708,-0.004484284,0.05539655,0.829124327,0.829715678,0,0.83116444
ENSG00000198216.10,0.170614468,0.015406153,0.416251074,0.77247071,0.772611622,0,0.824141613
ENSG00000135821.17,0.006587565,0.01221562,0.851855533,0.14705966,0.147469017,0,0.611374906
ENSG00000135828.11,0.006252,-0.026827864,0.915639441,0.076840747,0.077080015,0,0.522803033
ENSG00000135838.13,0.071387567,0.013016988,0.430315579,0.571766671,0.57202491,0,0.791404805
ENSG00000135862.5,0.444399536,-0.004979755,0.000114118,0.860793065,0.860567909,0,0.835911398
ENSG00000116698.21,0.111533605,-0.000783976,0.04961889,0.955281513,0.955362445,0,0.844334006
ENSG00000116701.14,0.05328804,-4.75E-05,0.00790899,0.992404949,0.992404636,0,0.849939431
ENSG00000162704.15,-0.274903654,0.018113684,9.33E-05,0.309365966,0.309548057,0,0.700553712
ENSG00000198756.10,-1.063702258,0.065093646,0.095046852,0.656603404,0.636087279,0,0.807805048
ENSG00000116406.18,0.026078759,0.038019989,0.717444324,0.037458888,0.03747191,1,0.422649805
ENSG00000135842.16,0.059563403,-0.00678423,0.010246336,0.242988359,0.244057783,0,0.674240463
ENSG00000171608.15,0.17490806,-0.013169372,4.60E-08,0.089114876,0.089966323,0,0.533190701
ENSG00000116679.15,-0.048033319,-0.008228976,0.275883452,0.442163195,0.442272488,0,0.766281007
ENSG00000047410.13,0.156804746,-0.009628424,0.085591448,0.67342557,0.673867067,0,0.813376736
ENSG00000073756.11,-0.182840113,-0.029443055,0.54353066,0.67411474,0.676039343,0,0.813376736
ENSG00000179840.5,0.380808518,-0.037616036,0.003220522,0.271657639,0.27121646,0,0.691629116
ENSG00000150681.9,0.131291366,0.007467757,0.22478522,0.783307892,0.783452763,0,0.825258022
ENSG00000116741.7,-0.382479249,0.026100409,2.77E-11,0.075622787,0.078711756,0,0.525455587
ENSG00000081237.18,-0.58915104,0.088002832,0.028792854,0.188538386,0.192465085,0,0.633687087
ENSG00000203721.6,0.957374334,-0.116511045,0.029222632,0.276459475,0.2824955,0,0.694790734
ENSG00000230623.4,-0.582000755,0.247313593,0.334506348,0.074699128,0.08307742,0,0.531642426
ENSG00000118197.13,0.22615174,-0.016199236,0.136931369,0.675680396,0.676137909,0,0.813376736
ENSG00000116857.16,-0.635998046,0.056455401,5.25E-07,0.064205662,0.064104715,0,0.499043431
ENSG00000224536.2,0.003078,0.069767855,0.99228681,0.367155189,0.367305985,1,0.727030041
ENSG00000198892.6,-0.443949231,0.045345154,0.029473888,0.35364619,0.351315914,0,0.723522857
ENSG00000176393.10,-0.620688949,0.043595175,1.15E-09,0.071477332,0.072066255,0,0.511286336
ENSG00000143862.7,0.349140718,-0.078468861,0.030029465,0.052769183,0.05258053,1,0.463391513
ENSG00000143851.15,-0.086242702,-0.003454512,0.22705565,0.842007366,0.842157509,0,0.832431696
ENSG00000162444.11,0.151887084,0.062115987,0.558299919,0.375876155,0.378866396,0,0.733909907
ENSG00000133067.17,0.381207394,-0.024388981,0.015122574,0.51385043,0.515741672,0,0.786606856
ENSG00000077157.21,0.23454764,-0.040162479,8.85E-05,0.006337725,0.006496011,0,0.224171402
ENSG00000117139.16,0.075425527,0.000567316,0.26288192,0.971571444,0.971557012,0,0.847079231
ENSG00000130939.18,0.312513333,-0.037803551,0.018751781,0.258350201,0.258090305,1,0.682003415
ENSG00000117153.15,0.118397551,-0.005251246,0.180968976,0.818729444,0.819159722,0,0.828678375
ENSG00000159346.12,0.047440994,0.015459412,0.482147486,0.343626321,0.344346153,0,0.718975444
ENSG00000159348.12,0.178773242,-0.037039408,0.188661976,0.27261801,0.272234046,0,0.691629116
ENSG00000143847.15,-0.842385699,0.047446677,0.002648897,0.488216784,0.486263831,0,0.780783255
ENSG00000133048.12,-0.50504707,0.003429801,0.014422743,0.945025677,0.945085313,0,0.842582925
ENSG00000133063.15,0.790798075,-0.050013564,0.015910494,0.538453877,0.532264376,0,0.790101094
ENSG00000054523.17,-0.153975855,0.001558626,0.040971804,0.931508227,0.931542607,0,0.840150207
ENSG00000159388.5,-0.566406142,0.0306413,0.254485028,0.812308511,0.814417486,0,0.827571012
ENSG00000122176.10,-0.245572018,0.03133706,0.708578806,0.838914365,0.838912366,1,0.832113186
ENSG00000058668.14,0.198465846,-0.028593897,0.00046139,0.038785465,0.040405901,0,0.43362852
ENSG00000122188.12,0.198282302,-0.007363076,0.130767793,0.814852764,0.81483925,1,0.827673415
ENSG00000142657.20,0.03708696,0.004915422,0.045598796,0.283682577,0.283968616,0,0.696151285
ENSG00000198625.12,0.220542502,-0.017725988,0.002170277,0.330364983,0.330568961,0,0.71244648
ENSG00000170382.11,0.188757744,-0.008481684,0.068045922,0.745242024,0.745160495,0,0.818514594
ENSG00000240219.1,0.169131525,0.000694134,0.274028037,0.986260064,0.986205514,0,0.848922216
ENSG00000133059.16,0.128067665,-0.017829655,0.125468705,0.399676608,0.399743881,0,0.745632056
ENSG00000133069.15,0.188294555,0.006065207,6.01E-07,0.50872906,0.512007063,0,0.785913653
ENSG00000163545.8,-0.212041308,-0.008288397,5.73E-05,0.531677063,0.53140193,0,0.790101094
ENSG00000117266.15,1.697391228,-0.282253303,0.008970474,0.055768897,0.053490246,1,0.463720815
ENSG00000117280.12,-0.210867314,-0.008078062,0.006237584,0.669285041,0.669453588,0,0.812170099
ENSG00000133065.10,-0.195626904,0.011207208,0.118353089,0.699581987,0.700451974,0,0.813757627
ENSG00000266028.7,-0.047920806,-0.008278861,0.364500895,0.525049241,0.525156459,0,0.789726318
ENSG00000263528.7,0.212838312,-0.01370526,0.009832625,0.507297352,0.508840778,0,0.785154116
ENSG00000266094.7,0.102801409,-0.010055836,0.005371473,0.261357853,0.262645435,0,0.685188319
ENSG00000162889.10,-0.128512698,0.005834686,0.026398274,0.696721684,0.70130156,0,0.813757627
ENSG00000142655.12,-0.196881289,0.023033507,0.065436186,0.370545216,0.370708879,0,0.728914767
ENSG00000271680.1,-0.109588552,0.06821172,0.731792991,0.364106978,0.365597282,0,0.727030041
ENSG00000123836.14,-0.099131768,-0.001580441,0.026950314,0.889403671,0.8895939,0,0.839416725
ENSG00000123838.10,-0.38952086,-0.107540641,0.580395325,0.569658129,0.549001523,0,0.790101094
ENSG00000196352.14,0.446837496,-0.052249531,6.55E-06,0.028910423,0.029411852,0,0.400499246
ENSG00000203710.10,0.105338453,0.007213062,0.041981016,0.573621394,0.573915504,0,0.792317109
ENSG00000197721.16,0.33094942,0.0567264,0.105160521,0.254633887,0.256132297,0,0.680887079
ENSG00000117335.19,-0.012083284,0.015934238,0.672470971,0.026790504,0.028187983,0,0.395010617
ENSG00000076356.6,-0.37344761,0.017205082,0.106830995,0.764725006,0.76698358,0,0.82293872
ENSG00000196878.14,-0.590483077,0.045682689,0.004314088,0.369102854,0.440358391,0,0.766281007
ENSG00000123689.5,0.157135215,-0.006188093,0.024074302,0.69986266,0.702295544,0,0.813757627
ENSG00000009790.14,0.238811051,0.003761771,5.44E-06,0.768196683,0.768142155,0,0.823191499
ENSG00000162757.4,0.124572865,0.012002364,0.20131765,0.611612437,0.611807709,0,0.803709993
ENSG00000117595.10,0.62864051,-0.381608489,0.425598217,0.038098647,0.0373488,0,0.422649805
