nm,int,b.cnd,e.int,e.cnd,pval,status,qval
ENSG00000143595.12,0.200225354,0.009129438,0.865020928,0.883658856,0.883653416,1,0.728608584
ENSG00000143515.16,0.275907042,-0.009403408,0.292498234,0.480021395,0.480020853,1,0.614838822
ENSG00000160712.12,-0.609606905,0.040293115,0.019628542,0.003171614,0.003732523,0,0.045360129
ENSG00000160710.15,0.294345882,-0.008267434,0.000475732,0.061149832,0.063834752,0,0.250867911
ENSG00000163344.5,-0.122976425,0.014185553,0.737293398,0.456583777,0.456553954,1,0.603019036
ENSG00000215788.9,0.3187451,0.000720244,0.754294167,0.989037554,0.989061264,0,0.748271372
ENSG00000163346.16,0.254508392,-0.010680399,0.004787841,0.022539282,0.023711281,0,0.146680105
ENSG00000160691.18,-0.396969713,0.01365846,0.173734787,0.368461767,0.368449261,1,0.564171865
ENSG00000160685.13,-0.10598177,0.003188725,0.303447004,0.558128854,0.558392079,0,0.641595649
ENSG00000143537.13,0.942569746,-0.035894055,0.001315319,0.019269884,0.020463323,0,0.131556414
ENSG00000171680.21,2.041954832,-0.082513886,0.332347743,0.430383387,0.462580881,0,0.605782967
ENSG00000169231.13,1.897801813,-0.075606246,0.039730053,0.115055112,0.117596918,0,0.346927339
ENSG00000173171.14,0.36431032,-0.009228941,0.699855883,0.854164133,0.854168488,1,0.723157941
ENSG00000236675.1,-0.495998766,0.013980414,0.225738661,0.516404045,0.518301033,0,0.631054296
ENSG00000177628.15,-0.213661329,0.004153891,0.815125628,0.931078722,0.93104226,0,0.738023589
ENSG00000204859.12,-0.485599992,0.013479205,0.529551327,0.737858326,0.737933918,0,0.695060224
ENSG00000132676.15,-0.245778297,0.008062371,0.476024702,0.651317344,0.651355033,0,0.670395406
ENSG00000162413.16,-0.269900949,0.018149599,0.118485923,0.04643013,0.048415326,0,0.221170493
ENSG00000143622.10,-0.38097734,0.030693624,0.198185817,0.047385421,0.048436494,0,0.221170493
ENSG00000116584.17,0.237189839,-0.005758491,0.357204073,0.670942155,0.672162477,0,0.673941835
ENSG00000273002.1,-2.749840147,0.122691964,0.262004729,0.350133335,0.349375206,1,0.554427607
ENSG00000160789.19,-1.934902333,0.082015492,0.00105297,0.007602975,0.010176328,0,0.08407362
ENSG00000116273.5,1.281892297,-0.052271987,0.072426958,0.151709937,0.151397635,1,0.393383633
ENSG00000196189.12,-0.760630177,0.029479806,0.000101608,0.004260262,0.004453611,0,0.050385027
ENSG00000160785.13,0.165306144,-0.002783347,0.298729431,0.741451857,0.741436298,0,0.695526403
ENSG00000160783.19,0.399765548,-0.016593212,0.156215084,0.262865219,0.262877574,0,0.497185834
ENSG00000160781.15,0.158956141,0.036977457,0.918676289,0.653089749,0.654609687,0,0.670458665
ENSG00000198952.8,3.914653103,-0.17257001,8.43E-26,5.55E-19,6.46E-17,0,4.87E-14
ENSG00000163472.18,1.047796239,-0.038943623,0.144307376,0.300486241,0.30056447,0,0.524064172
ENSG00000198715.11,5.068509521,-0.214042559,1.58E-18,7.87E-13,1.77E-11,0,6.07E-09
ENSG00000163468.14,0.886987725,-0.040741266,0.124524025,0.169213748,0.178526009,0,0.426159292
ENSG00000041988.15,0.402808151,-0.013511658,0.274301213,0.479048723,0.480083328,0,0.614838822
ENSG00000163382.11,-0.645243548,0.025555037,0.158677631,0.279293015,0.283079539,0,0.510023985
ENSG00000027869.11,-0.00656902,0.00715935,0.981479659,0.617586762,0.618269369,0,0.661918831
ENSG00000187800.13,-0.151911618,0.020081597,0.87393373,0.685807923,0.685416997,0,0.676289555
ENSG00000132694.18,0.028277031,0.003172868,0.915627055,0.821068685,0.821623013,0,0.716697642
ENSG00000271736.1,1.555805297,-0.029180619,0.23003589,0.664353412,0.671102498,0,0.673820508
ENSG00000143297.18,-2.153520425,0.066028561,0.03012501,0.197759571,0.188229833,0,0.437712567
ENSG00000160856.20,-0.24799215,-0.01223128,0.599676596,0.611244583,0.612164498,0,0.660409292
ENSG00000163534.14,-2.548500635,0.114808204,0.002992551,0.010259372,0.01085211,0,0.087732749
ENSG00000163554.12,0.503003573,-0.017771829,0.185029081,0.359465645,0.36037294,0,0.559161127
ENSG00000163563.7,0.439079362,-0.030195426,0.251565638,0.136384948,0.138870735,0,0.379109903
ENSG00000049245.12,-0.2029836,0.002553226,0.371848039,0.831104985,0.831204386,0,0.717392875
ENSG00000163565.18,-0.137707141,0.010428408,0.294976565,0.130727872,0.131890249,0,0.370938981
ENSG00000132693.12,-0.211697614,0.02056112,0.917060757,0.84693839,0.846330789,0,0.720268202
ENSG00000158716.8,2.152478755,-0.130249643,0.083600744,0.051337708,0.056077804,0,0.235292411
ENSG00000181036.13,0.357383313,-0.026564329,0.79370642,0.702873176,0.702287153,0,0.683478777
ENSG00000272668.1,2.301601293,-0.166293213,0.444465167,0.269002654,0.276856169,0,0.506273057
ENSG00000260766.1,-4.127238316,0.18604372,0.176225683,0.249549255,0.254247119,0,0.490944333
ENSG00000162729.13,-0.06286395,0.012463755,0.873955702,0.542272034,0.543163788,0,0.639061952
ENSG00000122218.14,0.145139684,0.001433102,0.696276653,0.941103773,0.941078445,0,0.739806112
ENSG00000162736.15,-0.240472187,0.029398379,0.582001211,0.201914992,0.205270596,0,0.454349126
ENSG00000162739.13,-0.339782398,0.023125255,0.367163051,0.234050123,0.235818774,0,0.478441066
ENSG00000066294.14,-0.337157911,0.029434674,0.365800572,0.126192247,0.127012844,0,0.36387764
ENSG00000117091.9,0.314642538,-0.011400124,0.199628632,0.374519148,0.374306851,0,0.565657679
ENSG00000026751.16,0.465719255,-0.026920319,0.069280182,0.039332454,0.03974569,0,0.197800615
ENSG00000122224.17,0.213294834,-0.003542398,0.462122042,0.811673728,0.811863357,0,0.714962133
ENSG00000122223.12,-1.427213515,0.064636408,9.16E-07,1.46E-05,2.32E-05,0,0.001120361
ENSG00000179914.4,3.104229787,-0.132904366,0.060330675,0.118861897,0.12670836,0,0.363558267
ENSG00000158769.17,-0.681863759,0.043741871,0.030129612,0.008957414,0.015055283,0,0.108240833
ENSG00000158773.14,-0.181106325,0.006833567,0.240381139,0.397942356,0.397940566,1,0.574272839
ENSG00000186517.13,-0.008293546,-0.002446898,0.95450673,0.749296148,0.749291975,0,0.698720036
ENSG00000143224.17,-0.150211625,0.024425802,0.888191785,0.662753098,0.663346808,0,0.672941247
ENSG00000116288.12,-0.440328265,0.01431983,0.398584146,0.599849599,0.602706024,0,0.658073807
ENSG00000158850.14,0.480658062,-0.015691704,0.07465806,0.262013566,0.265926289,0,0.49844403
ENSG00000158864.12,-0.002892738,0.007841782,0.991750602,0.592546787,0.600515511,0,0.657083691
ENSG00000158869.10,0.066044779,0.004408773,0.822369392,0.775046655,0.775338456,0,0.706746757
ENSG00000158882.14,-1.504324525,0.073403494,0.519540233,0.552899156,0.557099552,0,0.641595649
ENSG00000143252.14,2.093822992,-0.087248015,6.52E-06,0.000340727,0.000577383,0,0.012870963
ENSG00000173110.7,-0.592568483,0.043512652,0.072436114,0.0116689,0.012151619,0,0.093236538
ENSG00000244682.7,-1.647754093,0.100132118,0.139342553,0.086496747,0.088490021,0,0.296648955
ENSG00000225217.1,1.70617456,-0.108998847,0.058822287,0.020692452,0.023847462,0,0.146799379
ENSG00000162747.9,0.869943302,-0.035215151,0.01272763,0.054474895,0.055138116,0,0.23339707
ENSG00000072694.20,-0.870585961,0.008467011,0.640425009,0.93087754,0.929461437,0,0.737971621
ENSG00000234211.2,-2.394059455,0.100668609,0.373988865,0.466825545,0.461627608,0,0.605650069
ENSG00000132185.16,-0.156149019,0.000148746,0.828174192,0.996782121,0.996782944,0,0.750741445
ENSG00000118217.5,0.427933919,-0.029227617,0.003339896,0.000130642,0.000199998,0,0.005795838
ENSG00000229808.1,-0.841737672,0.030629633,0.575086132,0.701024487,0.704223996,0,0.68412663
ENSG00000239887.4,-0.359901026,0.058485707,0.893441392,0.684190671,0.678005841,0,0.673967657
ENSG00000198574.5,0.603758087,-0.038033387,0.190127958,0.101650614,0.102230195,0,0.320038761
ENSG00000142599.17,-1.013800285,0.040043633,5.46E-06,0.000618949,0.000773243,0,0.015093585
ENSG00000152332.15,0.076246373,-0.000248697,0.700919565,0.980778198,0.980780882,0,0.747349284
ENSG00000132196.13,1.085385737,-0.046677269,0.148600102,0.227056837,0.226851443,1,0.472717581
ENSG00000143198.12,1.276389592,-0.055576114,0.045776281,0.094227978,0.099434831,0,0.31677767
ENSG00000143149.12,0.7762392,-0.046022972,0.07218994,0.041191157,0.041723974,0,0.201781658
ENSG00000074800.13,1.236094714,-0.057141323,0.004655154,0.011178639,0.016757369,0,0.1158358
ENSG00000198821.10,-0.205438999,0.017016305,0.354897699,0.134174493,0.134252891,0,0.374290867
ENSG00000143162.7,-2.408127136,0.148042885,0.017273646,0.005065399,0.006841617,0,0.066756253
ENSG00000198771.10,-0.70705424,0.030302126,0.195069134,0.287175369,0.289076902,0,0.514773203
ENSG00000197965.11,-0.558474951,0.014641555,0.378120307,0.660541794,0.660117231,0,0.672337181
ENSG00000143158.10,-0.457281057,0.028635387,0.192411401,0.117250506,0.118408836,0,0.347728285
ENSG00000143164.15,-0.556056281,0.036351788,0.182211526,0.096416125,0.096289651,1,0.311912931
ENSG00000143185.3,-5.396309488,0.382517176,0.322856926,0.167829238,0.141757345,0,0.383365222
ENSG00000143184.4,-0.985790302,0.028718372,0.678120083,0.813172014,0.812625396,0,0.714962133
ENSG00000198734.10,0.069587845,0.008915284,0.892235137,0.740616485,0.740268306,0,0.695526403
ENSG00000188404.8,0.602323962,-0.023256928,0.012379513,0.065028476,0.065922291,0,0.254197461
ENSG00000000457.13,1.815388192,-0.080102,1.25E-05,0.00022267,0.000262327,0,0.007213657
ENSG00000117523.15,-0.044546317,0.010551846,0.809954609,0.266465628,0.267244628,0,0.499156311
ENSG00000117533.14,0.624463209,-0.038486864,0.181065752,0.111377674,0.111240151,1,0.335612179
ENSG00000010165.19,1.389016951,-0.060649207,2.84E-05,0.000420695,0.000417788,1,0.010319734
ENSG00000135845.9,0.72583538,-0.021119955,0.181406134,0.458469921,0.458649917,0,0.60429574
ENSG00000142583.17,-1.002064564,0.077333892,0.4979919,0.311768159,0.314768002,0,0.536576668
ENSG00000117592.8,-0.342494404,0.035370868,0.550631963,0.235207211,0.236538337,0,0.478838042
ENSG00000234741.7,-3.363808318,0.153487973,0.019930133,0.037461363,0.037951458,0,0.192463233
ENSG00000185278.15,-0.011371544,0.007142089,0.965615522,0.602135042,0.602236783,0,0.658073807
ENSG00000152061.23,1.04713069,-0.046593881,0.027374907,0.054596343,0.05448647,1,0.232566925
ENSG00000180758.11,-0.14514064,0.015586609,0.89276146,0.781077513,0.78167734,0,0.708734212
ENSG00000116161.17,-2.306572682,0.104999211,0.183738621,0.246476442,0.253622086,0,0.490239964
ENSG00000235750.9,0.108689837,0.000483719,0.555758675,0.960284425,0.96028416,0,0.744230254
ENSG00000049239.12,1.141392557,-0.047669289,6.64E-05,0.001512497,0.001747589,0,0.027798127
ENSG00000186283.13,0.741089944,-0.028064957,0.031128327,0.114723675,0.117744645,0,0.347091352
ENSG00000143322.19,-1.725663194,0.081776024,0.011646896,0.021997162,0.023009035,0,0.143180963
ENSG00000057252.12,-1.617306126,0.071262999,3.17E-05,0.000429783,0.000525008,0,0.012209123
ENSG00000171621.13,-1.783553464,0.110278455,0.477223143,0.390585153,0.394771032,0,0.572214344
ENSG00000143337.18,-0.04109186,0.006295567,0.810407084,0.482887299,0.483292223,0,0.6164721
ENSG00000116260.16,1.747248446,-0.068865467,1.26E-07,7.29E-05,9.91E-05,0,0.003424696
ENSG00000230124.6,-1.103630344,0.04698111,0.139559405,0.238658839,0.239488812,0,0.479926707
ENSG00000135835.11,0.873798903,-0.028961292,0.598307838,0.742812184,0.744235161,0,0.696420526
ENSG00000135823.13,0.827763612,-0.037019678,0.032922903,0.068094587,0.070102648,0,0.263047508
ENSG00000153029.14,-1.048546509,0.044255675,0.004345189,0.021682558,0.02298772,0,0.143180963
ENSG00000162783.10,0.167990108,-0.000935562,0.688182705,0.965162181,0.965343099,0,0.744620473
ENSG00000198216.10,1.172990638,-0.050077263,0.279734791,0.383728392,0.38681707,0,0.569689968
ENSG00000135821.17,0.276900739,-0.011551067,0.102592798,0.192927351,0.197319943,0,0.446199896
ENSG00000135828.11,0.327974078,-0.022325407,0.316154869,0.196876354,0.199337813,0,0.449035673
ENSG00000135862.5,2.265434054,-0.096283223,1.27E-05,0.000380188,0.000471528,0,0.011387179
ENSG00000116698.21,0.262753027,-0.008026773,0.32174749,0.560047949,0.560031775,0,0.642230742
ENSG00000116701.14,0.317405181,-0.013836944,0.001629134,0.008612684,0.008901008,0,0.077385295
ENSG00000162704.15,-0.574686836,0.019273664,0.154779571,0.360327636,0.360137655,0,0.559161127
ENSG00000198756.10,-3.233013158,0.12323681,0.318146552,0.449314354,0.426329222,0,0.588970367
ENSG00000116406.18,-0.256814015,0.022402759,0.525118121,0.28914323,0.289080859,1,0.514773203
ENSG00000135842.16,-0.164918628,0.010401222,0.177481072,0.104517277,0.106767818,0,0.328618819
ENSG00000171608.15,0.275220917,-0.008042944,0.071277787,0.315210783,0.315673496,0,0.537148026
ENSG00000116679.15,0.010068176,-0.004729567,0.959293891,0.6441052,0.644151682,0,0.667417749
ENSG00000073756.11,1.833350816,-0.108821214,0.257038672,0.185532419,0.189720103,0,0.439373169
ENSG00000179840.5,0.838069122,-0.031870443,0.280611824,0.444401251,0.44551077,0,0.596865356
ENSG00000150681.9,-0.289324286,0.023607263,0.658455726,0.492450197,0.49671212,0,0.621063958
ENSG00000116741.7,-1.211171553,0.048749123,1.67E-05,0.000962612,0.00112783,0,0.020329697
ENSG00000081237.18,0.278910142,-0.027542016,0.861578881,0.74148206,0.74279548,0,0.695907164
ENSG00000203721.6,2.026557906,-0.080511105,0.365809656,0.493447627,0.49485316,0,0.621010783
ENSG00000230623.4,-6.258065583,0.350971053,0.025600487,0.016281645,0.01773046,0,0.119279406
ENSG00000116857.16,-0.939171693,0.027734056,0.13144241,0.393287216,0.395416893,0,0.572348262
ENSG00000224536.2,-2.279938888,0.12980635,0.217187137,0.16540861,0.164611672,1,0.409067434
ENSG00000198892.6,-1.143912509,0.046237459,0.152679509,0.268079956,0.268469171,0,0.5004107
ENSG00000176393.10,-2.160392355,0.089597756,1.12E-05,0.000469144,0.000556235,0,0.012560046
ENSG00000143851.15,-0.288550883,0.009828535,0.382034249,0.567263132,0.568179849,0,0.644031224
ENSG00000162444.11,2.017524099,-0.087029107,0.125562934,0.21129659,0.2100137,0,0.457693642
ENSG00000133067.17,0.53695663,-0.013147293,0.481035664,0.737022082,0.738300394,0,0.695060224
ENSG00000077157.21,0.333052843,-0.013370471,0.283740556,0.408816759,0.409224936,0,0.580016828
ENSG00000117139.16,0.146367049,-0.003549552,0.614103392,0.812886017,0.812968841,0,0.714962133
ENSG00000117153.15,0.25445593,-0.008164182,0.618992343,0.760859882,0.761118554,0,0.703479773
ENSG00000159346.12,0.075440554,0.001791929,0.805034813,0.910804888,0.910807109,0,0.73428408
ENSG00000143847.15,-0.615939978,-0.002039252,0.698272719,0.980062744,0.980311975,0,0.747349284
ENSG00000133048.12,-2.039733797,0.081116502,0.025277686,0.088937076,0.091028246,0,0.301404299
ENSG00000133063.15,-1.437377625,0.106707483,0.383503588,0.217390066,0.210059945,0,0.457693642
ENSG00000054523.17,-0.053194073,-0.004994222,0.885861419,0.798462009,0.798321237,0,0.710816062
ENSG00000159388.5,-3.699647965,0.167692094,0.162322901,0.219070505,0.22149568,0,0.466432067
ENSG00000058668.14,-0.206076405,0.015254909,0.410690707,0.244562349,0.249143362,0,0.487080885
ENSG00000122188.12,0.635536005,-0.02362862,0.38175122,0.519921277,0.519871953,1,0.631075702
ENSG00000142657.20,-0.100954055,0.008292383,0.269862267,0.085326984,0.086432481,0,0.292983545
ENSG00000198625.12,0.862329967,-0.03712375,0.031480724,0.076484279,0.077761856,0,0.275851648
ENSG00000170382.11,0.656063341,-0.026097817,0.252491665,0.382910164,0.383801844,0,0.569269478
ENSG00000133069.15,-0.0557003,0.013936027,0.753543687,0.130238194,0.132540768,0,0.371791719
ENSG00000163545.8,-0.041935817,-0.010648748,0.883463746,0.479851365,0.480142853,0,0.614838822
ENSG00000117266.15,-2.207723652,0.135944201,0.551610058,0.467920602,0.468118911,1,0.608615991
ENSG00000117280.12,-0.90116807,0.034289417,0.011858699,0.065660494,0.067279663,0,0.257063475
ENSG00000133065.10,-0.413169085,0.013398184,0.45056593,0.628356355,0.628585341,0,0.663557503
ENSG00000266028.7,-0.395940197,0.01647667,0.128008681,0.224312508,0.227311881,0,0.472717581
ENSG00000263528.7,-0.178559324,0.017794359,0.657114644,0.399440306,0.401934564,0,0.576995857
ENSG00000266094.7,0.326464277,-0.013761834,0.043901806,0.102584498,0.106079916,0,0.327303752
ENSG00000162889.10,0.258946239,-0.018991293,0.345408517,0.182585647,0.191419226,0,0.440658195
ENSG00000142655.12,-1.009214764,0.046468322,0.041191735,0.066496039,0.068684892,0,0.260062156
ENSG00000123836.14,-0.609873128,0.026692298,0.018998089,0.051966132,0.053599685,0,0.230774418
ENSG00000123838.10,-1.488708006,0.037538243,0.678976111,0.843120725,0.834830226,0,0.718157302
ENSG00000203710.10,0.466428211,-0.017481301,0.060396158,0.179592333,0.180068622,0,0.427728648
ENSG00000197721.16,-0.142647194,0.036510681,0.881423658,0.463265622,0.462840368,0,0.605782967
ENSG00000117335.19,-0.069671437,0.00618494,0.667882665,0.46473987,0.464739189,0,0.606747443
ENSG00000076356.6,-2.198394645,0.099546384,0.088618053,0.14196301,0.145714237,0,0.387343437
ENSG00000196878.14,-0.254082287,-0.007588563,0.855361129,0.916478589,0.92081241,0,0.736801971
ENSG00000123689.5,-0.317333273,0.023070248,0.201996141,0.071251419,0.071783817,0,0.266174422
ENSG00000009790.14,0.973302672,-0.037582433,6.44E-05,0.003112541,0.003395339,0,0.04261444
ENSG00000162757.4,0.625893634,-0.023489533,0.142589493,0.287498737,0.289655316,0,0.515459001
ENSG00000117595.10,-6.845497578,0.293980888,0.097526111,0.156187517,0.153657905,0,0.396764764
ENSG00000117597.17,-0.770442857,0.050910224,0.36534112,0.24212209,0.242008131,1,0.481261227
ENSG00000123684.12,1.353208252,-0.062381478,1.23E-10,1.55E-08,2.20E-08,0,3.46E-06
ENSG00000066027.11,-1.480518013,0.066941248,6.99E-05,0.000595175,0.000720927,0,0.014370197
ENSG00000117691.9,0.675644957,-0.030003735,0.108673877,0.170342199,0.171840502,0,0.418744893
ENSG00000162772.16,0.363259317,-0.024522558,0.502899745,0.373194995,0.374619824,0,0.565657679
ENSG00000203705.10,0.640216891,-0.026423717,0.366833137,0.478215752,0.478996424,0,0.614375003
ENSG00000198468.7,-0.613707872,-0.029862385,0.78548645,0.795710823,0.798589838,0,0.710816062
ENSG00000162769.12,-2.994369432,0.124511963,5.71E-05,0.001118955,0.001347125,0,0.022964084
ENSG00000118873.15,1.5033452,-0.065407903,0.03767151,0.079390088,0.079246471,1,0.279277345
ENSG00000162817.6,0.388712444,-0.044169773,0.887605193,0.758777175,0.75913396,0,0.703134889
ENSG00000186205.12,1.100114944,-0.076695384,0.357770836,0.225723242,0.224744035,0,0.470111093
ENSG00000136630.12,-1.42134282,0.067965032,0.000595677,0.001691025,0.001959397,0,0.03012936
ENSG00000187554.11,-0.068373129,0.00788082,0.79099744,0.566946904,0.567269273,0,0.64395542
ENSG00000162909.17,0.022584007,0.00296994,0.886679128,0.716366635,0.716366514,1,0.688072108
ENSG00000171824.13,0.022708505,0.004548709,0.931274951,0.736952098,0.736952514,1,0.695060224
ENSG00000272645.3,0.706992509,-0.001959064,0.175502509,0.942573393,0.942550489,0,0.7398788
ENSG00000143756.11,-0.576906925,0.021470644,0.32614921,0.483467025,0.483608406,0,0.6164721
ENSG00000143753.12,0.298960505,-0.021682866,0.329286357,0.175130685,0.192207082,0,0.441259721
ENSG00000143771.11,0.491766618,-0.01064075,0.199821868,0.601880694,0.602219821,0,0.658073807
ENSG00000143786.7,-0.602774165,0.024226221,0.814713167,0.858393384,0.859233914,0,0.723583071
ENSG00000143815.14,-0.178193843,0.007051506,0.172551607,0.304051664,0.305617178,0,0.527447067
ENSG00000143742.12,0.376121279,-0.011721385,0.268502755,0.507950772,0.508182921,0,0.625989676
ENSG00000242861.1,-0.17973038,-0.003453399,0.851645223,0.94383973,0.943818686,0,0.7398788
ENSG00000196187.11,0.992822554,-0.037600946,0.089847133,0.218267791,0.22486497,0,0.470111093
ENSG00000198793.12,-0.911216366,0.040705124,0.082952012,0.131707206,0.13234058,0,0.371512987
ENSG00000143799.12,-0.839204075,0.037448561,0.000861327,0.00346627,0.003623546,0,0.044677727
ENSG00000143772.9,-0.320518916,0.020549745,0.132079741,0.062211574,0.063605241,0,0.250867911
ENSG00000163050.16,-3.663860305,0.169618537,7.51E-37,2.63E-29,3.15E-24,0,1.19E-20
ENSG00000143776.18,3.478693757,-0.163041882,0.043868025,0.067139321,0.066130321,1,0.254738893
ENSG00000143740.14,0.200649719,-0.004739206,0.697090869,0.857976187,0.858248703,0,0.723583071
ENSG00000143774.16,0.486380022,-0.017384714,0.004235375,0.047115008,0.048589924,0,0.221347283
ENSG00000181873.12,2.919340942,-0.12843283,0.052729874,0.100964957,0.100203495,0,0.317308616
ENSG00000154358.20,0.49347743,-0.018310011,0.350064374,0.501974984,0.502251374,0,0.622658673
ENSG00000116661.9,-0.419005945,0.049532195,0.787111495,0.533408023,0.53492908,0,0.636367814
ENSG00000181218.5,-1.659945924,0.073334829,0.010894532,0.029808735,0.031083167,0,0.173293565
ENSG00000168159.11,-0.924567056,0.034142267,0.07584464,0.210944285,0.214125063,0,0.462537093
ENSG00000168118.11,0.26214745,-0.007572102,0.689608643,0.824403824,0.824462829,0,0.717047721
ENSG00000154429.10,0.73523312,-0.022232536,0.367452628,0.596830734,0.596551696,0,0.65613381
ENSG00000132879.13,0.045377712,0.005113374,0.927385715,0.842533912,0.842708448,0,0.719798652
ENSG00000143632.14,-1.285590101,0.048731392,0.77002447,0.830292226,0.83065833,0,0.717240236
ENSG00000228058.1,-1.080202812,0.080468587,0.626524074,0.494417467,0.498223967,0,0.621063958
