nm,int,od,b.gPC1,b.gPC2,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000266338.6,0.43547447,-2.673916234,-0.050386226,0.038882671,-0.005248261,0.333832247,3.59E-16,0.491865751,0.694942084,0.959990047,0.959654933,0,0.911929952
ENSG00000227372.11,-0.007349596,-2.907296308,-0.054810808,-0.054052164,0.034353887,0.98725757,4.87E-12,0.540940561,0.510869266,0.749658869,0.750709416,0,0.892224898
ENSG00000265491.4,0.237366701,-5.65232868,0.018682771,-0.005382219,-0.058650069,0.02352224,6.63E-11,0.47253,0.873849971,0.026002838,0.026648147,0,0.433160021
ENSG00000131788.15,0.375247345,NA,0.010099417,-0.13603955,-0.079953171,0.078664666,NA,0.807689336,0.367992923,0.135644287,0.13521545,1,0.666164948
ENSG00000265241.6,0.221841934,-5.29102541,0.018522689,0.180395438,-0.061562298,0.214554803,6.39E-13,0.548534721,0.177701107,0.14490875,0.148634889,0,0.680296768
ENSG00000235169.7,-0.177946361,-3.326313621,-0.143725276,0.042378479,-0.23674206,0.62159056,4.07E-12,0.033186795,0.818160604,0.007582373,0.008478622,0,0.285326403
ENSG00000265972.5,0.100094369,-7.125187979,-0.003586539,0.00230876,-0.004888918,6.21E-05,0,0.40538731,0.59363558,0.413571635,0.414482311,0,0.819287424
ENSG00000264343.5,-0.032711654,-1.950459029,-0.115620608,0.01021433,-0.060870996,0.927528981,1.07E-20,0.332375387,0.91402914,0.492044863,0.49157493,0,0.844181348
ENSG00000268043.7,0.179584016,-3.285978717,0.144893711,-0.049588121,0.00081634,0.328107517,1.98E-45,0.000573491,0.189195886,0.985527763,0.985501973,0,0.914073668
ENSG00000131791.7,0.261497899,-6.302252925,0.021476535,-0.00936887,-0.029797531,0.006657347,2.02E-05,0.472105053,0.758141343,0.209209593,0.209150652,0,0.729245964
ENSG00000130764.9,-0.108650341,-5.302955183,0.01299648,-0.026003199,-0.003529145,0.106401222,1.31E-63,0.42565203,0.488274603,0.832124524,0.8330706,0,0.899953321
ENSG00000131778.18,0.214189811,-5.152747534,0.016061336,-0.000331071,0.004820449,0.012784608,2.05E-55,0.491296572,0.989389574,0.814537624,0.814657928,0,0.89959717
ENSG00000116128.10,-0.145222556,-4.323954758,0.006235075,-0.021858914,0.048584053,0.557847039,1.78E-05,0.911818686,0.56130864,0.434153962,0.435280874,0,0.825824072
ENSG00000162836.11,0.220181308,-4.879286684,-0.041161167,-0.028866825,-0.045893213,0.05561581,6.10E-28,0.181947098,0.418052907,0.093778646,0.09616848,0,0.615205095
ENSG00000263956.6,0.273625683,-2.941058586,0.086976116,0.097345232,0.041580468,0.246936772,1.08E-36,0.107053402,0.163879719,0.455669732,0.455508232,0,0.832452148
ENSG00000274020.2,-0.194955322,-4.785698558,0.010746964,-0.018427544,0.021547928,0.130154026,3.70E-32,0.822659527,0.60431355,0.497684726,0.502372437,0,0.8461247
ENSG00000231551.8,0.306161481,-3.551997718,0.01481459,-0.083774134,0.004776196,0.285911627,4.50E-15,0.873453955,0.023357855,0.946224092,0.946175968,0,0.910861406
ENSG00000225871.2,0.590346571,NA,-0.109306611,-0.252454967,-0.123580678,0.107179301,NA,0.134369296,0.258888357,0.185663366,0.183817137,1,0.720497401
ENSG00000270629.5,-1.581515811,-0.517871424,-0.026902965,-3.704552501,0.161614308,0.28554562,0.143939777,0.951532995,0.399924359,0.62031776,0.61221671,0,0.872226157
ENSG00000178104.19,0.096085736,NA,0.117039153,0.010804712,-0.03913466,0.53861179,NA,0.171984173,0.824517128,0.359133705,0.359042305,1,0.797666037
ENSG00000269713.7,0.295149865,-1.037990432,0.236785617,0.059403992,0.020534226,0.68069013,2.90E-05,0.186624062,0.350665334,0.908125058,0.908294247,0,0.906208368
ENSG00000274265.4,1.013723182,-2.798344094,-0.512148582,-0.083495703,-0.15032304,0.079416208,1.43E-05,0.115732497,0.245615239,0.271645937,0.274290412,0,0.772630565
ENSG00000271383.6,-0.096636707,-3.13252276,-0.015376016,-0.538799771,0.050592211,0.734780332,4.92E-25,0.867963843,0.480269336,0.461066057,0.462084376,0,0.834192361
ENSG00000116198.12,-0.349393412,-5.93791706,-0.005407212,-0.003179815,0.014025461,4.09E-05,2.12E-14,0.804355066,0.862154292,0.499282852,0.499867863,0,0.844469854
ENSG00000150337.13,-1.197588838,-2.161547236,-0.02582714,-1.031147271,0.095829238,0.14893892,4.92E-08,0.916379551,0.69217913,0.678556144,0.694014906,0,0.880532222
ENSG00000203814.6,-0.059292701,-3.199985678,0.11095863,0.099140361,0.089423742,0.769148539,8.48E-56,0.048421194,0.54610135,0.069028367,0.070285521,0,0.562213884
ENSG00000261716.1,0.875545661,-5.340817938,0.059478421,0.064845632,-0.13076095,0.000659336,0.000190374,0.232835909,0.824393312,0.02401124,0.027698421,0,0.439613649
ENSG00000169598.15,0.300482387,NA,3.71E-05,0.165935579,-0.040659803,0.056913251,NA,0.999325102,0.081427635,0.298456493,0.298244478,1,0.781803563
ENSG00000178096.8,-0.012735745,-5.414796868,0.374457997,0.031147115,0.042543084,0.97222659,0.086225696,0.033750684,0.920193138,0.64313666,0.648737374,0,0.877223058
ENSG00000143368.9,0.31967998,-6.294177785,-0.065719098,0.896779455,0.001668858,0.180811657,9.53E-05,0.369570904,0.087456521,0.971923977,0.971905506,0,0.913712452
ENSG00000198912.10,-0.251480459,-5.582811108,-0.124367318,-0.017627755,-0.002558633,0.014246001,2.55E-15,0.000482514,0.454354184,0.917044992,0.917045137,0,0.906939256
ENSG00000143401.14,-0.093822868,NA,0.150088838,-0.032425076,0.017576941,0.479604209,NA,0.497989215,0.707546131,0.584371646,0.584366747,1,0.868647658
ENSG00000117362.12,0.032973393,-7.100292806,-0.015123222,-0.021860386,0.013378907,0.703382308,1.33E-05,0.510330787,0.067229736,0.52883976,0.528870215,0,0.853285499
ENSG00000266472.5,-0.199056919,-6.096854507,-0.014013027,-0.061230181,0.005119565,0.005950196,9.04E-19,0.537387185,0.016332937,0.772623687,0.772895534,0,0.895976204
ENSG00000117360.12,-0.016075245,-5.597042702,0.021469526,-0.06952081,0.030837086,0.877628807,6.00E-17,0.263186427,0.005442712,0.221419127,0.222704362,0,0.741082323
ENSG00000163125.15,0.16628378,NA,0.021554151,0.041959784,-0.00808898,0.034180714,NA,0.399893671,0.082339886,0.681642861,0.681623058,1,0.878571618
ENSG00000143374.16,-0.201294455,-3.70866104,-0.064345847,-0.010835728,0.008257602,0.266566423,7.01E-29,0.221978838,0.852136069,0.849985782,0.849774647,0,0.899953321
ENSG00000143369.14,-0.801218952,-4.820473573,-0.13110809,-0.918545434,0.085567997,0.157157709,0.117389503,0.603679531,0.548561898,0.511377994,0.513384995,0,0.848691769
ENSG00000237781.3,0.06415212,-3.023580851,0.009099224,0.047672549,-0.075021101,0.741774731,3.43E-43,0.883071626,0.597330952,0.130088961,0.137469931,0,0.669706631
ENSG00000143382.14,0.501898482,-2.965422544,0.149120333,0.224254614,-0.009698528,0.032734047,1.39E-41,0.004885385,0.489160312,0.866287581,0.866566115,0,0.902879224
ENSG00000203804.4,-0.103552388,-3.57855692,-0.049908211,0.012614358,0.14208013,0.66565647,2.40E-15,0.602248212,0.804105722,0.025420136,0.026012064,0,0.432703819
ENSG00000143384.12,0.069730663,-6.823833466,0.005536176,-0.000649784,0.019984688,0.028751817,2.13E-178,0.64913109,0.926037806,0.013902681,0.015091317,0,0.349246168
ENSG00000143420.18,-0.007345883,-5.232659605,0.042014383,0.026948777,0.022199809,0.93334933,1.85E-56,0.163527306,0.107753144,0.308460678,0.30884107,0,0.785540463
ENSG00000143457.10,-0.20496211,-5.470276608,-0.027224087,0.00583439,0.00663546,0.132812427,5.91E-07,0.563288816,0.883748152,0.852592016,0.852737238,0,0.900298827
ENSG00000131697.17,0.306344454,-5.08669602,0.015513804,0.044909381,-0.030964804,0.033246084,7.03E-10,0.67170486,0.285760373,0.370060536,0.369597654,0,0.803846528
ENSG00000163131.10,0.077072035,-4.873189155,0.007917638,-0.020461605,0.0134314,0.285365593,0,0.663111218,0.439264494,0.432239375,0.432420824,0,0.825503232
ENSG00000143437.20,0.032332393,NA,0.005472133,-0.004674542,0.013527262,0.649223836,NA,0.841544321,0.796705323,0.4533073,0.453312291,1,0.831823761
ENSG00000143379.12,-0.030128329,NA,0.436628642,0.232045343,0.046019365,0.925911286,NA,0.084985419,0.341634462,0.602303727,0.602426746,1,0.870896101
ENSG00000143418.19,0.09541479,-7.609178668,-0.021892545,-0.017136371,-0.004273739,0.037830903,4.79E-19,0.115885808,0.323318863,0.702965331,0.705407849,0,0.882045243
ENSG00000143409.15,0.059941184,-6.373685485,-0.009001897,-0.014204445,0.002395248,0.319228874,3.93E-42,0.442111894,0.369262574,0.874046619,0.874254927,0,0.902879224
ENSG00000143363.15,0.249149819,NA,-0.009238134,0.031081388,-0.030231719,0.055489277,NA,0.825364207,0.197384019,0.343389888,0.343213597,1,0.793666261
ENSG00000163141.18,0.030751786,NA,-0.000267836,0.270033002,0.112304567,0.926274383,NA,0.997636661,0.304498372,0.194940867,0.195017994,1,0.721924237
ENSG00000069424.14,-0.060655208,-4.873412983,-0.033751275,0.008978727,-0.00382589,0.206993025,0,0.003250157,0.463215974,0.740547229,0.740560159,0,0.889699183
ENSG00000197622.12,0.147186758,-5.956923006,-0.02843213,-0.02712578,-0.020982287,0.102931246,4.33E-35,0.136789066,0.616352671,0.357347354,0.367621968,0,0.803106926
ENSG00000213190.3,0.236248769,-6.450878217,0.012942088,-0.021003056,-0.011664028,0.010388047,1.32E-06,0.575965343,0.348551407,0.610496839,0.619296297,0,0.872226157
ENSG00000143458.11,-0.512332793,NA,-0.025957463,-0.005375074,0.06052553,0.196857658,NA,0.687621682,0.985139642,0.506633483,0.506319066,1,0.846194565
ENSG00000143434.15,-0.051340398,-5.837722243,0.003789869,0.06781313,-0.015733704,0.768452168,0.00979645,0.92584342,0.358225626,0.710957128,0.717716786,0,0.885923455
ENSG00000163154.5,-0.238174896,-4.059647546,-0.151865644,0.106475648,-0.043421888,0.414236416,1.94E-15,0.002466955,0.003285228,0.579687111,0.580210796,0,0.866192456
ENSG00000143398.19,-0.283857766,NA,0.046153565,-0.166265864,0.054715421,0.064858328,NA,0.508189998,0.123655559,0.166317339,0.166092712,1,0.698785381
ENSG00000159352.15,0.008269457,-6.05376077,0.018587879,0.003258156,-0.017600637,0.847126783,7.08E-138,0.469298032,0.928790365,0.101676591,0.10361564,0,0.623078065
ENSG00000232671.5,-0.233393929,NA,0.293749479,0.052575663,-0.032525639,0.62429813,NA,0.104845031,0.85942643,0.7999892,0.800011859,1,0.899277634
ENSG00000143373.17,0.025874921,-5.536909654,-0.053472985,0.002383308,0.00455938,0.710403445,3.10E-36,0.000495831,0.905925286,0.799409679,0.799412259,0,0.899277634
ENSG00000143393.16,-0.132545089,-5.68509027,-0.017513028,0.064082519,0.025595197,0.212709759,3.02E-13,0.541834195,0.663514215,0.308921546,0.310398219,0,0.785717459
ENSG00000143390.17,0.060220236,NA,0.007980155,0.048788695,0.001562688,0.596112962,NA,0.791066902,0.214487157,0.954944464,0.954944648,1,0.911300952
ENSG00000143416.20,0.166147627,-4.27194631,-0.157271831,0.858175174,-0.06817,0.407535661,7.09E-33,0.008555213,0.093575317,0.098612607,0.103498598,0,0.623078065
ENSG00000159377.10,0.024830566,-6.70694505,-0.016761023,-0.013697084,0.006600431,0.458195044,1.95E-156,0.256206114,0.028892101,0.431384962,0.432113023,0,0.825476864
ENSG00000143442.21,-0.063793237,-7.152039398,-0.039400538,0.007057957,0.060180184,0.583426165,0.012925254,0.199056005,0.562926647,0.036907663,0.038221747,0,0.482254883
ENSG00000143367.15,-0.006454138,NA,0.039142817,-0.118818845,0.027450708,0.975906177,NA,0.367799077,0.362733772,0.605529294,0.605519078,1,0.871296521
ENSG00000116251.9,0.248100385,NA,0.109777763,-0.303843352,-0.034182834,0.248935088,NA,0.12497745,0.620827141,0.469053808,0.4689207,1,0.834192361
ENSG00000143376.12,0.003265459,-8.498628652,0.001427307,-0.007519447,-0.010184186,0.912755485,5.18E-09,0.854877768,0.377095431,0.171437682,0.171613928,0,0.706411998
ENSG00000143436.10,0.112780247,NA,-0.012892431,-0.042058064,-0.011460968,0.380887554,NA,0.658645259,0.848581706,0.691483593,0.691461464,1,0.880532222
ENSG00000182134.15,0.251157161,NA,-0.051619335,0.15710712,-0.112347958,0.186662106,NA,0.197381339,0.14006377,0.012963036,0.012942107,1,0.335780314
ENSG00000159445.12,-0.277611844,-5.275680642,-0.030491984,0.06585312,-0.037954777,0.03983995,1.08E-15,0.214944608,0.512630361,0.254621739,0.259716908,0,0.767032821
ENSG00000197747.8,0.052065923,-4.156714742,0.062214805,0.015773448,0.034076621,0.862915379,1.73E-09,0.462784676,0.801154515,0.644589673,0.652673455,0,0.877720221
ENSG00000158286.12,-0.635616055,-2.569563575,0.432136009,-2.404805005,0.27412623,0.673101307,0.000130073,0.180548654,0.546090883,0.432456983,0.442490822,0,0.82768574
ENSG00000163191.5,-0.346169479,-6.25954249,0.006349556,-0.472083913,0.07566798,0.001743705,1.61E-53,0.828665468,0.053090394,0.001684292,0.007826306,0,0.279372541
ENSG00000163209.14,0.859011403,-1.687282679,-0.142723871,-0.057098279,-0.111448963,0.021379402,5.84E-31,0.147571457,0.789299542,0.210527687,0.209279893,0,0.729245964
ENSG00000163220.10,-0.357133019,-2.651166387,0.08492201,0.057924908,0.029236753,0.261268972,3.14E-30,0.140827504,0.304303631,0.69771124,0.702447903,0,0.88198519
ENSG00000163221.8,-0.533451168,-3.673046015,-0.057747627,0.020804159,0.004280132,5.14E-06,1.26E-177,0.077202688,0.406932591,0.879521016,0.879724257,0,0.903475411
ENSG00000143546.9,0.180425065,-4.737215295,0.000151643,0.055568795,0.004069353,0.022719181,1.93E-180,0.99394346,0.039698296,0.834893016,0.834813613,0,0.899953321
ENSG00000116237.15,0.359006481,-4.772061624,0.00535669,-0.0102805,0.032103553,0.033702066,7.70E-14,0.856628495,0.80789857,0.433691763,0.440581423,0,0.827105511
ENSG00000197956.9,0.601320889,-4.49798281,-0.042331099,0.004143547,-0.176593385,0.248018889,5.34E-18,0.457929559,0.923787119,0.11212553,0.148538785,0,0.680296768
ENSG00000196154.11,0.658056119,-1.912756106,-0.503468996,2.884905919,-0.100273001,0.462067031,2.66E-09,0.209414833,0.179492009,0.590367393,0.599510404,0,0.870592837
ENSG00000189171.14,0.222141381,-5.274978248,-0.049165889,-1.088999616,0.02049291,0.803546629,0.327107793,0.793058711,0.558491182,0.912224726,0.912447644,0,0.906550172
ENSG00000158292.6,-0.079988521,-5.515920061,0.012131366,-0.099072082,0.06809671,0.778272238,0.003756927,0.748436523,0.035485633,0.302834021,0.30639611,0,0.785476311
ENSG00000160679.12,0.01143583,-8.735376982,-0.144093811,-0.053388462,0.045660106,0.913039207,0.101573433,0.416162677,0.460003209,0.016689856,0.018602625,0,0.382455632
ENSG00000143553.10,-0.02044515,-6.132739669,-0.024804355,0.018202015,-0.008939008,0.783767185,4.97E-16,0.243243697,0.354648385,0.640350566,0.640500246,0,0.87551341
ENSG00000143624.13,0.281266271,NA,0.005375351,-0.171758761,-0.057554014,0.000565007,NA,0.733157776,0.08223306,0.003357665,0.00333218,1,0.205253919
ENSG00000143554.13,-0.010622546,NA,-0.03744116,0.561279308,-0.017544307,0.94069377,NA,0.254144937,0.005891237,0.630004006,0.630044477,1,0.873042438
ENSG00000143614.9,-0.086161062,NA,-0.005329978,-0.00058576,0.006875963,0.020457629,NA,0.6718612,0.969876749,0.438531895,0.438514671,1,0.826406306
ENSG00000198837.9,0.291165213,-5.52216768,0.046105063,-0.06755521,-0.023114796,0.069293587,6.11E-11,0.120804472,0.182072107,0.542674589,0.542905657,0,0.8548201
ENSG00000160741.16,0.193286667,-8.71257475,0.026160625,0.005685259,-0.017166505,1.51E-05,0.000103977,0.020117047,0.590781688,0.117708631,0.118324489,0,0.641905295
ENSG00000143570.17,0.112927202,NA,0.010687559,-0.029748928,-0.00434644,0.319016623,NA,0.635812593,0.321005568,0.875311824,0.875309623,1,0.902879224
ENSG00000097021.19,0.060165646,NA,0.098672598,-1.542457447,-0.076465508,0.8854223,NA,0.334114286,0.107891962,0.354312563,0.353433822,1,0.795491274
ENSG00000143578.15,-0.254871732,NA,0.048974948,0.507140872,0.018225182,0.569976017,NA,0.753062605,0.073073767,0.874758172,0.874713515,1,0.902879224
ENSG00000143543.14,0.554100175,NA,0.062678603,-0.557978355,-0.116852741,0.002522294,NA,0.055127906,0.125507749,0.003215834,0.003140371,1,0.20192478
ENSG00000143545.8,0.055998986,-6.386341679,-1.139658159,-0.003896507,0.030649017,0.955650405,0.031693822,0.661593276,0.992268062,0.735515867,0.735748133,0,0.889106744
ENSG00000143549.19,-0.030174901,-6.606448735,0.046072701,-0.124032628,-0.016211241,0.709687959,2.33E-59,0.678329757,0.514103895,0.326019527,0.327856788,0,0.792271857
ENSG00000143612.19,-0.0173009,NA,0.00596043,-0.019318768,0.001013524,0.864537594,NA,0.709881985,0.55550028,0.967259998,0.967259972,1,0.913385048
ENSG00000143569.18,-0.005246282,NA,-0.021623411,-0.006021984,-0.021228899,0.944142055,NA,0.332660362,0.748617821,0.237778658,0.237810276,1,0.752327136
ENSG00000187017.15,-1.586967958,-2.417763964,-0.136947844,0.045409246,0.090379733,0.001419221,2.31E-17,0.093701742,0.469294662,0.455393425,0.456009163,0,0.832868186
ENSG00000143575.14,0.206514906,-6.96630795,-0.004255215,-0.007535494,-0.025184209,0.027866637,1.31E-05,0.898206005,0.792637525,0.268572679,0.268717872,0,0.771457898
ENSG00000143595.12,0.479975149,NA,-0.090936942,0.353960581,-0.004837177,0.102212095,NA,0.618455518,0.370814346,0.94479922,0.94479789,1,0.910603151
ENSG00000143515.16,0.17449459,-8.589244575,-0.030528712,-0.006553473,-0.01905472,0.005454924,0.055855561,0.215898516,0.767716365,0.219232912,0.219637709,0,0.740173056
ENSG00000160712.12,0.055461357,-5.246488919,0.010595063,-0.015869079,0.026996585,0.249771784,2.10E-245,0.396571488,0.171953651,0.023103496,0.02367832,0,0.415607922
ENSG00000160714.9,-0.168916116,-5.252356506,-0.053700042,-0.343002405,0.026265247,0.405785537,4.69E-05,0.435378428,0.174194652,0.62120081,0.625206808,0,0.872226157
ENSG00000160710.15,0.140823284,-7.550209245,0.007588381,-0.006585796,-0.001075833,6.05E-18,0,0.085383689,0.098273255,0.793618568,0.793638236,0,0.899277634
ENSG00000163344.5,0.117815171,NA,-0.01119243,0.067176159,0.008991666,0.127856479,NA,0.409100809,0.125609522,0.635945039,0.635967083,1,0.873866336
ENSG00000215788.9,0.031401802,-4.446869559,0.020752249,0.191057875,0.094759528,0.88268995,1.44E-18,0.674097224,0.669444286,0.048476678,0.056986925,0,0.531740807
ENSG00000163346.16,0.048947995,-10.32376358,-0.014076562,0.001854178,0.000452243,0.016189955,0.015590989,0.021844421,0.789483535,0.928578668,0.928619149,0,0.908174723
ENSG00000163348.3,0.328632001,NA,-0.012993511,-0.058836717,-0.061003961,0.021371249,NA,0.711471878,0.835728514,0.083008875,0.082798203,1,0.581375918
ENSG00000160691.18,-0.082700081,NA,-0.032777034,-0.034998175,-0.029069592,0.177886148,NA,0.0181713,0.746656011,0.053848002,0.053863648,1,0.525343227
ENSG00000160688.18,-0.871727251,NA,0.062839635,-0.352388146,0.185812207,0.11859035,NA,0.577597093,0.47228865,0.178301314,0.176926762,1,0.71221891
ENSG00000160685.13,-0.052533179,-7.517297604,0.012065603,-0.000520066,0.002078384,0.009487659,1.29E-192,0.009170646,0.917844068,0.681406029,0.681661673,0,0.878571618
ENSG00000143537.13,0.343036202,-5.023070379,0.07238077,0.002700902,-0.020918727,1.14E-07,2.35E-148,6.59E-07,0.943600396,0.184790088,0.185226702,0,0.720497401
ENSG00000171680.21,0.18375892,-4.322129053,-0.070436004,1.623646065,0.132325868,0.693154724,5.03E-05,0.449159199,0.076597457,0.203064287,0.205553136,0,0.727041636
ENSG00000169242.11,0.091869846,-5.588940299,0.045873348,-0.226333489,0.04572502,0.757562936,0.02293772,0.776687433,0.082098423,0.553997207,0.555082306,0,0.859156072
ENSG00000163463.11,-0.1523017,NA,0.441746615,-0.637549386,-0.023954882,0.824571664,NA,0.751050009,0.400203589,0.776136426,0.776108704,1,0.897090259
ENSG00000169231.13,0.452550561,-6.724825006,0.011900604,0.21288804,0.010433978,0.01572867,0.182013524,0.812585713,0.618113514,0.81582842,0.816597029,0,0.89959717
ENSG00000173171.14,0.234692,NA,0.020995225,0.176430685,-0.008870316,0.162347507,NA,0.69742588,0.081769657,0.844229611,0.844220254,1,0.899953321
ENSG00000162408.10,-0.036541697,NA,0.029669495,0.016306107,0.037332479,0.728306358,NA,0.133623794,0.643494704,0.145130178,0.145109431,1,0.678264605
ENSG00000160766.14,-0.111466642,-4.029923127,-0.00201696,-0.238904074,0.085803345,0.702762721,5.20E-07,0.984411484,0.030760455,0.233509394,0.233817354,0,0.749211117
ENSG00000236675.1,-0.25298548,-6.412010574,0.042691815,0.068572247,0.008274576,0.000325422,2.05E-09,0.010682698,0.001684813,0.654183912,0.654369349,0,0.877720221
ENSG00000177628.15,-0.107300698,-2.747767744,-0.189802007,-0.230677127,-0.025523611,0.522344726,1.39E-71,7.95E-08,0.001626376,0.548314196,0.547998553,0,0.85593807
ENSG00000160767.20,-0.300142561,NA,-0.039404109,-0.054009644,0.117697504,0.489336384,NA,0.729586505,0.962355616,0.186238311,0.185704799,1,0.720497401
ENSG00000116521.10,-0.04942895,-7.171749425,-0.019716474,-0.002427672,0.00085466,0.406479111,2.99E-07,0.117667373,0.882444522,0.95388788,0.954106156,0,0.911300952
ENSG00000176444.18,-0.160251353,NA,0.069866737,-0.947870135,0.000678294,0.664651687,NA,0.651943408,0.344563438,0.993650975,0.993650948,1,0.914409197
ENSG00000143627.17,0.342019652,NA,-0.048476314,1.228309055,0.049413939,0.39023274,NA,0.777054073,0.306775531,0.609034911,0.609450368,1,0.872198863
ENSG00000204859.12,-0.327434876,-4.355079534,-0.066949395,0.051952474,0.024624029,0.07972987,1.81E-19,0.074406666,0.58589575,0.599355427,0.601870053,0,0.870896101
ENSG00000116539.12,0.123992072,NA,0.023839453,-0.087071883,-0.062971243,0.666348254,NA,0.567434052,0.18259626,0.364633717,0.364576473,1,0.801064371
ENSG00000163374.19,0.36859775,-3.512841919,0.086687311,-0.085709791,-0.075611505,0.029973295,4.68E-57,0.111531447,0.720869342,0.065009855,0.065888767,0,0.552493181
ENSG00000132676.15,-0.116218969,-7.293064817,0.022489815,-0.007718729,0.006485961,0.070204904,0.000338117,0.230482353,0.693926334,0.682994215,0.683062207,0,0.879240803
ENSG00000116580.18,0.253120802,NA,-0.261530222,0.169762785,-0.057570142,0.542180047,NA,0.009027311,0.362122725,0.571967254,0.571912897,1,0.863108838
ENSG00000162413.16,0.062887808,-6.684909936,-0.00294973,0.008380893,0.003060077,0.05276585,6.30E-98,0.802443937,0.428132291,0.709560116,0.709631284,0,0.88276445
ENSG00000132718.8,-0.349315366,NA,0.017794946,0.001103543,0.04953639,0.090900741,NA,0.705059786,0.983347177,0.335616572,0.335243143,1,0.793158531
ENSG00000143622.10,0.263855366,-6.710741459,0.0217291,0.016116534,-0.015337291,3.60E-06,4.31E-16,0.130902043,0.172921235,0.289331273,0.29085874,0,0.781127866
ENSG00000132680.10,0.228558967,-6.739819276,-0.011707995,-0.221295073,-0.131342481,0.61694575,0.523003952,0.931810789,0.853778502,0.234342433,0.235965855,0,0.752327136
ENSG00000116584.17,0.150701993,-7.191553995,0.002331413,-0.002350966,-0.006052943,0.003723424,6.34E-19,0.918289061,0.980306673,0.626681797,0.626749315,0,0.872226157
ENSG00000273002.1,0.327294932,NA,-2.673476031,-0.306858616,0.069073754,0.631448276,NA,0.077757631,0.785408224,0.358817487,0.359022429,1,0.797666037
ENSG00000163479.13,0.258738955,-7.931826731,0.050203115,-0.010380878,-0.030624235,0.008229358,0.000280972,0.025072409,0.650823114,0.25434098,0.269744355,0,0.771744754
ENSG00000160803.7,0.341995568,-6.008411214,-0.223532488,-0.026989519,-0.035000333,0.061591488,3.82E-05,0.521656585,0.709814728,0.282217154,0.282172839,0,0.776403067
ENSG00000116586.11,0.164124784,NA,0.05352373,-0.021789564,-0.022594859,0.004185293,NA,0.023377786,0.60924735,0.127895437,0.127843436,1,0.657351712
ENSG00000160789.19,-0.588995439,-4.205908767,0.018640386,-0.088744607,0.058987788,9.50E-06,5.53E-64,0.446701553,0.334226097,0.07777504,0.080415875,0,0.579887372
ENSG00000116273.5,0.337893009,NA,0.002491401,0.015807225,-0.018246026,0.029446528,NA,0.942600795,0.776192817,0.615809304,0.615662334,1,0.872226157
ENSG00000196189.12,-0.369095468,-5.510009007,-0.010089274,-0.045225146,0.042665688,2.36E-24,0,0.32383024,1.67E-05,2.15E-06,3.18E-06,0,0.003988739
ENSG00000160785.13,0.051861698,-7.15089712,-0.012711083,-0.008224376,0.015336105,0.07750045,9.60E-84,0.047179671,0.3106854,0.040140632,0.041840435,0,0.485079643
ENSG00000160783.19,0.049138146,-5.557092482,0.065680702,-0.000721767,0.010166297,0.340110086,2.42E-144,9.01E-08,0.968792576,0.429685207,0.430386455,0,0.825476864
ENSG00000160781.15,0.866393288,-1.90037041,0.053748494,0.018760891,-0.000134094,0.000488062,9.44E-41,0.37421715,0.816237893,0.998319437,0.998315933,0,0.914922644
ENSG00000198952.8,1.025906949,-3.566449536,0.000217351,0.059396991,-0.107613003,1.78E-36,0,0.991517941,0.006321717,7.58E-08,1.17E-07,0,0.000585624
ENSG00000163472.18,0.373939791,-4.504624174,-0.027087841,-0.013286517,-0.020510727,0.003199501,8.88E-20,0.370246005,0.740217766,0.53993967,0.539749785,0,0.854022313
ENSG00000198715.11,1.359458573,-3.378236447,0.044803695,0.03880802,-0.105838311,1.28E-26,9.63E-149,0.190688575,0.327450201,0.000720537,0.000749074,0,0.106995962
ENSG00000163468.14,0.034914233,-5.685620432,0.033851223,-0.028260898,0.014892637,0.7826559,3.92E-15,0.359504485,0.455033253,0.637219691,0.637590615,0,0.874483762
ENSG00000041988.15,0.163170019,-7.29706441,0.007252282,-0.036008394,-0.005899751,0.049634842,0.035899982,0.710440556,0.316486022,0.770928058,0.771126601,0,0.895770128
ENSG00000116604.17,0.08365465,-7.314924254,0.021283716,-0.00975029,-0.033619967,0.19584217,5.15E-10,0.100500938,0.384365605,0.036228723,0.039005676,0,0.483403982
ENSG00000183856.10,-0.48921156,NA,0.073926449,-0.093526431,0.061194126,0.361748027,NA,0.669917325,0.719706474,0.61732109,0.616835456,1,0.872226157
ENSG00000163382.11,-0.16895495,-6.110030042,0.02305011,-0.040605597,0.006441363,0.057890387,5.16E-20,0.20414353,0.449710587,0.768659982,0.769246414,0,0.895266712
ENSG00000160818.16,-0.1148195,NA,0.003377987,-0.019466627,0.015927548,0.280544746,NA,0.908155368,0.48365339,0.558343438,0.558315086,1,0.859830673
ENSG00000143319.16,0.126915744,-8.942444381,-0.024198618,0.050701505,-0.012897707,0.237472418,0.613505894,0.205929739,0.333602171,0.619118523,0.619536171,0,0.872226157
ENSG00000143303.11,0.878473344,NA,0.058694839,0.032771678,-0.136764922,0.152721941,NA,0.503462236,0.866660743,0.329631274,0.326485362,1,0.792271857
ENSG00000007923.15,-0.049221873,NA,0.047853614,-0.006890768,-0.008163617,0.723250513,NA,0.117538948,0.946518082,0.810917084,0.81092058,1,0.89959717
ENSG00000143314.12,0.441198931,NA,0.083369768,-1.084672236,-0.087938083,0.338489433,NA,0.552992121,0.28092371,0.364613204,0.362806814,1,0.80078895
