nm,int,od,b.gPC1,b.gPC2,b.PF1,b.PF2,b.PF3,b.PF4,b.PF5,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.PF1,e.PF2,e.PF3,e.PF4,e.PF5,e.cnd,pval,status,qval
ENSG00000235169.7,1.84827337217797,-4.04851187934521,-0.0334921101519095,-0.0662370313659144,-0.559603447660567,-0.0218617777077777,0.130737908382498,0.334644908964844,-0.142453861049243,-0.197557761166459,0.506192961779952,1.07066830850433e-08,0.642535260258157,0.703771651451842,0.00193062569263281,0.815985886981242,0.361549236682421,0.00134142006239597,0.276375751903386,0.293398976025982,0.290895415517954,0,0.809092631083571
ENSG00000265972.5,-0.0193331748624696,-7.33272637526117,0.00109769818851885,0.00121841691510049,-0.0264998804170992,0.0032649145834834,0.00890502006251221,-0.00800941647395879,-0.00443086154215574,0.00644240785070559,0.899268599210487,0,0.801134684671537,0.765361552905035,0.00124727201647931,0.564404094921863,0.280721936149847,0.18242616889009,0.461157505737958,0.532792776654719,0.532939946773107,0,0.862491598329346
ENSG00000264343.5,-2.86661150053988,-2.12338101695213,-0.0982540843656147,0.0342188938942246,-0.105237409317066,0.205677526952018,-0.205536876167195,0.125556813391159,-0.052224967519067,0.174155409690053,0.212886339807943,2.25049182152259e-22,0.432828856858808,0.726431482429604,0.429292271295117,0.0617607420626881,0.196078548154683,0.257354877888933,0.644998435292385,0.263754996264371,0.264489295771291,0,0.795365666094895
ENSG00000131791.7,-0.0416769939336621,-7.59845164541519,0.0175150892288038,-0.0105389462583618,-0.0379643383550438,0.0149049729558147,-0.0398743774185192,0.0246642961253247,-0.0246906171467535,0.0120970930622989,0.946769098992966,0.12485844045704,0.551755684011302,0.729955443927366,0.256077238855763,0.623724216272227,0.289196646701501,0.328664784080603,0.346148052688287,0.774544756122317,0.774796709241186,0,0.887649089567971
ENSG00000130764.9,0.29451542272994,-6.57902218861452,0.00875204369149278,-0.033753303762511,-0.045521515890063,0.0433131194955085,0.0465351996813203,-0.0479155993231538,-0.084159294020282,-0.0304674785755071,0.46867900723602,8.61778561570434e-16,0.558774049324348,0.316336201318243,0.0392140882661344,0.004901242657823,0.0420866721547329,0.0035652571026308,4.04054885927721e-07,0.266487532722811,0.267154069972571,0,0.795365666094895
ENSG00000131778.18,0.659872157772716,-5.59860557515311,0.00198714685015231,-0.0054745419210215,-0.0636050588475256,0.0117028220407913,-0.0178810920190796,0.0147498605741041,-0.0477564996707816,-0.0278317690364871,0.168064754174571,6.50175053474928e-36,0.930846615526998,0.821571597072901,0.0148840903128047,0.559415177588411,0.510598670776149,0.443475551062169,0.0159108910275155,0.390059091992508,0.390253123472209,0,0.831653863547726
ENSG00000263956.6,1.4451763812764,-2.97865670051981,0.0965521648477424,0.0739473056766951,0.0353380132228249,0.0512834606775596,0.143322669508384,-0.00636951023618789,-0.0751278349492303,-0.0707149942391822,0.383253605055477,1.79184803055508e-36,0.0869847100532982,0.300095058803086,0.685087056735431,0.407830914505359,0.143609411039957,0.916935360361721,0.299637864909331,0.525878558475803,0.523481691804323,0,0.861702540570132
ENSG00000269713.7,1.39397898145896,-1.242539856061,0.260577467536796,0.0467666601960673,-0.0327217682177823,0.107722501798771,0.207132609753506,0.0258801155541419,-0.44062847309975,-0.0699525980381245,0.772264216934263,1.78932173242758e-06,0.268884425546953,0.480907631421742,0.894210222464382,0.559012288224626,0.417438800259864,0.90177667789227,0.0351036475678811,0.831068627585546,0.826295193693419,0,0.889888204594145
ENSG00000274265.4,3.98221039028263,-2.96214827632876,-0.275769269337222,-0.101881631473665,0.410317005843105,0.111111484678803,0.254757275196394,-0.120129781029638,-0.0520219897179331,-0.259659640361097,0.202188937368662,2.50468475241814e-05,0.420020672335974,0.191094408562933,0.148069159798048,0.554185813764572,0.27337770122367,0.592082907861438,0.779878171207227,0.231417684899246,0.237458281015571,0,0.787834842838333
ENSG00000116198.12,-0.53996448792268,NA,-0.00610663636935171,-0.00342172617195591,0.0844803560382141,0.0553784817934097,0.0301168770583752,0.0151368037986584,-0.0313775463514539,0.0139529671066311,0.304676085273879,NA,0.773131535202808,0.843931379470316,0.00187058733241577,0.00390511850041726,0.316535738948089,0.475217356952501,0.146004956899144,0.694393872971515,0.694388705750027,1,0.877039306128535
