nm,int,od,b.gPC1,b.gPC2,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000274265.4,-0.51514238,-2.64371518,-0.429227549,-0.088431372,0.072011383,0.783346919,1.56E-05,0.195727868,0.320368585,0.617384871,0.625601405,0,0.705258839
ENSG00000271383.6,-1.789213978,-4.347550409,-0.03566159,-0.026125874,0.107914544,2.11E-05,1.97E-80,0.242150241,0.303445053,0.001181738,0.001690512,0,0.034882958
ENSG00000116198.12,-1.582525958,-7.564763574,0.007996351,-0.008064151,0.099607744,4.10E-09,0.027532803,0.697321557,0.641019952,1.55E-06,2.83E-06,0,0.000230642
ENSG00000277147.4,-2.22142135,-3.463401385,0.068323442,0.04620737,0.153625882,0.184470809,3.74E-06,0.725320496,0.620286433,0.239502773,0.245140895,0,0.538106935
ENSG00000150337.13,-3.094770446,NA,7.122714446,0.701859793,0.076880191,0.067592639,NA,0.010140258,0.037920807,0.345884664,0.345626622,1,0.595446443
ENSG00000203814.6,0.611337002,-5.687910274,0.005439668,0.023306281,-0.022407118,0.11487978,6.22E-47,0.860294816,0.746475135,0.456081591,0.463323015,0,0.656161542
ENSG00000261716.1,0.091548741,-8.396045885,-0.005241571,0.028653913,0.004407482,0.823675513,0.33439764,0.833179461,0.759964605,0.892103789,0.894298463,0,0.764728065
ENSG00000169598.15,0.731929516,NA,-0.004836584,-0.011759437,-0.052437442,0.100907574,NA,0.871868013,0.686236661,0.125838223,0.125672952,1,0.423722444
ENSG00000184678.10,-0.609750007,-4.255506463,-0.038431317,0.817743388,0.070100126,0.580583594,2.67E-18,0.513281511,0.00301688,0.408718072,0.411333921,0,0.628871713
ENSG00000178096.8,0.889366568,NA,-0.218642433,1.528173449,-0.067613358,0.490084296,NA,0.120235577,0.163658816,0.45852121,0.457777245,1,0.653000012
ENSG00000143368.9,1.101844098,NA,-0.047131414,0.73160476,-0.065219068,0.212034376,NA,0.441709259,0.006151724,0.343873244,0.343679029,1,0.594224967
ENSG00000014914.20,1.767717485,NA,0.087021979,-0.09730496,-0.138551458,0.125280505,NA,0.348168702,0.642404325,0.114951396,0.114033993,1,0.410186266
ENSG00000198912.10,-0.14890059,-5.976826781,-0.049274143,-0.002577227,-0.010712119,0.64406451,1.75E-11,0.022543338,0.907362927,0.66582611,0.669363675,0,0.716421602
ENSG00000023902.13,-1.103079199,NA,0.0316519,0.05317542,0.077431893,0.005897611,NA,0.17503836,0.000169225,0.009065683,0.009009904,1,0.109369423
ENSG00000143401.14,-0.948338205,NA,-0.010813107,0.119017841,0.065148458,0.052846275,NA,0.718083154,0.073348453,0.083355899,0.083138118,1,0.35648776
ENSG00000117362.12,-0.055646122,-7.385722643,0.027545364,-0.029255664,0.009738846,0.825955491,0.000135585,0.119563785,0.016741083,0.624602199,0.627999058,0,0.705671468
ENSG00000266472.5,0.345830511,-5.633189127,0.005262122,0.096121385,-0.009680659,0.173359683,1.33E-32,0.776519709,0.00016077,0.621954966,0.622313892,0,0.705009338
ENSG00000117360.12,0.841733485,NA,-0.010649797,-0.070366383,-0.061337863,0.099581568,NA,0.690484478,0.145561543,0.114735801,0.114678409,1,0.410319972
ENSG00000163125.15,1.017749261,NA,0.037470113,0.033411115,-0.068499436,0.012089714,NA,0.278912841,0.225103559,0.028166723,0.028024455,1,0.212208145
ENSG00000143374.16,-0.959369147,-4.090074821,-0.03564381,-0.050124001,0.065744897,0.28580358,1.82E-10,0.589519051,0.936546312,0.341379642,0.344663026,0,0.594844591
ENSG00000143369.14,4.853905881,-3.931926563,-0.505531614,2.154180398,-0.351147419,0.009561957,0.002948066,0.001550912,0.129344559,0.015164533,0.018560465,0,0.166941872
ENSG00000237781.3,0.096025119,-3.143876154,0.164733254,0.362233385,0.010567815,0.924703068,1.68E-24,0.107890875,0.16994049,0.894859233,0.89430686,0,0.764728065
ENSG00000143382.14,0.043912694,-2.977063582,0.149359371,0.225053907,0.033295375,0.958486526,1.03E-41,0.004494633,0.486266712,0.616187138,0.617803118,0,0.704884067
ENSG00000203804.4,1.112301627,-3.025888536,-0.082712225,0.012681488,-0.060131192,0.317027203,1.15E-18,0.441578789,0.820522849,0.500180128,0.49860707,0,0.667576979
ENSG00000143384.12,0.383157981,-6.750227612,0.004155605,-0.002259897,-0.018727502,0.002075772,1.30E-185,0.742038622,0.753917349,0.055367454,0.055561412,0,0.293779357
ENSG00000143420.18,-0.039997017,NA,0.055626721,0.003139646,0.008638011,0.828328055,NA,0.01729461,0.758290338,0.549118668,0.549114722,1,0.684960297
ENSG00000143457.10,-0.972890671,-6.523325615,-0.01216087,-0.003368193,0.062899124,0.02405478,0.010818662,0.710030963,0.924332455,0.061667184,0.066376954,0,0.320509061
ENSG00000131697.17,-0.822439381,-5.045560289,-0.000859667,-0.053608756,0.051278086,0.062323408,5.69E-11,0.98164698,0.203926753,0.132050808,0.132958464,0,0.431036116
ENSG00000163131.10,0.386889541,-4.876990662,-0.018176448,-0.022845787,-0.019254606,0.060142226,6.75E-307,0.441188448,0.388516694,0.233217667,0.234334648,0,0.530488503
ENSG00000143437.20,-0.38934323,-3.997735396,-0.267551131,-0.079823738,0.029872727,0.544249818,6.17E-30,0.553473092,0.274675642,0.520440658,0.519886148,0,0.673376438
ENSG00000143379.12,-0.720802697,NA,0.00932315,0.045318829,0.060140338,0.155223192,NA,0.782523164,0.240779985,0.133013677,0.132798218,1,0.431036116
ENSG00000143418.19,-0.346077936,-6.620349201,0.002259255,-0.002867041,0.024570343,0.002736015,5.84E-100,0.811635582,0.759970726,0.006351373,0.007002693,0,0.092334469
ENSG00000143409.15,-0.04997687,-6.375078523,-0.006776896,-0.014245297,0.009567219,0.812614008,4.11E-42,0.578319943,0.367660612,0.57097751,0.571092029,0,0.691791942
ENSG00000143363.15,0.639522803,-5.648378672,0.002993222,-0.030875502,-0.044798818,0.242959848,0.001138625,0.935758574,0.427775308,0.292826183,0.292757022,0,0.570743194
ENSG00000163141.18,-0.0399357,-4.797477788,0.068722534,-0.7131476,0.022358471,0.97378462,0.007407344,0.500050134,0.456612738,0.812179944,0.812112522,0,0.751469933
ENSG00000069424.14,-0.019417642,-4.918461505,0.04271778,0.003536823,0.007845866,0.897336146,0,0.000622059,0.769865242,0.507035506,0.507046572,0,0.669213892
ENSG00000197622.12,0.208423937,-5.609817934,-0.029892336,-0.000490327,-0.018510251,0.259672783,1.08E-147,0.020012182,0.965110398,0.205335552,0.206056485,0,0.507439393
ENSG00000213190.3,-0.138493909,-5.320454932,0.021658518,-0.013614222,0.023356545,0.720761496,6.65E-16,0.414320251,0.582819792,0.441685851,0.441528395,0,0.644591398
ENSG00000143434.15,0.01435691,-6.112383278,0.004285924,0.06562041,-0.009618914,0.981822257,0.032930072,0.915557918,0.37022232,0.838686027,0.843548373,0,0.754630031
ENSG00000163154.5,0.517196226,-4.010887285,-0.13998028,0.006002485,-0.068844015,0.543657892,1.88E-13,0.012263872,0.964717077,0.309312013,0.32114765,0,0.582931652
ENSG00000163156.11,-1.963704428,-7.22858458,0.098780132,-1.48738618,0.122068494,0.040336863,0.009374251,0.109180925,0.004337899,0.10736981,0.143529998,0,0.443081302
ENSG00000143398.19,0.137465078,-6.781548131,-0.004771426,0.078112346,-0.004190328,0.558616024,4.98E-06,0.83410098,0.038532292,0.822465622,0.822640625,0,0.753170254
ENSG00000159352.15,-0.016934832,-6.281131453,0.009465046,0.001760083,-0.001734362,0.868950188,4.58E-182,0.454265738,0.856677112,0.830496795,0.830637571,0,0.753723058
ENSG00000143373.17,0.026885494,-6.351213156,-0.060718359,0.005905409,0.000907233,0.874650957,1.47E-27,3.84E-06,0.775409995,0.94641373,0.946575103,0,0.775354638
ENSG00000143393.16,0.205286584,-5.238859689,0.061710615,0.002369394,-0.019385306,0.531438028,4.23E-24,0.187997215,0.97056426,0.449336272,0.449268012,0,0.648611315
ENSG00000143390.17,0.657463918,-6.612037422,-0.015271829,-0.014441064,-0.044239016,0.097239222,0.000433535,0.659208943,0.617611983,0.143083759,0.14694749,0,0.44687513
ENSG00000143416.20,0.194321736,-4.164116132,-0.141525679,0.678761162,-0.025061562,0.753780561,2.78E-33,0.01914687,0.185475028,0.595003671,0.595475086,0,0.699763772
ENSG00000159377.10,-0.027181501,-6.891801001,-0.016972464,0.008347197,-0.000914863,0.762129038,3.84E-144,0.03191399,0.494156677,0.896372497,0.896400248,0,0.764728065
ENSG00000143442.21,-0.109288847,-6.653135806,-0.041601863,0.003949113,0.02171811,0.760273895,0.0002781,0.190780941,0.750425456,0.432391369,0.43235961,0,0.639344867
ENSG00000143367.15,-0.793268422,-5.053820717,-0.039133879,0.025334353,0.05107362,0.282506592,1.19E-06,0.593329358,0.695684395,0.372324569,0.377751979,0,0.611435388
ENSG00000116251.9,-0.022564715,-4.970815812,-0.011462529,0.096749574,0.001271254,0.981801368,9.94E-10,0.812794588,0.733349018,0.986826433,0.986928135,0,0.781815067
ENSG00000143376.12,-0.073193243,-8.464933254,0.000934385,-0.007014084,0.002942233,0.495366177,1.95E-09,0.9052577,0.409891646,0.72909454,0.729352311,0,0.73243295
ENSG00000143436.10,-0.662877854,-6.275488265,0.040992469,-0.104950472,0.046908713,0.086460891,1.59E-06,0.128341756,0.26101333,0.114962989,0.114952979,0,0.410319972
ENSG00000182134.15,-1.353960606,NA,-0.144958069,0.118324075,0.089938007,0.03975796,NA,0.004183722,0.256383863,0.065151491,0.064762474,1,0.316749494
ENSG00000159445.12,0.099347224,-5.779319902,-0.025996863,0.065411097,-0.041215085,0.819952538,2.57E-09,0.317302041,0.502402131,0.221219904,0.2240663,0,0.521910682
ENSG00000197747.8,2.33277392,-4.660053573,-0.036970613,0.034711385,-0.186329804,0.012218133,3.99E-13,0.635362562,0.961630073,0.010076226,0.009941441,0,0.115992246
ENSG00000158286.12,-0.403670444,-2.017380128,0.072806317,1.810569088,0.133114255,0.923979463,5.73E-05,0.786620497,0.529980801,0.680935974,0.680909382,0,0.721548129
ENSG00000163191.5,-0.030968684,-5.271867583,0.013684308,0.014680477,-0.001042207,0.944201355,2.39E-41,0.72009956,0.96563282,0.977289212,0.977531178,0,0.780320833
ENSG00000163209.14,0.604000531,-1.772525276,-0.125147442,-0.037228275,-0.01369002,0.51614503,3.73E-40,0.064051249,0.72035017,0.850615397,0.85004085,0,0.755148776
ENSG00000163220.10,1.137430736,-1.439409096,0.082826455,0.055920831,-0.090248982,0.596783577,7.81E-08,0.522038396,0.558310592,0.5943822,0.597409155,0,0.69999273
ENSG00000163221.8,-0.582524862,-3.455268595,-0.110411333,0.013541,0.007648696,0.138146194,1.09E-161,0.001014813,0.625100464,0.805910696,0.80721093,0,0.749720236
ENSG00000143546.9,0.546314133,-4.753275359,-0.006725084,0.059645882,-0.028159425,0.01911424,1.54E-180,0.736909485,0.026892086,0.132173077,0.132740073,0,0.431036116
ENSG00000116237.15,-0.050019259,-4.741414451,0.004368809,-0.006814886,0.039643487,0.941540552,8.80E-15,0.88502687,0.872421027,0.453140337,0.45335708,0,0.65139596
ENSG00000197956.9,0.563900451,-5.946645753,-0.092647301,0.134549068,-0.038131364,0.174046438,4.65E-16,0.001050671,0.001041064,0.240383414,0.279120635,0,0.561773231
ENSG00000196154.11,0.521661547,-7.126120586,-0.01048225,0.048443951,-0.033128357,3.00E-08,3.51E-255,0.09659111,0.250205637,5.65E-06,1.32E-05,0,0.000780134
ENSG00000188015.9,10.84379592,-1.386085765,-0.826934603,2.123241283,-0.909726542,0.012218615,0.000693979,0.038161186,0.537407177,0.009862789,0.010706639,0,0.121346434
ENSG00000189334.8,-1.723565603,-0.87062208,3.805612551,-4.331950513,-0.112353586,0.76096168,0.032759697,0.622248371,0.446528954,0.73891349,0.75182566,0,0.737417454
ENSG00000189171.14,2.481876863,NA,-0.161970596,0.012731059,-0.147209198,0.18190991,NA,0.188667112,0.982983213,0.300340177,0.298820653,1,0.572485151
ENSG00000158292.6,1.191221374,-5.320494451,-0.00971941,-0.09529163,-0.074823575,0.13554971,0.000624058,0.811003921,0.045722304,0.215994329,0.216285531,0,0.515218307
ENSG00000160679.12,-0.277208597,NA,-0.004405378,0.021163475,0.018819015,0.430604107,NA,0.853503716,0.852036702,0.501572832,0.501552387,1,0.668931702
ENSG00000143553.10,0.007532433,-5.895170037,0.00265196,0.019764534,-0.004586076,0.974078647,2.68E-22,0.900888684,0.307671001,0.801966301,0.802061655,0,0.74897554
ENSG00000143621.16,-0.73045718,-5.015249928,0.058214394,0.024996181,0.056412873,0.436236662,6.39E-07,0.382925358,0.762070273,0.428856274,0.431082471,0,0.638756809
ENSG00000143554.13,0.689936627,NA,-0.058890109,0.628235504,-0.058142428,0.181004059,NA,0.082186915,0.003990942,0.145095154,0.145002553,1,0.444997433
ENSG00000143614.9,-0.067963601,NA,-0.011621809,-0.002260601,0.000956287,0.579123928,NA,0.423351435,0.884636231,0.92055662,0.920556575,1,0.770150257
ENSG00000198837.9,0.807590568,-4.490403709,0.063135501,-0.1574077,-0.093573113,0.101910272,3.30E-40,0.462957088,0.2689931,0.015135741,0.020806402,0,0.178310216
ENSG00000160741.16,-0.332409035,-5.631719535,-0.006992576,-0.021110006,0.030397659,0.082660777,5.61E-145,0.715450611,0.122887329,0.04500645,0.046240497,0,0.270118213
ENSG00000143570.17,0.240196524,-6.896958837,-0.01874939,-0.001287271,-0.020338522,0.081769248,3.85E-42,0.077494283,0.903521245,0.064680613,0.065566004,0,0.318699961
ENSG00000097021.19,2.879869384,NA,-0.003928332,1.086042461,-0.19055312,0.199190099,NA,0.972180943,0.287685355,0.241846885,0.240928395,1,0.53457116
ENSG00000143578.15,-1.444203186,NA,0.046348677,0.472195255,0.096910523,0.305801161,NA,0.699107948,0.095858283,0.371012048,0.370776428,1,0.60777895
ENSG00000143543.14,-0.382846131,-5.522248871,-0.009780356,0.052023717,0.032227783,0.538587131,3.55E-15,0.896137483,0.92861262,0.473726072,0.473790877,0,0.658980185
ENSG00000143545.8,0.786901963,NA,0.225652001,-0.06450568,-0.049581202,0.319446817,NA,1.91E-05,0.25872441,0.417434703,0.417244999,1,0.630691097
ENSG00000143549.19,-0.072061419,-8.176827393,-0.004826047,-0.002125831,0.004445723,0.160793513,4.09E-130,0.32544676,0.644317398,0.273754839,0.274015859,0,0.559828555
ENSG00000143612.19,0.119840011,-6.873918486,-0.014537452,0.017779257,-0.011747464,0.355659434,9.53E-39,0.266518488,0.112603428,0.250295247,0.252766148,0,0.544090735
ENSG00000143569.18,0.274758454,-6.391309208,0.005642414,0.014892049,-0.01675842,0.217994688,5.27E-13,0.821564421,0.46656846,0.337143106,0.337235996,0,0.590971881
ENSG00000143575.14,0.09749476,-6.69067859,-0.068977593,0.040042998,-0.006142506,0.707119726,2.26E-07,0.03707168,0.191538505,0.758985615,0.760450815,0,0.739630567
ENSG00000143595.12,1.238133134,-5.063061039,-0.030708546,0.075187201,-0.110394226,0.008408778,6.70E-14,0.321620727,0.375028741,0.003512138,0.004185351,0,0.065608078
ENSG00000143515.16,0.382364883,NA,-0.032285703,-0.00813373,-0.021675546,0.057611441,NA,0.180231279,0.712706214,0.159248494,0.159227833,1,0.459224154
ENSG00000160712.12,0.027663453,-5.210747443,0.015225982,-0.014883369,0.0106206,0.861070883,4.13E-246,0.242512604,0.204256796,0.397047511,0.397953328,0,0.622424471
ENSG00000160714.9,0.595200949,NA,0.057222586,0.685654415,-0.05044604,0.496010757,NA,0.423744356,0.462100318,0.486274854,0.486254073,1,0.663014261
ENSG00000160710.15,0.195058903,-6.314074269,0.034871024,-0.004656764,-0.00772324,0.031522381,0,1.48E-05,0.43616511,0.273793128,0.275966082,0,0.5604016
ENSG00000163344.5,0.402348758,NA,-0.005828203,0.007663242,-0.019327348,0.137845053,NA,0.729125597,0.924498392,0.35530058,0.355207834,1,0.601369273
ENSG00000215788.9,-0.806999429,-5.254450852,0.006296681,0.104659987,0.079361181,0.074397366,1.05E-22,0.781247122,0.190490851,0.022849245,0.024304567,0,0.196503067
ENSG00000163346.16,0.024940239,-10.32893375,-0.013941713,0.001760757,0.002012443,0.707286157,0.016054717,0.022748634,0.799972304,0.697120935,0.697125963,0,0.724648806
ENSG00000163348.3,0.6975269,-7.570059,-0.134180778,-1.310577918,-0.063039707,0.403822576,0.494353843,0.155539431,0.077654717,0.31940976,0.320725749,0,0.582931652
ENSG00000160691.18,-0.245003161,NA,-0.031430803,-0.02004665,0.004534009,0.227475673,NA,0.029770655,0.853644225,0.773958735,0.773957107,1,0.742913917
ENSG00000160688.18,-0.304038777,NA,0.181975474,-0.841149553,0.034990216,0.767983589,NA,0.02135746,0.062085002,0.652807623,0.652841198,1,0.713136339
ENSG00000160685.13,-0.057666957,-7.514195394,0.012182079,-0.000405445,0.001054237,0.379380948,3.85E-193,0.008831471,0.935827176,0.840281525,0.84030416,0,0.754630031
ENSG00000143537.13,0.703572329,-5.399357515,-0.013950719,-0.02627633,-0.032084464,0.000189233,2.42E-107,0.458202643,0.460237014,0.029472593,0.030325781,0,0.220052025
ENSG00000169242.11,-0.32624399,NA,-0.009650894,-0.190222404,0.009108689,0.666276868,NA,0.851628722,0.627629644,0.883048756,0.883056265,1,0.762361777
ENSG00000163463.11,0.167596576,-4.672250784,-0.007006656,-0.005262983,-0.008850802,0.71184292,2.04E-16,0.83596429,0.911237631,0.802182223,0.802320739,0,0.74897554
ENSG00000169231.13,0.712373208,-6.718226412,0.011547804,0.219944534,-0.017136484,0.267688871,0.179860125,0.817404655,0.607159085,0.728553287,0.728967483,0,0.73243295
ENSG00000173171.14,0.788485664,NA,0.015446981,0.191495252,-0.046150586,0.166661869,NA,0.775703863,0.058304372,0.30273891,0.302653474,1,0.573843935
ENSG00000162408.10,0.096962835,NA,-0.039387823,-0.008557766,-0.016388642,0.783991153,NA,0.055228001,0.808267596,0.543916154,0.543904553,1,0.682673714
ENSG00000160766.14,-1.984483924,-3.93883502,0.144639633,-0.13589282,0.164438029,0.038277212,5.70E-09,0.046212728,0.234371873,0.024636195,0.025346348,0,0.199988541
ENSG00000236675.1,-0.40477876,-5.678227977,0.011060285,0.064747202,0.014924243,0.154106721,2.35E-18,0.56724499,0.004540769,0.508025551,0.509242438,0,0.670310977
ENSG00000177628.15,-0.062796168,-2.747118482,-0.195147066,-0.231299708,-0.011149434,0.911633374,4.39E-71,6.63E-08,0.001533473,0.803088828,0.801777838,0,0.74897554
ENSG00000160767.20,0.215657963,-6.113641711,-0.050557443,0.78500226,-0.004448283,0.832122279,0.397853038,0.746884067,0.537184937,0.958125206,0.958120473,0,0.777238525
ENSG00000116521.10,0.19032597,-6.653381949,-0.014763859,-0.002907921,-0.01811104,0.35633387,3.38E-14,0.250910924,0.8618864,0.2525656,0.252962788,0,0.544379565
ENSG00000143630.9,0.305099389,NA,0.170467432,-0.164824887,-0.003363763,0.85503486,NA,0.344013639,0.9260254,0.978800252,0.978798538,1,0.780683482
ENSG00000160752.14,-0.644024793,-2.897988132,-0.016959963,0.071700286,0.002791231,0.463138039,2.86E-25,0.807645713,0.475639255,0.966964681,0.966997646,0,0.778733667
ENSG00000204859.12,-1.028452436,-4.241307037,0.008533535,0.359631029,0.062102671,0.089238782,1.42E-25,0.922511695,0.221895271,0.178188539,0.180277057,0,0.481661955
ENSG00000225855.6,-1.334537196,-3.491127506,-0.097950941,0.128512431,0.084780162,0.341470254,8.77E-06,0.235413091,0.221636328,0.430823727,0.430599458,0,0.638756809
ENSG00000116539.12,1.121561407,NA,-0.016047138,-0.06550733,-0.094537063,0.180200966,NA,0.718169062,0.322991337,0.150138656,0.149659583,1,0.450563661
ENSG00000163374.19,0.074163969,-4.024285204,-0.033346007,0.037948671,-0.003027308,0.839472721,9.53E-81,0.312477933,0.222083514,0.914955566,0.914899123,0,0.76953756
ENSG00000132676.15,0.07322972,-6.057910653,-0.01913359,0.012702935,0.000645174,0.7814327,3.70E-17,0.362028751,0.617354876,0.974882585,0.974869046,0,0.780320833
ENSG00000116580.18,-0.337712969,-3.672687644,-0.079264445,0.122152517,0.026836422,0.77573302,1.12E-11,0.346144761,0.866034258,0.767184866,0.766838287,0,0.741534498
ENSG00000162413.16,-0.136481999,-6.704533785,0.001642441,0.005256293,0.016241161,0.270223594,6.22E-92,0.874231016,0.611797956,0.101626125,0.103217608,0,0.39004001
ENSG00000132718.8,1.451626224,-4.670346057,-0.016370573,0.012379422,-0.108506671,0.001215946,9.43E-16,0.665360161,0.738528914,0.001764198,0.001910256,0,0.038098724
ENSG00000143622.10,-0.052520956,-6.558009847,0.016741905,-0.002060949,0.019892446,0.802256927,2.29E-18,0.24260016,0.934125121,0.235144537,0.236374406,0,0.532158547
ENSG00000116584.17,-0.054918605,-8.726361713,-0.030393638,0.123745997,-0.00538738,0.881833649,0.175331821,0.071184764,0.018730057,0.856670095,0.856680565,0,0.755645697
ENSG00000273002.1,-0.133975649,NA,-1.096040536,0.634411314,0.016005959,0.924799873,NA,0.622325601,0.594390924,0.871929788,0.871944214,1,0.759711203
ENSG00000163479.13,0.576123609,-6.314564214,-0.023204739,-0.042042728,-0.053717972,0.224173838,1.20E-22,0.219411065,0.187008532,0.148845511,0.171873558,0,0.472850761
ENSG00000160803.7,-0.264285915,-5.261421631,-0.02432436,-0.016153581,0.018304477,0.472775744,1.00E-23,0.290186619,0.596680397,0.514833854,0.515783755,0,0.671848146
ENSG00000116586.11,-0.039615643,-8.113859998,0.050665054,-0.013676401,0.007425538,0.92657292,0.035052807,0.183245192,0.745831744,0.824874739,0.825650848,0,0.753170254
ENSG00000160789.19,-7.62E-05,-4.155723811,0.010131362,-0.089748034,-0.028915094,0.999882245,1.77E-64,0.691815412,0.337543083,0.476752029,0.477622783,0,0.660324214
ENSG00000116273.5,0.956138773,NA,-0.002519529,0.027068262,-0.054258597,0.053935843,NA,0.942147578,0.627267987,0.160643328,0.160451132,1,0.460618329
ENSG00000196189.12,-0.506217194,-5.40636762,-0.005996342,-0.042055068,0.024205117,5.09E-05,0,0.577591869,0.000118573,0.014554179,0.014638543,0,0.145644451
ENSG00000160785.13,-0.017506687,-6.113674319,-0.016118446,-0.018347703,0.007430302,0.905400252,4.95E-140,0.085387638,0.060822134,0.528409528,0.528471848,0,0.676270138
ENSG00000160783.19,0.304708341,-6.789046893,-0.008034362,-0.023637403,-0.009843916,0.015430977,4.76E-75,0.548931943,0.381570603,0.320157299,0.321560628,0,0.582931652
ENSG00000160781.15,1.694277249,-3.640215406,0.030185374,0.064934624,-0.024633191,0.005157836,2.43E-55,0.438353028,0.162015328,0.609308378,0.608742245,0,0.702820167
ENSG00000198952.8,3.197489764,-3.839925879,-0.041407393,0.043036019,-0.200846775,2.46E-37,0,0.030025539,0.027231836,5.74E-25,3.82E-22,0,1.66E-18
ENSG00000163472.18,1.600229223,-5.953074145,0.005012476,0.024995416,-0.087552962,0.000120371,0.000334754,0.845461653,0.364121169,0.007450841,0.007854877,0,0.100529262
ENSG00000198715.11,3.468421026,-3.524494453,0.004842793,0.039628559,-0.195932146,5.14E-17,2.50E-151,0.88327909,0.300458561,8.99E-10,2.73E-09,0,6.27E-07
ENSG00000163468.14,0.032943163,-4.788870257,0.061393811,-0.020516256,0.000902294,0.959442394,4.90E-18,0.301409095,0.644788417,0.985503767,0.985605425,0,0.781662534
ENSG00000041988.15,0.445810688,-6.306622058,0.04790011,-0.040749653,-0.02275129,0.286465522,0.001568427,0.054826948,0.342117125,0.48023694,0.481112259,0,0.661488101
