nm,int,od,b.gPC1,b.gPC2,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000143384.12,0.069730663,-6.823833466,0.005536176,-0.000649784,0.019984688,0.028751817,2.13E-178,0.64913109,0.926037806,0.013902681,0.015091317,0,0.255782652
ENSG00000143457.10,-0.225802417,-5.930345429,-0.026028721,-0.000790656,0.015013293,0.071155776,8.07E-05,0.430166187,0.982461274,0.643896502,0.64538261,0,0.750138555
ENSG00000131697.17,-0.293779578,-4.987759315,-0.015373781,-0.048282532,0.033008228,0.035730454,1.11E-11,0.67481687,0.252870398,0.324562833,0.324220047,0,0.66533293
ENSG00000163131.10,0.063608521,-4.875592993,-0.01914434,-0.025103052,0.019349329,0.369693767,8.16E-307,0.419994188,0.344288875,0.254019382,0.254784551,0,0.626092387
ENSG00000143437.20,0.159305868,-4.017793557,-0.198351991,-0.070483625,-0.050731759,0.459706282,1.14E-29,0.662316365,0.336522078,0.236308693,0.236878987,0,0.617897138
ENSG00000143379.12,-0.029349291,NA,-0.00060409,0.037119664,0.018042505,0.818403087,NA,0.985455982,0.333705363,0.576039227,0.576025823,1,0.734804934
ENSG00000143418.19,-0.078493617,-6.535622645,-0.004672141,-0.003986229,0.012170402,0.023419196,8.97E-109,0.620225406,0.673596002,0.160408681,0.162442695,0,0.55249926
ENSG00000143409.15,0.059941184,-6.373685485,-0.009001897,-0.014204445,0.002395248,0.319228874,3.93E-42,0.442111894,0.369262574,0.874046619,0.874254927,0,0.79236355
ENSG00000143363.15,-0.046361681,-5.730863819,0.007128214,-0.033284265,0.030210762,0.781907989,0.002120309,0.846635004,0.39864034,0.482375049,0.485115726,0,0.715676566
ENSG00000163141.18,0.188664196,-4.810976715,0.066396095,-0.701086718,0.015025439,0.604938433,0.007867657,0.510389623,0.46273013,0.853573474,0.853792726,0,0.790665999
ENSG00000069424.14,0.09018212,-4.91886235,0.04243841,0.00359685,-0.002495238,0.069231954,0,0.000746708,0.76602429,0.835149322,0.835085142,0,0.787154538
ENSG00000213190.3,0.118437583,-5.283024706,0.015555857,-0.015998325,0.010141327,0.373790393,1.92E-16,0.548120451,0.525534012,0.756201063,0.759513898,0,0.773194738
ENSG00000143434.15,-0.051340398,-5.837722243,0.003789869,0.06781313,-0.015733704,0.768452168,0.00979645,0.92584342,0.358225626,0.710957128,0.717716786,0,0.765132931
ENSG00000163156.11,-0.244013745,-6.142037102,0.158491725,-1.775909269,-0.054986673,0.234490644,7.71E-07,0.035709601,0.001955072,0.299390044,0.304971061,0,0.655384954
ENSG00000159352.15,-0.012937064,-6.287051816,0.011716441,0.002118954,-0.006875969,0.691450122,2.41E-181,0.362723151,0.827467719,0.408265183,0.40867807,0,0.693801085
ENSG00000143390.17,0.201103361,-6.670633228,-0.006197921,-0.014299716,-0.030894869,0.074178465,0.000743153,0.857486496,0.621014086,0.260838068,0.271528364,0,0.63502519
ENSG00000143416.20,0.166147627,-4.27194631,-0.157271831,0.858175174,-0.06817,0.407535661,7.09E-33,0.008555213,0.093575317,0.098612607,0.103498598,0,0.506832605
ENSG00000159377.10,-0.01209602,-6.90521661,-0.016842171,0.009344666,-0.006922576,0.688660804,1.66E-142,0.030883073,0.443419673,0.360540681,0.361103488,0,0.674644816
ENSG00000143442.21,-0.063793237,-7.152039398,-0.039400538,0.007057957,0.060180184,0.583426165,0.012925254,0.199056005,0.562926647,0.036907663,0.038221747,0,0.359813179
ENSG00000143367.15,-0.225798995,-4.830793794,-0.055434573,0.024382909,0.021502496,0.328677603,4.83E-08,0.439796973,0.709336215,0.693661101,0.696157766,0,0.760384491
ENSG00000143376.12,0.003265459,-8.498628652,0.001427307,-0.007519447,-0.010184186,0.912755485,5.18E-09,0.854877768,0.377095431,0.171437682,0.171613928,0,0.559460213
ENSG00000182134.15,0.269975248,NA,-0.149813985,0.099679757,-0.101252791,0.168949012,NA,0.002905872,0.339527995,0.031267093,0.031178915,1,0.332188994
ENSG00000159445.12,-0.257953039,-5.771431279,-0.020872352,0.0564785,-0.044661209,0.049791148,2.16E-09,0.404738002,0.562056584,0.167422856,0.169866127,0,0.558385949
ENSG00000158286.12,1.922342095,-2.043135567,0.125231822,0.951256039,-0.152363108,0.238195305,5.38E-05,0.653207479,0.746930933,0.699620823,0.722933595,0,0.765941414
ENSG00000163191.5,0.076505812,-5.384158401,0.004403705,0.099323085,-0.032250355,0.588311338,2.32E-42,0.905121655,0.764652041,0.303565646,0.324124075,0,0.66533293
ENSG00000163209.14,0.707881151,-1.777697181,-0.120578668,-0.036109249,-0.068207864,0.026476679,2.73E-40,0.070819217,0.727864085,0.370758519,0.367412508,0,0.678195495
ENSG00000163221.8,-0.528365025,-3.455947299,-0.113267687,0.013769273,0.010479465,4.00E-05,9.68E-162,0.000731912,0.618382464,0.735589115,0.735726484,0,0.768799515
ENSG00000116237.15,0.365136312,-4.738181347,-0.003260588,-0.008609954,0.024335817,0.030473896,8.05E-15,0.910863514,0.839205055,0.55115116,0.555266152,0,0.729045399
ENSG00000197956.9,0.022068332,-5.638023185,-0.086143557,0.136832899,0.01552089,0.907790555,1.01E-17,0.005112648,0.00265726,0.751861495,0.75361566,0,0.772323764
ENSG00000189171.14,0.158191449,NA,-0.114091298,-0.161515091,0.103720421,0.835168719,NA,0.320718791,0.783021691,0.581833492,0.582081045,1,0.737212383
ENSG00000158292.6,0.003758851,-5.408265101,0.00645052,-0.098594323,0.046925572,0.989734059,0.001240506,0.86682816,0.038261821,0.483316533,0.484412156,0,0.715593947
ENSG00000143553.10,0.023110151,-5.885449628,0.00451393,0.019141924,-0.019487562,0.747399355,1.50E-22,0.829361104,0.322969014,0.289196409,0.289175229,0,0.64636951
ENSG00000143554.13,-0.008127159,NA,-0.048845056,0.59754778,-0.012877739,0.960429918,NA,0.140203628,0.005587536,0.750229856,0.750256775,1,0.772323764
ENSG00000143614.9,-0.087104797,NA,-0.013932548,-0.001636696,0.007810388,0.017876804,NA,0.344891581,0.916278732,0.377423737,0.377402828,1,0.680259137
ENSG00000198837.9,-0.196150402,-4.230161415,0.080881214,-0.183004293,-0.050571328,0.243377998,2.80E-43,0.376329961,0.221284976,0.2136803,0.219562443,0,0.609334871
ENSG00000143570.17,0.055709139,-6.86283138,-0.013679684,0.000256405,-0.01838592,0.155825361,8.04E-44,0.200357039,0.980705038,0.064996968,0.065255442,0,0.426624763
ENSG00000097021.19,0.030521865,NA,0.03017352,0.524200235,0.05667028,0.952458609,NA,0.78720526,0.617024335,0.590325731,0.59022832,1,0.738620802
ENSG00000143578.15,-0.254871732,NA,0.048974948,0.507140872,0.018225182,0.569976017,NA,0.753062605,0.073073767,0.874758172,0.874713515,1,0.79236355
ENSG00000143549.19,-0.010405539,-8.196027162,-0.005132189,-0.00234027,-0.001424592,0.523901537,3.14E-127,0.294429151,0.610261657,0.723700723,0.724102781,0,0.765941414
ENSG00000143569.18,0.023358244,-6.398420617,0.002669033,0.014061677,0.009775575,0.72449084,6.90E-13,0.916430101,0.49304889,0.552236058,0.552349435,0,0.728323582
ENSG00000143575.14,0.028814549,-6.644141847,-0.067590032,0.041156946,-0.002710139,0.699909087,8.84E-08,0.039738067,0.17654511,0.882834346,0.882834728,0,0.793367795
ENSG00000143595.12,-0.158448584,-4.683540889,-0.021909449,0.092621718,0.006632061,0.25372747,2.59E-19,0.502953419,0.293379563,0.848642329,0.848788184,0,0.789597565
ENSG00000143515.16,0.17449459,-8.589244575,-0.030528712,-0.006553473,-0.01905472,0.005454924,0.055855561,0.215898516,0.767716365,0.219232912,0.219637709,0,0.609334871
ENSG00000160712.12,0.055242546,-5.235456971,0.012157161,-0.01572767,0.026997823,0.253694104,1.07E-244,0.338960098,0.17712262,0.023847686,0.024425377,0,0.302341919
ENSG00000160714.9,0.113783769,NA,0.065201641,1.029203998,-0.030945443,0.686115024,NA,0.363959726,0.210335947,0.628653928,0.628623033,1,0.746102981
ENSG00000160710.15,0.109288819,-6.304080479,0.03647201,-0.004855117,-0.003445373,2.08E-05,0,5.89E-06,0.418226926,0.593319542,0.593944086,0,0.738896391
ENSG00000163344.5,0.093306087,NA,-0.000320353,0.000556502,0.015500539,0.255942576,NA,0.983894227,0.994460512,0.439613663,0.439666602,1,0.70473312
ENSG00000215788.9,-0.132938057,-5.57926482,-0.010777094,0.113152875,0.08786742,0.271390396,4.19E-17,0.599685757,0.142800272,0.002637119,0.003828461,0,0.137201066
ENSG00000163346.16,0.048947995,-10.32376358,-0.014076562,0.001854178,0.000452243,0.016189955,0.015590989,0.021844421,0.789483535,0.928578668,0.928619149,0,0.803319844
ENSG00000160691.18,-0.082700081,NA,-0.032777034,-0.034998175,-0.029069592,0.177886148,NA,0.0181713,0.746656011,0.053848002,0.053863648,1,0.400675218
ENSG00000160685.13,-0.052533179,-7.517297604,0.012065603,-0.000520066,0.002078384,0.009487659,1.29E-192,0.009170646,0.917844068,0.681406029,0.681661673,0,0.758175388
ENSG00000143537.13,0.389732154,-5.359501765,-0.009345292,-0.011721713,-0.02397149,3.54E-10,2.41E-110,0.62128682,0.74288677,0.113711839,0.114155741,0,0.518853693
ENSG00000169231.13,0.452550561,-6.724825006,0.011900604,0.21288804,0.010433978,0.01572867,0.182013524,0.812585713,0.618113514,0.81582842,0.816597029,0,0.783950007
ENSG00000173171.14,0.234692,NA,0.020995225,0.176430685,-0.008870316,0.162347507,NA,0.69742588,0.081769657,0.844229611,0.844220254,1,0.788688722
ENSG00000162408.10,0.150545391,NA,-0.031729701,-0.01523901,-0.06811139,0.167696426,NA,0.124291955,0.665395234,0.011276064,0.011245332,1,0.225885607
ENSG00000160766.14,-0.22559659,-3.84685971,0.122619765,-0.196692993,0.10110162,0.38304899,1.13E-09,0.091817105,0.078474992,0.120710189,0.121840794,0,0.528892543
ENSG00000236675.1,-0.31515098,-5.867468077,0.008119265,0.063350163,0.026664393,7.16E-05,9.42E-15,0.66914821,0.004940887,0.198456058,0.205677097,0,0.591993447
ENSG00000177628.15,-0.090466095,-2.749884345,-0.19454618,-0.229981894,-0.029589989,0.591100862,3.98E-71,5.08E-08,0.001653435,0.487194699,0.486841747,0,0.715941782
ENSG00000204859.12,-0.372456351,-4.223592966,-0.024695025,0.396718175,0.037653427,0.04810798,7.57E-26,0.772912927,0.175609614,0.384968253,0.385903213,0,0.684190013
ENSG00000225855.6,-0.32613469,-3.442066317,-0.106100003,0.123429664,0.026461361,0.43209886,6.49E-06,0.202972041,0.257852027,0.815092038,0.816932378,0,0.784033278
ENSG00000132676.15,0.071187002,-6.074146758,-0.019307691,0.012506481,0.002712263,0.312010356,7.27E-17,0.353981221,0.622415435,0.878773298,0.879785766,0,0.79292493
ENSG00000162413.16,0.003760209,-6.70317825,-0.000771744,0.007885493,0.016070969,0.908943687,4.79E-92,0.940073729,0.44525271,0.05029789,0.051022491,0,0.394040535
ENSG00000132718.8,0.302576204,-4.681170226,0.006791814,0.024341426,-0.065096518,0.016742397,1.35E-15,0.856298291,0.510424071,0.039905309,0.044364746,0,0.381230709
ENSG00000273002.1,-0.238981432,NA,-0.702971606,0.691710035,0.04423542,0.808344757,NA,0.762146844,0.563072499,0.563362878,0.563518688,1,0.73279818
ENSG00000160789.19,-0.588995439,-4.205908767,0.018640386,-0.088744607,0.058987788,9.50E-06,5.53E-64,0.446701553,0.334226097,0.07777504,0.080415875,0,0.463205403
ENSG00000116273.5,0.337893009,NA,0.002491401,0.015807225,-0.018246026,0.029446528,NA,0.942600795,0.776192817,0.615809304,0.615662334,1,0.743793676
ENSG00000196189.12,-0.368630443,-5.506116557,-0.011285583,-0.045404244,0.04266528,4.16E-24,0,0.275971481,1.59E-05,2.29E-06,3.38E-06,0,0.002134361
ENSG00000160785.13,0.016769658,-6.154059264,-0.02006287,-0.019879136,0.015295906,0.681296368,1.20E-136,0.031459139,0.04039031,0.136219599,0.137828145,0,0.545011691
ENSG00000160783.19,0.092918946,-6.915973428,-0.013174679,-0.021449547,0.022684851,0.008394291,4.55E-65,0.323175074,0.418215927,0.010000235,0.010801169,0,0.221910753
ENSG00000160781.15,1.587761578,-3.65655504,0.040026906,0.071413595,-0.054313037,1.43E-20,4.78E-55,0.292541113,0.124410666,0.217637868,0.216124742,0,0.60504677
ENSG00000198952.8,0.995147082,-3.584631389,0.001185285,0.05451623,-0.09547365,2.29E-34,0,0.955285245,0.011376373,2.12E-06,2.66E-06,0,0.001860835
ENSG00000163472.18,0.625361861,-5.471464764,0.021572785,0.028492999,-0.037904445,9.32E-08,4.44E-07,0.404993982,0.310149414,0.22373093,0.223558312,0,0.610150285
ENSG00000198715.11,1.359458573,-3.378236447,0.044803695,0.03880802,-0.105838311,1.28E-26,9.63E-149,0.190688575,0.327450201,0.000720537,0.000749074,0,0.055034797
ENSG00000163468.14,0.239172807,-4.905499148,0.060596971,-0.017795713,-0.04771322,0.241264239,6.47E-17,0.263786399,0.680812268,0.321377976,0.32853854,0,0.666009852
ENSG00000041988.15,0.065571081,-6.301497788,0.052047346,-0.038643627,0.022270633,0.591242366,0.001503677,0.033000913,0.366516615,0.46753113,0.468327916,0,0.713395682
ENSG00000163382.11,-0.202123384,-6.378682765,0.002878147,0.098517772,0.020584003,0.062308436,3.56E-12,0.90380515,0.574347079,0.408008903,0.416408434,0,0.696156729
ENSG00000143303.11,0.325324119,NA,0.087129793,-0.553639878,-0.051372328,0.401591252,NA,0.179782415,0.440845737,0.565493522,0.565085558,1,0.73279818
ENSG00000187800.13,-0.555447311,-5.772323077,-0.035321922,-0.003126767,0.086221343,0.0116474,0.000565696,0.335917274,0.907506108,0.097369794,0.100194688,0,0.503878765
ENSG00000132694.18,-0.118970745,-6.456864007,-0.007032623,-0.017887403,0.012056139,0.003751675,4.91E-79,0.540343218,0.055385152,0.250914774,0.251136449,0,0.626087697
ENSG00000271736.1,0.822818434,-3.857851474,-0.014316207,0.080837136,0.043218656,0.006495585,3.43E-17,0.780965269,0.495510553,0.546530824,0.547648766,0,0.726176175
ENSG00000143297.18,-1.496402873,-2.955524399,-0.019765606,-0.001130793,0.132400512,2.98E-14,8.11E-80,0.608542696,0.981028143,0.005403603,0.006326403,0,0.171295579
ENSG00000160856.20,-0.606220942,-5.215608047,-0.00576674,0.007146709,0.028536535,3.00E-08,2.40E-38,0.766232218,0.798808866,0.268721693,0.27346296,0,0.637171286
ENSG00000132704.15,0.811833483,-3.634328857,0.112209952,-0.360967254,-0.180965397,0.017299573,2.45E-09,0.20451928,0.060233313,0.041689881,0.042668768,0,0.376834898
ENSG00000163534.14,0.388374204,-3.283918544,0.02111782,0.043161462,0.005047379,0.002102915,3.12E-99,0.51940264,0.273195187,0.871097361,0.870747966,0,0.792158517
ENSG00000163554.12,0.199196941,-5.637062356,0.014778441,-0.001994046,-0.008609699,0.046536044,7.31E-47,0.528387793,0.967805217,0.715174057,0.715782601,0,0.763776199
ENSG00000163563.7,-0.068331078,-4.802119903,-0.030676951,-0.010861339,0.005682236,0.127420857,0,0.009915108,0.295447664,0.603222765,0.603200909,0,0.741505756
ENSG00000049245.12,-0.098744346,-6.027758776,0.001672948,0.001925383,-0.005889863,0.010917699,7.98E-184,0.882100482,0.872572924,0.537643688,0.537730938,0,0.723457629
ENSG00000163564.14,-0.351881922,-4.895904,-0.042140501,-0.044215849,0.066455035,0.096913587,1.26E-12,0.278110417,0.431662559,0.18548414,0.18665562,0,0.579263592
ENSG00000163565.18,-0.036148114,-6.176065891,0.05919939,-0.056039401,0.024039472,0.415835219,1.51E-138,0.000111671,0.362272004,0.03070668,0.032901678,0,0.341318961
ENSG00000163568.14,-0.750577169,-2.708213328,-0.039391768,-0.101784623,0.10096049,0.007681477,8.59E-25,0.519637157,0.116856087,0.158948226,0.15552326,0,0.55249926
ENSG00000179639.10,-0.183742943,NA,0.180323392,-2.416921036,-0.10139964,0.704414956,NA,0.429805713,0.237791463,0.397203976,0.396710545,1,0.688234063
ENSG00000158716.8,0.522523932,NA,0.001410928,0.084486981,-0.12168767,3.69E-05,NA,0.98470147,0.349635251,0.000230469,0.000223406,1,0.027707894
ENSG00000181036.13,0.132662036,-4.190716772,0.1053293,-1.247111614,-0.116036004,0.639042655,1.57E-35,0.060879749,0.010824649,0.05149765,0.058443452,0,0.410769332
ENSG00000272668.1,-1.463436503,-3.946604448,0.286874705,-0.825425454,0.046239246,0.049018378,0.000344823,0.404229358,0.681020408,0.712424074,0.712360717,0,0.763586148
ENSG00000213085.9,0.031888573,-3.323491069,0.004945356,0.053735228,-0.035818383,0.876666499,2.58E-30,0.904977021,0.394209531,0.47328301,0.475734287,0,0.713841153
ENSG00000158710.14,-0.018948591,-6.133960354,0.007611634,0.032847842,0.015869366,0.715278279,1.05E-125,0.42271056,0.007219652,0.235099506,0.23989513,0,0.618364274
ENSG00000260766.1,-0.464673117,-3.475393616,-0.593251499,0.051913781,-0.013741936,0.774960598,1.71E-05,0.868036439,0.943189324,0.920950845,0.921443193,0,0.801989689
ENSG00000162729.13,0.025696817,-5.477385925,-0.042870851,0.031897772,0.042438302,0.737726381,3.87E-42,0.154650469,0.411977793,0.024520368,0.026886818,0,0.312697594
ENSG00000132716.18,-0.037073972,-6.702087425,0.020202565,-0.005675936,0.028526962,0.607205028,4.26E-13,0.157240111,0.892000747,0.112241342,0.135634652,0,0.545011691
ENSG00000122218.14,0.069856953,-5.374725662,0.084427057,-0.016490139,0.026848046,0.327202915,6.02E-47,3.75E-07,0.609937033,0.120582004,0.121043699,0,0.528348261
ENSG00000162736.15,0.208308901,-6.83314132,0.084160718,-0.052182823,0.031317855,0.042612382,1.16E-10,1.10E-06,0.144151937,0.19089965,0.191309514,0,0.580777092
ENSG00000162739.13,0.118637233,-6.04728429,-0.007526814,0.009616656,-0.00213812,0.108581758,2.03E-22,0.649442299,0.635021552,0.905942719,0.905980846,0,0.798499806
ENSG00000066294.14,0.284303838,-5.228371625,0.027570177,0.004087329,-0.008999872,0.000404684,4.56E-90,0.042576738,0.814114282,0.64165463,0.641916564,0,0.749796701
ENSG00000117090.14,-0.0047556,-6.084381797,-0.026306547,0.185451913,0.030423854,0.975344286,2.19E-06,0.505936285,0.110699324,0.395542019,0.396856523,0,0.688234063
ENSG00000228863.8,-0.047350596,-2.979511823,0.420596462,-0.019976491,0.003164294,0.941494525,2.80E-06,0.006438518,0.853727676,0.984717728,0.984614095,0,0.810637198
ENSG00000117091.9,-0.122974252,-5.459107987,0.018791798,0.005500041,0.010297195,0.024735606,2.21E-233,0.070094576,0.740162401,0.445152389,0.445655173,0,0.706996591
ENSG00000026751.16,-0.187783053,-7.009339952,0.011447846,0.027161957,0.023563985,0.033868892,2.61E-12,0.420874706,0.705959412,0.245698614,0.247061858,0,0.62256927
ENSG00000122224.17,-0.221829915,-5.331151384,0.024868019,-0.020370889,0.027028711,0.003533982,4.97E-78,0.187898886,0.438288453,0.141998894,0.141770399,0,0.547912676
ENSG00000122223.12,-0.401115063,-5.759621707,0.009080555,-0.009499944,0.05720686,2.76E-08,4.79E-61,0.512698495,0.619527476,0.000861713,0.001124068,0,0.07161488
ENSG00000179914.4,-0.225315126,-2.972988225,-0.219306283,-0.1954682,-0.043385819,0.597231769,2.15E-19,0.003565446,0.033880658,0.669912357,0.671679296,0,0.755530289
ENSG00000049249.8,-0.410911939,NA,-0.023207925,0.002631493,0.070534087,0.266234527,NA,0.786248584,0.93338041,0.449663413,0.44907992,1,0.709201898
ENSG00000158769.17,-0.016322491,-6.174894842,-0.01503369,0.012564235,0.006188053,0.655446946,1.06E-263,0.118795859,0.118317158,0.48769363,0.489853618,0,0.717179046
ENSG00000158773.14,-0.050270257,-8.357213097,-0.006771994,0.003985406,0.000499999,0.042170299,7.61E-18,0.275652619,0.591602066,0.935480545,0.93568472,0,0.804701061
ENSG00000116288.12,-0.58563483,-5.245476039,-0.132296816,0.018245244,0.04536156,2.71E-07,6.79E-45,7.22E-13,0.71530275,0.089405433,0.091357653,0,0.487870891
ENSG00000158850.14,0.028791013,-5.343353292,-0.011171177,-0.005179969,0.024196643,0.790663803,2.99E-29,0.772267486,0.934504208,0.364172335,0.364082896,0,0.675895246
ENSG00000158864.12,0.08981747,-6.754871797,0.07591693,-0.022908605,-0.004868146,0.145359524,1.68E-19,0.086290755,0.503304803,0.760218006,0.763903694,0,0.774284673
ENSG00000158869.10,0.241385327,-5.370858381,0.00373633,0.006900691,0.007266065,1.33E-05,1.94E-281,0.819731489,0.613758616,0.605558883,0.605942105,0,0.74188646
ENSG00000158882.14,0.638433499,-3.934239243,0.076731451,-1.017220893,-0.149296688,0.092605949,2.94E-09,0.424037222,0.208977391,0.114079345,0.128767438,0,0.535567298
ENSG00000143252.14,0.588457433,-4.907536069,0.049277435,0.01502377,-0.032375359,1.64E-09,2.51E-79,0.007327658,0.319995123,0.182161319,0.187323471,0,0.58002553
ENSG00000173110.7,0.117539198,-5.071491275,0.011043152,-0.010350722,0.035786323,0.101063199,1.65E-225,0.67511754,0.466769841,0.044540081,0.04711822,0,0.388484224
ENSG00000203747.10,-0.163472648,-1.059290081,0.017519611,-0.01051711,0.032929104,0.534748795,1.12E-35,0.795303268,0.939345403,0.60985441,0.608144146,0,0.74205416
ENSG00000244682.7,0.196839758,-1.088757026,0.134959723,0.044429673,0.049007582,0.628320461,2.40E-16,0.518749808,0.871990057,0.624951831,0.621632706,0,0.745274522
ENSG00000225217.1,0.969761921,-1.661179456,-0.506936569,0.166200371,-0.033565065,0.008770575,1.58E-25,0.042481948,0.622478535,0.698539214,0.697498075,0,0.760532851
ENSG00000162747.9,0.326558302,-2.945761802,0.014330462,-0.018297563,-0.036065223,0.002645146,1.75E-296,0.594244747,0.564782477,0.172733441,0.17454435,0,0.562549717
ENSG00000072694.20,-0.277504442,-2.03049003,-0.120442613,0.174400766,-0.101248511,0.457575372,3.77E-24,0.446168849,0.627943111,0.295075423,0.292538494,0,0.648053601
