nm,int,od,b.gPC1,b.gPC2,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000143374.16,-0.201294455,-3.70866104,-0.064345847,-0.010835728,0.008257602,0.266566423,7.01E-29,0.221978838,0.852136069,0.849985782,0.849774647,0,0.802067406
ENSG00000143369.14,-0.801218952,-4.820473573,-0.13110809,-0.918545434,0.085567997,0.157157709,0.117389503,0.603679531,0.548561898,0.511377994,0.513384995,0,0.730073122
ENSG00000237781.3,0.06415212,-3.023580851,0.009099224,0.047672549,-0.075021101,0.741774731,3.43E-43,0.883071626,0.597330952,0.130088961,0.137469931,0,0.531613971
ENSG00000143382.14,0.501898482,-2.965422544,0.149120333,0.224254614,-0.009698528,0.032734047,1.39E-41,0.004885385,0.489160312,0.866287581,0.866566115,0,0.806743772
ENSG00000203804.4,-0.103552388,-3.57855692,-0.049908211,0.012614358,0.14208013,0.66565647,2.40E-15,0.602248212,0.804105722,0.025420136,0.026012064,0,0.300451971
ENSG00000143384.12,0.069730663,-6.823833466,0.005536176,-0.000649784,0.019984688,0.028751817,2.13E-178,0.64913109,0.926037806,0.013902681,0.015091317,0,0.24012079
ENSG00000143420.18,-0.007345883,-5.232659605,0.042014383,0.026948777,0.022199809,0.93334933,1.85E-56,0.163527306,0.107753144,0.308460678,0.30884107,0,0.649970092
ENSG00000143457.10,-0.20496211,-5.470276608,-0.027224087,0.00583439,0.00663546,0.132812427,5.91E-07,0.563288816,0.883748152,0.852592016,0.852737238,0,0.802667084
ENSG00000131697.17,0.306344454,-5.08669602,0.015513804,0.044909381,-0.030964804,0.033246084,7.03E-10,0.67170486,0.285760373,0.370060536,0.369597654,0,0.671691438
ENSG00000163131.10,0.077072035,-4.873189155,0.007917638,-0.020461605,0.0134314,0.285365593,0,0.663111218,0.439264494,0.432239375,0.432420824,0,0.701902467
ENSG00000143437.20,0.032332393,NA,0.005472133,-0.004674542,0.013527262,0.649223836,NA,0.841544321,0.796705323,0.4533073,0.453312291,1,0.708075727
ENSG00000143418.19,0.09541479,-7.609178668,-0.021892545,-0.017136371,-0.004273739,0.037830903,4.79E-19,0.115885808,0.323318863,0.702965331,0.705407849,0,0.783767913
ENSG00000143409.15,0.059941184,-6.373685485,-0.009001897,-0.014204445,0.002395248,0.319228874,3.93E-42,0.442111894,0.369262574,0.874046619,0.874254927,0,0.806998388
ENSG00000069424.14,-0.060655208,-4.873412983,-0.033751275,0.008978727,-0.00382589,0.206993025,0,0.003250157,0.463215974,0.740547229,0.740560159,0,0.790121192
ENSG00000213190.3,0.236248769,-6.450878217,0.012942088,-0.021003056,-0.011664028,0.010388047,1.32E-06,0.575965343,0.348551407,0.610496839,0.619296297,0,0.76320383
ENSG00000163154.5,-0.238174896,-4.059647546,-0.151865644,0.106475648,-0.043421888,0.414236416,1.94E-15,0.002466955,0.003285228,0.579687111,0.580210796,0,0.75305553
ENSG00000159352.15,0.008269457,-6.05376077,0.018587879,0.003258156,-0.017600637,0.847126783,7.08E-138,0.469298032,0.928790365,0.101676591,0.10361564,0,0.478350544
ENSG00000143416.20,0.166147627,-4.27194631,-0.157271831,0.858175174,-0.06817,0.407535661,7.09E-33,0.008555213,0.093575317,0.098612607,0.103498598,0,0.478350544
ENSG00000159377.10,0.024830566,-6.70694505,-0.016761023,-0.013697084,0.006600431,0.458195044,1.95E-156,0.256206114,0.028892101,0.431384962,0.432113023,0,0.701771182
ENSG00000143442.21,-0.063793237,-7.152039398,-0.039400538,0.007057957,0.060180184,0.583426165,0.012925254,0.199056005,0.562926647,0.036907663,0.038221747,0,0.345418978
ENSG00000182134.15,0.251157161,NA,-0.051619335,0.15710712,-0.112347958,0.186662106,NA,0.197381339,0.14006377,0.012963036,0.012942107,1,0.229375593
ENSG00000159445.12,-0.277611844,-5.275680642,-0.030491984,0.06585312,-0.037954777,0.03983995,1.08E-15,0.214944608,0.512630361,0.254621739,0.259716908,0,0.626934473
ENSG00000158286.12,-0.635616055,-2.569563575,0.432136009,-2.404805005,0.27412623,0.673101307,0.000130073,0.180548654,0.546090883,0.432456983,0.442490822,0,0.703012697
ENSG00000163209.14,0.859011403,-1.687282679,-0.142723871,-0.057098279,-0.111448963,0.021379402,5.84E-31,0.147571457,0.789299542,0.210527687,0.209279893,0,0.591981756
ENSG00000163221.8,-0.533451168,-3.673046015,-0.057747627,0.020804159,0.004280132,5.14E-06,1.26E-177,0.077202688,0.406932591,0.879521016,0.879724257,0,0.807547706
ENSG00000143546.9,0.180425065,-4.737215295,0.000151643,0.055568795,0.004069353,0.022719181,1.93E-180,0.99394346,0.039698296,0.834893016,0.834813613,0,0.802067406
ENSG00000116237.15,0.359006481,-4.772061624,0.00535669,-0.0102805,0.032103553,0.033702066,7.70E-14,0.856628495,0.80789857,0.433691763,0.440581423,0,0.703012697
ENSG00000189171.14,0.222141381,-5.274978248,-0.049165889,-1.088999616,0.02049291,0.803546629,0.327107793,0.793058711,0.558491182,0.912224726,0.912447644,0,0.813172183
ENSG00000158292.6,-0.079988521,-5.515920061,0.012131366,-0.099072082,0.06809671,0.778272238,0.003756927,0.748436523,0.035485633,0.302834021,0.30639611,0,0.649312125
ENSG00000160679.12,0.01143583,-8.735376982,-0.144093811,-0.053388462,0.045660106,0.913039207,0.101573433,0.416162677,0.460003209,0.016689856,0.018602625,0,0.265069782
ENSG00000143614.9,-0.086161062,NA,-0.005329978,-0.00058576,0.006875963,0.020457629,NA,0.6718612,0.969876749,0.438531895,0.438514671,1,0.702315328
ENSG00000160741.16,0.193286667,-8.71257475,0.026160625,0.005685259,-0.017166505,1.51E-05,0.000103977,0.020117047,0.590781688,0.117708631,0.118324489,0,0.496217534
ENSG00000143578.15,-0.254871732,NA,0.048974948,0.507140872,0.018225182,0.569976017,NA,0.753062605,0.073073767,0.874758172,0.874713515,1,0.806998388
ENSG00000143549.19,-0.030174901,-6.606448735,0.046072701,-0.124032628,-0.016211241,0.709687959,2.33E-59,0.678329757,0.514103895,0.326019527,0.327856788,0,0.656274221
ENSG00000143569.18,-0.005246282,NA,-0.021623411,-0.006021984,-0.021228899,0.944142055,NA,0.332660362,0.748617821,0.237778658,0.237810276,1,0.611522968
ENSG00000187017.15,-1.586967958,-2.417763964,-0.136947844,0.045409246,0.090379733,0.001419221,2.31E-17,0.093701742,0.469294662,0.455393425,0.456009163,0,0.708986319
ENSG00000143575.14,0.206514906,-6.96630795,-0.004255215,-0.007535494,-0.025184209,0.027866637,1.31E-05,0.898206005,0.792637525,0.268572679,0.268717872,0,0.631259566
ENSG00000143595.12,0.479975149,NA,-0.090936942,0.353960581,-0.004837177,0.102212095,NA,0.618455518,0.370814346,0.94479922,0.94479789,1,0.819275958
ENSG00000143515.16,0.17449459,-8.589244575,-0.030528712,-0.006553473,-0.01905472,0.005454924,0.055855561,0.215898516,0.767716365,0.219232912,0.219637709,0,0.600177216
ENSG00000160712.12,0.055461357,-5.246488919,0.010595063,-0.015869079,0.026996585,0.249771784,2.10E-245,0.396571488,0.171953651,0.023103496,0.02367832,0,0.289250159
ENSG00000160710.15,0.140823284,-7.550209245,0.007588381,-0.006585796,-0.001075833,6.05E-18,0,0.085383689,0.098273255,0.793618568,0.793638236,0,0.800757175
ENSG00000163344.5,0.117815171,NA,-0.01119243,0.067176159,0.008991666,0.127856479,NA,0.409100809,0.125609522,0.635945039,0.635967083,1,0.766580596
ENSG00000215788.9,0.031401802,-4.446869559,0.020752249,0.191057875,0.094759528,0.88268995,1.44E-18,0.674097224,0.669444286,0.048476678,0.056986925,0,0.389941894
ENSG00000163346.16,0.048947995,-10.32376358,-0.014076562,0.001854178,0.000452243,0.016189955,0.015590989,0.021844421,0.789483535,0.928578668,0.928619149,0,0.816740372
ENSG00000160691.18,-0.082700081,NA,-0.032777034,-0.034998175,-0.029069592,0.177886148,NA,0.0181713,0.746656011,0.053848002,0.053863648,1,0.3855448
ENSG00000160685.13,-0.052533179,-7.517297604,0.012065603,-0.000520066,0.002078384,0.009487659,1.29E-192,0.009170646,0.917844068,0.681406029,0.681661673,0,0.777481536
ENSG00000143537.13,0.343036202,-5.023070379,0.07238077,0.002700902,-0.020918727,1.14E-07,2.35E-148,6.59E-07,0.943600396,0.184790088,0.185226702,0,0.587223871
ENSG00000171680.21,0.18375892,-4.322129053,-0.070436004,1.623646065,0.132325868,0.693154724,5.03E-05,0.449159199,0.076597457,0.203064287,0.205553136,0,0.590297944
ENSG00000169231.13,0.452550561,-6.724825006,0.011900604,0.21288804,0.010433978,0.01572867,0.182013524,0.812585713,0.618113514,0.81582842,0.816597029,0,0.800757175
ENSG00000173171.14,0.234692,NA,0.020995225,0.176430685,-0.008870316,0.162347507,NA,0.69742588,0.081769657,0.844229611,0.844220254,1,0.802067406
ENSG00000236675.1,-0.25298548,-6.412010574,0.042691815,0.068572247,0.008274576,0.000325422,2.05E-09,0.010682698,0.001684813,0.654183912,0.654369349,0,0.771310281
ENSG00000177628.15,-0.107300698,-2.747767744,-0.189802007,-0.230677127,-0.025523611,0.522344726,1.39E-71,7.95E-08,0.001626376,0.548314196,0.547998553,0,0.741456155
ENSG00000204859.12,-0.327434876,-4.355079534,-0.066949395,0.051952474,0.024624029,0.07972987,1.81E-19,0.074406666,0.58589575,0.599355427,0.601870053,0,0.758646836
ENSG00000132676.15,-0.116218969,-7.293064817,0.022489815,-0.007718729,0.006485961,0.070204904,0.000338117,0.230482353,0.693926334,0.682994215,0.683062207,0,0.77824254
ENSG00000162413.16,0.062887808,-6.684909936,-0.00294973,0.008380893,0.003060077,0.05276585,6.30E-98,0.802443937,0.428132291,0.709560116,0.709631284,0,0.783767913
ENSG00000143622.10,0.263855366,-6.710741459,0.0217291,0.016116534,-0.015337291,3.60E-06,4.31E-16,0.130902043,0.172921235,0.289331273,0.29085874,0,0.644527624
ENSG00000116584.17,0.150701993,-7.191553995,0.002331413,-0.002350966,-0.006052943,0.003723424,6.34E-19,0.918289061,0.980306673,0.626681797,0.626749315,0,0.764378714
ENSG00000273002.1,0.327294932,NA,-2.673476031,-0.306858616,0.069073754,0.631448276,NA,0.077757631,0.785408224,0.358817487,0.359022429,1,0.665952941
ENSG00000160789.19,-0.588995439,-4.205908767,0.018640386,-0.088744607,0.058987788,9.50E-06,5.53E-64,0.446701553,0.334226097,0.07777504,0.080415875,0,0.435880375
ENSG00000116273.5,0.337893009,NA,0.002491401,0.015807225,-0.018246026,0.029446528,NA,0.942600795,0.776192817,0.615809304,0.615662334,1,0.762657391
ENSG00000196189.12,-0.369095468,-5.510009007,-0.010089274,-0.045225146,0.042665688,2.36E-24,0,0.32383024,1.67E-05,2.15E-06,3.18E-06,0,0.001994486
ENSG00000160785.13,0.051861698,-7.15089712,-0.012711083,-0.008224376,0.015336105,0.07750045,9.60E-84,0.047179671,0.3106854,0.040140632,0.041840435,0,0.349180812
ENSG00000160783.19,0.049138146,-5.557092482,0.065680702,-0.000721767,0.010166297,0.340110086,2.42E-144,9.01E-08,0.968792576,0.429685207,0.430386455,0,0.700868476
ENSG00000160781.15,0.866393288,-1.90037041,0.053748494,0.018760891,-0.000134094,0.000488062,9.44E-41,0.37421715,0.816237893,0.998319437,0.998315933,0,0.827166276
ENSG00000198952.8,1.025906949,-3.566449536,0.000217351,0.059396991,-0.107613003,1.78E-36,0,0.991517941,0.006321717,7.58E-08,1.17E-07,0,0.000292829
ENSG00000163472.18,0.373939791,-4.504624174,-0.027087841,-0.013286517,-0.020510727,0.003199501,8.88E-20,0.370246005,0.740217766,0.53993967,0.539749785,0,0.739241254
ENSG00000198715.11,1.359458573,-3.378236447,0.044803695,0.03880802,-0.105838311,1.28E-26,9.63E-149,0.190688575,0.327450201,0.000720537,0.000749074,0,0.058439675
ENSG00000163468.14,0.034914233,-5.685620432,0.033851223,-0.028260898,0.014892637,0.7826559,3.92E-15,0.359504485,0.455033253,0.637219691,0.637590615,0,0.766580596
ENSG00000041988.15,0.163170019,-7.29706441,0.007252282,-0.036008394,-0.005899751,0.049634842,0.035899982,0.710440556,0.316486022,0.770928058,0.771126601,0,0.797668287
ENSG00000163382.11,-0.16895495,-6.110030042,0.02305011,-0.040605597,0.006441363,0.057890387,5.16E-20,0.20414353,0.449710587,0.768659982,0.769246414,0,0.796836729
ENSG00000027869.11,0.201049008,-6.928686223,-0.001086764,-0.009992012,-0.015734604,0.00451655,3.77E-22,0.942818383,0.595345085,0.33827086,0.338595786,0,0.657739555
ENSG00000187800.13,0.47346362,-5.325941213,0.026978793,-0.003931061,-0.055675525,0.025162538,9.19E-06,0.433398632,0.885918473,0.268166128,0.277100159,0,0.636666043
ENSG00000132694.18,0.181374854,-5.909921635,0.015551889,0.020216282,-0.025914017,4.94E-05,3.09E-103,0.31884935,0.044842305,0.023684163,0.023817436,0,0.289250159
ENSG00000271736.1,0.822818434,-3.857851474,-0.014316207,0.080837136,0.043218656,0.006495585,3.43E-17,0.780965269,0.495510553,0.546530824,0.547648766,0,0.741382874
ENSG00000143297.18,-1.395316552,-2.790269607,-0.133054751,-0.019125664,0.122264046,7.93E-13,2.41E-79,0.00040674,0.701697087,0.009656528,0.010949116,0,0.212853832
ENSG00000160856.20,-0.606220942,-5.215608047,-0.00576674,0.007146709,0.028536535,3.00E-08,2.40E-38,0.766232218,0.798808866,0.268721693,0.27346296,0,0.635156611
ENSG00000163534.14,-0.218728458,-3.206220294,-0.146528467,-0.037881202,-0.024553489,0.193298963,2.53E-55,0.033072373,0.510623491,0.557873301,0.557128204,0,0.746082509
ENSG00000163554.12,0.248072528,-5.772153494,0.035415005,-0.006322004,-0.0237991,0.005503642,3.75E-48,0.170941038,0.819843591,0.261391858,0.26499744,0,0.629045325
ENSG00000163563.7,-0.210485426,-5.120418895,-0.008245027,0.0094514,0.020342395,0.008667103,5.69E-125,0.851579608,0.575599915,0.28450675,0.285264806,0,0.641562311
ENSG00000049245.12,-0.109783955,-6.34921505,0.045145942,0.000350205,-0.015564994,0.043800386,3.89E-83,0.342565229,0.992889779,0.224947702,0.225524207,0,0.603354884
ENSG00000163565.18,0.030209311,-6.950633848,-0.001798261,-0.008581796,0.007858038,0.271605858,4.72E-220,0.769451214,0.149073575,0.247502452,0.248087476,0,0.618758842
ENSG00000132693.12,0.627008867,-4.164835341,-0.314518647,1.567266465,-0.031632289,0.338248908,1.59E-07,0.100358085,0.256882891,0.837563711,0.838819246,0,0.802067406
ENSG00000158716.8,-0.476206823,-8.597460848,-0.162392365,-0.294623451,0.075503455,0.003501451,0.569242393,0.329127271,0.0554764,0.114695676,0.176285912,0,0.575040849
ENSG00000181036.13,0.132662036,-4.190716772,0.1053293,-1.247111614,-0.116036004,0.639042655,1.57E-35,0.060879749,0.010824649,0.05149765,0.058443452,0,0.392104706
ENSG00000272668.1,-1.463436503,-3.946604448,0.286874705,-0.825425454,0.046239246,0.049018378,0.000344823,0.404229358,0.681020408,0.712424074,0.712360717,0,0.784232607
ENSG00000260766.1,-0.609674789,-3.41835646,0.099037209,0.143043857,-0.00894952,0.251049662,5.30E-07,0.667162106,0.480792875,0.943769235,0.943432154,0,0.81920137
ENSG00000162729.13,0.025696817,-5.477385925,-0.042870851,0.031897772,0.042438302,0.737726381,3.87E-42,0.154650469,0.411977793,0.024520368,0.026886818,0,0.301262046
ENSG00000122218.14,0.069856953,-5.374725662,0.084427057,-0.016490139,0.026848046,0.327202915,6.02E-47,3.75E-07,0.609937033,0.120582004,0.121043699,0,0.502878875
ENSG00000162736.15,0.208308901,-6.83314132,0.084160718,-0.052182823,0.031317855,0.042612382,1.16E-10,1.10E-06,0.144151937,0.19089965,0.191309514,0,0.588119218
ENSG00000162739.13,0.095172131,-5.976609821,-0.012628488,0.013809086,0.00337653,0.214983109,7.85E-23,0.471780784,0.563185614,0.858325678,0.858354612,0,0.804864543
ENSG00000066294.14,0.284303838,-5.228371625,0.027570177,0.004087329,-0.008999872,0.000404684,4.56E-90,0.042576738,0.814114282,0.64165463,0.641916564,0,0.768576638
ENSG00000117091.9,0.129938262,-5.348339336,-0.009366232,-0.018713914,-0.009410066,0.018054999,1.12E-239,0.392566754,0.515622057,0.486930685,0.487104071,0,0.720875924
ENSG00000026751.16,-0.042747044,-6.247045362,0.031687381,0.013844381,-0.003533999,0.459497796,2.23E-72,0.00322877,0.588246709,0.793668658,0.793684919,0,0.800757175
ENSG00000122224.17,0.234843116,-5.753805823,-0.016761504,-0.037073928,-0.022224073,0.000128542,1.98E-75,0.502777723,0.155970105,0.134355327,0.135980272,0,0.529939153
ENSG00000122223.12,-0.401496833,-5.742825754,0.009110682,-0.009377637,0.057007124,2.94E-08,2.06E-61,0.512534416,0.624422052,0.000928989,0.001209071,0,0.072877765
ENSG00000179914.4,0.709738868,-3.10883123,-0.149861602,-0.007002684,-0.048851885,0.069994537,5.76E-21,0.024990396,0.878007397,0.59700954,0.594494713,0,0.757567885
ENSG00000158769.17,0.160358517,-6.728792464,-0.215349692,0.004290892,0.017420101,0.03958185,3.31E-34,0.031842544,0.850828549,0.318819003,0.319221851,0,0.65471015
ENSG00000158773.14,-0.020694667,NA,-0.008658516,-0.01336723,-0.007663017,0.506012981,NA,0.426425978,0.350898943,0.32822386,0.3282278,1,0.656274221
ENSG00000186517.13,-0.013325285,-8.650122344,-0.002229351,-0.006270085,-0.011327215,0.59327494,7.81E-18,0.681101689,0.333906635,0.07606396,0.079906841,0,0.435309588
ENSG00000143224.17,0.305983291,-4.671823026,0.00911002,0.48651142,0.019324946,0.129431604,9.21E-10,0.910862313,0.08826413,0.700888734,0.704382571,0,0.783390255
ENSG00000116288.12,-0.193488597,-4.426805188,-0.056058022,0.022850496,0.005292476,0.052045195,4.48E-70,0.014690843,0.504531384,0.831495707,0.831543976,0,0.802067406
ENSG00000158850.14,0.161970831,NA,0.060433499,0.029793757,0.002058899,0.005014693,NA,0.000336337,0.085297825,0.882190803,0.882193735,1,0.807999382
ENSG00000158864.12,0.102418676,-6.585649178,0.019824277,0.002926339,0.010266065,0.060294611,2.91E-29,0.374877462,0.809596027,0.44848831,0.451202449,0,0.70769687
ENSG00000158869.10,0.19122829,-4.531657469,0.027398138,0.0116627,-0.01222779,0.002585538,0,0.253308286,0.322000922,0.429041141,0.430018366,0,0.700735581
ENSG00000158882.14,-0.164743088,-3.641950078,0.010179579,0.829186808,0.070923425,0.789483746,1.67E-06,0.944478881,0.509304816,0.674004026,0.673474932,0,0.775763548
ENSG00000143252.14,0.592269955,-4.852643803,0.052147761,0.015728296,-0.035128878,2.45E-09,5.33E-82,0.00454156,0.305357694,0.155250249,0.160364091,0,0.556197561
ENSG00000173110.7,0.17553458,-4.137953167,-0.015961201,0.028416549,0.016929376,0.018317629,0,0.402841892,0.504311947,0.355611732,0.356093995,0,0.663341905
ENSG00000244682.7,0.150694747,-1.636611959,0.031234993,-0.001180723,0.025715615,0.52913117,4.59E-60,0.702271651,0.989161131,0.659675308,0.657853525,0,0.772468875
ENSG00000225217.1,-0.258690316,-1.909386784,-0.077629541,0.023698311,-0.029028792,0.177850911,6.93E-92,0.136220909,0.673628303,0.538104728,0.537968333,0,0.739241254
ENSG00000162747.9,0.366079883,-3.654155143,-0.006594778,-0.036674858,-0.041388242,1.06E-06,0,0.76891251,0.040602583,0.02445053,0.024955693,0,0.294516309
ENSG00000072694.20,-0.277504442,-2.03049003,-0.120442613,0.174400766,-0.101248511,0.457575372,3.77E-24,0.446168849,0.627943111,0.295075423,0.292538494,0,0.644527624
ENSG00000234211.2,-0.143161983,-2.35315289,0.084050075,-0.270436269,-0.083485952,0.772367967,5.04E-10,0.468713502,0.802333985,0.51118344,0.510056394,0,0.727987794
ENSG00000132185.16,-0.16871346,NA,-0.015624961,-0.047067164,0.005165088,0.240149286,NA,0.735722086,0.118874204,0.884586862,0.884582756,1,0.808302434
ENSG00000118217.5,-0.077112122,-7.869438412,-0.018135374,0.003179633,-0.015256602,0.008434043,1.43E-39,0.002540364,0.572627705,0.037050121,0.037285157,0,0.341118992
ENSG00000229808.1,0.22555084,-6.669305719,0.082245451,0.027488136,-0.112846435,0.424735552,0.281060459,0.083790464,0.607486061,0.0934816,0.09855599,0,0.471620492
ENSG00000239887.4,1.906923586,-2.496720898,-0.632438307,-0.076275489,-0.243303648,0.000119266,6.30E-12,0.25086872,0.528124532,0.031131823,0.032828332,0,0.32556634
ENSG00000198574.5,-0.063417218,-6.203274671,0.031667021,-0.05807907,-0.024013058,0.494205204,1.54E-15,0.271167728,0.220879595,0.280993186,0.281614163,0,0.639132448
ENSG00000142599.17,-0.283878184,-5.572721999,0.006176119,0.001764567,0.008405095,1.77E-09,1.36E-217,0.611500127,0.894185,0.468934147,0.468739566,0,0.710567395
ENSG00000152332.15,0.039158304,-9.804120758,-0.002693508,0.004027882,0.008440333,0.321761309,0.180262328,0.820057907,0.750397368,0.39594884,0.396680383,0,0.685838157
ENSG00000132196.13,-0.013619021,NA,-0.004337114,0.053209655,0.048251442,0.934736817,NA,0.893630265,0.22657779,0.227766947,0.227865457,1,0.604387695
ENSG00000143198.12,0.031317066,-4.997733002,0.013999874,0.1134181,0.045578851,0.800846575,4.71E-17,0.774802998,0.016169477,0.135625562,0.136755648,0,0.531613971
ENSG00000143149.12,-0.0673857,-4.673314368,-0.067397685,0.0473042,-0.008405637,0.471325727,3.90E-71,0.00252597,0.283258327,0.709080257,0.709433769,0,0.783767913
ENSG00000074800.13,0.309076518,-6.448547416,-0.065872788,0.023971308,-0.040412892,0.014821146,4.58E-25,0.239520595,0.069311159,0.162971754,0.166796304,0,0.563030959
ENSG00000198821.10,0.137008051,-6.808603513,0.011660267,-0.021071822,-0.002973273,0.003600156,2.93E-87,0.232045311,0.568212632,0.787404677,0.787431343,0,0.800757175
ENSG00000143162.7,0.566650786,-4.638431452,0.061080375,0.014795563,-0.035838095,0.072889679,1.83E-31,0.500962072,0.864459032,0.61646094,0.621926433,0,0.764200276
ENSG00000198771.10,-0.146450406,-3.253506954,-0.019157619,0.024958639,0.005305733,0.174662504,8.26E-173,0.518041233,0.425861853,0.842585091,0.842780998,0,0.802067406
ENSG00000197965.11,-0.418763464,-3.891475349,0.210287976,0.035431397,0.035315699,1.99E-05,2.12E-168,1.42E-14,0.236295988,0.157849248,0.158541915,0,0.554558586
ENSG00000143158.10,0.069987455,-6.286600361,-0.000590604,-0.000475506,0.005864416,0.249915156,2.34E-22,0.968092649,0.980750793,0.710279603,0.710938298,0,0.784177239
ENSG00000143164.15,0.090787051,NA,-0.03576053,0.018797368,0.014238812,0.244630754,NA,0.292314746,0.579524338,0.448036383,0.448078581,1,0.70683479
ENSG00000143185.3,1.904579888,-1.91499784,-0.609058072,2.573123785,0.176257024,0.053651219,1.80E-08,0.047757066,0.221079783,0.388997556,0.387884548,0,0.682871013
ENSG00000143184.4,0.159614843,-1.784774162,-0.057911008,-0.277077822,-0.140414985,0.75927757,7.15E-19,0.676219537,0.423596282,0.240802538,0.242653841,0,0.614061923
ENSG00000198734.10,0.256661397,-3.589233318,0.031566077,-0.046881194,-0.006291029,0.010684556,4.29E-182,0.305441741,0.17080574,0.801589788,0.80130887,0,0.800757175
ENSG00000188404.8,0.146669609,-4.744128772,0.035659836,0.010854713,0.002931508,0.002129029,0,0.003841794,0.421025095,0.80264191,0.802653414,0,0.800757175
ENSG00000000457.13,0.308934877,-4.634559309,-0.065758135,0.004903863,-0.005535574,0.000268022,4.03E-70,0.006380226,0.803682678,0.794832577,0.794900598,0,0.800757175
ENSG00000117523.15,0.085137431,-9.249270437,-0.007531167,-0.002239181,0.018366989,0.030252864,0.006166774,0.375638819,0.860451404,0.048063174,0.049309083,0,0.373028526
ENSG00000117533.14,-0.077597713,-6.982608498,-0.01914024,0.050085646,-0.008145427,0.443247378,0.012294051,0.572463247,0.218370988,0.738383597,0.739229592,0,0.790121192
ENSG00000010165.19,0.260517622,-7.28713551,0.00292242,0.00467185,-0.010096685,0.000392601,0.00021653,0.921690867,0.910480104,0.566474008,0.56756455,0,0.747754713
ENSG00000135845.9,-0.047996099,-3.202544672,-0.030708921,-0.067365507,0.094349872,0.670226213,4.25E-169,0.536440857,0.043208761,0.000497074,0.00060033,0,0.052825559
ENSG00000142583.17,0.249287265,-3.74781843,0.193964806,-0.095094335,0.048989876,0.3597138,1.45E-20,0.086865418,0.067779587,0.45331641,0.454069983,0,0.708433817
ENSG00000117592.8,0.222343725,-4.34026884,0.028576465,0.036614558,0.028213598,0.056575501,5.03E-119,0.549021532,0.578653382,0.324445634,0.32473864,0,0.656274221
