nm,int,od,b.gPC1,b.gPC2,b.cnd,e.int,e.od,e.gPC1,e.gPC2,e.cnd,pval,status,qval
ENSG00000266338.6,0.32249131,-2.67300935,-0.050949352,0.039734467,0.003997369,0.895859552,3.62E-16,0.488449657,0.684433355,0.970274501,0.969958698,0,0.730512802
ENSG00000227372.11,-2.598443639,-2.982877624,-0.021648078,-0.05112984,0.123953744,0.291724654,5.70E-12,0.816709449,0.528972233,0.267602966,0.270211167,0,0.510416047
ENSG00000265491.4,0.351373271,-5.49100379,0.013978666,-0.005978779,-0.015017305,0.559334109,4.81E-13,0.595620138,0.860945695,0.57201583,0.572074054,0,0.636975019
ENSG00000131788.15,1.028900378,NA,0.008936382,-0.149397426,-0.043002283,0.381774444,NA,0.829490389,0.321736617,0.414476149,0.414361245,1,0.583971778
ENSG00000265241.6,-0.731970308,-5.198067382,0.025693054,0.148575533,0.031424348,0.47162694,8.10E-14,0.405305351,0.258452786,0.486825722,0.488791837,0,0.610458472
ENSG00000235169.7,1.208425923,-3.149497905,-0.168889443,0.053415329,-0.103946693,0.598685115,8.54E-13,0.01739667,0.773491725,0.310193351,0.314422,0,0.537925409
ENSG00000265972.5,0.441803034,-7.198572393,-0.00491212,0.001572759,-0.016135587,0.000813626,0,0.242600465,0.708954095,0.006121537,0.0069001,0,0.083467372
ENSG00000264343.5,-2.20777943,-1.963183209,-0.096276497,0.015009892,0.08606298,0.332364596,7.85E-21,0.426495484,0.873176294,0.394668064,0.393098759,0,0.576631606
ENSG00000268043.7,1.801640036,-3.329597481,0.147953517,-0.051849278,-0.071555057,0.083353504,7.15E-45,0.00035344,0.164686543,0.119264708,0.121446841,0,0.37997805
ENSG00000131791.7,0.28657678,-6.263064936,0.020704291,-0.010611063,-0.006246665,0.601008919,1.14E-05,0.488866628,0.729979953,0.795287204,0.795525077,0,0.696573835
ENSG00000130764.9,0.208518173,-5.325483985,0.013784084,-0.026957837,-0.014679123,0.597614636,2.29E-62,0.397315715,0.471161798,0.401765029,0.40228754,0,0.578850969
ENSG00000131778.18,1.09304743,-5.191573656,0.015699133,-0.005372127,-0.037723056,0.010856665,1.55E-53,0.497725421,0.828770689,0.044986681,0.04537579,0,0.245164149
ENSG00000116128.10,3.841628781,-5.049391164,-0.003912688,-0.030202753,-0.16752648,0.018721513,0.00629581,0.941798164,0.40401834,0.019759711,0.024157986,0,0.177554972
ENSG00000162836.11,0.55733068,-4.805421821,-0.04765007,-0.030515518,-0.023148178,0.372740656,8.27E-30,0.12134134,0.39509851,0.401448872,0.402094679,0,0.578850969
ENSG00000263956.6,0.247870303,-2.936248231,0.091966884,0.093727543,0.008596941,0.841966803,9.72E-37,0.087249238,0.178868197,0.873945682,0.874011388,0,0.712322858
ENSG00000274020.2,-1.591746882,-4.967113857,0.01467625,-0.015957461,0.066022576,0.01868115,3.74E-28,0.748175748,0.643848231,0.028392447,0.032860265,0,0.209524775
ENSG00000231551.8,4.089786995,-3.7132053,-0.027973496,-0.083974581,-0.16904185,0.011755832,7.62E-14,0.757265494,0.018141537,0.020318597,0.021855833,0,0.165602825
ENSG00000225871.2,1.110419695,NA,-0.131627399,-0.178610536,-0.043418393,0.655752467,NA,0.07921926,0.411117951,0.69281466,0.69256209,1,0.673394605
ENSG00000270629.5,1.446274137,-0.515141032,-0.014256998,-4.429753834,-0.121164522,0.845886257,0.145125149,0.974661787,0.347107449,0.727047218,0.713838261,0,0.67946832
ENSG00000178104.19,-2.816190277,NA,0.091475779,0.021694165,0.122324756,0.015780276,NA,0.285628926,0.657958343,0.017188185,0.017036638,1,0.144226588
ENSG00000269713.7,-5.279278465,-1.099914099,0.211410453,0.069986444,0.249677859,0.227337645,1.25E-05,0.233449808,0.266908626,0.195557169,0.187148747,0,0.4477788
ENSG00000274265.4,1.050750569,-2.692760919,-0.469260293,-0.079358028,-0.027697049,0.791816379,1.09E-05,0.156382644,0.28092343,0.873270207,0.87346887,0,0.712322858
ENSG00000271383.6,4.733453222,-3.430206003,-0.005485842,-0.883989484,-0.209429777,0.015621194,1.30E-26,0.94746046,0.20421959,0.01717591,0.025806032,0,0.184266187
ENSG00000116198.12,-2.272881144,-7.503230386,-0.01022195,0.000973898,0.086994224,1.30E-07,0.020527125,0.615395956,0.955054545,4.16E-06,7.53E-06,0,0.000538317
ENSG00000150337.13,-10.23563117,-2.736168212,-0.25437259,1.472332783,0.444079945,0.001294538,5.48E-10,0.246273561,0.499159492,0.003001564,0.00827685,0,0.094380798
ENSG00000203814.6,-0.42567295,-3.185139205,0.132280857,0.044308879,0.031697985,0.759240504,1.38E-55,0.019192001,0.784617201,0.603904369,0.606540194,0,0.649222969
ENSG00000261716.1,2.941192413,-5.000564422,0.028213188,0.072029527,-0.114039436,0.107596944,7.14E-06,0.572020985,0.812702737,0.152965241,0.157811125,0,0.421373301
ENSG00000169598.15,0.845484038,NA,-0.000654853,0.15781693,-0.030735174,0.340551842,NA,0.988091856,0.097349101,0.427192319,0.427111575,1,0.589956019
ENSG00000178096.8,-0.376536588,-5.157127561,0.382598574,-0.005642858,0.02347375,0.872772479,0.038276041,0.040362269,0.985129916,0.823124375,0.824385812,0,0.704171597
ENSG00000143368.9,0.997524018,-6.535976693,-0.069606404,0.779020082,-0.030852261,0.260418437,0.000888114,0.32415377,0.131201406,0.444393125,0.451701011,0,0.597101535
ENSG00000198912.10,0.578727705,-5.723954577,-0.125924816,-0.019580687,-0.036913155,0.25268506,3.54E-13,0.000320811,0.402037983,0.096186094,0.098713394,0,0.348502099
ENSG00000023902.13,1.827207261,NA,0.056290361,-0.034518469,-0.080455718,0.122346805,NA,0.04508336,0.720352705,0.123909238,0.123675697,1,0.382803579
ENSG00000143401.14,-0.525093786,NA,0.162550113,-0.034563541,0.021619114,0.538635433,NA,0.450826143,0.68958593,0.565653544,0.565629201,1,0.635289152
ENSG00000117362.12,0.081113938,-7.119798319,-0.0130695,-0.020790543,0.000213969,0.855039538,1.75E-05,0.565495606,0.078469989,0.991328753,0.991410014,0,0.735665401
ENSG00000266472.5,-0.338695584,-6.131029604,-0.01527768,-0.061118153,0.007073099,0.470562995,4.27E-18,0.503471019,0.016317417,0.73312695,0.736638706,0,0.682815306
ENSG00000117360.12,0.705211266,-5.787415797,0.024351107,-0.070150695,-0.026412838,0.201737303,2.22E-14,0.188920759,0.004660555,0.278646162,0.284177442,0,0.520358145
ENSG00000163125.15,0.52840312,NA,0.022579291,0.04155486,-0.017398681,0.26750582,NA,0.377201252,0.085435766,0.408861887,0.408842347,1,0.58108496
ENSG00000143374.16,0.067248449,-3.710516376,-0.064548185,-0.012820531,-0.010380594,0.949283465,7.55E-29,0.220499057,0.825892289,0.823721786,0.823957596,0,0.704171597
ENSG00000143369.14,-0.686496029,-5.140674393,-0.100195771,-1.108256588,0.007963628,0.804491769,0.207601491,0.6829748,0.467429193,0.946275885,0.946220318,0,0.725881199
ENSG00000237781.3,0.846215142,-2.988227985,0.008778683,0.047326911,-0.047433997,0.450155754,2.06E-43,0.888512628,0.60244116,0.340487577,0.339659938,0,0.553416829
ENSG00000143382.14,1.18385428,-2.972193044,0.146540872,0.22633777,-0.031898811,0.469873006,1.15E-41,0.005465559,0.48424916,0.660421142,0.664403362,0,0.664402823
ENSG00000203804.4,0.786010175,-3.439780915,-0.052530877,0.011710907,-0.017137491,0.638129961,2.17E-16,0.592494553,0.820759298,0.82141542,0.820745703,0,0.703381111
ENSG00000143384.12,0.107109355,-6.734587506,0.010092622,-8.66E-05,0.001699116,0.581235711,3.31E-187,0.411563192,0.990363979,0.843682253,0.843854584,0,0.706453933
ENSG00000143420.18,-0.433290536,-5.21737052,0.051170588,0.02632617,0.022692917,0.388049506,4.99E-57,0.080206295,0.116100754,0.306643,0.306600701,0,0.534307839
ENSG00000143457.10,0.227292959,-5.544810218,-0.027565959,0.004415823,-0.018176649,0.788931779,1.88E-06,0.554964528,0.911393741,0.63098228,0.635267215,0,0.656525806
ENSG00000131697.17,0.66552163,-5.095958849,0.013192123,0.04606055,-0.021316543,0.374217401,8.61E-10,0.718096564,0.273674707,0.517346262,0.517573398,0,0.619872381
ENSG00000163131.10,-0.142435956,-4.875340566,0.010237369,-0.020045968,0.012219891,0.662878503,0,0.571293859,0.447877684,0.399704354,0.400542076,0,0.578850969
ENSG00000143437.20,-0.245044774,NA,0.009346363,-0.004204473,0.014600468,0.56798873,NA,0.730184645,0.816959396,0.443448215,0.443431853,1,0.595921879
ENSG00000143379.12,0.78917788,NA,0.470468183,0.245591278,-0.029234325,0.742348292,NA,0.063082403,0.310427152,0.78187309,0.781868771,1,0.694670367
ENSG00000143418.19,0.247982955,-7.656171597,-0.023709329,-0.017044161,-0.007534978,0.267730913,5.95E-18,0.084447665,0.323676511,0.448007539,0.452086066,0,0.597101535
ENSG00000143409.15,-0.038402504,-6.364643109,-0.008987462,-0.014270794,0.004867252,0.921609122,1.92E-42,0.442002937,0.36755169,0.78268243,0.782811151,0,0.694670367
ENSG00000143363.15,-0.571728595,NA,-0.003765262,0.03093464,0.031017336,0.526918428,NA,0.929163844,0.200348868,0.436620071,0.436604815,1,0.593647184
ENSG00000163141.18,-1.345785131,NA,0.013876735,0.332477307,0.08063169,0.645872854,NA,0.879621177,0.232257993,0.540879032,0.54114143,1,0.62673316
ENSG00000069424.14,-0.284539755,-4.877331476,-0.034260795,0.009087166,0.009282849,0.248908548,0,0.00268614,0.457134817,0.397886435,0.398698666,0,0.5787012
ENSG00000197622.12,-0.950251416,-6.191784628,-0.03325007,-0.018676425,0.044827506,0.024137734,2.44E-30,0.064860165,0.708310859,0.015679866,0.019938893,0,0.156809627
ENSG00000213190.3,0.732403313,-6.265809975,0.009867603,-0.021949439,-0.024002764,0.155094001,3.96E-08,0.672931367,0.327192095,0.292334351,0.29254636,0,0.525107714
ENSG00000143458.11,-3.806762499,NA,-0.02629696,0.082561288,0.153548217,0.092412412,NA,0.68384015,0.774617298,0.116304363,0.115085479,1,0.372289654
ENSG00000143434.15,-1.413810089,-5.951545,-0.007326576,0.0708551,0.056288111,0.170263827,0.015073328,0.86023818,0.335673007,0.206650398,0.206377555,0,0.463722725
ENSG00000163154.5,-0.523822133,-4.045531157,-0.142003207,0.100785119,0.005790793,0.750071124,1.78E-15,0.00333923,0.004045046,0.937700528,0.937960801,0,0.725351317
ENSG00000143398.19,-0.024058083,NA,0.057438563,-0.198151113,-0.0024763,0.977084419,NA,0.407776262,0.060923285,0.946250357,0.946250432,1,0.725881199
ENSG00000159352.15,-0.09323839,-6.014638955,0.011145158,-0.003691437,0.001573279,0.716971693,2.52E-141,0.663819458,0.919719343,0.891000613,0.891048558,0,0.716524521
ENSG00000232671.5,-4.3711968,NA,0.279388741,-0.073439466,0.182532048,0.362463159,NA,0.125088959,0.808558712,0.401869044,0.401510669,1,0.578850969
ENSG00000143373.17,0.570496995,-5.573091448,-0.053453584,0.00236623,-0.023609443,0.205203481,7.50E-35,0.000451469,0.906036952,0.240856738,0.2420687,0,0.493647515
ENSG00000143393.16,0.355603634,-5.748323841,-0.016354147,0.062407166,-0.017005794,0.556059583,2.29E-12,0.566146939,0.66984832,0.521577139,0.521375621,0,0.620972152
ENSG00000143390.17,-0.717915962,NA,0.004344056,0.055292312,0.034129743,0.229630192,NA,0.883654925,0.163731326,0.188884647,0.188793924,1,0.448569468
ENSG00000143416.20,0.463605217,-4.16691084,-0.132512393,0.635459651,-0.026288864,0.666862643,2.82E-33,0.031394184,0.219862414,0.579386268,0.578764937,0,0.638791869
ENSG00000159377.10,-0.069925873,-6.692637438,-0.0157371,-0.013548403,0.005353101,0.706447419,4.11E-158,0.289427187,0.031359744,0.5171812,0.51720661,0,0.619660465
ENSG00000143442.21,-0.195652492,-6.649641282,-0.043689194,0.004557001,0.016209964,0.767650702,0.00026891,0.166796642,0.716877243,0.579472593,0.579593623,0,0.639008609
ENSG00000143367.15,1.72204051,NA,0.043603362,-0.109104224,-0.070675933,0.171566676,NA,0.314297227,0.39820571,0.197692249,0.197364178,1,0.456260641
ENSG00000116251.9,1.480843961,NA,0.104859587,-0.198623678,-0.058807975,0.253072156,NA,0.143347536,0.752002901,0.289326944,0.288567796,1,0.524005589
ENSG00000143376.12,0.152103783,-8.462353712,0.000690889,-0.00739563,-0.008379778,0.384528095,1.84E-09,0.929336683,0.385328503,0.281452966,0.281490176,0,0.518383632
ENSG00000143436.10,0.414642495,NA,-0.012322911,-0.04314365,-0.015228147,0.484453389,NA,0.672899779,0.843938604,0.5546266,0.554617718,1,0.631805977
ENSG00000182134.15,0.302454198,-6.782885053,-0.044581935,0.162372384,-0.022139765,0.76452133,0.206686621,0.273527579,0.132313294,0.610565368,0.611697925,0,0.649685275
ENSG00000159445.12,1.586971065,-5.873811775,-0.028229882,0.063290933,-0.088724858,0.025031737,1.68E-08,0.2220901,0.510433844,0.004376217,0.006794533,0,0.082480289
ENSG00000197747.8,-1.242144526,-4.360780032,0.066937662,0.023097961,0.063461559,0.515881709,5.71E-09,0.395859869,0.708577516,0.456707986,0.49189698,0,0.611427891
ENSG00000158286.12,2.844711141,-2.529968855,0.477965409,-2.666365216,-0.098093635,0.667117898,0.000122573,0.129534021,0.513269827,0.713818156,0.716173256,0,0.67993254
ENSG00000163191.5,-0.203758751,-5.629956404,0.018492543,-0.531420224,0.006250306,0.778957117,9.16E-49,0.6091941,0.086608249,0.844234177,0.844321709,0,0.706453933
ENSG00000163209.14,-0.804730725,-1.681258763,-0.145404484,-0.024516137,0.053722877,0.672747173,7.78E-31,0.141495453,0.907596245,0.525548523,0.529970574,0,0.622637827
ENSG00000163220.10,-3.317059641,-2.736721458,0.088458093,0.055315548,0.137067981,0.055885348,9.34E-32,0.111963424,0.307685468,0.075408121,0.080359918,0,0.318234464
ENSG00000163221.8,-0.926184377,-3.676073486,-0.05601138,0.020930871,0.018299973,0.156863799,7.28E-178,0.085183319,0.403307413,0.530514269,0.533544051,0,0.624470209
ENSG00000143546.9,-0.048226734,-4.744150514,0.001496066,0.055148802,0.011040487,0.913396943,1.73E-180,0.938523377,0.040734122,0.580696462,0.582698688,0,0.640381071
ENSG00000116237.15,-0.67568214,-4.864737236,0.003205072,-0.003833922,0.050995124,0.523249872,7.81E-13,0.913080117,0.92746533,0.272972866,0.285605469,0,0.522052736
ENSG00000197956.9,0.4977025,-4.201125925,-0.062493464,0.024336204,-0.030645004,0.753427008,9.21E-18,0.296842467,0.576580078,0.656987475,0.662872067,0,0.664150824
ENSG00000196154.11,0.860571541,-1.900779498,-0.490996697,2.784225053,-0.029062022,0.837126304,3.21E-09,0.24949954,0.231718565,0.880435335,0.882425755,0,0.714702671
ENSG00000189171.14,2.564819653,-5.359283408,-0.055624389,-0.955497259,-0.099889209,0.409786214,0.356452977,0.762422161,0.601339957,0.464620874,0.46433779,0,0.602615279
ENSG00000158292.6,0.224411703,-5.306929218,0.013334254,-0.107609871,-0.000702952,0.863658004,0.000806133,0.727586061,0.023063037,0.990120889,0.990211447,0,0.735266241
ENSG00000160679.12,0.145857993,-7.489390061,-0.205341617,-0.106143263,0.002745465,0.750620941,1.23E-05,0.259443521,0.14002152,0.894176032,0.894478941,0,0.716695811
ENSG00000143553.10,-0.143643984,-6.130155578,-0.025677931,0.01777551,0.004020389,0.733082864,4.74E-16,0.225975781,0.366532325,0.831529643,0.832066407,0,0.705431255
ENSG00000143624.13,0.230431748,-7.630573801,0.007616477,-0.178020568,-0.007946287,0.605511394,0.001360273,0.656330734,0.085144737,0.691851692,0.692013635,0,0.673371397
ENSG00000143554.13,0.352147775,NA,-0.041053483,0.581790794,-0.019147008,0.706711667,NA,0.20538407,0.003927454,0.648086182,0.648052207,1,0.661213922
ENSG00000143614.9,-0.098511679,NA,-0.003968637,-0.001257716,0.001771427,0.621556239,NA,0.750033365,0.935278675,0.840060599,0.840060325,1,0.706044478
ENSG00000198837.9,0.694409811,-5.546480117,0.048372928,-0.067698414,-0.021778042,0.464765964,1.07E-10,0.104650275,0.17971068,0.600198944,0.599927405,0,0.647130487
ENSG00000160741.16,0.338558899,-8.54932748,0.024689414,0.004816164,-0.009392378,0.219963495,1.03E-05,0.028670096,0.651044202,0.43983347,0.439885786,0,0.594508839
ENSG00000143570.17,-0.2044952,NA,0.011902417,-0.030250048,0.013380484,0.757111858,NA,0.597397375,0.312898432,0.64935785,0.649350355,1,0.661685598
ENSG00000097021.19,0.774327727,NA,0.104685683,-1.67802809,-0.045827549,0.69117016,NA,0.321670394,0.086630743,0.590732743,0.590522288,1,0.643077221
ENSG00000143578.15,-2.584308493,NA,0.037882694,0.492651557,0.105000371,0.210165665,NA,0.753393279,0.079747614,0.244197382,0.24299145,1,0.494342473
ENSG00000143543.14,0.983609435,-6.877333168,0.081989264,-0.653861592,-0.04054276,0.315003117,4.35E-07,0.036038443,0.172186305,0.372717319,0.373252986,0,0.569250465
ENSG00000143545.8,-0.230211919,-6.633904853,-0.978999243,0.000685726,0.015604773,0.878531802,0.069420224,0.691941571,0.998611992,0.768290605,0.771763296,0,0.692449576
ENSG00000143549.19,-0.782874505,-6.741677613,0.035064877,-0.023287363,0.031683604,0.031895593,4.19E-55,0.742957044,0.901838268,0.058584269,0.064626978,0,0.288828524
ENSG00000143612.19,0.575283253,NA,0.003625542,-0.022720223,-0.025958097,0.28727049,NA,0.822381003,0.489989272,0.275870461,0.27583263,1,0.513971279
ENSG00000143569.18,0.703807354,NA,-0.024267876,-0.006761011,-0.034993484,0.090079613,NA,0.273092606,0.718767642,0.055338168,0.055319857,1,0.267573169
ENSG00000187017.15,-5.153032042,-2.495630121,-0.159217597,0.053970294,0.174015084,0.031900094,1.03E-17,0.047855226,0.38152526,0.101030823,0.097030403,0,0.345576472
ENSG00000143575.14,0.328458091,-6.835923675,-0.006411269,-0.003082316,-0.009884549,0.426326341,1.59E-06,0.848003758,0.91403498,0.589231535,0.59110036,0,0.643553938
ENSG00000143595.12,0.687453672,NA,-0.091661317,0.375397629,-0.01012399,0.629461209,NA,0.615515165,0.341757576,0.87340193,0.873376144,1,0.712322858
ENSG00000143515.16,0.324239573,-8.750863745,-0.034147264,-0.00774602,-0.009803061,0.332697034,0.094496559,0.161486658,0.727044507,0.502173877,0.502520019,0,0.614432409
ENSG00000160712.12,-0.879353149,-5.356477475,0.012743079,-0.012671172,0.046210086,0.002033536,1.23E-238,0.291281346,0.262617729,0.000263584,0.000369438,0,0.01122857
ENSG00000160714.9,0.144376206,-5.30015065,-0.05963665,-0.359388315,-0.009627561,0.903122842,7.01E-05,0.379397969,0.150196803,0.85443966,0.857005689,0,0.709175849
ENSG00000160710.15,0.345685558,-7.608223961,0.006935339,-0.006664646,-0.009324359,0.000351985,0,0.111822695,0.089423018,0.030573598,0.032321656,0,0.208548721
ENSG00000163344.5,-0.183957012,NA,-0.010282685,0.066581692,0.014939173,0.669476008,NA,0.450784359,0.128913152,0.433907416,0.433877749,1,0.592496909
ENSG00000215788.9,0.81710275,-4.204987579,0.032009317,0.163034839,-0.017794256,0.441596484,5.81E-21,0.536781751,0.728795972,0.701878288,0.702486362,0,0.676904344
ENSG00000163346.16,0.320720183,NA,-0.012172792,0.001933914,-0.011927784,0.002447902,NA,0.045294032,0.777935321,0.010624198,0.010622046,1,0.109613798
ENSG00000163348.3,1.188491451,NA,-0.018661756,-0.026933756,-0.0481621,0.212559608,NA,0.594337086,0.924711382,0.25451304,0.254420781,1,0.500890826
ENSG00000160691.18,-0.444996956,NA,-0.030334741,-0.029793887,0.011344613,0.197590581,NA,0.032695303,0.785342088,0.453987436,0.453994048,1,0.597300761
ENSG00000160688.18,1.928808731,NA,-0.023314748,-0.228955158,-0.089917913,0.528445695,NA,0.818086515,0.635432029,0.496912055,0.496577653,1,0.612181998
ENSG00000160685.13,-0.064069166,-7.513997223,0.012096114,-0.000438239,0.000879658,0.588898844,3.56E-193,0.009027674,0.930753031,0.868675104,0.868696413,0,0.711059572
ENSG00000143537.13,1.014336689,-5.067544063,0.071331523,-0.00123461,-0.033509022,0.001396824,6.76E-145,7.13E-07,0.973886581,0.017339194,0.018260264,0,0.15002953
ENSG00000171680.21,0.87838076,-4.175543031,-0.053569943,1.452927997,-0.007309271,0.713049695,1.65E-05,0.609546226,0.168219248,0.944528355,0.947121707,0,0.725881199
ENSG00000169242.11,3.696983742,NA,0.096909945,-0.203777761,-0.155094101,0.032246619,NA,0.541585219,0.10724226,0.046040069,0.045749641,1,0.245197653
ENSG00000163463.11,1.414522036,NA,0.449354785,-0.775956075,-0.075533005,0.408277223,NA,0.744903264,0.310693606,0.298390641,0.297745463,1,0.529517743
ENSG00000169231.13,2.282213015,NA,0.005948782,0.342079127,-0.078256533,0.035562104,NA,0.903615523,0.42524297,0.098273667,0.097994782,1,0.347177926
ENSG00000173171.14,0.425189183,NA,0.017684261,0.178440964,-0.009996689,0.72226262,NA,0.75331525,0.075549936,0.852529716,0.852540003,1,0.708089607
ENSG00000162408.10,-0.146351212,NA,0.031919321,0.013958054,0.011284656,0.81505308,NA,0.107670699,0.691371022,0.679869316,0.679868078,1,0.669079907
ENSG00000160766.14,-0.599572031,-3.995225687,-0.014576783,-0.23131108,0.036313009,0.704945258,3.26E-07,0.887555661,0.039910664,0.601903792,0.601054018,0,0.647677509
ENSG00000236675.1,-0.825434936,-6.391055676,0.044985656,0.069033043,0.026992447,0.070959696,1.26E-09,0.007321622,0.00155164,0.186887852,0.186966091,0,0.44773929
ENSG00000177628.15,0.089547316,-2.745437175,-0.190299575,-0.231236973,-0.013143371,0.929870866,1.49E-71,8.42E-08,0.001566478,0.772389688,0.772322069,0,0.692449576
ENSG00000160767.20,0.995920371,NA,-0.069608669,0.215073651,-0.036275323,0.604862559,NA,0.530930094,0.847671117,0.670148634,0.670040214,1,0.665661242
ENSG00000116521.10,0.480200999,-7.449144282,-0.02129258,-0.003238895,-0.023275603,0.152315223,3.57E-05,0.088733806,0.842672446,0.116355659,0.118119728,0,0.375970282
ENSG00000176444.18,-1.910940889,NA,0.110611552,-1.208862587,0.075493625,0.365490157,NA,0.485575658,0.233208835,0.404831075,0.404402049,1,0.579386495
ENSG00000143627.17,-5.260291876,NA,-0.008277246,0.591963279,0.247549589,0.047509957,NA,0.960596951,0.599519176,0.029138041,0.02839767,1,0.195393285
ENSG00000204859.12,-0.514629459,-4.327095771,-0.069422493,0.055855037,0.012507492,0.554251388,8.19E-20,0.065562549,0.558774542,0.745839635,0.745771893,0,0.685711983
ENSG00000116539.12,-1.01753223,NA,0.035039381,-0.081944496,0.039384044,0.444841034,NA,0.431744592,0.207750641,0.503381455,0.503256791,1,0.614777829
ENSG00000163374.19,1.271606567,-3.498710955,0.08237386,-0.104482305,-0.052898783,0.225111433,4.47E-57,0.131532102,0.663729227,0.252427242,0.253661989,0,0.500756507
ENSG00000132676.15,-0.63739747,-7.707048054,0.024768836,-0.005810805,0.02405455,0.092161383,0.010022439,0.182502251,0.766247567,0.148459803,0.15032865,0,0.412176262
ENSG00000116580.18,3.087344958,NA,-0.24760145,0.18192677,-0.131385837,0.158313895,NA,0.012297395,0.285286142,0.161175188,0.159906768,1,0.422786471
ENSG00000162413.16,-0.280725693,-6.767236492,-0.001040692,0.007900582,0.015901518,0.15335741,2.41E-90,0.928456389,0.449697915,0.0705011,0.072616029,0,0.30483652
ENSG00000132718.8,1.907150971,NA,-0.002774377,-0.017248867,-0.089717918,0.168629008,NA,0.954738679,0.745882702,0.135837254,0.135466668,1,0.39538253
ENSG00000143622.10,-0.459479761,-6.873044778,0.016156159,0.01521712,0.029561285,0.190318989,2.65E-13,0.252087095,0.191434469,0.057716534,0.05838952,0,0.274136305
ENSG00000132680.10,2.12065901,-6.123588936,-0.021506578,0.011532244,-0.099962483,0.49002568,0.30358787,0.875985728,0.992645839,0.440350697,0.44054989,0,0.595008514
ENSG00000116584.17,0.308777437,-7.248352474,0.002535069,-0.004074803,-0.008137926,0.292695782,1.14E-17,0.910729736,0.96568177,0.535499094,0.537978201,0,0.625723096
ENSG00000273002.1,-4.848941281,NA,-3.498740321,-1.187715111,0.25388389,0.109520858,NA,0.021885697,0.336303112,0.063359688,0.061858651,1,0.282069746
ENSG00000163479.13,1.016193758,-8.058846283,0.04714595,-0.026915028,-0.038252388,0.154300195,0.000894702,0.024889556,0.230016796,0.22506426,0.24494464,0,0.495944896
ENSG00000160803.7,-0.922987924,-6.337313674,-0.132489424,-0.011882606,0.047891639,0.227613263,0.001163156,0.702511735,0.869547649,0.133287121,0.13546055,0,0.39538253
ENSG00000116586.11,0.330439637,NA,0.056202266,-0.003096903,-0.011245906,0.487761779,NA,0.019036022,0.940374902,0.601488997,0.601494303,1,0.647677509
ENSG00000160789.19,-2.530374739,-4.371433405,0.01425815,-0.064936282,0.095752218,0.00063283,7.85E-62,0.538397513,0.459104296,0.003396006,0.00528559,0,0.070240495
ENSG00000116273.5,1.423576019,NA,-0.00075119,0.01264965,-0.050696389,0.070555446,NA,0.982690379,0.819593224,0.139646038,0.139376621,1,0.400480293
ENSG00000196189.12,-0.882386609,-5.441590085,-0.005700591,-0.043220776,0.030419712,4.33E-05,0,0.585608766,5.94E-05,0.001615373,0.001734775,0,0.033795573
ENSG00000160785.13,0.12149347,-7.060492112,-0.010961696,-0.006970327,-0.000519832,0.512496265,8.83E-92,0.088931753,0.395012708,0.950342982,0.95037055,0,0.72643534
ENSG00000160783.19,0.469712956,-5.556720851,0.065283096,-0.001059106,-0.017031469,0.108312948,2.25E-144,1.06E-07,0.954227708,0.191885647,0.191875715,0,0.450554969
ENSG00000160781.15,0.584432697,-1.900605479,0.054282944,0.018979852,0.012603479,0.732370567,9.35E-41,0.369775752,0.814019979,0.869142312,0.867608446,0,0.710603619
ENSG00000198952.8,4.802654311,-3.753713376,-0.017559231,0.044011987,-0.185913752,5.96E-28,0,0.350853968,0.028982472,8.47E-22,2.93E-19,0,5.92E-16
ENSG00000163472.18,1.20976594,-4.55117475,-0.030785038,-0.01406006,-0.040638131,0.140995307,6.22E-19,0.305671499,0.724112972,0.26759896,0.268109236,0,0.508622986
ENSG00000198715.11,5.430263404,-3.550499491,0.034253414,0.02999229,-0.197959935,5.80E-15,1.15E-151,0.289837263,0.422918117,1.04E-10,1.01E-09,0,3.27E-07
ENSG00000163468.14,1.085660778,-5.963332926,0.027957473,-0.029607507,-0.043513366,0.111685997,1.06E-11,0.433179459,0.426330322,0.143927454,0.149729358,0,0.411927609
ENSG00000041988.15,0.215207926,-7.291955817,0.006891637,-0.036223237,-0.003338149,0.618745513,0.035006016,0.72356621,0.314976383,0.86142355,0.861700656,0,0.70989658
ENSG00000116604.17,-0.095234946,-6.960957948,0.021904602,-0.008551452,0.002086486,0.799197853,6.56E-15,0.102191998,0.454380516,0.899001256,0.89909352,0,0.716773549
ENSG00000183856.10,-0.997363946,NA,0.073977085,-0.109919594,0.033555161,0.693549773,NA,0.67177241,0.669582994,0.760775127,0.760738325,1,0.68942605
ENSG00000163382.11,-0.664904828,-6.192134077,0.02232708,-0.038716683,0.02287011,0.213884958,1.63E-18,0.211573728,0.467983486,0.329480861,0.335171412,0,0.550333997
ENSG00000160818.16,0.242915018,NA,0.001132248,-0.019316752,-0.013108379,0.691601874,NA,0.969285031,0.487082001,0.626628284,0.626624176,1,0.654412954
ENSG00000143319.16,-0.407310575,NA,-0.022693728,0.050893847,0.021296048,0.463572698,NA,0.23546479,0.329910026,0.384591357,0.384567727,1,0.573321234
ENSG00000143303.11,-3.170076512,NA,0.061610671,0.149458768,0.150884783,0.264857606,NA,0.479378338,0.399594834,0.223568048,0.220113691,1,0.476770798
ENSG00000007923.15,1.00932545,NA,0.04645751,-0.024183302,-0.047870783,0.168450474,NA,0.128896839,0.81506717,0.136241729,0.136116532,1,0.396620604
